month,hour,meanHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh
1,0,0.1536578767707798,0.4648888888888889,0.002333333333333333,18.438945212493614,55.78666666666667,0.27999999999999997
1,1,0.15428622631848443,0.47983333333333333,0.0023888888888888887,18.514347158218136,57.58,0.2866666666666666
1,2,0.158410052910053,0.45494444444444443,0.002333333333333333,19.009206349206348,54.593333333333334,0.27999999999999997
1,3,0.16823280423280418,0.4996111111111112,0.0023888888888888887,20.187936507936506,59.95333333333334,0.2866666666666666
1,4,0.13684280593958012,0.36433333333333334,0.0025555555555555557,16.421136712749625,43.72,0.3066666666666667
1,5,0.10522708653353816,0.2855,0.001388888888888889,12.627250384024563,34.26,0.16666666666666669
1,6,0.09475123741252775,0.24188888888888888,0.0015555555555555557,11.370148489503327,29.026666666666664,0.18666666666666668
1,7,0.08356315070831193,0.19922222222222222,0.0017222222222222222,10.02757808499745,23.906666666666666,0.20666666666666667
1,8,0.07473399897593447,0.1706111111111111,0.0013333333333333333,8.968079877112139,20.473333333333333,0.16
1,9,0.06958781362007173,0.17227777777777778,0.00016666666666666666,8.350537634408601,20.673333333333332,0.02
1,10,0.0686108550947261,0.17933333333333334,0.00016666666666666666,8.233302611367128,21.520000000000003,0.02
1,11,0.07106605222734251,0.1801111111111111,0,8.527926267281106,21.613333333333333,0
1,12,0.07317741935483864,0.1856111111111111,0.00022222222222222223,8.781290322580652,22.27333333333333,0.02666666666666667
1,13,0.07917588325652844,0.18544444444444447,0.0018333333333333335,9.50110599078341,22.253333333333337,0.22000000000000003
1,14,0.09902167605393408,0.2594444444444445,0.0032777777777777775,11.882601126472098,31.133333333333336,0.3933333333333333
1,15,0.1413688342720601,0.4425,0.004722222222222222,16.964260112647207,53.1,0.5666666666666667
1,16,0.17132846902201745,0.4841111111111111,0.00938888888888889,20.559416282642093,58.093333333333334,1.1266666666666667
1,17,0.1747619047619048,0.5375,0.0044444444444444444,20.971428571428582,64.5,0.5333333333333333
1,18,0.16903251408090117,0.494,0.0031111111111111114,20.283901689708113,59.28,0.37333333333333335
1,19,0.16220088752346823,0.4646111111111111,0.0025555555555555557,19.464106502816175,55.75333333333333,0.3066666666666667
1,20,0.15749615975422415,0.4881666666666667,0.0031111111111111114,18.899539170506934,58.580000000000005,0.37333333333333335
1,21,0.15120361836490864,0.46399999999999997,0.0021666666666666666,18.144434203789054,55.67999999999999,0.26
1,22,0.14467972350230415,0.4458888888888889,0.0018333333333333335,17.361566820276487,53.50666666666667,0.22000000000000003
1,23,0.1538022700119475,0.49766666666666665,0.002611111111111111,18.456272401433687,59.72,0.3133333333333333
2,0,0.20063022297170685,0.5741444444444445,0.004388888888888889,24.07562675660482,68.89733333333334,0.5266666666666667
2,1,0.20258347386171985,0.5881333333333344,0.0044,24.31001686340638,70.57600000000014,0.528
2,2,0.2030947161326586,0.6093222222222234,0.004388888888888889,24.37136593591904,73.11866666666681,0.5266666666666667
2,3,0.211822934232715,0.6296555555555565,0.004666666666666666,25.418752107925815,75.5586666666668,0.5599999999999999
2,4,0.18725519955030906,0.5302555555555564,0.004833333333333334,22.470623946037108,63.63066666666676,0.5800000000000001
2,5,0.13415645493723063,0.410200000000001,0.0022333333333333333,16.098774592467684,49.22400000000012,0.268
2,6,0.11601639497845231,0.2829888888888889,0.002033333333333334,13.921967397414267,33.95866666666667,0.24400000000000005
2,7,0.09241512085441257,0.22655555555555562,0.0012222222222222222,11.08981450252951,27.186666666666675,0.14666666666666667
2,8,0.07320179876335012,0.18004444444444442,0,8.784215851602033,21.60533333333333,0
2,9,0.06430269814502529,0.16533333333333336,0,7.716323777403035,19.840000000000003,0
2,10,0.05967697208169378,0.16646666666666665,0,7.161236649803258,19.976,0
2,11,0.05951751920554611,0.16056666666666672,0,7.142102304665534,19.268000000000004,0
2,12,0.06442261570170504,0.17088888888888892,0,7.730713884204606,20.50666666666667,0
2,13,0.07895072137905192,0.20598888888888955,0.0008333333333333333,9.474086565486225,24.718666666666746,0.09999999999999999
2,14,0.11697995128349252,0.3247111111111111,0.003,14.037594154019121,38.96533333333334,0.36
2,15,0.18531974892261557,0.4735888888888889,0.0077222222222222215,22.238369870713857,56.830666666666666,0.9266666666666665
2,16,0.22776700393479501,0.5725222222222225,0.014988888888888894,27.332040472175372,68.70266666666669,1.798666666666667
2,17,0.23718512272812428,0.6284222222222222,0.007255555555555557,28.46221472737494,75.41066666666667,0.8706666666666668
2,18,0.23440350384110956,0.6127,0.005622222222222222,28.12842046093311,73.524,0.6746666666666667
2,19,0.2282399287989508,0.5950444444444447,0.0078111111111111116,27.388791455874088,71.40533333333336,0.9373333333333334
2,20,0.22063059771407145,0.6148444444444444,0.005,26.47567172568861,73.78133333333334,0.6
2,21,0.21056248828930127,0.5770777777777778,0.0044,25.26749859471614,69.24933333333333,0.528
2,22,0.20273917931422117,0.6140777777777778,0.0037333333333333337,24.328701517706552,73.68933333333334,0.448
2,23,0.21207522952969857,0.6483666666666675,0.0047,25.44902754356379,77.80400000000009,0.5640000000000001
3,0,0.4027636115378047,0.9308333333333334,0.01916666666666667,48.331633384536595,111.7,2.3000000000000003
3,1,0.398200119474313,0.9311111111111111,0.01988888888888889,47.78401433691749,111.73333333333333,2.3866666666666667
3,2,0.3960748421232295,0.9393888888888889,0.01972222222222222,47.528981054787536,112.72666666666667,2.3666666666666667
3,3,0.4017363031233996,0.9418888888888889,0.018944444444444444,48.20835637480799,113.02666666666667,2.2733333333333334
3,4,0.38996279228537306,0.9202777777777779,0.02188888888888889,46.79553507424476,110.43333333333334,2.6266666666666665
3,5,0.29608858166922686,0.8537777777777779,0.004,35.53062980030723,102.45333333333335,0.48
3,6,0.26194930875576017,0.7641111111111111,0.004333333333333333,31.433917050691253,91.69333333333333,0.52
3,7,0.20047610513739564,0.6142777777777777,0.0035555555555555557,24.057132616487465,73.71333333333332,0.4266666666666667
3,8,0.13902210274790927,0.41411111111111115,0.0021666666666666666,16.682652329749107,49.693333333333335,0.26
3,9,0.09605060590544455,0.26761111111111113,0.0012222222222222222,11.526072708653354,32.11333333333334,0.14666666666666667
3,10,0.07795937873357221,0.20033333333333334,0.00011111111111111112,9.355125448028668,24.04,0.013333333333333334
3,11,0.07804650964328382,0.19655555555555557,0,9.365581157194061,23.58666666666667,0
3,12,0.09784536610343071,0.27216666666666667,0,11.741443932411679,32.66,0
3,13,0.1402078853046595,0.39127777777777784,0.0014444444444444446,16.82494623655916,46.95333333333334,0.17333333333333334
3,14,0.2170286738351253,0.5485,0.003833333333333333,26.04344086021503,65.82,0.45999999999999996
3,15,0.3277513227513229,0.7087777777777777,0.017666666666666667,39.33015873015872,85.05333333333333,2.12
3,16,0.3937317801672642,0.8103333333333335,0.028111111111111108,47.24781362007172,97.24000000000001,3.373333333333333
3,17,0.41872648916197286,0.8627222222222222,0.026277777777777782,50.24717869943682,103.52666666666666,3.1533333333333338
3,18,0.42347354497354517,0.8795555555555555,0.025222222222222222,50.81682539682541,105.54666666666667,3.026666666666667
3,19,0.42428110599078395,0.889888888888889,0.02466666666666667,50.91373271889399,106.78666666666668,2.9600000000000004
3,20,0.41846714456391904,0.8892222222222222,0.02822222222222222,50.216057347670265,106.70666666666666,3.3866666666666667
3,21,0.41100819252432136,0.8998888888888888,0.021388888888888888,49.32098310291861,107.98666666666666,2.5666666666666664
3,22,0.4055109233657617,0.9085555555555556,0.016444444444444446,48.66131080389145,109.02666666666667,1.9733333333333334
3,23,0.4221684587813617,0.9286111111111112,0.021611111111111112,50.66021505376342,111.43333333333334,2.5933333333333333
4,0,0.6885450617283951,0.9987944444444444,0.19204444444444446,82.62540740740738,119.85533333333332,23.045333333333335
4,1,0.6731276895943566,0.9986666666666666,0.18603888888888892,80.77532275132273,119.83999999999999,22.324666666666673
4,2,0.661850176366843,0.9987444444444445,0.17952222222222222,79.4220211640212,119.84933333333335,21.542666666666666
4,3,0.6520294532627864,0.999,0.16720555555555555,78.24353439153431,119.88,20.064666666666668
4,4,0.6429449735449733,0.9991722222222222,0.15920555555555554,77.15339682539674,119.90066666666667,19.104666666666667
4,5,0.5254910934744262,0.9975055555555556,0.08869444444444445,63.0589312169312,119.70066666666666,10.643333333333333
4,6,0.45708959435626145,0.9839444444444445,0.0461,54.850751322751314,118.07333333333334,5.532000000000001
4,7,0.3894145502645508,0.9290166666666667,0.03886111111111111,46.72974603174601,111.482,4.663333333333334
4,8,0.29505723104056425,0.8093000000000001,0.019544444444444444,35.406867724867745,97.11600000000001,2.3453333333333335
4,9,0.21471719576719567,0.6000111111111114,0.003944444444444444,25.766063492063495,72.00133333333336,0.4733333333333333
4,10,0.17455158730158724,0.4791777777777779,0.002655555555555556,20.946190476190502,57.50133333333335,0.31866666666666676
4,11,0.1669515873015872,0.47771111111111125,0.001216666666666667,20.034190476190503,57.32533333333335,0.14600000000000005
4,12,0.18878915343915323,0.5140722222222223,0.0018833333333333336,22.6546984126984,61.68866666666668,0.22600000000000006
4,13,0.24845396825396854,0.6333611111111112,0.004100000000000001,29.814476190476213,76.00333333333334,0.4920000000000001
4,14,0.3622032627865961,0.7596388888888889,0.03548333333333335,43.464391534391524,91.15666666666667,4.258000000000003
4,15,0.5087197530864195,0.9118388888888889,0.13546666666666665,61.04637037037037,109.42066666666666,16.256
4,16,0.6248507936507932,0.980011111111111,0.20714444444444444,74.98209523809527,117.60133333333333,24.857333333333333
4,17,0.6860655202821867,0.9921777777777777,0.26108333333333333,82.32786243386246,119.06133333333334,31.33
4,18,0.7163009700176365,0.997738888888889,0.26258333333333334,85.95611640211642,119.72866666666667,31.51
4,19,0.7283690476190477,0.9981111111111111,0.2675,87.40428571428569,119.77333333333333,32.1
4,20,0.7281040564373888,0.9983388888888889,0.24023333333333335,87.37248677248677,119.80066666666667,28.828000000000003
4,21,0.7181466490299822,0.9981666666666666,0.21962777777777778,86.17759788359797,119.78,26.355333333333334
4,22,0.7075582892416223,0.9983333333333333,0.19928333333333337,84.90699470899473,119.8,23.914000000000005
4,23,0.7078752204585539,0.9986277777777778,0.1935666666666667,84.94502645502644,119.83533333333332,23.228
5,0,0.7748538146441375,0.9993333333333333,0.3058888888888889,92.98245775729659,119.92,36.70666666666666
5,1,0.7482373271889398,0.9994444444444445,0.2568888888888889,89.78847926267281,119.93333333333334,30.826666666666668
5,2,0.725232548216419,0.9992777777777778,0.23022222222222222,87.02790578597028,119.91333333333334,27.626666666666665
5,3,0.7035284178187401,0.9993333333333333,0.19983333333333334,84.42341013824893,119.92,23.98
5,4,0.6778317118962279,0.9991666666666666,0.1741111111111111,81.33980542754743,119.89999999999999,20.89333333333333
5,5,0.6061592421915,0.9975555555555555,0.16616666666666666,72.7391090629801,119.70666666666666,19.939999999999998
5,6,0.46779433350401106,0.980111111111111,0.053,56.135320020481274,117.61333333333333,6.359999999999999
5,7,0.41130022188086673,0.9253888888888888,0.03144444444444445,49.35602662570408,111.04666666666665,3.773333333333334
5,8,0.32059703020993324,0.8208888888888889,0.008777777777777778,38.471643625191994,98.50666666666666,1.0533333333333335
5,9,0.23612766683734449,0.6741666666666666,0.0021666666666666666,28.335320020481337,80.89999999999999,0.26
5,10,0.18705393411845003,0.5581111111111111,0.0003333333333333333,22.44647209421403,66.97333333333333,0.04
5,11,0.17567392046424302,0.5198333333333333,0.00022222222222222223,21.080870455709164,62.37999999999999,0.02666666666666667
5,12,0.19594171360300403,0.5547222222222222,0,23.513005632360493,66.56666666666666,0
5,13,0.25692729134664644,0.653,0.002,30.831274961597554,78.36,0.24
5,14,0.3698917904079196,0.7986666666666666,0.0047777777777777775,44.38701484895034,95.84,0.5733333333333333
5,15,0.5283720771462707,0.9266666666666667,0.04455555555555556,63.404649257552514,111.20000000000002,5.346666666666667
5,16,0.6956036012971494,0.9882222222222222,0.17005555555555554,83.472432155658,118.58666666666667,20.406666666666666
5,17,0.7851296296296296,0.9981111111111111,0.39261111111111113,94.21555555555558,119.77333333333333,47.11333333333334
5,18,0.8234015190305511,0.9991666666666666,0.4653333333333334,98.80818228366616,119.89999999999999,55.84
5,19,0.8390961768219833,0.9995555555555555,0.4703333333333333,100.6915412186381,119.94666666666666,56.44
5,20,0.8407031063321384,0.9995555555555555,0.4662222222222222,100.88437275985675,119.94666666666666,55.946666666666665
5,21,0.8320730500085343,0.9992777777777778,0.47483333333333333,99.84876600102416,119.91333333333334,56.98
5,22,0.8202081413210451,0.9992777777777778,0.4359444444444444,98.42497695852539,119.91333333333334,52.31333333333333
5,23,0.8028578255675031,0.9994444444444445,0.3653888888888889,96.3429390681004,119.93333333333334,43.846666666666664
6,0,0.7889664902998237,0.9998888888888888,0.38105555555555554,94.67597883597875,119.98666666666666,45.72666666666666
6,1,0.7645247795414463,0.9996944444444444,0.3246,91.74297354497364,119.96333333333334,38.952
6,2,0.7448872134038806,0.9998888888888888,0.3012666666666667,89.38646560846573,119.98666666666666,36.152
6,3,0.7268611992945335,0.9998944444444444,0.25783333333333336,87.22334391534393,119.98733333333334,30.94
6,4,0.7007817460317456,0.9998888888888888,0.21645000000000006,84.09380952380955,119.98666666666666,25.974000000000007
6,5,0.6532917107583772,0.9984444444444445,0.19523333333333334,78.39500529100532,119.81333333333333,23.428
6,6,0.5030111992945326,0.9937333333333334,0.08061111111111113,60.36134391534388,119.248,9.673333333333336
6,7,0.4461298941798945,0.9790166666666668,0.0449277777777778,53.535587301587206,117.48200000000001,5.391333333333336
6,8,0.3672229276895943,0.9164777777777781,0.019122222222222228,44.06675132275135,109.97733333333336,2.294666666666667
6,9,0.27488844797178175,0.7918611111111115,0.0040833333333333355,32.986613756613735,95.02333333333337,0.4900000000000002
