month,hour,meanHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh,coefVarHourlyEnergy,solar_meanHourlyCapFactor,solar_p90HourlyCapFactor,solar_p10HourlyCapFactor,solar_meanHourlyEnergyMWh,solar_p90HourlyEnergyMWh,solar_p10HourlyEnergyMWh,solar_coefVarHourlyEnergy,wind_meanHourlyCapFactor,wind_p90HourlyCapFactor,wind_p10HourlyCapFactor,wind_meanHourlyEnergyMWh,wind_p90HourlyEnergyMWh,wind_p10HourlyEnergyMWh,wind_coefVarHourlyEnergy
2,2,0.19114796812485527,0.5734797385620927,0.004130718954248366,32.495154581225414,97.49155555555575,0.7022222222222223,1.218900361908584,0,0,0,0,0,0,NaN,0.2030947161326586,0.6093222222222234,0.004388888888888889,32.495154581225414,97.49155555555575,0.7022222222222223,1.218900361908584
2,3,0.19936276163079056,0.5926169934640533,0.004392156862745098,33.891669477234416,100.74488888888905,0.7466666666666666,1.2044808460398067,0,0,0,0,0,0,NaN,0.211822934232715,0.6296555555555565,0.004666666666666666,33.891669477234416,100.74488888888905,0.7466666666666666,1.2044808460398067
2,4,0.17624018781205578,0.49906405228758255,0.0045490196078431374,29.960831928049462,84.84088888888903,0.7733333333333334,1.2658964759071978,0,0,0,0,0,0,NaN,0.18725519955030906,0.5302555555555564,0.004833333333333334,29.960831928049462,84.84088888888903,0.7733333333333334,1.2658964759071978
2,5,0.1262648987644523,0.3860705882352951,0.002101960784313726,21.465032789956894,65.63200000000016,0.35733333333333334,1.615686050766919,0,0,0,0,0,0,NaN,0.13415645493723063,0.410200000000001,0.0022333333333333333,21.465032789956894,65.63200000000016,0.35733333333333334,1.615686050766919
2,6,0.11894596216204305,0.2768240209150332,0.009026044444444445,20.220813567547296,47.06008355555564,1.5344275555555555,1.5596916237947174,0.03316380741989884,0.08023920000000001,0.0035049600000000014,1.6581903709949395,4.01196,0.17524800000000007,0.8771659183322629,0.11601639497845231,0.2829888888888889,0.002033333333333334,18.562623196552398,45.278222222222226,0.3253333333333334,1.6940215031329378
2,7,0.16843935280891453,0.3281899346405233,0.03571654901960784,28.634689977515436,55.79228888888896,6.071813333333332,1.005135114303174,0.2769654128161893,0.6609360000000001,0.058992,13.848270640809428,33.046800000000005,2.9495999999999998,0.8143355939358866,0.09241512085441257,0.22655555555555562,0.0012222222222222222,14.786419336706011,36.2488888888889,0.19555555555555554,1.7809304164269288
2,8,0.21919357669543396,0.37281673202614396,0.06335882352941177,37.26290803822369,63.378844444444475,10.771,0.7002916476730963,0.5110124047217536,1,0.1305032,25.550620236087706,50,6.5251600000000005,0.6070191968220429,0.07320179876335012,0.18004444444444442,0,11.71228780213604,28.80711111111111,0,1.7973081857941877
2,9,0.2599306844559073,0.38734640522875824,0.09371006535947714,44.188216357504196,65.8488888888889,15.930711111111112,0.5424620668250479,0.6779956930860039,1,0.23408800000000002,33.899784654300184,50,11.704400000000001,0.44456906170758514,0.06430269814502529,0.16533333333333336,0,10.288431703204047,26.453333333333337,0,1.8482305941968196
2,10,0.28398369319622174,0.4002969934640524,0.13275307189542485,48.2772278433577,68.0504888888889,22.568022222222222,0.4590053903515048,0.7745782462057333,1,0.34730000000000005,38.72891231028665,50,17.365,0.3415993216139159,0.05967697208169378,0.16646666666666665,0,9.54831553307101,26.634666666666668,0,1.8802815817415148
2,11,0.2978396966791212,0.4113077124183007,0.15376483660130716,50.63274843545067,69.92231111111111,26.14002222222222,0.43136725499346673,0.8221989072512647,1,0.437052,41.10994536256326,50,21.852600000000002,0.2871330780206788,0.05951751920554611,0.16056666666666672,0,9.522803072887395,25.690666666666676,0,1.9155333436445252
2,12,0.303640748713201,0.4342692810457521,0.16099254901960786,51.6189272812442,73.82577777777784,27.36873333333333,0.44410737787024784,0.826226175379427,1,0.47556,41.31130876897132,50,23.778,0.27789949820480453,0.06442261570170504,0.17088888888888892,0,10.307618512272807,27.34222222222223,0,1.8618749771651535
2,13,0.31196366773578416,0.454002614379085,0.1539533202614379,53.033823515083384,77.18044444444445,26.172064444444445,0.4748977529442465,0.8080341618887016,1,0.368828,40.401708094435094,50,18.441399999999998,0.3199953335672861,0.07895072137905192,0.20598888888888955,0.0008333333333333333,12.632115420648303,32.95822222222233,0.13333333333333333,1.6655468790866277
2,14,0.32969327921612696,0.543283660130719,0.13272750326797386,56.04785746674165,92.35822222222222,22.563675555555555,0.5425577951476163,0.7466213052276558,1,0.260288,37.331065261382804,50,13.0144,0.38944225467442795,0.11697995128349252,0.3247111111111111,0.003,18.716792205358818,51.95377777777778,0.48,1.3916673636438273
2,15,0.3674906653881335,0.6715866666666668,0.1236724705882353,62.47341311598276,114.16973333333335,21.02432,0.5987423149883982,0.6564450657672851,1,0.16585360000000002,32.82225328836426,50,8.29268,0.4674790402937527,0.18531974892261557,0.4735888888888889,0.0077222222222222215,29.6511598276185,75.77422222222222,1.2355555555555555,1.0985859102485518
2,16,0.3670265512680616,0.7278860130718963,0.1041700522875817,62.39451371557057,123.74062222222238,17.70890888888889,0.6595391549428493,0.5190358617200674,0.946416,0.1001012,25.951793086003356,47.320800000000006,5.00506,0.5952058768008883,0.22776700393479501,0.5725222222222225,0.014988888888888894,36.4427206295672,91.6035555555556,2.398222222222223,1.01736689499151
2,17,0.32264395014824404,0.6995560784313725,0.06197905882352941,54.849471525201416,118.92453333333333,10.53644,0.7757321865892708,0.3379970377740303,0.6960400000000001,0.0639812,16.89985188870152,34.80200000000001,3.19906,0.701586628548767,0.23718512272812428,0.6284222222222222,0.007255555555555557,37.949619636499904,100.54755555555556,1.160888888888889,1.0406380628918028
2,18,0.2340520802940624,0.584641294117647,0.021901816993464055,39.78885364999067,99.38901999999999,3.7233088888888894,1.0037220152809465,0.045685860708263096,0.09546800000000003,0.009587120000000005,2.2842930354131528,4.773400000000001,0.47935600000000017,0.7258376988942759,0.23440350384110956,0.6127,0.005622222222222222,37.50456061457746,98.032,0.8995555555555556,1.0587797017646048
2,19,0.2148140506343065,0.5600418300653597,0.007351633986928106,36.518388607832115,95.20711111111115,1.2497777777777779,1.0890188192686698,0,0,0,0,0,0,NaN,0.2282399287989508,0.5950444444444447,0.0078111111111111116,36.518388607832115,95.20711111111115,1.2497777777777779,1.0890188192686698
2,20,0.2076523272603026,0.5786771241830064,0.004705882352941177,35.30089563425144,98.37511111111111,0.8,1.1423140763038029,0,0,0,0,0,0,NaN,0.22063059771407145,0.6148444444444444,0.005,35.30089563425144,98.37511111111111,0.8,1.1423140763038029
2,21,0.1981764595664013,0.5431320261437907,0.004141176470588236,33.68999812628813,92.33244444444445,0.7040000000000001,1.2077154722880432,0,0,0,0,0,0,NaN,0.21056248828930127,0.5770777777777778,0.0044,33.68999812628813,92.33244444444445,0.7040000000000001,1.2077154722880432
2,22,0.19081334523691404,0.5779555555555556,0.003513725490196079,32.43826869027543,98.25244444444446,0.5973333333333334,1.2500758238338145,0,0,0,0,0,0,NaN,0.20273917931422117,0.6140777777777778,0.0037333333333333337,32.43826869027543,98.25244444444446,0.5973333333333334,1.2500758238338145
2,23,0.19960021602795133,0.6102274509803929,0.004423529411764706,33.93203672475173,103.7386666666668,0.752,1.2198813681107632,0,0,0,0,0,0,NaN,0.21207522952969857,0.6483666666666675,0.0047,33.93203672475173,103.7386666666668,0.752,1.2198813681107632
3,0,0.37907163438852237,0.876078431372549,0.01803921568627451,64.44217784604878,148.93333333333334,3.066666666666667,0.8480559028472211,0,0,0,0,0,0,NaN,0.4027636115378047,0.9308333333333334,0.01916666666666667,64.44217784604878,148.93333333333334,3.066666666666667,0.8480559028472211
3,1,0.37477658303464684,0.8763398692810458,0.018718954248366015,63.71201911589013,148.9777777777778,3.1822222222222223,0.8526680058217522,0,0,0,0,0,0,NaN,0.398200119474313,0.9311111111111111,0.01988888888888889,63.71201911589013,148.9777777777778,3.1822222222222223,0.8526680058217522
3,2,0.3727763219983331,0.8841307189542484,0.018562091503267972,63.37197473971667,150.30222222222224,3.1555555555555554,0.8562447287688292,0,0,0,0,0,0,NaN,0.3960748421232295,0.9393888888888889,0.01972222222222222,63.37197473971667,150.30222222222224,3.1555555555555554,0.8562447287688292
3,3,0.37810475588084685,0.8864836601307189,0.017830065359477124,64.2778084997439,150.70222222222222,3.031111111111111,0.8528709171976983,0,0,0,0,0,0,NaN,0.4017363031233996,0.9418888888888889,0.018944444444444444,64.2778084997439,150.70222222222222,3.031111111111111,0.8528709171976983
3,4,0.36702380450388045,0.8661437908496733,0.02060130718954248,62.394046765659674,147.24444444444447,3.502222222222222,0.8568651392250529,0,0,0,0,0,0,NaN,0.38996279228537306,0.9202777777777779,0.02188888888888889,62.394046765659674,147.24444444444447,3.502222222222222,0.8568651392250529
3,5,0.2786716062769194,0.8035555555555556,0.0037647058823529413,47.37417306707627,136.60444444444445,0.64,1.0778108480343767,0,0,0,0,0,0,NaN,0.29608858166922686,0.8537777777777779,0.004,47.37417306707627,136.60444444444445,0.64,1.0778108480343767
3,6,0.2555865102557153,0.733304568627451,0.014434751633986928,43.449706743471566,124.66177666666667,2.453907777777778,1.0928014528299381,0.03075634685099846,0.066622,0.003054,1.5378173425499218,3.3310999999999997,0.1527,0.8213964391343932,0.26194930875576017,0.7641111111111111,0.004333333333333333,41.91188940092163,122.25777777777778,0.6933333333333334,1.1311109390179843
3,7,0.29164063478007696,0.6988450980392157,0.05179267973856209,49.57890791261314,118.80366666666666,8.804755555555555,0.8642803940241705,0.350054621812596,0.72234,0.055892,17.50273109062981,36.117,2.7946,0.7084019963316505,0.20047610513739564,0.6142777777777777,0.0035555555555555557,32.07617682198325,98.28444444444443,0.5688888888888889,1.2622450184759837
3,8,0.3065597932793191,0.5990588235294118,0.08566209150326798,52.1151648574842,101.84,14.562555555555557,0.6931167813880106,0.5974325683563744,1,0.15410200000000002,29.871628417818698,50,7.705100000000001,0.5505769533941164,0.13902210274790927,0.41411111111111115,0.0021666666666666666,22.24353643966545,66.25777777777779,0.3466666666666667,1.4403325567195686
3,9,0.308454035521018,0.48130718954248364,0.11271633986928105,52.43718603857312,81.82222222222222,19.16177777777778,0.5414540103315857,0.7413817818740398,1,0.27634,37.06908909370199,50,13.816999999999998,0.40032022456067884,0.09605060590544455,0.26761111111111113,0.0012222222222222222,15.368096944871157,42.81777777777778,0.19555555555555554,1.6312800607929652
3,10,0.3135530621567619,0.45511111111111113,0.156940522875817,53.304020566649605,77.36888888888889,26.67988888888889,0.4636014821930168,0.8166103993855603,1,0.39016,40.830519969278036,50,19.508,0.31123338088714225,0.07795937873357221,0.20033333333333334,0.00011111111111111112,12.47350059737157,32.053333333333335,0.017777777777777778,1.772793512699364
3,11,0.3243988302561164,0.4634183006535948,0.18382549019607844,55.14780114353986,78.78111111111112,31.250333333333334,0.43696172592019067,0.8532071920122889,1,0.49932,42.6603596006144,50,24.966,0.26139820222071164,0.07804650964328382,0.19655555555555557,0,12.487441542925415,31.44888888888889,0,1.7741075246700129
3,12,0.34247434384506475,0.5203882352941176,0.19752745098039212,58.220638453660996,88.466,33.57966666666666,0.4577619246628642,0.8513075975422425,1,0.49884,42.56537987711216,50,24.942,0.25655849835560735,0.09784536610343071,0.27216666666666667,0,15.655258576548897,43.54666666666667,0,1.602336741683215
3,13,0.3687345010692445,0.6111470588235293,0.15723529411764706,62.684865181771656,103.89499999999998,26.73,0.5219355956116505,0.8050320706605226,1,0.36204,40.251603533026156,50,18.102,0.3228863135412834,0.1402078853046595,0.39127777777777784,0.0014444444444444446,22.433261648745518,62.604444444444454,0.23111111111111113,1.3412894586441648
3,14,0.43136370350290687,0.7545849673202614,0.17521764705882353,73.33182959549407,128.27944444444444,29.787,0.5373344083363438,0.7721448356374809,1,0.28694,38.60724178187405,50,14.347,0.35979528271669703,0.2170286738351253,0.5485,0.003833333333333333,34.72458781362006,87.75999999999999,0.6133333333333333,1.0445130349181098
3,15,0.5056454637912514,0.8870411764705882,0.18632601307189545,85.9597288445127,150.797,31.675422222222224,0.5303991583309542,0.6703903440860217,1,0.168214,33.519517204301096,50,8.4107,0.45674010443506763,0.3277513227513229,0.7087777777777777,0.017666666666666667,52.440211640211636,113.40444444444444,2.8266666666666667,0.7986245838203102
3,16,0.5271756684035624,0.9430245098039214,0.1573111111111111,89.61986362860557,160.31416666666664,26.74288888888889,0.5510963418102135,0.5324555760368666,0.94894,0.097066,26.622778801843342,47.447,4.8533,0.5898000731089947,0.3937317801672642,0.8103333333333335,0.028111111111111108,62.99708482676228,129.65333333333336,4.497777777777777,0.7297930773742073
3,17,0.4830067012840976,0.9076934640522877,0.10516013071895425,82.11113921829669,154.3078888888889,17.877222222222223,0.6102016374750711,0.3022980190476191,0.55746,0.052626000000000006,15.114900952380944,27.873,2.6313,0.6239068430012422,0.41872648916197286,0.8627222222222222,0.026277777777777782,66.9962382659156,138.03555555555556,4.204444444444445,0.7294865360282646
3,18,0.4029929505235789,0.8374803986928105,0.030326797385620913,68.50880158900834,142.3716677777778,5.155555555555555,0.7300638778250503,0.01506068786482334,0.039296,0,0.753034393241167,1.9647999999999999,0,1.00214826159182,0.42347354497354517,0.8795555555555555,0.025222222222222222,67.75576719576713,140.7288888888889,4.035555555555556,0.7389078987809823
3,19,0.39932339387367827,0.8375424836601307,0.023215686274509807,67.88497695852524,142.38222222222223,3.946666666666667,0.7586649942977,0,0,0,0,0,0,NaN,0.42428110599078395,0.889888888888889,0.02466666666666667,67.88497695852524,142.38222222222223,3.946666666666667,0.7586649942977
3,20,0.39385143017780605,0.8369150326797387,0.026562091503267972,66.95474313022702,142.27555555555557,4.515555555555555,0.7828739684763845,0,0,0,0,0,0,NaN,0.41846714456391904,0.8892222222222222,0.02822222222222222,66.95474313022702,142.27555555555557,4.515555555555555,0.7828739684763845
3,21,0.3868312400228911,0.8469542483660131,0.020130718954248367,65.76131080389143,143.98222222222222,3.422222222222222,0.812064434040613,0,0,0,0,0,0,NaN,0.41100819252432136,0.8998888888888888,0.021388888888888888,65.76131080389143,143.98222222222222,3.422222222222222,0.812064434040613
3,22,0.381657339638364,0.855111111111111,0.015477124183006537,64.88174773852191,145.36888888888888,2.631111111111111,0.8258277212197217,0,0,0,0,0,0,NaN,0.4055109233657617,0.9085555555555556,0.016444444444444446,64.88174773852191,145.36888888888888,2.631111111111111,0.8258277212197217
3,23,0.39733502002951737,0.8739869281045752,0.020339869281045753,67.54695340501793,148.57777777777778,3.457777777777778,0.8090240058913635,0,0,0,0,0,0,NaN,0.4221684587813617,0.9286111111111112,0.021611111111111112,67.54695340501793,148.57777777777778,3.457777777777778,0.8090240058913635
4,0,0.648042411038489,0.9400418300653595,0.18074771241830068,110.16720987654324,159.8071111111111,30.727111111111114,0.4464982693804336,0,0,0,0,0,0,NaN,0.6885450617283951,0.9987944444444444,0.19204444444444446,110.16720987654324,159.8071111111111,30.727111111111114,0.4464982693804336
4,1,0.6335319431476297,0.9399215686274509,0.17509542483660134,107.70043033509695,159.78666666666666,29.766222222222225,0.4669066268781707,0,0,0,0,0,0,NaN,0.6731276895943566,0.9986666666666666,0.18603888888888892,107.70043033509695,159.78666666666666,29.766222222222225,0.4669066268781707
4,2,0.6229178130511458,0.9399947712418301,0.16896209150326796,105.89602821869482,159.7991111111111,28.723555555555556,0.4820305100526954,0,0,0,0,0,0,NaN,0.661850176366843,0.9987444444444445,0.17952222222222222,105.89602821869482,159.7991111111111,28.723555555555556,0.4820305100526954
4,3,0.6136747795414459,0.9402352941176471,0.15736993464052287,104.32471252204584,159.84,26.75288888888889,0.4988697507610239,0,0,0,0,0,0,NaN,0.6520294532627864,0.999,0.16720555555555555,104.32471252204584,159.84,26.75288888888889,0.4988697507610239
4,4,0.6051246809835042,0.9403973856209151,0.14984052287581698,102.87119576719576,159.86755555555555,25.472888888888885,0.5100024907228737,0,0,0,0,0,0,NaN,0.6429449735449733,0.9991722222222222,0.15920555555555554,102.87119576719576,159.86755555555555,25.472888888888885,0.5100024907228737
4,5,0.494579852681813,0.9388287581699347,0.08347712418300654,84.07857495590831,159.6008888888889,14.191111111111113,0.6504499589459692,0,0,0,0,0,0,NaN,0.5254910934744262,0.9975055555555556,0.08869444444444445,84.07857495590831,159.6008888888889,14.191111111111113,0.6504499589459692
4,6,0.4432606271812423,0.9396250326797385,0.05673692810457516,75.3543066208113,159.73625555555554,9.645277777777777,0.7424353912922711,0.044399430476190514,0.06988559999999999,0.00837334,2.219971523809524,3.4942800000000003,0.41866699999999996,0.5374075974009976,0.45708959435626145,0.9839444444444445,0.0461,73.13433509700168,157.43111111111114,7.376,0.7651370437425652
4,7,0.5207436483348895,1.0195396078431374,0.1808459477124183,88.52642021693119,173.32173333333333,30.743811111111114,0.6076464748372583,0.5244018434920636,0.736854,0.1259916,26.220092174603177,36.8427,6.299580000000001,0.44225361089642834,0.3894145502645508,0.9290166666666667,0.03886111111111111,62.30632804232808,148.64266666666666,6.217777777777778,0.8484135898025663
4,8,0.5107843715115672,0.9735522222222222,0.2179722483660131,86.83334315696655,165.50387777777777,37.055282222222225,0.566004906530153,0.7924837238095241,1,0.26563400000000004,39.62418619047616,50,13.2817,0.3540827148570313,0.29505723104056425,0.8093000000000001,0.019544444444444444,47.20915696649031,129.488,3.127111111111111,1.0085400271214402
4,9,0.45892251291627767,0.8169028104575163,0.24417366013071892,78.01682719576719,138.87347777777777,41.509522222222216,0.5312192642311288,0.8732415174603164,1,0.443164,43.66207587301589,50,22.1582,0.27029890794335215,0.21471719576719567,0.6000111111111114,0.003944444444444444,34.35475132275133,96.00177777777782,0.6311111111111111,1.1898414989919728
4,10,0.4313524565826326,0.7030934640522876,0.27467424836601306,73.3299176190476,119.52588888888889,46.69462222222222,0.5012248166209279,0.908033273015873,1,0.651954,45.40166365079365,50,32.597699999999996,0.21872163824797575,0.17455158730158724,0.4791777777777779,0.002655555555555556,27.92825396825398,76.66844444444448,0.424888888888889,1.3142185544789422
4,11,0.42425502147525673,0.7101401307189544,0.2677199346405229,72.12335365079373,120.72382222222225,45.51238888888889,0.4850425953067125,0.9082219936507939,1,0.6850240000000001,45.41109968253971,50,34.2512,0.20677608735027436,0.1669515873015872,0.47771111111111125,0.001216666666666667,26.712253968253957,76.43377777777779,0.1946666666666667,1.3134664046825175
4,12,0.43835429754123917,0.7504351633986929,0.2651086928104575,74.52023058201061,127.57397777777778,45.06847777777778,0.4914641960362535,0.88627932063492,1,0.6208680000000001,44.31396603174601,50,31.043400000000002,0.21171700857117814,0.18878915343915323,0.5140722222222223,0.0018833333333333336,30.206264550264546,82.25155555555557,0.3013333333333334,1.2097938285665708
4,13,0.48802052194211026,0.8398285620915034,0.2573890849673203,82.96348873015879,142.77085555555556,43.756144444444445,0.49336413317455846,0.8642170761904757,1,0.575556,43.21085380952379,50,28.777800000000003,0.23576148275557468,0.24845396825396854,0.6333611111111112,0.004100000000000001,39.752634920634904,101.33777777777779,0.6560000000000001,1.0010414553145206
4,14,0.5799145442473291,0.9624048366013073,0.2615364705882353,98.58547252204585,163.60882222222222,44.461200000000005,0.4560829331957553,0.8126590095238088,1,0.448846,40.63295047619051,50,22.4423,0.28177479285950274,0.3622032627865961,0.7596388888888889,0.03548333333333335,57.952522045855375,121.54222222222221,5.677333333333337,0.7489604857234
