date,datetime,year,month,meanDailyWeatherImpact,meanDailyCapFactor,specificYield,energyMWh,meanDailyEnergyMWh,p90DailyEnergyMWh,p10DailyEnergyMWh,stdevDailyEnergyMWh,coefVarDailyEnergy
1059688800000,2003-08-01T00:00:00.000+02:00,2003,8,-0.45415534640685673,0.5458863500597372,406.1394444444444,48736.733333333315,1572.1526881720424,2406.206666666667,505.64,749.2917596362776,0.47660240972362966
1062367200000,2003-09-01T00:00:00.000+02:00,2003,9,-0.4863914408472759,0.5137631172839506,369.9094444444445,44389.133333333324,1479.6377777777775,2563.4546666666665,751.1673333333333,684.6505466553754,0.46271496776976795
1064959200000,2003-10-01T00:00:00.000+02:00,2003,10,-0.5315099651051144,0.46869825268817206,348.71149999999994,41845.380000000005,1349.8509677419356,2089.1133333333337,716.1933333333333,553.3354967977743,0.40992339896856006
1067637600000,2003-11-01T00:00:00.000+02:00,2003,11,-0.5884635855378861,0.41166597222222223,296.3994999999999,35567.93999999999,1185.5979999999995,2148.5853333333334,369.1160000000001,708.2159897094623,0.5973491771320992
1070229600000,2003-12-01T00:00:00.000+02:00,2003,12,-0.7837070685627213,0.19027419354838707,141.56400000000002,16987.68,547.9896774193548,1535.7133333333331,75.10000000000001,659.0778300217574,1.2027194255292353
1072908000000,2004-01-01T00:00:00.000+02:00,2004,1,-0.8677523155906486,0.12719563918757468,94.63355555555555,11356.026666666665,366.323440860215,814.7666666666668,63.199999999999996,344.23801684244245,0.9397105902753297
1075586400000,2004-02-01T00:00:00.000+02:00,2004,2,-0.8191291066015288,0.1759995210727969,122.49566666666668,14699.479999999998,506.8786206896551,1339.0066666666667,96.02266666666668,535.8060078091498,1.05706965324388
1078092000000,2004-03-01T00:00:00.000+02:00,2004,3,-0.7229704109150403,0.26900791517323774,200.1418888888889,24017.026666666665,774.7427956989246,1663.6533333333334,57.65999999999999,638.1944539257241,0.8237500980567168
1080770400000,2004-04-01T00:00:00.000+02:00,2004,4,-0.4781801022620815,0.5217739969135803,375.67727777777776,45081.27333333334,1502.7091111111113,2721.8920000000007,661.6246666666666,831.4139657243445,0.553276718412649
1083362400000,2004-05-01T00:00:00.000+02:00,2004,5,-0.30679331908966434,0.69326284348865,515.7875555555555,61894.50666666667,1996.596989247312,2497.8933333333334,1288.5933333333332,491.9917807589239,0.24641516711111422
1086040800000,2004-06-01T00:00:00.000+02:00,2004,6,-0.39453318090512723,0.6056293981481482,436.0531666666667,52326.37999999999,1744.2126666666663,2713.2586666666666,552.2746666666667,696.1471373920582,0.3991182673397577
1088632800000,2004-07-01T00:00:00.000+02:00,2004,7,-0.43561110103007444,0.5645992383512544,420.06183333333337,50407.42000000001,1626.0458064516133,2579.3933333333334,683.6799999999998,744.0019916236622,0.45755291066937215
1091311200000,2004-08-01T00:00:00.000+02:00,2004,8,-0.4905374985169516,0.5095014187574671,379.0690555555555,45488.28666666666,1467.364086021505,2185.773333333333,710.6733333333333,592.2025472112465,0.4035825551768121
1093989600000,2004-09-01T00:00:00.000+02:00,2004,9,-0.4566960559708112,0.543467438271605,391.2965555555555,46955.58666666667,1565.1862222222223,2401.4700000000003,697.1473333333333,726.1727395247733,0.46395293366035817
1096581600000,2004-10-01T00:00:00.000+02:00,2004,10,-0.44133864638416354,0.5589096475507765,415.8287777777777,49899.45333333333,1609.6597849462364,2327.4466666666663,843.4133333333333,607.9675034943375,0.37769938044059664
1099260000000,2004-11-01T00:00:00.000+02:00,2004,11,-0.6896310420793452,0.31046666666666667,223.536,26824.320000000003,894.1440000000001,1653.3713333333335,242.49333333333334,600.2041252304099,0.6712611449950006
1101852000000,2004-12-01T00:00:00.000+02:00,2004,12,-0.8927091475842123,0.09438440860215051,70.222,8426.64,271.82709677419354,516.5266666666666,48.89333333333334,269.5983210351912,0.9918007595068649
1104530400000,2005-01-01T00:00:00.000+02:00,2005,1,-0.8915340951570861,0.10432235663082436,77.61583333333334,9313.900000000001,300.44838709677424,678.4666666666665,85.64666666666665,270.45120348515934,0.9001586132597449
1107208800000,2005-02-01T00:00:00.000+02:00,2005,2,-0.7260383408296531,0.2665830853174604,179.14383333333333,21497.259999999995,767.7592857142855,2001.4853333333335,96.98533333333333,709.0972723613122,0.9235932219323182
1109628000000,2005-03-01T00:00:00.000+02:00,2005,3,-0.6456314453591645,0.34410745221027483,256.0159444444444,30721.91333333333,991.0294623655913,1817.76,207.7266666666667,681.6892181431831,0.6878596893739044
1112306400000,2005-04-01T00:00:00.000+02:00,2005,4,-0.47338207218844847,0.5265716049382717,379.1315555555556,45495.78666666666,1516.526222222222,2461.8333333333335,592.7213333333334,728.2661504834791,0.4802199525546771
1114898400000,2005-05-01T00:00:00.000+02:00,2005,5,-0.3978499352464349,0.6021988500597372,448.0359444444444,53764.31333333333,1734.332688172043,2489.366666666667,1177.64,531.8958122271271,0.3066861484273448
1117576800000,2005-06-01T00:00:00.000+02:00,2005,6,-0.4267158972744971,0.5734380401234568,412.87538888888884,49545.04666666667,1651.5015555555556,2360.3933333333343,844.9093333333333,624.1812224926662,0.37794770485862195
1120168800000,2005-07-01T00:00:00.000+02:00,2005,7,-0.2837493882021714,0.7165175477897252,533.0890555555557,63970.68666666667,2063.5705376344085,2692.213333333334,1353.1200000000001,550.4956522390942,0.26676851709181676
1122847200000,2005-08-01T00:00:00.000+02:00,2005,8,-0.5691243866302627,0.430908527479092,320.5959444444445,38471.513333333336,1241.016559139785,1742.2266666666667,713.4399999999999,422.8261235661629,0.3407094937228286
1125525600000,2005-09-01T00:00:00.000+02:00,2005,9,-0.4354618594713011,0.5647080246913581,406.5897777777778,48790.77333333333,1626.3591111111111,2429.1666666666674,855.4786666666666,688.154238635816,0.4231256393095596
1128117600000,2005-10-01T00:00:00.000+02:00,2005,10,-0.4768210842970625,0.523411439665472,389.4181111111113,46730.17333333333,1507.4249462365592,2353.2466666666664,731.0466666666666,645.7294375934237,0.42836589589787094
1130796000000,2005-11-01T00:00:00.000+02:00,2005,11,-0.6195188551752226,0.38060092592592587,274.03266666666667,32883.920000000006,1096.130666666667,1890.0460000000003,460.9793333333333,612.7841573675131,0.5590429827412726
1133388000000,2005-12-01T00:00:00.000+02:00,2005,12,-0.6507434880655102,0.3072430555555556,228.5888333333333,27430.660000000003,884.8600000000001,1902.5066666666664,243.99333333333334,677.1354046044918,0.7652458067993713
1136066400000,2006-01-01T00:00:00.000+02:00,2006,1,-0.8946947095693482,0.10128248207885306,75.35416666666667,9042.500000000002,291.6935483870968,665.8399999999998,73.87333333333333,279.3662000684638,0.9577387008153029
1138744800000,2006-02-01T00:00:00.000+02:00,2006,2,-0.871927797441339,0.12462285052910056,83.74655555555556,10049.586666666662,358.9138095238094,681.7333333333333,54.57866666666668,245.99437096794105,0.6853856397844241
1141164000000,2006-03-01T00:00:00.000+02:00,2006,3,-0.6624444478450496,0.3277812873357227,243.86927777777777,29264.313333333335,944.0101075268818,1880.7399999999998,111.99333333333333,712.0600869212403,0.7542928632265344
1143842400000,2006-04-01T00:00:00.000+02:00,2006,4,-0.4604592533602491,0.5394932870370369,388.43516666666665,46612.22,1553.7406666666668,2580.11,657.6913333333334,740.9406255649416,0.47687535086181787
1146434400000,2006-05-01T00:00:00.000+02:00,2006,5,-0.5485444167643226,0.4514921594982079,335.9101666666667,40309.22,1300.2974193548387,2423.2533333333336,371.96000000000004,847.6748250259341,0.6519084114206118
1149112800000,2006-06-01T00:00:00.000+02:00,2006,6,-0.3805360906176426,0.6196302469135804,446.1337777777777,53536.05333333332,1784.5351111111108,2639.8953333333334,906.6533333333334,661.4545980241616,0.3706593352552856
1151704800000,2006-07-01T00:00:00.000+02:00,2006,7,-0.39199585936871933,0.6082307347670252,452.52366666666654,54302.840000000004,1751.7045161290323,2504.106666666666,1177.98,523.2759104190166,0.2987238461743348
1154383200000,2006-08-01T00:00:00.000+02:00,2006,8,-0.4537192238077991,0.5463225059737157,406.46394444444445,48775.673333333325,1573.4088172043007,2395.433333333333,676.0266666666668,646.4797626837715,0.4108784415181199
1157061600000,2006-09-01T00:00:00.000+02:00,2006,9,-0.3732351375743411,0.6269534722222225,451.40650000000005,54168.77999999999,1805.6259999999997,2663.6406666666667,860.5400000000001,719.8990435592673,0.3986977610863309
1159653600000,2006-10-01T00:00:00.000+02:00,2006,10,-0.4826090584590837,0.5176208930704899,385.10994444444447,46213.19333333334,1490.748172043011,2440.2933333333335,754.9733333333331,651.1886560043636,0.4368200264917551
1162332000000,2006-11-01T00:00:00.000+02:00,2006,11,-0.5856309896267226,0.41449945987654324,298.43961111111116,35812.75333333334,1193.7584444444446,2270.3746666666675,484.89000000000004,739.6887741775187,0.6196301920375169
1164924000000,2006-12-01T00:00:00.000+02:00,2006,12,-0.8384985752086215,0.1420737753882915,105.70288888888888,12684.346666666666,409.1724731182796,902.0200000000002,56.87999999999999,541.4030146798415,1.3231657803220256
1167602400000,2007-01-01T00:00:00.000+02:00,2007,1,-0.8315197648645732,0.1620440561529271,120.56077777777779,14467.293333333337,466.6868817204302,1169.2266666666667,46.70666666666667,578.3457540759938,1.239258647990995
1170280800000,2007-02-01T00:00:00.000+02:00,2007,2,-0.9055754267974602,0.09188144841269841,61.744333333333344,7409.320000000001,264.61857142857144,649.9280000000001,48.332,266.46655622799466,1.0069835793816235
1172700000000,2007-03-01T00:00:00.000+02:00,2007,3,-0.7455536167833506,0.24707862903225802,183.82650000000004,22059.179999999997,711.5864516129031,1489.7733333333335,51.93333333333334,709.0423165692425,0.9964246999954903
1175378400000,2007-04-01T00:00:00.000+02:00,2007,4,-0.5264214599123688,0.4735368827160494,340.9465555555556,40913.58666666666,1363.786222222222,1912.7659999999998,712.644,507.12714359409966,0.3718523734370634
1177970400000,2007-05-01T00:00:00.000+02:00,2007,5,-0.39016910592294435,0.6098803016726402,453.75094444444454,54450.11333333334,1756.4552688172046,2514.4733333333334,795.1800000000001,763.4833861835838,0.43467283211699026
1180648800000,2007-06-01T00:00:00.000+02:00,2007,6,-0.427828870025641,0.5723247685185184,412.07383333333337,49448.86000000001,1648.2953333333337,2501.8293333333336,484.83933333333346,802.2598303349371,0.486720925619885
1183240800000,2007-07-01T00:00:00.000+02:00,2007,7,-0.3767550489509172,0.6234772252090799,463.8670555555555,55664.046666666676,1795.614408602151,2809.24,679.1333333333333,751.5693521082636,0.418558321044742
1185919200000,2007-08-01T00:00:00.000+02:00,2007,8,-0.40970115559422243,0.5903439366786141,439.2158888888889,52705.90666666666,1700.1905376344084,2710.086666666667,901.6666666666667,692.6705402945354,0.4074075963616968
1188597600000,2007-09-01T00:00:00.000+02:00,2007,9,-0.4475593764222186,0.5526068672839507,397.8769444444446,47745.23333333333,1591.5077777777776,2338.5166666666664,826.1433333333334,609.8711624436198,0.38320338169831814
1191189600000,2007-10-01T00:00:00.000+02:00,2007,10,-0.48523960975528174,0.5149891726403824,383.1519444444444,45978.23333333333,1483.168817204301,2234.0400000000004,905.4333333333333,570.8347991660326,0.3848751352809774
1193868000000,2007-11-01T00:00:00.000+02:00,2007,11,-0.5793845764604969,0.42074783950617284,302.9384444444443,36352.61333333334,1211.7537777777782,2313.071333333334,395.6966666666668,771.2271759331875,0.636455350976939
1196460000000,2007-12-01T00:00:00.000+02:00,2007,12,-0.8353316176362612,0.14485976702508965,107.77566666666668,12933.08,417.19612903225806,899.8666666666668,84.93333333333332,360.2740952592714,0.8635604939455578
1199138400000,2008-01-01T00:00:00.000+02:00,2008,1,-0.908258256124981,0.08823708183990445,65.64838888888892,7877.806666666667,254.12279569892476,527.1066666666667,71.32000000000002,194.41781264813804,0.7650545954109408
1201816800000,2008-02-01T00:00:00.000+02:00,2008,2,-0.7718957703834558,0.22196072796934863,154.48466666666673,18538.16,639.2468965517241,1339.4253333333331,80.16933333333333,612.7025125051341,0.9584755370893815
1204322400000,2008-03-01T00:00:00.000+02:00,2008,3,-0.5458869085660726,0.44096378434886496,328.07705555555555,39369.24666666665,1269.9756989247308,2302.5600000000004,128.17333333333335,790.2515803343161,0.6222572455547064
1207000800000,2008-04-01T00:00:00.000+02:00,2008,4,-0.4204354395371197,0.5795135802469137,417.2497777777778,50069.97333333333,1668.999111111111,2335.5686666666666,722.5820000000001,609.2999466990445,0.36506906603048594
1209592800000,2008-05-01T00:00:00.000+02:00,2008,5,-0.4390461943607466,0.5609992532855436,417.3834444444445,50086.01333333334,1615.6778494623659,2121.34,807.5600000000001,575.6298537888725,0.3562776168407703
1212271200000,2008-06-01T00:00:00.000+02:00,2008,6,-0.3978392376121226,0.6023224537037036,433.6721666666668,52040.659999999996,1734.6886666666664,2342.5213333333336,1051.0153333333333,495.7049381267233,0.2857601756742074
1214863200000,2008-07-01T00:00:00.000+02:00,2008,7,-0.4185353263281282,0.5816813769414576,432.77094444444435,51932.513333333336,1675.2423655913979,2416.6866666666665,629.8466666666666,790.5370965232454,0.4718941645462555
1217541600000,2008-08-01T00:00:00.000+02:00,2008,8,-0.4349518402230773,0.5650913231780168,420.42794444444434,50451.35333333334,1627.4630107526884,2829.3933333333334,596.7466666666666,777.6854277392888,0.4778513690333371
1220220000000,2008-09-01T00:00:00.000+02:00,2008,9,-0.47567228997446753,0.5244854938271605,377.6295555555555,45315.546666666676,1510.5182222222224,2513.542666666667,771.4873333333334,671.944885200928,0.4448439451543893
1222812000000,2008-10-01T00:00:00.000+02:00,2008,10,-0.4519346688210255,0.5483089157706093,407.9418333333333,48953.01999999999,1579.1296774193545,2605.1,804.5733333333333,673.9356412284784,0.4267766294721518
1225490400000,2008-11-01T00:00:00.000+02:00,2008,11,-0.6980806968176686,0.30201435185185194,217.45033333333336,26094.039999999997,869.8013333333332,1674.262666666667,162.27399999999997,606.075694860037,0.696797845247463
1228082400000,2008-12-01T00:00:00.000+02:00,2008,12,-0.85603389450984,0.1266478494623656,94.226,11307.119999999997,364.7458064516128,845.8733333333336,107.71333333333337,404.8275674398118,1.1098895731746166
1230760800000,2009-01-01T00:00:00.000+02:00,2009,1,-0.9451846513856277,0.05272132616487455,39.224666666666664,4706.96,151.83741935483872,356.18666666666667,42.66000000000001,131.32664328902462,0.8649161968573693
1233439200000,2009-02-01T00:00:00.000+02:00,2009,2,-0.7530585664499049,0.240290591931217,161.47527777777776,19377.033333333336,692.0369047619049,1658.5266666666666,67.91333333333333,597.3762446295282,0.8632144333907384
1235858400000,2009-03-01T00:00:00.000+02:00,2009,3,-0.6519826139528081,0.3379401881720429,251.42749999999998,30171.299999999996,973.2677419354837,1769.4866666666665,134.39333333333337,639.6298781525703,0.6571982719581086
1238536800000,2009-04-01T00:00:00.000+02:00,2009,4,-0.40892292994908497,0.5910250771604939,425.53805555555556,51064.56666666668,1702.1522222222227,2638.7360000000003,433.75600000000003,789.208719235115,0.46365343177402424
1241128800000,2009-05-01T00:00:00.000+02:00,2009,5,-0.521279451298935,0.4787593339307049,356.19694444444445,42743.63333333333,1378.82688172043,2287.86,472.2,752.2217585427434,0.5455519967845125
1243807200000,2009-06-01T00:00:00.000+02:00,2009,6,-0.4805794431742093,0.5195600308641976,374.0832222222222,44889.98666666667,1496.332888888889,2546.6573333333336,621.3553333333333,722.6784271425754,0.48296634559653673
1246399200000,2009-07-01T00:00:00.000+02:00,2009,7,-0.3191218834139693,0.6811318697729988,506.7621111111111,60811.45333333333,1961.6597849462364,2796.1599999999994,859.6466666666666,787.9112953823312,0.40165542538454274
1249077600000,2009-08-01T00:00:00.000+02:00,2009,8,-0.4023154443922033,0.5977302120669057,444.71127777777775,53365.35333333334,1721.4630107526884,2536.633333333333,878.8466666666667,641.949112130742,0.37290903616340715
1251756000000,2009-09-01T00:00:00.000+02:00,2009,9,-0.4631495923294687,0.5370119598765432,386.6486111111111,46397.83333333334,1546.5944444444447,2178.965333333333,1116.47,441.0087037866499,0.2851482529054768
1254348000000,2009-10-01T00:00:00.000+02:00,2009,10,-0.42415422894484167,0.5761017025089606,428.61966666666655,51434.35999999999,1659.1729032258063,2419.3133333333335,915.76,592.9540417589945,0.3573792945907917
1257026400000,2009-11-01T00:00:00.000+02:00,2009,11,-0.6970624988429568,0.30303287037037036,218.1836666666667,26182.039999999997,872.7346666666666,2043.890666666667,90.54266666666669,840.5476254845643,0.9631193277734252
1259618400000,2009-12-01T00:00:00.000+02:00,2009,12,-0.7627365637092808,0.20872207287933092,155.2892222222222,18634.706666666665,601.1195698924731,1770.1333333333332,69.90666666666667,681.1910413645827,1.1332039006589532
1262296800000,2010-01-01T00:00:00.000+02:00,2010,1,-0.9349185937990935,0.06259520609318994,46.570833333333326,5588.5,180.2741935483871,481.8466666666667,30.44,163.69010342031643,0.9080062997279787
1264975200000,2010-02-01T00:00:00.000+02:00,2010,2,-0.8645216487032528,0.1318295304232804,88.58944444444444,10630.733333333335,379.6690476190477,739.274,93.68466666666669,343.29293561309663,0.9041899458645095
1267394400000,2010-03-01T00:00:00.000+02:00,2010,3,-0.7235199247998014,0.26847431302270014,199.74488888888888,23969.38666666667,773.2060215053764,1732.226666666667,259.28000000000003,537.2439571253623,0.694826400962821
1270072800000,2010-04-01T00:00:00.000+02:00,2010,4,-0.5505249690173363,0.44943549382716047,323.5935555555556,38831.22666666667,1294.3742222222222,2597.4580000000005,366.71000000000004,891.2254655863057,0.6885377121125156
1272664800000,2010-05-01T00:00:00.000+02:00,2010,5,-0.46049285881482865,0.5395508512544802,401.42583333333346,48171.1,1553.906451612903,2494.3733333333334,440.7,770.1391736110575,0.49561488905054657
1275343200000,2010-06-01T00:00:00.000+02:00,2010,6,-0.3746808727286191,0.625487037037037,450.35066666666665,54042.080000000016,1801.4026666666673,2482.192666666666,602.9106666666668,696.8184174990093,0.3868199100584262
1277935200000,2010-07-01T00:00:00.000+02:00,2010,7,-0.2886707171782079,0.711594384707288,529.4262222222222,63531.14666666665,2049.391827956989,2570.7933333333335,1292.72,586.8945034298556,0.2863749603290469
1280613600000,2010-08-01T00:00:00.000+02:00,2010,8,-0.3167523120060347,0.683299880525687,508.3751111111111,61005.013333333336,1967.9036559139786,2592.0666666666666,1123.006666666667,570.7113043778853,0.2900097790167591
1283292000000,2010-09-01T00:00:00.000+02:00,2010,9,-0.405682317821026,0.5944965277777777,428.0375,51364.500000000015,1712.1500000000005,2730.5273333333334,873.1893333333334,634.7150248401674,0.3707122768683627
1285884000000,2010-10-01T00:00:00.000+02:00,2010,10,-0.5326876824159391,0.46752001194743137,347.8348888888888,41740.18666666667,1346.4576344086022,2323.9799999999996,667.54,612.4738438715649,0.4548779168537142
1288562400000,2010-11-01T00:00:00.000+02:00,2010,11,-0.6805592066695053,0.31954135802469136,230.06977777777777,27608.373333333333,920.2791111111111,1676.8206666666663,336.1686666666667,518.7255100673043,0.5636610717383492
1291154400000,2010-12-01T00:00:00.000+02:00,2010,12,-0.8063208942041791,0.17038067502986856,126.76322222222223,15211.586666666666,490.6963440860215,961.4266666666667,97.20666666666665,342.3817897322561,0.6977467712134306
1293832800000,2011-01-01T00:00:00.000+02:00,2011,1,-0.8864837889051177,0.10917973416965351,81.22972222222221,9747.566666666666,314.4376344086021,997.18,50.14666666666666,395.39081239835633,1.2574538449954056
1296511200000,2011-02-01T00:00:00.000+02:00,2011,2,-0.7088574385185663,0.2833012566137566,190.37844444444448,22845.41333333334,815.9076190476193,1754.9606666666666,65.40400000000001,647.5288256277186,0.7936300758945682
1298930400000,2011-03-01T00:00:00.000+02:00,2011,3,-0.7423463504657448,0.25019302568697727,186.1436111111111,22337.23333333333,720.5559139784945,1308.9800000000002,100.06,518.5800929080539,0.7196944509757105
1301608800000,2011-04-01T00:00:00.000+02:00,2011,4,-0.49597441441608286,0.5039812499999999,362.86650000000003,43543.98,1451.4660000000001,2212.3293333333336,381.19199999999995,720.1358904719999,0.4961438231911735
1304200800000,2011-05-01T00:00:00.000+02:00,2011,5,-0.5186831861367265,0.4813558094384708,358.1287222222223,42975.44666666666,1386.3047311827956,2396.34,473.81999999999994,746.9640705032577,0.5388166495442511
1306879200000,2011-06-01T00:00:00.000+02:00,2011,6,-0.5165031303322871,0.4836266975308642,348.2112222222222,41785.346666666686,1392.8448888888895,2325.8526666666667,495.53333333333336,683.4721945680661,0.49070230290559536
1309471200000,2011-07-01T00:00:00.000+02:00,2011,7,-0.3703698091608778,0.629864844683393,468.6194444444443,56234.33333333335,1814.0107526881725,2734.5933333333337,699.7133333333333,714.2173427179182,0.39372277240337383
1312149600000,2011-08-01T00:00:00.000+02:00,2011,8,-0.3237605132164709,0.6762911439665471,503.16061111111105,60379.27333333333,1947.718494623656,2592.8066666666673,1179.5466666666669,527.0925053219285,0.270620475585603
1314828000000,2011-09-01T00:00:00.000+02:00,2011,9,-0.4762591504099846,0.5238984567901234,377.2068888888889,45264.82666666666,1508.8275555555554,2428.908,659.8653333333334,689.5037028815038,0.4569797922517569
1317420000000,2011-10-01T00:00:00.000+02:00,2011,10,-0.6044211085395735,0.3957547043010752,294.4415000000001,35332.979999999996,1139.7735483870968,1916.1133333333337,517.3466666666667,624.4195274273098,0.5478452525161084
