month,hour,meanHourlyCapFactor,medianHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,medianHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh
2,20,0.22063059771407145,0.11805555555555555,0.6148444444444444,0.005,35.30089563425144,18.88888888888889,98.37511111111111,0.8
2,21,0.21056248828930127,0.10005555555555556,0.5770777777777778,0.0044,33.68999812628813,16.00888888888889,92.33244444444445,0.7040000000000001
2,22,0.20273917931422117,0.09472222222222222,0.6140777777777778,0.0037333333333333337,32.43826869027543,15.155555555555555,98.25244444444446,0.5973333333333334
2,23,0.21207522952969857,0.10044444444444443,0.6483666666666675,0.0047,33.93203672475173,16.071111111111108,103.7386666666668,0.752
3,0,0.4027636115378047,0.3165,0.9308333333333334,0.01916666666666667,64.44217784604878,50.64,148.93333333333334,3.066666666666667
3,1,0.398200119474313,0.3103888888888889,0.9311111111111111,0.01988888888888889,63.71201911589013,49.66222222222222,148.9777777777778,3.1822222222222223
3,2,0.3960748421232295,0.313,0.9393888888888889,0.01972222222222222,63.37197473971667,50.08,150.30222222222224,3.1555555555555554
3,3,0.4017363031233996,0.30266666666666664,0.9418888888888889,0.018944444444444444,64.2778084997439,48.42666666666666,150.70222222222222,3.031111111111111
3,4,0.38996279228537306,0.2912222222222222,0.9202777777777779,0.02188888888888889,62.394046765659674,46.595555555555556,147.24444444444447,3.502222222222222
3,5,0.29608858166922686,0.15238888888888888,0.8537777777777779,0.004,47.37417306707627,24.38222222222222,136.60444444444445,0.64
3,6,0.26194930875576017,0.12422222222222222,0.7641111111111111,0.004333333333333333,41.91188940092163,19.875555555555554,122.25777777777778,0.6933333333333334
3,7,0.20047610513739564,0.0896111111111111,0.6142777777777777,0.0035555555555555557,32.07617682198325,14.337777777777776,98.28444444444443,0.5688888888888889
3,8,0.13902210274790927,0.06027777777777778,0.41411111111111115,0.0021666666666666666,22.24353643966545,9.644444444444444,66.25777777777779,0.3466666666666667
3,9,0.09605060590544455,0.03572222222222222,0.26761111111111113,0.0012222222222222222,15.368096944871157,5.715555555555555,42.81777777777778,0.19555555555555554
3,10,0.07795937873357221,0.02822222222222222,0.20033333333333334,0.00011111111111111112,12.47350059737157,4.515555555555555,32.053333333333335,0.017777777777777778
3,11,0.07804650964328382,0.024777777777777777,0.19655555555555557,0,12.487441542925415,3.964444444444444,31.44888888888889,0
3,12,0.09784536610343071,0.033888888888888885,0.27216666666666667,0,15.655258576548897,5.422222222222222,43.54666666666667,0
3,13,0.1402078853046595,0.057555555555555554,0.39127777777777784,0.0014444444444444446,22.433261648745518,9.20888888888889,62.604444444444454,0.23111111111111113
3,14,0.2170286738351253,0.14583333333333334,0.5485,0.003833333333333333,34.72458781362006,23.333333333333336,87.75999999999999,0.6133333333333333
3,15,0.3277513227513229,0.27588888888888885,0.7087777777777777,0.017666666666666667,52.440211640211636,44.142222222222216,113.40444444444444,2.8266666666666667
3,16,0.3937317801672642,0.3753888888888888,0.8103333333333335,0.028111111111111108,62.99708482676228,60.06222222222221,129.65333333333336,4.497777777777777
3,17,0.41872648916197286,0.3953333333333333,0.8627222222222222,0.026277777777777782,66.9962382659156,63.25333333333333,138.03555555555556,4.204444444444445
3,18,0.42347354497354517,0.3788888888888889,0.8795555555555555,0.025222222222222222,67.75576719576713,60.62222222222222,140.7288888888889,4.035555555555556
3,19,0.42428110599078395,0.38,0.889888888888889,0.02466666666666667,67.88497695852524,60.8,142.38222222222223,3.946666666666667
3,20,0.41846714456391904,0.35988888888888887,0.8892222222222222,0.02822222222222222,66.95474313022702,57.58222222222222,142.27555555555557,4.515555555555555
3,21,0.41100819252432136,0.3406666666666667,0.8998888888888888,0.021388888888888888,65.76131080389143,54.50666666666667,143.98222222222222,3.422222222222222
3,22,0.4055109233657617,0.3295,0.9085555555555556,0.016444444444444446,64.88174773852191,52.72,145.36888888888888,2.631111111111111
3,23,0.4221684587813617,0.35983333333333334,0.9286111111111112,0.021611111111111112,67.54695340501793,57.57333333333334,148.57777777777778,3.457777777777778
4,0,0.6885450617283951,0.7811944444444445,0.9987944444444444,0.19204444444444446,110.16720987654324,124.99111111111111,159.8071111111111,30.727111111111114
4,1,0.6731276895943566,0.7722777777777777,0.9986666666666666,0.18603888888888892,107.70043033509695,123.56444444444443,159.78666666666666,29.766222222222225
4,2,0.661850176366843,0.7569444444444444,0.9987444444444445,0.17952222222222222,105.89602821869482,121.11111111111111,159.7991111111111,28.723555555555556
4,3,0.6520294532627864,0.7443333333333333,0.999,0.16720555555555555,104.32471252204584,119.09333333333333,159.84,26.75288888888889
4,4,0.6429449735449733,0.7159166666666666,0.9991722222222222,0.15920555555555554,102.87119576719576,114.54666666666667,159.86755555555555,25.472888888888885
4,5,0.5254910934744262,0.504,0.9975055555555556,0.08869444444444445,84.07857495590831,80.64,159.6008888888889,14.191111111111113
4,6,0.45708959435626145,0.3810555555555555,0.9839444444444445,0.0461,73.13433509700168,60.968888888888884,157.43111111111114,7.376
4,7,0.3894145502645508,0.29674999999999996,0.9290166666666667,0.03886111111111111,62.30632804232808,47.48,148.64266666666666,6.217777777777778
4,8,0.29505723104056425,0.17777777777777778,0.8093000000000001,0.019544444444444444,47.20915696649031,28.444444444444446,129.488,3.127111111111111
4,9,0.21471719576719567,0.10019444444444445,0.6000111111111114,0.003944444444444444,34.35475132275133,16.03111111111111,96.00177777777782,0.6311111111111111
4,10,0.17455158730158724,0.07216666666666666,0.4791777777777779,0.002655555555555556,27.92825396825398,11.546666666666667,76.66844444444448,0.424888888888889
4,11,0.1669515873015872,0.07702777777777778,0.47771111111111125,0.001216666666666667,26.712253968253957,12.324444444444445,76.43377777777779,0.1946666666666667
4,12,0.18878915343915323,0.09919444444444445,0.5140722222222223,0.0018833333333333336,30.206264550264546,15.87111111111111,82.25155555555557,0.3013333333333334
4,13,0.24845396825396854,0.16697222222222222,0.6333611111111112,0.004100000000000001,39.752634920634904,26.715555555555554,101.33777777777779,0.6560000000000001
4,14,0.3622032627865961,0.3075555555555556,0.7596388888888889,0.03548333333333335,57.952522045855375,49.20888888888889,121.54222222222221,5.677333333333337
4,15,0.5087197530864195,0.5022222222222221,0.9118388888888889,0.13546666666666665,81.39516049382713,80.35555555555555,145.8942222222222,21.674666666666667
4,16,0.6248507936507932,0.6701944444444444,0.980011111111111,0.20714444444444444,99.97612698412698,107.2311111111111,156.8017777777778,33.14311111111111
4,17,0.6860655202821867,0.7607222222222223,0.9921777777777777,0.26108333333333333,109.77048324514993,121.71555555555557,158.74844444444446,41.77333333333333
4,18,0.7163009700176365,0.8138055555555556,0.997738888888889,0.26258333333333334,114.60815520282188,130.20888888888888,159.63822222222223,42.013333333333335
4,19,0.7283690476190477,0.8404166666666667,0.9981111111111111,0.2675,116.53904761904751,134.4666666666667,159.69777777777776,42.800000000000004
4,20,0.7281040564373888,0.84925,0.9983388888888889,0.24023333333333335,116.49664902998241,135.88,159.7342222222222,38.437333333333335
4,21,0.7181466490299822,0.8355555555555556,0.9981666666666666,0.21962777777777778,114.90346384479713,133.68888888888887,159.70666666666665,35.14044444444445
4,22,0.7075582892416223,0.8184722222222222,0.9983333333333333,0.19928333333333337,113.20932627865952,130.95555555555555,159.73333333333332,31.885333333333342
4,23,0.7078752204585539,0.8152777777777778,0.9986277777777778,0.1935666666666667,113.26003527336854,130.44444444444446,159.78044444444444,30.97066666666667
5,0,0.7748538146441375,0.8907777777777778,0.9993333333333333,0.3058888888888889,123.9766103430618,142.52444444444444,159.89333333333332,48.94222222222222
5,1,0.7482373271889398,0.8735555555555556,0.9994444444444445,0.2568888888888889,119.71797235023031,139.7688888888889,159.91111111111113,41.102222222222224
5,2,0.725232548216419,0.842,0.9992777777777778,0.23022222222222222,116.03720771462702,134.72,159.88444444444445,36.83555555555556
5,3,0.7035284178187401,0.8279444444444445,0.9993333333333333,0.19983333333333334,112.56454685099838,132.47111111111113,159.89333333333332,31.973333333333333
5,4,0.6778317118962279,0.802888888888889,0.9991666666666666,0.1741111111111111,108.45307390339651,128.46222222222224,159.86666666666667,27.857777777777777
5,5,0.6061592421915,0.6342777777777778,0.9975555555555555,0.16616666666666666,96.98547875063997,101.48444444444445,159.60888888888888,26.586666666666666
5,6,0.46779433350401106,0.42,0.980111111111111,0.053,74.84709336064168,67.2,156.81777777777776,8.48
5,7,0.41130022188086673,0.3358888888888889,0.9253888888888888,0.03144444444444445,65.80803550093866,53.742222222222225,148.0622222222222,5.0311111111111115
5,8,0.32059703020993324,0.2157777777777778,0.8208888888888889,0.008777777777777778,51.29552483358935,34.52444444444445,131.34222222222223,1.4044444444444446
5,9,0.23612766683734449,0.11888888888888888,0.6741666666666666,0.0021666666666666666,37.78042669397506,19.02222222222222,107.86666666666665,0.3466666666666667
5,10,0.18705393411845003,0.09377777777777777,0.5581111111111111,0.0003333333333333333,29.928629458952013,15.004444444444442,89.29777777777778,0.05333333333333333
5,11,0.17567392046424302,0.082,0.5198333333333333,0.00022222222222222223,28.107827274278886,13.120000000000001,83.17333333333332,0.035555555555555556
5,12,0.19594171360300403,0.10166666666666667,0.5547222222222222,0,31.350674176480634,16.266666666666666,88.75555555555556,0
5,13,0.25692729134664644,0.17383333333333334,0.653,0.002,41.1083666154634,27.813333333333333,104.48,0.32
5,14,0.3698917904079196,0.3146111111111111,0.7986666666666666,0.0047777777777777775,59.182686465267125,50.33777777777778,127.78666666666666,0.7644444444444444
5,15,0.5283720771462707,0.5497222222222222,0.9266666666666667,0.04455555555555556,84.5395323434034,87.95555555555555,148.26666666666668,7.1288888888888895
5,16,0.6956036012971494,0.7937777777777778,0.9882222222222222,0.17005555555555554,111.29657620754394,127.00444444444445,158.11555555555555,27.208888888888886
5,17,0.7851296296296296,0.8987222222222223,0.9981111111111111,0.39261111111111113,125.62074074074067,143.79555555555558,159.69777777777776,62.81777777777778
5,18,0.8234015190305511,0.9400555555555556,0.9991666666666666,0.4653333333333334,131.74424304488812,150.4088888888889,159.86666666666667,74.45333333333335
5,19,0.8390961768219833,0.9638333333333334,0.9995555555555555,0.4703333333333333,134.25538829151728,154.21333333333334,159.92888888888888,75.25333333333333
5,20,0.8407031063321384,0.9680000000000001,0.9995555555555555,0.4662222222222222,134.51249701314217,154.88000000000002,159.92888888888888,74.59555555555555
5,21,0.8320730500085343,0.9512222222222222,0.9992777777777778,0.47483333333333333,133.1316880013654,152.19555555555556,159.88444444444445,75.97333333333333
5,22,0.8202081413210451,0.9326666666666666,0.9992777777777778,0.4359444444444444,131.23330261136695,149.22666666666666,159.88444444444445,69.7511111111111
5,23,0.8028578255675031,0.9125555555555555,0.9994444444444445,0.3653888888888889,128.45725209080038,146.00888888888886,159.91111111111113,58.46222222222222
6,0,0.7889664902998237,0.9102222222222223,0.9998888888888888,0.38105555555555554,126.23463844797173,145.63555555555556,159.98222222222222,60.968888888888884
6,1,0.7645247795414463,0.8893055555555556,0.9996944444444444,0.3246,122.32396472663143,142.2888888888889,159.95111111111112,51.936
6,2,0.7448872134038806,0.8635833333333334,0.9998888888888888,0.3012666666666667,119.18195414462075,138.17333333333335,159.98222222222222,48.20266666666667
6,3,0.7268611992945335,0.849388888888889,0.9998944444444444,0.25783333333333336,116.29779188712513,135.90222222222224,159.9831111111111,41.25333333333334
6,4,0.7007817460317456,0.8201944444444444,0.9998888888888888,0.21645000000000006,112.12507936507937,131.2311111111111,159.98222222222222,34.63200000000001
6,5,0.6532917107583772,0.7217222222222222,0.9984444444444445,0.19523333333333334,104.52667372134043,115.47555555555554,159.75111111111113,31.237333333333332
6,6,0.5030111992945326,0.4572777777777778,0.9937333333333334,0.08061111111111113,80.48179188712515,73.16444444444444,158.99733333333336,12.89777777777778
6,7,0.4461298941798945,0.3630555555555556,0.9790166666666668,0.0449277777777778,71.38078306878307,58.08888888888889,156.64266666666668,7.188444444444449
6,8,0.3672229276895943,0.25949999999999995,0.9164777777777781,0.019122222222222228,58.75566843033514,41.519999999999996,146.6364444444445,3.0595555555555562
6,9,0.27488844797178175,0.16083333333333333,0.7918611111111115,0.0040833333333333355,43.98215167548505,25.733333333333334,126.69777777777783,0.6533333333333335
6,10,0.2098996472663138,0.09419444444444444,0.6299111111111119,0.00043333333333333396,33.58394356261021,15.071111111111112,100.7857777777779,0.06933333333333344
6,11,0.1832777777777778,0.0806111111111111,0.5399833333333334,0,29.324444444444445,12.897777777777778,86.39733333333334,0
6,12,0.1963548500881835,0.09558333333333333,0.5825666666666667,0.00005000000000000032,31.416776014109363,15.293333333333333,93.21066666666667,0.00800000000000005
6,13,0.25020978835978813,0.15583333333333332,0.6756055555555556,0.0022555555555555567,40.03356613756612,24.93333333333333,108.09688888888888,0.36088888888888904
6,14,0.3593867724867721,0.2817777777777778,0.8656500000000001,0.014055555555555554,57.50188359788358,45.08444444444444,138.50400000000002,2.2488888888888887
6,15,0.5237134920634923,0.5395277777777778,0.9736555555555556,0.044138888888888894,83.79415873015877,86.32444444444445,155.7848888888889,7.062222222222222
6,16,0.7067338624338622,0.8168055555555556,0.9975555555555555,0.14445000000000002,113.0774179894181,130.68888888888887,159.60888888888888,23.112000000000005
6,17,0.7989019400352729,0.9178333333333333,0.9991111111111112,0.37940555555555555,127.82431040564364,146.85333333333332,159.85777777777778,60.70488888888889
6,18,0.8400929453262781,0.9608888888888889,0.9998333333333334,0.4680833333333333,134.41487125220434,153.7422222222222,159.97333333333333,74.89333333333333
6,19,0.858759435626102,0.9756944444444444,1.0000555555555555,0.5192666666666668,137.40150970017635,156.11111111111111,160.00888888888886,83.08266666666668
6,20,0.862810493827161,0.9771944444444445,0.999788888888889,0.5334166666666668,138.0496790123456,156.3511111111111,159.96622222222226,85.34666666666668
6,21,0.8566502645502644,0.9686666666666667,0.9995611111111111,0.5367333333333334,137.0640423280423,154.98666666666668,159.92977777777776,85.87733333333334
6,22,0.8398775132275125,0.951861111111111,0.9996666666666667,0.47485,134.38040211640217,152.29777777777775,159.94666666666666,75.976
6,23,0.8176580246913582,0.9259444444444445,0.9996833333333334,0.4035222222222222,130.82528395061726,148.1511111111111,159.94933333333333,64.56355555555557
7,0,0.80408098651647,0.9387222222222222,1.0002777777777778,0.34755555555555556,128.65295784263535,150.19555555555556,160.04444444444445,55.60888888888889
7,1,0.7856558286396991,0.9303333333333333,1.0002777777777778,0.2995,125.70493258235203,148.85333333333332,160.04444444444445,47.92
7,2,0.769255077658303,0.9150555555555556,1.0001666666666666,0.2813333333333333,123.08081242532856,146.4088888888889,160.02666666666667,45.013333333333335
7,3,0.7518731012118102,0.9041666666666667,1.0002777777777778,0.2603333333333333,120.29969619388986,144.66666666666666,160.04444444444445,41.65333333333333
7,4,0.7291916709336065,0.8873888888888888,1.0002777777777778,0.21705555555555556,116.67066734937711,141.98222222222222,160.04444444444445,34.72888888888889
7,5,0.6844467485919099,0.7756111111111111,1,0.19216666666666668,109.51147977470559,124.09777777777778,160,30.74666666666667
7,6,0.5457680491551462,0.5241666666666667,0.9991666666666666,0.0885,87.32288786482346,83.86666666666667,159.86666666666667,14.16
7,7,0.4956838197644651,0.4525,0.9976111111111111,0.054000000000000006,79.3094111623144,72.4,159.61777777777777,8.64
7,8,0.41688880355009394,0.3267777777777778,0.9774444444444444,0.028055555555555556,66.70220856801501,52.284444444444446,156.39111111111112,4.488888888888889
7,9,0.321862263184844,0.19161111111111112,0.8797777777777779,0.005,51.49796210957504,30.65777777777778,140.76444444444445,0.8
7,10,0.2535291005291003,0.12061111111111111,0.7307222222222223,0.001888888888888889,40.564656084656086,19.297777777777778,116.91555555555556,0.3022222222222222
7,11,0.22687677077999663,0.0906111111111111,0.6849999999999999,0.00044444444444444447,36.30028332479943,14.497777777777776,109.6,0.07111111111111111
7,12,0.24172350230414755,0.10905555555555554,0.699,0.0008888888888888889,38.67576036866362,17.448888888888888,111.83999999999999,0.14222222222222222
7,13,0.30206485748421236,0.17522222222222222,0.8051666666666667,0.0031111111111111114,48.33037719747392,28.035555555555554,128.82666666666668,0.4977777777777778
7,14,0.41639631336405547,0.3347777777777778,0.9145555555555556,0.012277777777777778,66.62341013824881,53.56444444444445,146.32888888888888,1.9644444444444444
7,15,0.5682625874722651,0.5985,0.9852777777777777,0.03733333333333333,90.92201399556227,95.76,157.64444444444445,5.973333333333333
7,16,0.7336670080218469,0.8812222222222222,0.9986111111111111,0.10066666666666667,117.38672128349548,140.99555555555557,159.77777777777777,16.106666666666666
7,17,0.821071940604199,0.9564444444444444,1.0000555555555555,0.34988888888888886,131.37151049667185,153.0311111111111,160.00888888888886,55.98222222222222
7,18,0.8578244580986516,0.9797222222222222,1.0001666666666666,0.4827777777777778,137.2519132957841,156.75555555555553,160.02666666666667,77.24444444444445
7,19,0.8686005291005285,0.9849444444444444,1.0001666666666666,0.509888888888889,138.9760846560846,157.5911111111111,160.02666666666667,81.58222222222223
7,20,0.8674397508107179,0.9846111111111111,1.0002222222222221,0.4952777777777778,138.79036012971486,157.53777777777776,160.03555555555553,79.24444444444445
7,21,0.8623263355521423,0.9814444444444445,1.0001666666666666,0.4726111111111111,137.97221368834278,157.0311111111111,160.02666666666667,75.61777777777777
7,22,0.8486625704045065,0.9759444444444444,1.0002222222222221,0.42388888888888887,135.7860112647208,156.1511111111111,160.03555555555553,67.82222222222222
7,23,0.828287335722821,0.9587222222222221,1.0002777777777778,0.3698333333333333,132.52597371565102,153.39555555555555,160.04444444444445,59.173333333333325
8,0,0.7431121351766512,0.8211666666666667,1.0001666666666666,0.36188888888888887,118.89794162826409,131.38666666666668,160.02666666666667,57.90222222222222
8,1,0.7229557091653869,0.7953888888888888,1.0001111111111112,0.33705555555555555,115.67291346646188,127.2622222222222,160.01777777777778,53.92888888888889
8,2,0.7073422939068096,0.7798333333333334,1.0001111111111112,0.31366666666666665,113.17476702508961,124.77333333333334,160.01777777777778,50.18666666666667
8,3,0.6927650622973204,0.7484444444444445,1.0001111111111112,0.2878888888888889,110.84240996757116,119.75111111111111,160.01777777777778,46.062222222222225
8,4,0.6618277863116575,0.7021666666666667,1.0000555555555555,0.2515,105.89244580986511,112.34666666666668,160.00888888888886,40.24
8,5,0.5920909711554873,0.5781111111111111,0.9980555555555556,0.21733333333333332,94.73455538487802,92.49777777777778,159.6888888888889,34.77333333333333
8,6,0.4451478921317627,0.328,0.9854999999999999,0.09127777777777778,71.22366274108204,52.480000000000004,157.67999999999998,14.604444444444445
8,7,0.3994814814814814,0.2707222222222222,0.9513888888888888,0.071,63.917037037037055,43.31555555555555,152.22222222222223,11.36
8,8,0.3138417818740401,0.19105555555555556,0.8748888888888888,0.03688888888888889,50.21468509984639,30.56888888888889,139.98222222222222,5.902222222222222
8,9,0.23165642601126463,0.11805555555555555,0.6826666666666666,0.006388888888888888,37.065028161802346,18.88888888888889,109.22666666666666,1.0222222222222221
8,10,0.18470267963816353,0.0806111111111111,0.5237222222222222,0.0037222222222222223,29.552428742106144,12.897777777777776,83.79555555555555,0.5955555555555556
8,11,0.1734889912954429,0.07938888888888888,0.5066111111111111,0.0010555555555555557,27.75823860727084,12.702222222222222,81.05777777777777,0.16888888888888892
8,12,0.19559643283836828,0.09288888888888888,0.5923333333333334,0.0003888888888888889,31.295429254138966,14.862222222222222,94.77333333333334,0.06222222222222223
8,13,0.2505725379757637,0.1525,0.7148888888888889,0.0015555555555555557,40.091606076122204,24.4,114.38222222222223,0.2488888888888889
8,14,0.3330778289810552,0.23338888888888887,0.8557777777777777,0.01172222222222222,53.29245263696879,37.34222222222222,136.92444444444445,1.8755555555555552
8,15,0.46786832223929,0.4232222222222223,0.9754444444444446,0.035444444444444445,74.85893155828641,67.71555555555557,156.07111111111112,5.671111111111111
8,16,0.653583802696706,0.7220000000000001,0.9983333333333333,0.1335,104.57340843147291,115.52000000000001,159.73333333333332,21.36
8,17,0.7705609318996415,0.882388888888889,1.0000555555555555,0.4058888888888889,123.28974910394263,141.18222222222224,160.00888888888886,64.94222222222223
8,18,0.8113901689708151,0.9209444444444445,1.0002222222222221,0.46805555555555556,129.82242703533038,147.35111111111112,160.03555555555553,74.88888888888889
8,19,0.8205360129714973,0.9318333333333333,1.0002777777777778,0.4326111111111111,131.28576207543938,149.09333333333333,160.04444444444445,69.21777777777778
8,20,0.8178629458952033,0.9303333333333333,1.0001666666666666,0.4356666666666667,130.85807134323272,148.85333333333332,160.02666666666667,69.70666666666668
8,21,0.8041841611196455,0.9189999999999999,1.0001111111111112,0.42,128.6694657791431,147.04,160.01777777777778,67.2
8,22,0.78631404676566,0.8963333333333333,1.0000555555555555,0.40044444444444444,125.81024748250532,143.41333333333333,160.00888888888886,64.07111111111111
8,23,0.764777777777777,0.8745555555555555,1.0001111111111112,0.37266666666666665,122.36444444444443,139.92888888888888,160.01777777777778,59.626666666666665
9,0,0.7110988536155199,0.7522222222222222,1.0002777777777778,0.3482666666666666,113.77581657848327,120.35555555555555,160.04444444444445,55.72266666666666
9,1,0.6923718694885357,0.7030833333333333,1.0002777777777778,0.33214444444444446,110.77949911816584,112.49333333333334,160.04444444444445,53.14311111111112
9,2,0.673742768959435,0.6804444444444444,1.0002777777777778,0.29837777777777774,107.7988430335097,108.8711111111111,160.04444444444445,47.74044444444444
9,3,0.6490833333333337,0.638611111111111,1.0002222222222221,0.2678666666666667,103.85333333333323,102.17777777777778,160.03555555555553,42.858666666666664
