date,year,month,day,capFactor,energyMWh,specificYield,weatherImpact
983318400000,2001,2,28,0.10163194444444444,390.26666666666665,2.4391666666666665,-0.8955550533464964
983404800000,2001,3,1,0.08202314814814816,314.96888888888884,1.968555555555556,-0.9155309649074712
983491200000,2001,3,2,0.045175925925925925,173.47555555555553,1.0842222222222222,-0.9534769518297175
983577600000,2001,3,3,0.03514583333333334,134.95999999999998,0.8435000000000001,-0.9638061364844538
983664000000,2001,3,4,0.11253935185185186,432.15111111111116,2.7009444444444446,-0.8841047841312448
983750400000,2001,3,5,0.17644444444444443,677.5466666666667,4.234666666666667,-0.818294075439044
983836800000,2001,3,6,0.10906712962962962,418.81777777777774,2.617611111111111,-0.8876805461857347
983923200000,2001,3,7,0.1148333333333333,440.9599999999999,2.7559999999999993,-0.8817423973339118
984009600000,2001,3,8,0.032462962962962964,124.65777777777775,0.7791111111111111,-0.9665690086318897
984096000000,2001,3,9,0.07026851851851852,269.8311111111111,1.6864444444444446,-0.927636111382604
984182400000,2001,3,10,0.041263888888888885,158.4533333333333,0.9903333333333333,-0.9575056437444427
984268800000,2001,3,11,0.024791666666666667,95.20000000000002,0.595,-0.9744690589309425
984355200000,2001,3,12,0.08002546296296296,307.2977777777778,1.920611111111111,-0.9175882200094877
984441600000,2001,3,13,0.16431018518518517,630.9511111111111,3.9434444444444443,-0.8307901718988012
984528000000,2001,3,14,0.5224374999999999,2006.1599999999999,12.538499999999997,-0.4619836897573488
984614400000,2001,3,15,0.5854374999999999,2248.08,14.0505,-0.397105063040685
984700800000,2001,3,16,0.5414074074074074,2079.0044444444443,12.99377777777778,-0.44244810973298576
984787200000,2001,3,17,0.25806481481481486,990.9688888888887,6.193555555555557,-0.734239828744836
984873600000,2001,3,18,0.06290277777777778,241.54666666666668,1.5096666666666667,-0.935221494620862
984960000000,2001,3,19,0.19968981481481482,766.8088888888888,4.7925555555555555,-0.7943555404049192
985046400000,2001,3,20,0.20033333333333334,769.28,4.808,-0.7936928325041538
985132800000,2001,3,21,0.2783055555555556,1068.6933333333332,6.679333333333334,-0.7133955198085298
985219200000,2001,3,22,0.39110416666666675,1501.8400000000001,9.386500000000002,-0.5972333137063724
985305600000,2001,3,23,0.5335787037037037,2048.9422222222224,12.80588888888889,-0.45051026124517557
985392000000,2001,3,24,0.5740439814814814,2204.3288888888887,13.777055555555553,-0.408838330262151
985478400000,2001,3,25,0.42986342592592597,1650.6755555555555,10.316722222222223,-0.5573182738127873
985561200000,2001,3,26,0.38045833333333334,1460.96,9.131,-0.6081966001654385
985647600000,2001,3,27,0.3266875,1254.48,7.8405000000000005,-0.6635708513412683
985734000000,2001,3,28,0.4981504629629631,1912.8977777777777,11.955611111111114,-0.4869949534078202
985820400000,2001,3,29,0.6924305555555555,2658.9333333333334,16.618333333333332,-0.2869215310936348
985906800000,2001,3,30,0.4233078703703704,1625.5022222222224,10.15938888888889,-0.5640693125716641
985993200000,2001,3,31,0.23736342592592596,911.4755555555555,5.696722222222223,-0.7555585221137043
986079600000,2001,4,1,0.25534490740740745,980.5244444444444,6.128277777777779,-0.7446326297220588
986166000000,2001,4,2,0.2422361111111111,930.186666666667,5.813666666666666,-0.7577425792083562
986252400000,2001,4,3,0.2854166666666667,1096,6.850000000000001,-0.7145582250290533
986338800000,2001,4,4,0.475224537037037,1824.8622222222223,11.405388888888888,-0.5247336571272472
986425200000,2001,4,5,0.9187407407407407,3527.964444444445,22.049777777777777,-0.0811784369921426
986511600000,2001,4,6,0.9582638888888888,3679.733333333334,22.99833333333333,-0.041651811964941214
986598000000,2001,4,7,0.6633009259259258,2547.075555555555,15.91922222222222,-0.33664072302656245
986684400000,2001,4,8,0.3526481481481481,1354.168888888889,8.463555555555555,-0.6473208291470082
986770800000,2001,4,9,0.41343749999999996,1587.6000000000001,9.9225,-0.5865261296132529
986857200000,2001,4,10,0.4844328703703704,1860.2222222222224,11.62638888888889,-0.5155245137303742
986943600000,2001,4,11,0.5047893518518519,1938.391111111111,12.114944444444447,-0.49516624147494437
987030000000,2001,4,12,0.49529398148148157,1901.9288888888884,11.887055555555557,-0.5046624471597037
987116400000,2001,4,13,0.3985717592592593,1530.5155555555557,9.565722222222224,-0.6013931781036292
987202800000,2001,4,14,0.44300000000000006,1701.1200000000001,10.632000000000001,-0.5569610289794008
987289200000,2001,4,15,0.8014490740740742,3077.5644444444447,19.23477777777778,-0.19848042188896217
987375600000,2001,4,16,0.7304120370370368,2804.7822222222226,17.529888888888884,-0.2695237081039536
987462000000,2001,4,17,0.6367916666666666,2445.2799999999997,15.283,-0.363152314323945
987548400000,2001,4,18,0.6084953703703703,2336.6222222222223,14.603888888888886,-0.3914510998652659
987634800000,2001,4,19,0.7393657407407409,2839.1644444444446,17.74477777777778,-0.26056921673665706
987721200000,2001,4,20,0.805789351851852,3094.231111111112,19.338944444444447,-0.19413976229390517
987807600000,2001,4,21,0.7668749999999999,2944.8,18.404999999999998,-0.23305753746857358
987894000000,2001,4,22,0.5215185185185185,2002.631111111111,12.516444444444444,-0.47843560313175687
987980400000,2001,4,23,0.24133564814814815,926.7288888888887,5.792055555555556,-0.7586431213856775
988066800000,2001,4,24,0.27887731481481487,1070.888888888889,6.693055555555556,-0.7210981521522726
988153200000,2001,4,25,0.3203750000000001,1230.2399999999998,7.689000000000002,-0.6795968163866265
988239600000,2001,4,26,0.4034097222222222,1549.093333333333,9.681833333333334,-0.5965547895416725
988326000000,2001,4,27,0.3253564814814815,1249.368888888889,7.8085555555555555,-0.6746148966807265
988412400000,2001,4,28,0.24787731481481481,951.8488888888886,5.949055555555556,-0.7521008792440076
988498800000,2001,4,29,0.4689652777777778,1800.8266666666668,11.255166666666668,-0.5309934670179319
988585200000,2001,4,30,0.5461064814814814,2097.048888888889,13.106555555555556,-0.4538454771484528
988671600000,2001,5,1,0.5869097222222222,2253.7333333333336,14.085833333333332,-0.41313782448181274
988758000000,2001,5,2,0.6610856481481481,2538.5688888888885,15.866055555555555,-0.3389679076926637
988844400000,2001,5,3,0.4026435185185185,1546.1511111111113,9.663444444444444,-0.5973891004201048
988930800000,2001,5,4,0.34227546296296296,1314.3377777777778,8.214611111111111,-0.6577522654414572
989017200000,2001,5,5,0.10234490740740743,393.00444444444446,2.4562777777777782,-0.897663383753631
989103600000,2001,5,6,0.14686805555555557,563.9733333333334,3.5248333333333335,-0.8531438425127593
989190000000,2001,5,7,0.5770162037037035,2215.742222222222,13.848388888888884,-0.4230305415070538
989276400000,2001,5,8,0.6664444444444445,2559.1466666666665,15.994666666666667,-0.3336095455229319
989362800000,2001,5,9,0.6570462962962963,2523.0577777777776,15.769111111111112,-0.3430069323087248
989449200000,2001,5,10,0.6450277777777779,2476.9066666666668,15.480666666666668,-0.3550244771835613
989535600000,2001,5,11,0.9665185185185184,3711.431111111112,23.19644444444444,-0.03355978103625847
989622000000,2001,5,12,0.9476388888888888,3638.933333333333,22.743333333333332,-0.052437881190181196
989708400000,2001,5,13,0.9037129629629632,3470.257777777778,21.689111111111117,-0.09636024859097016
989794800000,2001,5,14,0.8083078703703702,3103.902222222223,19.399388888888886,-0.19175761223049054
989881200000,2001,5,15,0.6780069444444444,2603.5466666666666,16.272166666666667,-0.32204798222366227
989967600000,2001,5,16,0.6797337962962963,2610.1777777777784,16.31361111111111,-0.32032127026745505
990054000000,2001,5,17,0.7392037037037036,2838.542222222222,17.740888888888886,-0.2608561806335134
990140400000,2001,5,18,0.7029166666666665,2699.2000000000003,16.869999999999997,-0.29714027798673714
990226800000,2001,5,19,0.6120995370370371,2350.4622222222224,14.69038888888889,-0.3879500503431433
990313200000,2001,5,20,0.5121782407407408,1966.7644444444443,12.29227777777778,-0.4878632518198755
990399600000,2001,5,21,0.29822453703703705,1145.1822222222222,7.157388888888889,-0.701799622715752
990486000000,2001,5,22,0.21750694444444443,835.2266666666667,5.220166666666667,-0.7825106762183619
990572400000,2001,5,23,0.48550925925925936,1864.3555555555558,11.652222222222225,-0.5145300727950279
990658800000,2001,5,24,0.8815995370370371,3385.3422222222216,21.15838888888889,-0.11847188306502919
990745200000,2001,5,25,0.7640138888888889,2933.8133333333335,18.336333333333332,-0.23604800536993512
990831600000,2001,5,26,0.4286458333333334,1646,10.287500000000001,-0.5713888921036488
990918000000,2001,5,27,0.6190162037037037,2377.022222222223,14.856388888888889,-0.3810339440091658
991004400000,2001,5,28,0.9280416666666667,3563.6799999999994,22.273,-0.07203351580311759
991090800000,2001,5,29,0.9023680555555557,3465.0933333333332,21.656833333333335,-0.09770504704479928
991177200000,2001,5,30,0.6190347222222222,2377.0933333333332,14.856833333333334,-0.38101542699086866
991263600000,2001,5,31,0.5185000000000001,1991.0399999999997,12.444000000000003,-0.4815420046986932
991350000000,2001,6,1,0.41469444444444453,1592.426666666667,9.95266666666667,-0.5854168788010625
991436400000,2001,6,2,0.42148611111111106,1618.506666666667,10.115666666666666,-0.578627035333105
991522800000,2001,6,3,0.5298472222222222,2034.6133333333332,12.716333333333335,-0.47029501337603774
991609200000,2001,6,4,0.6250162037037036,2400.062222222222,15.000388888888885,-0.37515157966842233
991695600000,2001,6,5,0.735150462962963,2822.9777777777776,17.643611111111113,-0.2650468855585072
991782000000,2001,6,6,0.8139212962962962,3125.4577777777777,19.53411111111111,-0.18629719797461786
991868400000,2001,6,7,0.9145717592592592,3511.9555555555557,21.94972222222222,-0.08567375426968674
991954800000,2001,6,8,0.9291388888888892,3567.8933333333325,22.29933333333334,-0.07111053513408386
992041200000,2001,6,9,0.783013888888889,3006.7733333333326,18.792333333333335,-0.2171963083986704
992127600000,2001,6,10,0.8076689814814815,3101.4488888888886,19.384055555555555,-0.1925478343778058
992214000000,2001,6,11,0.7373750000000002,2831.5199999999995,17.697000000000006,-0.2628229456905086
992300400000,2001,6,12,0.7336342592592593,2817.155555555556,17.607222222222223,-0.2665626822427309
992386800000,2001,6,13,0.8236412037037035,3162.7822222222217,19.767388888888885,-0.17657989984170916
992473200000,2001,6,14,0.7333217592592591,2815.9555555555553,17.59972222222222,-0.26687509835321993
992559600000,2001,6,15,0.768259259259259,2950.1155555555547,18.438222222222215,-0.23194697720056662
992646000000,2001,6,16,0.811800925925926,3117.315555555556,19.483222222222224,-0.18841699913911977
992732400000,2001,6,17,0.6321504629629631,2427.4577777777777,15.171611111111114,-0.3680192355756322
992818800000,2001,6,18,0.35209953703703706,1352.0622222222223,8.45038888888889,-0.6479949828286848
992905200000,2001,6,19,0.4303402777777778,1652.506666666667,10.328166666666666,-0.5697752455359207
992991600000,2001,6,20,0.8575949074074073,3293.164444444444,20.582277777777776,-0.14263531088874276
993078000000,2001,6,21,0.631287037037037,2424.1422222222227,15.15088888888889,-0.36888242971794594
993164400000,2001,6,22,0.5007916666666666,1923.04,12.018999999999998,-0.4993427690712678
993250800000,2001,6,23,0.65725,2523.8399999999997,15.774000000000001,-0.34292643641985004
993337200000,2001,6,24,0.752474537037037,2889.502222222222,18.05938888888889,-0.2477274620703698
993423600000,2001,6,25,0.5632986111111112,2163.0666666666666,13.51916666666667,-0.4368526043932645
993510000000,2001,6,26,0.47478240740740724,1823.1644444444441,11.394777777777774,-0.5253450462375845
993596400000,2001,6,27,0.5755393518518519,2210.0711111111113,13.812944444444446,-0.42461514963574576
993682800000,2001,6,28,0.5539699074074075,2127.2444444444445,13.29527777777778,-0.4461788038397095
993769200000,2001,6,29,0.48609953703703696,1866.622222222222,11.666388888888887,-0.514030954651066
993855600000,2001,6,30,0.44524074074074066,1709.724444444445,10.685777777777776,-0.5548787825491304
993942000000,2001,7,1,0.628375,2412.96,15.081,-0.3718590988080829
994028400000,2001,7,2,0.7922754629629628,3042.337777777778,19.01461111111111,-0.20801969636316084
994114800000,2001,7,3,0.6926273148148149,2659.688888888889,16.623055555555556,-0.30763072095816113
994201200000,2001,7,4,0.3904976851851852,1499.5111111111114,9.371944444444445,-0.6096477932992564
994287600000,2001,7,5,0.29246527777777775,1123.0666666666668,7.019166666666666,-0.7076436790918199
994374000000,2001,7,6,0.6443958333333334,2474.48,15.465500000000002,-0.35584423397761455
994460400000,2001,7,7,0.9176064814814815,3523.6088888888894,22.022555555555556,-0.08273536945721585
994546800000,2001,7,8,0.8144490740740742,3127.4844444444443,19.54677777777778,-0.18585434594977296
994633200000,2001,7,9,0.6281921296296296,2412.257777777778,15.07661111111111,-0.3720419010507657
994719600000,2001,7,10,0.5002916666666668,1921.12,12.007000000000003,-0.49989471516402423
994806000000,2001,7,11,0.6552037037037037,2515.9822222222224,15.72488888888889,-0.3450403900398229
994892400000,2001,7,12,0.8819560185185186,3386.711111111111,21.166944444444447,-0.118372550970587
994978800000,2001,7,13,0.7596319444444445,2916.986666666666,18.231166666666667,-0.24065105365824283
995065200000,2001,7,14,0.8122314814814815,3118.968888888889,19.493555555555556,-0.1880711123863557
995151600000,2001,7,15,0.7646481481481481,2936.248888888889,18.351555555555553,-0.2356367187228832
995238000000,2001,7,16,0.5376805555555556,2064.693333333333,12.904333333333334,-0.4625197553689479
995324400000,2001,7,17,0.21700694444444443,833.3066666666667,5.208166666666666,-0.7830739006990449
995410800000,2001,7,18,0.0675625,259.44,1.6215,-0.9324626701622775
995497200000,2001,7,19,0.13840740740740742,531.4844444444444,3.321777777777778,-0.8616441557660223
995583600000,2001,7,20,0.16171527777777775,620.9866666666666,3.881166666666666,-0.8383449686575142
995670000000,2001,7,21,0.28371296296296294,1089.457777777778,6.809111111111111,-0.7163927332637605
995756400000,2001,7,22,0.552375,2121.12,13.256999999999998,-0.4478307852860391
995842800000,2001,7,23,0.6303726851851852,2420.631111111111,15.128944444444445,-0.36986215785320725
995929200000,2001,7,24,0.5174884259259258,1987.1555555555556,12.41972222222222,-0.48270436249453325
996015600000,2001,7,25,0.9799027777777778,3762.8266666666677,23.517666666666667,-0.020462281418267392
996102000000,2001,7,26,0.8126458333333332,3120.5600000000004,19.503499999999995,-0.18765691489977104
996188400000,2001,7,27,0.8115671296296295,3116.417777777778,19.47761111111111,-0.18873521673635504
996274800000,2001,7,28,0.7639236111111112,2933.4666666666667,18.33416666666667,-0.2363609858362968
996361200000,2001,7,29,0.9194513888888891,3530.693333333333,22.06683333333334,-0.08089114936331546
996447600000,2001,7,30,0.9062337962962964,3479.937777777778,21.749611111111115,-0.09410381779012872
996534000000,2001,7,31,0.9991458333333333,3836.720000000001,23.979499999999998,-0.0012263947926811425
996620400000,2001,8,1,1.0000763888888888,3840.293333333334,24.00183333333333,0
996706800000,2001,8,2,0.9577499999999999,3677.759999999999,22.985999999999997,-0.04232315587003777
996793200000,2001,8,3,0.6924328703703703,2658.942222222223,16.618388888888887,-0.3076200197670086
996879600000,2001,8,4,0.503712962962963,1934.2577777777778,12.089111111111112,-0.4963255121715239
996966000000,2001,8,5,0.6135138888888888,2355.893333333333,14.72433333333333,-0.38653297317566027
997052400000,2001,8,6,0.9576574074074075,3677.4044444444453,22.983777777777778,-0.04241574139012519
997138800000,2001,8,7,0.955523148148148,3669.2088888888884,22.932555555555552,-0.04454983762814426
997225200000,2001,8,8,0.8123958333333334,3119.600000000001,19.497500000000002,-0.1876662199415321
997311600000,2001,8,9,0.6929930555555556,2661.0933333333332,16.631833333333333,-0.3070598773704786
997398000000,2001,8,10,0.2832777777777778,1087.7866666666666,6.7986666666666675,-0.7167438598440398
997484400000,2001,8,11,0.20638425925925927,792.5155555555556,4.953222222222222,-0.7936315050007754
997570800000,2001,8,12,0.5326226851851851,2045.2711111111112,12.782944444444443,-0.4674179981621775
997657200000,2001,8,13,0.6266018518518518,2406.1511111111113,15.038444444444444,-0.37344600991127996
997743600000,2001,8,14,0.41938888888888887,1610.4533333333334,10.065333333333333,-0.5806431453152885
997830000000,2001,8,15,0.38006481481481486,1459.4488888888889,9.121555555555556,-0.6199642156964861
997916400000,2001,8,16,0.362275462962963,1391.137777777778,8.694611111111112,-0.6377522087433135
998002800000,2001,8,17,0.2380185185185185,913.9911111111112,5.7124444444444435,-0.7619996620628516
998089200000,2001,8,18,0.24071990740740745,924.3644444444445,5.777277777777779,-0.7592984795142963
998175600000,2001,8,19,0.28793981481481484,1105.6888888888889,6.910555555555556,-0.7120821789076296
998262000000,2001,8,20,0.313400462962963,1203.4577777777777,7.5216111111111115,-0.6866234755215458
998348400000,2001,8,21,0.2184907407407407,839.0044444444445,5.243777777777777,-0.7815259482493235
998434800000,2001,8,22,0.3292685185185185,1264.391111111111,7.902444444444445,-0.6707566320165358
998521200000,2001,8,23,0.39451157407407406,1514.9244444444446,9.468277777777777,-0.6055185599248205
998607600000,2001,8,24,0.3687384259259259,1415.9555555555553,8.849722222222221,-0.6312897394412001
998694000000,2001,8,25,0.3973935185185186,1525.9911111111107,9.537444444444446,-0.6026368356120942
998780400000,2001,8,26,0.38481249999999995,1477.6799999999998,9.235499999999998,-0.6152168931539952
998866800000,2001,8,27,0.5161990740740742,1982.2044444444443,12.38877777777778,-0.48384035478771287
998953200000,2001,8,28,0.41121296296296306,1579.057777777778,9.869111111111113,-0.5888184467390222
999039600000,2001,8,29,0.3760462962962962,1444.0177777777778,9.025111111111109,-0.6239824272682873
999126000000,2001,8,30,0.3837129629629629,1473.4577777777777,9.20911111111111,-0.6163163462050353
999212400000,2001,8,31,0.3615717592592593,1388.4355555555555,8.677722222222222,-0.6384558586959792
999298800000,2001,9,1,0.3216273148148148,1235.048888888889,7.719055555555556,-0.678469442066045
999385200000,2001,9,2,0.2965300925925926,1138.6755555555558,7.116722222222222,-0.7035591141554624
999471600000,2001,9,3,0.3015393518518518,1157.9111111111115,7.236944444444443,-0.6985513618586999
999558000000,2001,9,4,0.206,791.0400000000001,4.944,-0.7940619720917317
999644400000,2001,9,5,0.18657638888888883,716.4533333333334,4.477833333333332,-0.8134797398930877
999730800000,2001,9,6,0.11107870370370371,426.5422222222222,2.665888888888889,-0.8889547127021961
999817200000,2001,9,7,0.4477453703703704,1719.3422222222223,10.745888888888889,-0.5523893272857704
999903600000,2001,9,8,0.7975717592592594,3062.6755555555555,19.141722222222224,-0.20266817855737843
999990000000,2001,9,9,0.5625347222222221,2160.1333333333337,13.50083333333333,-0.4376345081341264
1000076400000,2001,9,10,0.22865972222222228,878.0533333333335,5.4878333333333345,-0.7714090667160345
1000162800000,2001,9,11,0.21051620370370372,808.3822222222221,5.052388888888889,-0.789547127021961
1000249200000,2001,9,12,0.2217986111111111,851.7066666666667,5.323166666666666,-0.7782681137620624
1000335600000,2001,9,13,0.24824768518518514,953.2711111111113,5.957944444444443,-0.7518269965056812
1000422000000,2001,9,14,0.6558032407407406,2518.2844444444445,15.739277777777774,-0.3443940480873812
1000508400000,2001,9,15,0.9878865740740741,3793.4844444444443,23.70927777777778,-0.012410617175386987
1000594800000,2001,9,16,0.890363425925926,3418.995555555555,21.368722222222225,-0.1099044269085691
1000681200000,2001,9,17,0.5988611111111112,2299.6266666666666,14.372666666666667,-0.40131904750885145
1000767600000,2001,9,18,0.646585648148148,2482.888888888889,15.518055555555552,-0.3536088677018491
1000854000000,2001,9,19,0.5864537037037038,2251.9822222222224,14.07488888888889,-0.4137227223289287
1000940400000,2001,9,20,0.6437939814814815,2472.1688888888884,15.451055555555556,-0.35639969453636633
1001026800000,2001,9,21,0.6902662037037036,2650.6222222222223,16.566388888888888,-0.30994145280355456
1001113200000,2001,9,22,0.5278055555555555,2026.7733333333333,12.667333333333332,-0.47235322703815985
1001199600000,2001,9,23,0.27534722222222224,1057.3333333333335,6.608333333333334,-0.7247356119686206
1001286000000,2001,9,24,0.23823148148148152,914.8088888888889,5.717555555555556,-0.7618401869807696
1001372400000,2001,9,25,0.18990972222222222,729.2533333333333,4.557833333333333,-0.8101474093444102
1001458800000,2001,9,26,0.24882407407407406,955.4844444444445,5.971777777777778,-0.7512507810149723
1001545200000,2001,9,27,0.23262962962962963,893.2977777777777,5.583111111111111,-0.7674403535972971
1001631600000,2001,9,28,0.6720532407407406,2580.684444444445,16.129277777777773,-0.32814893666257855
1001718000000,2001,9,29,0.9003425925925926,3457.3155555555554,21.608222222222224,-0.0999282623284659
1001804400000,2001,9,30,0.82205787037037,3156.702222222223,19.72938888888888,-0.1781894337352189
1001890800000,2001,10,1,0.7119189814814814,2733.768888888889,17.086055555555554,-0.28839728639123335
1001977200000,2001,10,2,0.6918773148148146,2656.8088888888897,16.605055555555552,-0.3084300496075817
1002063600000,2001,10,3,0.8586250000000001,3297.1199999999994,20.607000000000003,-0.14175644158151887
1002150000000,2001,10,4,0.6513240740740741,2501.0844444444447,15.631777777777778,-0.34896527469272887
1002236400000,2001,10,5,0.294650462962963,1131.4577777777781,7.071611111111112,-0.7054804346216496
1002322800000,2001,10,6,0.282375,1084.32,6.776999999999999,-0.7177504442470012
1002409200000,2001,10,7,0.387349537037037,1487.4222222222222,9.296388888888888,-0.6128225418332591
1002495600000,2001,10,8,0.7363796296296297,2827.697777777778,17.673111111111112,-0.2639475048126755
1002582000000,2001,10,9,0.8479305555555555,3256.0533333333337,20.35033333333333,-0.1524461350510881
1002668400000,2001,10,10,0.687548611111111,2640.186666666667,16.501166666666663,-0.31275683029764534
1002754800000,2001,10,11,0.602912037037037,2315.182222222222,14.469888888888889,-0.3973558048274839
1002841200000,2001,10,12,0.5911412037037037,2269.9822222222224,14.18738888888889,-0.40912140900340566
1002927600000,2001,10,13,0.6353842592592593,2439.875555555556,15.249222222222224,-0.3648980082926103
1003014000000,2001,10,14,0.8339004629629629,3202.1777777777775,20.01361111111111,-0.166469994817118
1003100400000,2001,10,15,0.7107060185185183,2729.111111111111,17.05694444444444,-0.28960971049903733
1003186800000,2001,10,16,0.36761111111111106,1411.6266666666666,8.822666666666665,-0.6325521990226565
1003273200000,2001,10,17,0.26043287037037033,1000.0622222222224,6.250388888888888,-0.7396828261513401
1003359600000,2001,10,18,0.20292361111111112,779.2266666666667,4.870166666666667,-0.7971665370946245
1003446000000,2001,10,19,0.24446990740740737,938.7644444444445,5.867277777777777,-0.7556386976158743
1003532400000,2001,10,20,0.5268888888888889,2023.2533333333333,12.645333333333333,-0.47334517992003533
1003618800000,2001,10,21,0.49264120370370357,1891.7422222222224,11.823388888888886,-0.5075776506737746
1003705200000,2001,10,22,0.35941898148148144,1380.1688888888891,8.626055555555554,-0.6407406893232637
