month,hour,priceMean,powerMeanMW,priceDeviation,powerDeviationMW,priceCoefVar,powerCoefVar
6,3,18.568,161.00,4.2439,41.040,0.22856,0.25491
6,4,20.967,151.92,5.4545,63.531,0.26015,0.41819
6,5,36.145,108.53,25.379,39.462,0.70214,0.36360
6,6,74.845,118.65,40.895,44.482,0.54640,0.37490
6,7,129.10,137.74,83.350,39.850,0.64562,0.28931
6,8,131.62,149.10,81.019,42.919,0.61555,0.28785
6,9,92.295,102.75,60.436,52.414,0.65481,0.51011
6,10,85.456,96.367,39.787,49.763,0.46558,0.51639
6,11,81.295,98.580,38.055,48.113,0.46811,0.48806
6,12,55.886,113.44,27.168,42.235,0.48613,0.37231
6,13,55.125,115.55,26.635,42.660,0.48317,0.36919
6,14,55.039,111.54,26.683,42.717,0.48480,0.38297
6,15,55.371,116.38,27.270,50.963,0.49250,0.43790
6,16,55.134,131.63,26.694,60.723,0.48417,0.46132
6,17,143.96,128.60,87.913,39.189,0.61068,0.30474
6,18,192.50,120.10,96.129,58.098,0.49937,0.48375
6,19,169.82,93.997,87.938,52.598,0.51783,0.55957
6,20,76.839,96.730,37.732,47.774,0.49105,0.49389
6,21,55.268,113.10,27.327,51.776,0.49445,0.45779
6,22,36.031,163.52,16.199,50.669,0.44959,0.30986
6,23,21.700,152.87,9.2014,38.127,0.42403,0.24941
7,0,33.929,150.42,4.4271,35.587,0.13048,0.23658
7,1,33.189,154.05,3.9280,34.649,0.11835,0.22492
7,2,33.067,153.93,3.9492,35.857,0.11943,0.23294
7,3,33.335,151.90,4.3142,39.668,0.12942,0.26115
7,4,37.265,140.32,6.8607,42.128,0.18411,0.30023
7,5,82.555,111.21,46.359,41.482,0.56155,0.37301
7,6,167.51,152.75,100.78,56.680,0.60164,0.37106
7,7,177.04,166.04,98.607,45.527,0.55698,0.27419
7,8,180.45,162.50,96.102,48.403,0.53257,0.29786
7,9,168.14,133.28,84.377,49.877,0.50183,0.37423
7,10,97.486,123.13,40.630,44.034,0.41678,0.35762
7,11,73.153,142.58,23.159,25.907,0.31658,0.18170
7,12,67.484,138.90,25.973,35.227,0.38488,0.25361
7,13,65.495,138.05,25.987,42.540,0.39678,0.30815
7,14,65.063,136.65,26.101,44.558,0.40117,0.32607
7,15,65.734,141.70,26.811,45.853,0.40787,0.32359
7,16,66.582,144.02,26.813,36.067,0.40271,0.25043
7,17,205.44,141.09,121.95,44.037,0.59360,0.31212
7,18,217.50,148.93,116.47,56.520,0.53549,0.37951
7,19,217.19,157.11,117.03,46.834,0.53884,0.29810
7,20,179.86,157.32,121.94,44.981,0.67797,0.28592
7,21,65.867,145.48,26.873,38.069,0.40799,0.26168
7,22,63.248,158.00,23.221,53.057,0.36714,0.33580
7,23,38.472,153.59,9.3576,42.409,0.24323,0.27612
8,0,33.556,179.11,8.8431,61.619,0.26353,0.34403
8,1,33.343,170.17,8.8742,58.374,0.26615,0.34303
8,2,33.352,167.15,8.8775,57.286,0.26618,0.34272
8,3,33.409,172.13,9.0014,56.973,0.26943,0.33099
8,4,36.105,192.42,14.250,75.044,0.39468,0.39000
8,5,63.685,132.99,24.520,62.450,0.38502,0.46958
8,6,180.83,177.68,94.568,77.925,0.52297,0.43857
8,7,182.15,188.11,92.021,89.725,0.50519,0.47698
8,8,182.56,208.64,90.691,105.37,0.49677,0.50503
8,9,145.94,152.76,77.089,108.25,0.52822,0.70863
8,10,90.234,154.32,39.160,103.62,0.43398,0.67146
8,11,76.579,187.70,37.794,81.888,0.49353,0.43627
8,12,71.202,170.07,39.397,74.759,0.55331,0.43958
8,13,70.584,165.05,39.327,78.083,0.55717,0.47309
8,14,70.548,162.02,39.330,78.025,0.55749,0.48158
8,15,70.807,168.66,39.413,80.101,0.55663,0.47493
8,16,71.333,187.82,40.171,91.192,0.56315,0.48553
8,17,193.72,173.62,105.69,107.74,0.54558,0.62055
8,18,206.60,157.74,101.97,82.477,0.49356,0.52287
8,19,211.16,169.65,104.21,81.288,0.49351,0.47915
8,20,193.95,155.87,104.76,96.524,0.54014,0.61926
8,21,86.937,161.67,73.300,74.107,0.84314,0.45838
8,22,43.634,198.65,15.872,63.642,0.36375,0.32037
8,23,34.800,208.20,12.437,64.718,0.35739,0.31085
9,0,35.188,221.06,14.622,75.692,0.41554,0.34240
9,1,34.451,230.23,13.746,86.788,0.39900,0.37696
9,2,34.183,233.23,13.363,91.475,0.39093,0.39221
9,3,34.323,231.49,13.561,91.487,0.39510,0.39521
9,4,36.066,254.96,15.599,106.92,0.43251,0.41936
9,5,68.235,217.15,28.069,104.57,0.41136,0.48156
9,6,165.17,222.32,85.479,103.73,0.51752,0.46658
9,7,170.27,230.48,78.949,106.32,0.46367,0.46130
9,8,171.07,211.43,77.473,106.17,0.45287,0.50215
9,9,125.11,207.14,77.940,104.20,0.62297,0.50304
9,10,83.466,189.05,30.863,113.73,0.36977,0.60159
9,11,78.473,207.74,31.692,102.33,0.40386,0.49259
9,12,75.156,198.04,34.476,90.567,0.45873,0.45732
9,13,74.783,202.21,34.300,92.644,0.45866,0.45816
9,14,74.913,199.90,34.473,90.347,0.46017,0.45196
9,15,75.021,198.74,34.583,88.473,0.46098,0.44517
9,16,88.743,197.52,57.371,85.914,0.64648,0.43496
9,17,173.26,191.85,92.246,88.823,0.53241,0.46298
9,18,182.93,158.50,87.815,94.103,0.48005,0.59371
9,19,183.01,165.26,87.155,95.169,0.47623,0.57587
9,20,166.92,144.05,80.777,91.509,0.48393,0.63526
9,21,119.48,159.27,77.846,79.209,0.65154,0.49733
9,22,53.787,193.86,35.375,59.625,0.65769,0.30757
9,23,39.095,210.34,19.058,76.241,0.48748,0.36247
10,0,45.152,273.65,10.932,91.773,0.24212,0.33537
10,1,43.593,285.76,8.7455,108.02,0.20062,0.37801
10,2,43.385,285.70,9.0077,111.19,0.20762,0.38918
10,3,43.841,287.70,9.3968,108.00,0.21434,0.37539
10,4,46.283,286.61,10.351,100.92,0.22365,0.35212
10,5,82.437,231.84,32.464,96.086,0.39380,0.41445
10,6,170.62,258.84,92.906,103.76,0.54452,0.40087
10,7,177.14,260.08,82.608,98.991,0.46634,0.38062
10,8,177.92,249.33,82.829,95.953,0.46554,0.38484
10,9,177.86,246.09,81.696,95.789,0.45933,0.38924
10,10,93.502,234.86,29.356,84.045,0.31396,0.35785
10,11,93.610,232.06,29.608,84.704,0.31629,0.36501
10,12,85.119,224.81,33.881,83.420,0.39804,0.37107
10,13,84.349,218.55,35.041,85.065,0.41543,0.38922
10,14,84.151,214.93,35.324,88.474,0.41977,0.41164
10,15,85.718,217.33,36.170,91.603,0.42197,0.42149
10,16,147.21,214.17,75.189,93.345,0.51076,0.43585
10,17,205.91,217.89,110.62,75.708,0.53723,0.34746
10,18,232.12,166.58,98.897,68.979,0.42606,0.41409
10,19,235.67,156.33,99.155,70.392,0.42074,0.45028
10,20,184.36,208.90,91.911,78.165,0.49854,0.37417
10,21,136.03,247.23,74.612,93.024,0.54850,0.37627
10,22,95.087,229.63,35.092,62.014,0.36905,0.27006
10,23,51.846,276.94,14.081,83.600,0.27159,0.30187
11,0,109.38,129.93,51.614,70.197,0.47188,0.54027
11,1,96.418,137.20,39.540,67.423,0.41009,0.49142
11,2,93.500,142.70,33.248,68.795,0.35559,0.48210
11,3,95.016,139.97,32.198,67.595,0.33887,0.48292
11,4,111.73,133.63,53.601,66.716,0.47974,0.49926
11,5,190.83,116.60,70.948,31.927,0.37179,0.27382
11,6,218.21,162.07,68.513,46.626,0.31398,0.28769
11,7,218.40,147.07,63.907,37.206,0.29261,0.25298
11,8,221.07,127.53,66.011,26.038,0.29860,0.20417
11,9,220.75,118.30,68.720,24.957,0.31130,0.21096
11,10,160.33,107.80,50.955,24.650,0.31781,0.22866
11,11,169.12,106.60,57.583,23.329,0.34049,0.21885
11,12,173.98,108.53,60.806,26.091,0.34950,0.24040
11,13,171.22,109.23,63.941,26.231,0.37344,0.24014
11,14,170.00,109.13,66.115,26.464,0.38891,0.24250
11,15,157.97,115.77,64.177,27.489,0.40626,0.23744
11,16,202.97,117.37,72.051,26.126,0.35498,0.22260
11,17,247.82,111.40,85.239,18.264,0.34396,0.16395
11,18,282.94,97.100,52.844,13.770,0.18677,0.14181
11,19,286.92,96.133,53.912,14.335,0.18790,0.14912
11,20,267.32,98.167,85.624,13.091,0.32031,0.13335
11,21,232.76,92.523,77.953,15.540,0.33491,0.16796
11,22,274.70,94.133,60.947,32.192,0.22187,0.34198
11,23,157.08,120.74,74.623,65.448,0.47506,0.54206
12,0,55.319,159.29,42.356,79.073,0.76567,0.49641
12,1,51.039,176.00,34.024,85.564,0.66663,0.48616
12,2,50.438,182.92,33.172,91.923,0.65768,0.50253
12,3,50.055,181.21,32.495,90.471,0.64919,0.49926
12,4,53.223,174.18,35.632,84.551,0.66948,0.48542
12,5,102.44,141.14,81.072,66.399,0.79141,0.47045
12,6,139.61,149.84,86.273,109.33,0.61796,0.72964
12,7,148.25,126.60,81.193,100.99,0.54768,0.79771
12,8,150.71,112.23,81.814,81.884,0.54286,0.72961
12,9,152.30,114.58,89.013,81.322,0.58446,0.70974
12,10,86.693,105.94,40.306,60.602,0.46493,0.57204
12,11,86.505,107.10,41.803,63.028,0.48324,0.58850
12,12,83.683,103.61,41.661,62.863,0.49784,0.60673
12,13,82.684,108.74,40.651,64.492,0.49164,0.59308
12,14,82.495,110.86,40.833,64.095,0.49498,0.57816
12,15,78.019,108.70,39.135,61.489,0.50161,0.56568
12,16,102.31,103.26,70.559,63.380,0.68966,0.61379
12,17,155.94,107.33,100.39,86.855,0.64377,0.80923
12,18,172.51,98.394,102.08,77.570,0.59173,0.78836
12,19,180.35,76.361,104.97,56.419,0.58203,0.73885
12,20,178.09,62.535,108.46,54.129,0.60902,0.86558
12,21,145.22,84.852,89.991,51.602,0.61969,0.60814
12,22,121.02,108.58,109.06,34.958,0.90117,0.32196
12,23,71.818,144.74,68.644,61.842,0.95580,0.42726
