month,hour,priceMean,powerMeanMW,priceDeviation,powerDeviationMW,priceCoefVar,powerCoefVar
3,1,59.445,132.94,27.779,62.824,0.46731,0.47257
3,2,58.161,138.51,27.949,63.122,0.48055,0.45572
3,3,58.110,141.19,27.785,62.308,0.47814,0.44131
3,4,61.043,130.99,29.613,60.566,0.48512,0.46237
3,5,64.947,103.17,32.085,51.610,0.49402,0.50024
3,6,82.669,114.65,50.866,49.541,0.61530,0.43211
3,7,94.315,104.41,42.174,43.378,0.44716,0.41546
3,8,100.13,102.16,44.814,44.240,0.44756,0.43305
3,9,110.32,99.040,52.652,46.184,0.47727,0.46632
3,10,85.119,104.75,30.547,54.352,0.35887,0.51887
3,11,86.203,103.62,32.084,52.799,0.37219,0.50954
3,12,85.399,102.02,34.881,53.372,0.40845,0.52315
3,13,84.922,102.43,34.862,52.877,0.41052,0.51623
3,14,84.872,100.84,35.090,50.871,0.41345,0.50447
3,15,84.875,100.45,35.767,50.839,0.42141,0.50611
3,16,87.030,99.030,35.540,50.536,0.40836,0.51031
3,17,94.495,103.75,52.528,52.810,0.55588,0.50901
3,18,119.64,70.062,66.224,42.422,0.55353,0.60549
3,19,199.17,49.795,80.870,34.303,0.40604,0.68888
3,20,187.43,50.246,88.686,37.663,0.47317,0.74957
3,21,145.02,67.501,84.614,39.904,0.58346,0.59116
3,22,79.562,86.649,50.467,50.800,0.63431,0.58627
3,23,64.729,108.53,28.786,53.403,0.44472,0.49206
4,0,47.804,120.47,26.773,59.971,0.56006,0.49781
4,1,44.391,131.31,24.393,57.721,0.54950,0.43958
4,2,43.031,134.34,23.570,58.026,0.54774,0.43193
4,3,42.328,136.33,23.078,58.704,0.54522,0.43060
4,4,43.822,132.66,24.641,61.573,0.56230,0.46414
4,5,48.774,138.53,28.383,63.991,0.58193,0.46193
4,6,53.718,152.82,28.560,64.173,0.53167,0.41993
4,7,70.290,131.31,33.567,68.961,0.47755,0.52518
4,8,79.990,138.11,50.545,69.982,0.63189,0.50671
4,9,81.034,135.17,52.560,67.155,0.64862,0.49682
4,10,60.996,131.30,22.026,56.828,0.36111,0.43281
4,11,60.519,129.95,21.990,56.265,0.36336,0.43297
4,12,59.699,129.68,24.463,55.646,0.40977,0.42910
4,13,59.785,129.88,24.679,55.329,0.41280,0.42600
4,14,60.186,130.05,25.350,55.867,0.42119,0.42958
4,15,58.782,119.97,24.657,54.629,0.41947,0.45536
4,16,59.181,128.77,24.204,58.147,0.40898,0.45156
4,17,62.618,123.42,27.860,63.794,0.44492,0.51689
4,18,145.05,75.194,104.86,56.060,0.72292,0.74554
4,19,180.45,54.765,103.97,36.964,0.57617,0.67496
4,20,150.54,52.082,101.99,34.824,0.67749,0.66864
4,21,84.771,81.076,60.693,45.106,0.71596,0.55634
4,22,55.748,105.17,32.615,57.824,0.58504,0.54981
4,23,50.500,111.68,29.011,55.261,0.57448,0.49482
5,0,30.702,129.81,15.042,45.023,0.48994,0.34684
5,1,28.454,139.13,12.946,42.860,0.45498,0.30806
5,2,27.427,138.40,11.254,43.242,0.41033,0.31244
5,3,27.590,140.25,11.094,44.143,0.40210,0.31475
5,4,30.914,140.68,14.581,42.497,0.47166,0.30208
5,5,38.252,125.52,22.780,53.963,0.59552,0.42992
5,6,45.064,131.83,29.320,46.899,0.65063,0.35575
5,7,60.966,142.27,35.719,66.226,0.58588,0.46550
5,8,70.205,139.20,45.559,66.894,0.64894,0.48056
5,9,69.506,134.06,44.942,61.707,0.64659,0.46029
5,10,54.537,116.87,24.934,48.317,0.45719,0.41343
5,11,53.093,115.64,23.064,47.010,0.43441,0.40652
5,12,50.590,114.82,22.753,45.636,0.44975,0.39746
5,13,47.646,117.67,20.979,46.788,0.44031,0.39762
5,14,48.658,117.36,23.351,46.641,0.47990,0.39742
5,15,48.431,118.67,22.398,46.505,0.46247,0.39189
5,16,53.384,121.20,27.157,46.939,0.50871,0.38729
5,17,92.358,107.38,77.356,44.662,0.83757,0.41592
5,18,161.81,70.659,89.740,40.078,0.55460,0.56720
5,19,162.85,72.042,89.432,42.180,0.54917,0.58549
5,20,92.286,79.212,64.446,45.177,0.69833,0.57033
5,21,52.024,103.06,29.558,40.221,0.56816,0.39027
5,22,42.148,113.65,22.141,43.129,0.52532,0.37949
5,23,31.409,126.67,15.259,41.443,0.48582,0.32717
6,0,44.977,134.64,36.564,52.626,0.81295,0.39086
6,1,44.293,136.32,36.539,53.706,0.82494,0.39397
6,2,43.822,135.62,36.648,56.040,0.83629,0.41321
6,3,43.993,135.97,36.568,55.204,0.83122,0.40600
6,4,46.366,134.73,35.984,56.367,0.77609,0.41837
6,5,54.255,106.40,46.414,58.479,0.85548,0.54961
6,6,94.456,162.10,75.367,65.127,0.79791,0.40177
6,7,116.00,156.68,82.471,59.203,0.71096,0.37786
6,8,119.46,149.23,83.618,54.097,0.69997,0.36251
6,9,105.74,112.72,72.587,54.264,0.68647,0.48141
6,10,85.360,106.04,47.854,50.617,0.56061,0.47734
6,11,84.128,107.40,47.570,50.029,0.56545,0.46582
6,12,74.676,111.08,47.964,46.230,0.64229,0.41619
6,13,73.978,113.17,48.576,46.235,0.65663,0.40854
6,14,73.729,113.91,48.430,45.473,0.65687,0.39920
6,15,74.396,116.98,49.499,48.783,0.66534,0.41702
6,16,76.576,126.04,51.835,54.760,0.67691,0.43447
6,17,163.67,111.22,93.422,40.483,0.57079,0.36399
6,18,205.70,90.596,81.244,46.581,0.39496,0.51416
6,19,176.00,85.701,89.549,46.370,0.50880,0.54107
6,20,117.71,106.06,93.523,47.828,0.79452,0.45095
6,21,76.898,115.42,57.028,41.579,0.74161,0.36024
6,22,52.100,137.68,39.837,55.466,0.76463,0.40286
6,23,45.114,131.70,36.704,50.572,0.81358,0.38399
7,0,46.722,173.14,30.015,68.282,0.64242,0.39437
7,1,46.118,177.00,29.826,72.312,0.64673,0.40854
7,2,45.764,178.04,29.534,74.307,0.64535,0.41736
7,3,45.741,179.43,29.605,74.169,0.64723,0.41336
7,4,47.813,182.16,30.410,71.105,0.63602,0.39034
7,5,61.120,160.26,48.402,74.070,0.79192,0.46219
7,6,119.24,164.72,95.847,62.314,0.80382,0.37830
7,7,134.01,168.65,96.308,58.944,0.71866,0.34950
7,8,138.36,162.50,95.133,55.413,0.68758,0.34100
7,9,120.53,139.50,77.845,58.787,0.64586,0.42141
7,10,86.939,141.71,47.674,60.557,0.54836,0.42733
7,11,80.589,145.57,43.879,57.486,0.54448,0.39490
7,12,75.579,147.03,44.344,57.694,0.58672,0.39240
7,13,74.730,147.09,44.565,63.797,0.59635,0.43373
7,14,74.447,147.39,45.071,64.226,0.60541,0.43576
7,15,75.413,147.54,46.886,64.688,0.62172,0.43844
7,16,81.061,143.99,55.921,64.427,0.68986,0.44744
7,17,196.77,124.52,106.17,55.526,0.53956,0.44592
7,18,225.72,97.620,92.010,53.574,0.40763,0.54880
7,19,202.65,94.612,101.56,51.340,0.50116,0.54264
7,20,146.56,118.84,102.71,60.480,0.70081,0.50892
7,21,77.896,133.38,51.030,59.656,0.65510,0.44726
7,22,56.166,159.30,35.778,73.560,0.63700,0.46177
7,23,47.717,163.96,30.375,63.029,0.63657,0.38442
8,0,41.977,175.01,24.728,84.867,0.58908,0.48493
8,1,41.528,176.16,24.890,88.433,0.59935,0.50200
8,2,41.601,179.02,25.643,91.275,0.61640,0.50986
8,3,41.862,179.91,25.584,90.243,0.61115,0.50160
8,4,44.177,182.95,25.687,84.822,0.58146,0.46363
8,5,55.895,156.47,35.716,69.386,0.63898,0.44345
8,6,123.85,173.63,89.972,69.199,0.72646,0.39854
8,7,130.59,188.52,86.211,71.173,0.66017,0.37754
8,8,133.19,191.33,84.167,80.971,0.63193,0.42320
8,9,104.29,158.90,69.433,83.658,0.66577,0.52648
8,10,78.814,158.57,37.114,78.204,0.47091,0.49318
8,11,73.056,166.34,35.655,74.113,0.48805,0.44555
8,12,68.376,163.77,35.208,69.235,0.51492,0.42276
8,13,66.629,162.97,35.414,68.438,0.53151,0.41994
8,14,67.350,161.50,37.850,69.911,0.56199,0.43289
8,15,68.323,160.77,38.578,69.920,0.56464,0.43491
8,16,75.190,161.02,44.834,69.830,0.59628,0.43367
8,17,197.60,146.51,101.91,70.913,0.51574,0.48401
8,18,223.37,106.20,92.097,61.034,0.41231,0.57471
8,19,214.72,110.66,97.255,61.072,0.45294,0.55189
8,20,152.45,123.77,101.33,65.384,0.66468,0.52827
8,21,83.083,153.81,66.286,68.622,0.79783,0.44615
8,22,49.907,157.31,35.802,62.614,0.71737,0.39803
8,23,43.161,174.87,27.049,68.666,0.62670,0.39267
9,0,56.113,167.58,31.554,71.413,0.56233,0.42614
9,1,54.586,178.15,30.815,75.024,0.56452,0.42113
9,2,53.793,183.11,30.627,74.438,0.56935,0.40652
9,3,54.357,183.26,30.985,73.354,0.57003,0.40027
9,4,57.020,173.54,33.081,83.558,0.58016,0.48149
9,5,81.779,150.50,72.420,79.047,0.88556,0.52523
9,6,136.00,152.39,94.924,78.339,0.69797,0.51407
9,7,146.82,158.49,93.174,77.680,0.63461,0.49013
9,8,145.64,145.26,91.430,72.367,0.62778,0.49819
9,9,129.94,141.35,86.362,71.425,0.66463,0.50531
9,10,92.239,142.10,52.505,73.529,0.56923,0.51745
9,11,87.459,144.42,39.419,71.353,0.45071,0.49407
9,12,82.846,143.17,39.786,65.894,0.48024,0.46025
9,13,81.281,147.15,40.276,67.154,0.49552,0.45636
9,14,82.388,143.43,45.630,66.143,0.55384,0.46115
9,15,84.529,137.74,45.930,66.189,0.54336,0.48054
9,16,103.74,135.64,80.970,68.578,0.78051,0.50559
9,17,193.83,116.25,108.25,70.242,0.55848,0.60423
9,18,234.76,76.087,106.69,66.169,0.45446,0.86965
9,19,227.76,83.195,110.24,72.424,0.48402,0.87053
9,20,196.08,83.015,110.35,68.902,0.56278,0.82999
9,21,135.97,117.23,98.043,71.211,0.72106,0.60745
9,22,72.416,138.95,46.489,74.769,0.64197,0.53810
9,23,62.850,155.08,38.253,74.431,0.60864,0.47995
10,0,60.461,170.99,44.656,91.311,0.73859,0.53401
10,1,54.998,181.02,36.631,94.010,0.66604,0.51933
10,2,52.885,182.69,36.034,93.635,0.68137,0.51253
10,3,53.189,182.71,36.251,92.871,0.68155,0.50830
10,4,59.202,172.39,42.617,95.187,0.71986,0.55216
10,5,79.123,143.75,55.062,81.777,0.69590,0.56888
10,6,126.07,154.17,87.459,88.442,0.69373,0.57367
10,7,132.01,151.23,78.261,92.302,0.59284,0.61034
10,8,140.36,135.79,78.097,92.740,0.55640,0.68297
10,9,142.12,127.68,77.454,94.655,0.54499,0.74135
10,10,95.802,120.86,49.348,90.614,0.51510,0.74974
10,11,94.863,125.97,49.806,87.380,0.52503,0.69366
10,12,87.980,122.94,50.705,85.342,0.57632,0.69418
10,13,86.378,124.78,50.364,83.418,0.58307,0.66852
10,14,85.345,127.57,51.579,80.967,0.60436,0.63469
10,15,89.054,120.98,51.462,84.139,0.57787,0.69548
10,16,112.62,118.38,70.960,83.135,0.63008,0.70227
10,17,182.74,119.51,104.92,78.663,0.57415,0.65821
10,18,241.95,80.260,96.665,67.792,0.39952,0.84465
10,19,244.67,75.655,95.633,66.566,0.39087,0.87986
10,20,190.90,101.82,113.55,83.765,0.59481,0.82268
10,21,153.46,136.79,104.57,88.844,0.68142,0.64949
10,22,91.885,148.75,68.696,78.990,0.74763,0.53103
10,23,71.118,171.13,59.414,88.062,0.83543,0.51459
11,0,90.681,142.09,57.367,99.344,0.63262,0.69916
11,1,86.249,147.43,53.052,96.420,0.61510,0.65401
11,2,84.257,149.11,50.021,94.972,0.59367,0.63693
11,3,84.440,150.10,49.687,94.353,0.58843,0.62860
11,4,90.226,147.21,57.358,100.28,0.63571,0.68120
11,5,114.84,129.08,79.745,88.222,0.69440,0.68347
11,6,154.81,122.12,87.041,67.089,0.56224,0.54937
11,7,177.56,116.13,69.698,59.563,0.39253,0.51290
11,8,182.84,105.74,67.932,60.224,0.37154,0.56955
11,9,189.05,98.349,67.606,63.216,0.35761,0.64277
11,10,136.18,94.440,58.521,61.052,0.42973,0.64646
11,11,137.61,93.478,60.595,59.482,0.44034,0.63632
11,12,136.26,98.188,64.217,59.292,0.47128,0.60386
11,13,134.75,100.30,65.142,59.409,0.48343,0.59231
11,14,134.36,100.49,65.619,59.424,0.48838,0.59134
11,15,132.96,101.61,63.215,59.828,0.47544,0.58880
11,16,147.97,105.42,76.231,56.897,0.51518,0.53972
11,17,216.22,103.24,93.117,52.889,0.43066,0.51229
11,18,259.15,75.761,88.326,42.523,0.34083,0.56128
11,19,267.75,72.769,80.204,38.051,0.29955,0.52290
11,20,232.87,74.338,97.772,46.656,0.41986,0.62762
11,21,205.23,91.642,84.768,49.525,0.41304,0.54042
11,22,143.79,122.32,106.10,83.169,0.73788,0.67993
11,23,112.32,144.40,80.697,100.37,0.71846,0.69508
12,0,57.731,145.13,37.601,64.868,0.65131,0.44696
12,1,56.402,154.44,35.644,69.686,0.63196,0.45122
12,2,55.293,157.15,34.973,71.175,0.63250,0.45291
12,3,55.061,157.22,34.823,70.612,0.63244,0.44913
12,4,56.889,156.10,36.423,68.935,0.64025,0.44161
12,5,66.968,135.57,54.052,60.665,0.80713,0.44748
12,6,101.09,139.33,74.193,76.992,0.73393,0.55259
12,7,121.87,119.70,70.674,68.217,0.57991,0.56990
12,8,124.18,115.05,72.089,61.432,0.58052,0.53396
12,9,127.94,110.96,77.477,62.170,0.60557,0.56029
12,10,87.879,112.30,46.604,57.314,0.53032,0.51037
12,11,87.603,113.58,46.810,58.973,0.53434,0.51922
12,12,85.068,116.33,47.645,58.566,0.56008,0.50345
12,13,83.613,117.71,48.023,59.865,0.57435,0.50858
12,14,82.915,116.96,46.996,58.329,0.56680,0.49871
12,15,81.385,115.92,47.616,57.061,0.58507,0.49224
12,16,87.417,116.20,57.103,52.774,0.65323,0.45417
12,17,135.21,110.04,90.804,62.048,0.67158,0.56387
12,18,169.42,82.395,101.84,51.966,0.60111,0.63069
12,19,203.90,62.265,99.109,44.409,0.48607,0.71323
12,20,181.00,56.056,103.59,43.240,0.57232,0.77137
12,21,143.35,83.110,93.133,41.450,0.64969,0.49874
12,22,83.155,114.16,73.242,49.738,0.88079,0.43569
12,23,65.473,133.43,54.825,56.293,0.83737,0.42189
