month,hour,priceMean,powerMeanMW,priceDeviation,powerDeviationMW,priceCoefVar,powerCoefVar
6,11,58.286,90.390,14.634,36.029,0.25107,0.39859
6,12,56.395,88.847,16.747,36.711,0.29696,0.41319
6,13,56.032,95.967,16.219,39.152,0.28946,0.40797
6,14,55.827,94.330,16.332,39.203,0.29255,0.41559
6,15,55.766,101.65,16.296,39.662,0.29222,0.39018
6,16,56.683,100.04,16.651,36.038,0.29376,0.36024
6,17,90.613,71.773,37.078,28.763,0.40919,0.40075
6,18,111.07,64.733,33.421,33.434,0.30090,0.51649
6,19,83.037,84.457,21.920,38.163,0.26398,0.45186
6,20,64.251,74.227,18.700,32.051,0.29105,0.43180
6,21,57.759,93.930,14.737,34.268,0.25515,0.36482
6,22,33.957,174.15,2.3441,61.332,0.069031,0.35218
6,23,32.092,199.23,1.2732,46.927,0.039673,0.23554
7,0,29.184,238.37,1.7334,31.521,0.059396,0.13224
7,1,28.553,232.06,1.8493,32.414,0.064767,0.13968
7,2,28.421,229.80,1.9564,31.887,0.068836,0.13876
7,3,28.495,227.66,1.9361,31.367,0.067945,0.13778
7,4,29.072,223.05,1.9220,27.750,0.066112,0.12441
7,5,30.625,188.80,1.6626,47.341,0.054289,0.25075
7,6,64.180,113.75,27.949,42.553,0.43548,0.37409
7,7,61.845,107.17,23.567,46.218,0.38107,0.43126
7,8,59.538,129.49,19.421,45.320,0.32620,0.34999
7,9,52.706,149.57,14.657,65.680,0.27809,0.43913
7,10,55.443,127.78,14.848,40.640,0.26781,0.31805
7,11,54.936,125.65,14.648,40.385,0.26664,0.32141
7,12,52.002,145.76,15.566,54.119,0.29933,0.37129
7,13,51.808,157.08,15.948,49.922,0.30783,0.31781
7,14,51.436,151.52,15.962,47.611,0.31033,0.31422
7,15,50.566,148.13,15.827,48.959,0.31300,0.33051
7,16,50.824,133.90,15.875,39.350,0.31235,0.29388
7,17,77.208,86.077,32.359,44.347,0.41911,0.51520
7,18,92.925,49.961,33.194,42.247,0.35721,0.84560
7,19,61.323,83.090,12.124,49.874,0.19771,0.60024
7,20,54.054,125.32,16.112,55.224,0.29807,0.44066
7,21,54.535,155.22,15.525,51.476,0.28468,0.33163
7,22,30.949,282.92,1.3664,58.279,0.044150,0.20599
7,23,30.114,257.45,1.3031,35.980,0.043272,0.13976
8,0,29.514,252.97,1.6835,26.061,0.057041,0.10302
8,1,28.917,239.81,1.6117,25.665,0.055735,0.10702
8,2,28.827,239.32,1.7256,24.474,0.059861,0.10226
8,3,29.029,238.87,1.6455,24.936,0.056685,0.10439
8,4,29.817,234.76,1.7268,31.015,0.057913,0.13211
8,5,31.186,271.11,1.9177,64.371,0.061492,0.23743
8,6,67.422,165.32,25.771,62.868,0.38223,0.38028
8,7,68.439,149.78,21.468,62.822,0.31368,0.41943
8,8,68.876,147.10,21.364,61.949,0.31018,0.42114
8,9,60.069,215.88,14.061,49.004,0.23408,0.22700
8,10,60.682,193.72,13.821,62.707,0.22776,0.32370
8,11,60.880,194.74,12.965,56.461,0.21296,0.28993
8,12,57.457,227.31,16.441,49.565,0.28614,0.21805
8,13,57.347,214.41,16.682,49.009,0.29090,0.22858
8,14,57.117,209.54,16.927,44.527,0.29636,0.21250
8,15,57.081,213.25,17.009,43.048,0.29798,0.20187
8,16,57.386,211.29,17.157,45.730,0.29898,0.21643
8,17,80.498,105.83,30.378,67.922,0.37738,0.64180
8,18,92.354,118.91,26.773,68.342,0.28990,0.57474
8,19,66.546,214.65,12.347,58.555,0.18554,0.27279
8,20,60.963,263.92,17.721,65.377,0.29068,0.24772
8,21,57.755,261.72,16.479,50.205,0.28533,0.19183
8,22,31.243,312.53,1.3906,41.802,0.044509,0.13375
8,23,30.237,280.52,1.6810,26.819,0.055594,0.095605
9,0,29.040,248.35,1.0980,33.371,0.037810,0.13437
9,1,28.873,240.56,1.0418,30.586,0.036082,0.12714
9,2,28.672,234.31,1.1172,29.306,0.038965,0.12507
9,3,28.694,234.60,1.1411,31.820,0.039768,0.13564
9,4,29.997,243.22,1.2827,39.197,0.042761,0.16116
9,5,31.346,305.13,1.0944,80.275,0.034914,0.26308
9,6,53.550,217.86,16.146,85.865,0.30151,0.39413
9,7,61.402,186.26,14.021,48.574,0.22835,0.26079
9,8,61.958,186.34,14.122,58.823,0.22793,0.31568
9,9,61.520,198.79,13.368,66.726,0.21730,0.33566
9,10,58.801,212.86,11.251,70.903,0.19134,0.33310
9,11,58.720,218.33,11.231,70.918,0.19126,0.32482
9,12,53.131,228.58,15.284,64.642,0.28767,0.28280
9,13,53.131,217.04,15.403,62.782,0.28991,0.28926
9,14,53.077,214.90,15.562,64.485,0.29320,0.30007
9,15,53.215,212.22,15.626,64.404,0.29364,0.30348
9,16,53.337,208.25,15.566,63.160,0.29184,0.30329
9,17,54.349,199.85,15.620,80.996,0.28740,0.40528
9,18,76.251,120.06,18.022,63.985,0.23635,0.53294
9,19,71.766,187.48,16.562,73.665,0.23078,0.39292
9,20,53.699,207.36,15.010,82.962,0.27952,0.40009
9,21,53.079,249.26,14.902,66.780,0.28075,0.26791
9,22,31.043,305.74,0.97944,47.060,0.031551,0.15392
9,23,30.450,273.01,1.0155,39.754,0.033350,0.14561
10,0,28.928,252.36,0.81602,31.395,0.028209,0.12441
10,1,28.734,240.75,0.79723,30.814,0.027745,0.12799
10,2,28.621,232.14,0.77638,30.469,0.027126,0.13125
10,3,28.668,232.56,0.78541,31.222,0.027397,0.13425
10,4,29.062,263.51,0.84420,42.431,0.029048,0.16102
10,5,30.282,368.20,0.90629,98.751,0.029928,0.26820
10,6,52.691,262.56,15.258,43.816,0.28958,0.16688
10,7,61.394,208.09,15.540,45.404,0.25312,0.21819
10,8,62.384,208.68,15.159,66.005,0.24299,0.31630
10,9,62.124,216.62,14.974,66.084,0.24103,0.30507
10,10,56.854,253.50,12.166,48.830,0.21399,0.19262
10,11,56.822,259.23,12.155,49.605,0.21391,0.19136
10,12,52.741,268.93,15.111,39.328,0.28651,0.14624
10,13,52.772,257.56,15.167,39.075,0.28741,0.15171
10,14,52.750,259.78,15.226,36.832,0.28864,0.14178
10,15,52.784,255.17,15.297,35.131,0.28980,0.13768
10,16,52.861,252.82,15.234,37.083,0.28819,0.14668
10,17,53.043,250.29,14.875,49.017,0.28043,0.19584
10,18,74.308,155.51,19.055,58.914,0.25643,0.37884
10,19,74.514,156.56,19.113,60.457,0.25650,0.38616
10,20,53.429,247.18,15.047,56.948,0.28163,0.23039
10,21,52.773,270.68,14.822,40.498,0.28086,0.14962
10,22,29.654,324.46,0.66523,42.380,0.022433,0.13062
10,23,29.304,271.55,0.70250,27.818,0.023973,0.10244
11,0,27.670,282.00,0.35154,32.124,0.012705,0.11391
11,1,27.409,269.70,0.30751,32.112,0.011219,0.11907
11,2,27.352,268.37,0.26651,29.271,0.0097437,0.10907
11,3,27.392,269.33,0.28175,30.485,0.010286,0.11319
11,4,27.799,275.67,0.36512,30.231,0.013134,0.10966
11,5,28.922,363.30,0.50157,62.249,0.017342,0.17134
11,6,52.874,246.50,15.706,56.962,0.29705,0.23108
11,7,63.403,185.18,16.322,53.916,0.25743,0.29115
11,8,64.817,178.48,15.721,54.348,0.24254,0.30450
11,9,64.449,205.48,15.487,51.453,0.24030,0.25040
11,10,57.667,245.34,11.910,42.507,0.20653,0.17326
11,11,57.606,253.19,11.795,46.353,0.20475,0.18308
11,12,53.298,260.48,15.518,38.783,0.29116,0.14889
11,13,53.347,249.06,15.621,36.941,0.29282,0.14832
11,14,53.236,254.79,15.621,39.582,0.29343,0.15535
11,15,53.367,258.54,15.694,38.352,0.29408,0.14834
11,16,53.380,257.80,15.687,37.430,0.29387,0.14519
11,17,53.409,248.87,15.691,39.304,0.29379,0.15793
11,18,75.587,161.42,17.810,49.959,0.23562,0.30950
11,19,76.267,147.67,17.861,49.506,0.23419,0.33525
11,20,54.157,243.14,14.858,85.269,0.27435,0.35070
11,21,53.686,279.15,14.868,55.587,0.27694,0.19913
11,22,28.542,334.97,0.42902,36.430,0.015031,0.10876
11,23,28.141,296.43,0.43404,38.239,0.015424,0.12900
12,0,29.869,278.22,1.3219,46.173,0.044257,0.16596
12,1,29.670,271.75,1.3212,43.348,0.044530,0.15951
12,2,29.587,267.25,1.2980,43.995,0.043871,0.16462
12,3,29.557,265.82,1.2575,45.346,0.042545,0.17059
12,4,29.729,270.95,1.2078,52.238,0.040627,0.19280
12,5,30.367,296.84,0.94740,74.686,0.031198,0.25160
12,6,50.576,211.28,16.698,46.401,0.33016,0.21962
12,7,55.192,160.35,17.021,57.220,0.30840,0.35684
12,8,57.935,154.24,16.083,57.495,0.27760,0.37276
12,9,58.015,174.94,15.780,54.382,0.27200,0.31086
12,10,56.138,174.99,14.327,57.106,0.25521,0.32634
12,11,56.325,188.81,14.424,53.191,0.25609,0.28172
12,12,50.923,198.33,17.058,47.615,0.33498,0.24008
12,13,51.000,204.15,16.966,61.872,0.33267,0.30307
12,14,50.824,210.59,17.080,62.076,0.33606,0.29477
12,15,50.813,207.56,17.175,58.881,0.33800,0.28368
12,16,50.819,206.19,17.080,59.982,0.33609,0.29091
12,17,50.657,202.68,17.357,53.874,0.34264,0.26581
12,18,71.163,121.49,20.556,60.532,0.28886,0.49825
12,19,72.148,87.677,20.471,72.945,0.28374,0.83197
12,20,51.654,177.32,16.794,73.050,0.32512,0.41197
12,21,51.348,234.23,16.386,55.816,0.31912,0.23830
12,22,30.472,328.83,1.0246,70.107,0.033624,0.21320
12,23,30.251,293.05,1.1461,59.128,0.037886,0.20177
