month,hour,priceMean,powerMeanMW,priceDeviation,powerDeviationMW,priceCoefVar,powerCoefVar
8,16,46.543,136.83,17.895,36.526,0.38448,0.26694
8,17,157.14,133.43,102.11,64.638,0.64980,0.48443
8,18,172.69,95.423,93.209,42.659,0.53975,0.44705
8,19,132.85,116.25,84.999,49.141,0.63981,0.42272
8,20,51.905,134.91,18.528,47.563,0.35696,0.35255
8,21,47.550,127.34,17.752,50.187,0.37333,0.39412
8,22,21.819,136.85,1.4742,42.014,0.067565,0.30701
8,23,20.941,122.66,1.1275,41.641,0.053842,0.33948
9,0,24.368,117.49,1.6351,48.562,0.067100,0.41333
9,1,24.145,113.23,1.6047,48.986,0.066461,0.43262
9,2,23.947,111.49,1.6641,47.207,0.069491,0.42342
9,3,24.005,112.36,1.5890,47.182,0.066195,0.41992
9,4,23.998,102.82,1.5943,37.389,0.066435,0.36364
9,5,25.069,137.80,3.4252,57.737,0.13663,0.41899
9,6,35.730,135.95,7.3445,40.197,0.20556,0.29567
9,7,57.968,125.66,14.569,44.651,0.25133,0.35533
9,8,58.918,118.69,14.479,40.664,0.24575,0.34261
9,9,59.191,122.29,14.759,42.170,0.24935,0.34484
9,10,56.919,129.02,13.451,55.100,0.23632,0.42707
9,11,56.668,122.47,13.361,50.316,0.23578,0.41084
9,12,53.276,124.88,17.311,51.279,0.32493,0.41063
9,13,52.742,123.86,18.073,54.707,0.34267,0.44168
9,14,52.603,122.27,18.035,55.198,0.34285,0.45144
9,15,50.633,119.45,16.861,46.720,0.33300,0.39113
9,16,50.765,121.55,17.213,42.377,0.33907,0.34864
9,17,110.66,99.220,105.03,44.998,0.94912,0.45352
9,18,127.49,83.193,95.292,28.599,0.74745,0.34377
9,19,79.574,110.47,18.495,47.860,0.23243,0.43324
9,20,54.423,83.770,16.809,48.310,0.30886,0.57670
9,21,53.477,114.71,18.298,47.460,0.34217,0.41374
9,22,25.542,129.56,4.4572,52.021,0.17450,0.40152
9,23,24.379,120.65,1.2702,51.021,0.052102,0.42288
10,0,30.472,142.43,3.2856,46.150,0.10782,0.32402
10,1,30.316,143.62,3.3561,46.264,0.11070,0.32213
10,2,29.935,144.22,2.7815,46.217,0.092918,0.32046
10,3,29.917,143.45,2.8081,45.569,0.093863,0.31766
10,4,30.027,142.67,2.8570,43.810,0.095148,0.30707
10,5,29.937,135.74,2.5962,45.212,0.086722,0.33308
10,6,37.008,107.30,5.4603,41.649,0.14754,0.38815
10,7,61.630,121.19,13.563,64.774,0.22007,0.53448
10,8,71.977,111.06,34.174,59.799,0.47479,0.53844
10,9,82.201,109.88,53.539,57.932,0.65132,0.52723
10,10,64.436,96.132,24.274,55.312,0.37671,0.57538
10,11,61.085,112.54,25.529,51.999,0.41793,0.46205
10,12,59.995,95.790,26.217,54.509,0.43699,0.56905
10,13,54.055,96.816,16.798,55.176,0.31076,0.56991
10,14,49.471,112.28,15.082,50.173,0.30487,0.44686
10,15,60.119,97.732,26.366,55.004,0.43856,0.56280
10,16,60.701,100.73,27.296,51.873,0.44968,0.51497
10,17,91.531,93.506,85.268,56.245,0.93158,0.60151
10,18,151.70,68.968,105.67,31.159,0.69657,0.45179
10,19,149.32,72.265,106.77,34.326,0.71504,0.47500
10,20,56.878,72.052,13.607,45.797,0.23923,0.63561
10,21,56.173,110.73,15.150,37.997,0.26970,0.34315
10,22,31.781,144.08,4.7025,48.725,0.14797,0.33818
10,23,30.590,144.81,3.5546,48.429,0.11620,0.33443
11,0,44.518,149.36,8.1397,45.947,0.18284,0.30763
11,1,43.196,156.40,4.0160,40.811,0.092972,0.26094
11,2,44.149,156.59,7.9190,41.467,0.17937,0.26481
11,3,44.127,158.37,7.8263,42.314,0.17736,0.26718
11,4,44.175,146.56,7.7988,35.381,0.17654,0.24141
11,5,43.074,124.24,5.6230,45.897,0.13054,0.36942
11,6,44.632,128.47,4.4796,55.761,0.10037,0.43404
11,7,136.28,122.86,67.621,33.012,0.49619,0.26870
11,8,152.29,112.73,65.964,34.929,0.43315,0.30985
11,9,162.14,111.73,66.103,32.495,0.40769,0.29084
11,10,106.84,96.440,32.203,37.564,0.30141,0.38951
11,11,106.83,94.043,32.246,40.214,0.30184,0.42761
11,12,102.01,101.71,36.979,36.374,0.36250,0.35762
11,13,98.887,106.54,38.118,39.403,0.38547,0.36984
11,14,98.206,107.49,38.716,40.671,0.39423,0.37837
11,15,101.70,104.78,36.966,34.923,0.36348,0.33330
11,16,102.42,103.31,36.879,22.341,0.36008,0.21625
11,17,219.57,102.47,114.58,20.960,0.52184,0.20455
11,18,226.38,60.827,111.56,16.148,0.49280,0.26547
11,19,237.64,55.850,92.814,10.993,0.39057,0.19683
11,20,134.80,42.233,52.521,23.735,0.38962,0.56200
11,21,145.99,92.920,63.649,20.927,0.43598,0.22522
11,22,44.138,140.19,3.5727,53.932,0.080944,0.38471
11,23,43.745,156.72,3.4135,50.789,0.078032,0.32407
12,0,49.744,126.18,1.5534,40.816,0.031228,0.32347
12,1,49.577,132.28,1.7618,49.268,0.035537,0.37245
12,2,49.152,132.67,2.1866,51.186,0.044486,0.38581
12,3,49.143,133.27,2.1861,53.702,0.044484,0.40296
12,4,49.145,134.63,2.1878,53.858,0.044517,0.40004
12,5,49.060,128.03,2.3900,53.128,0.048716,0.41497
12,6,49.308,154.42,2.6752,68.099,0.054255,0.44100
12,7,118.39,112.44,51.567,36.477,0.43557,0.32441
12,8,118.68,110.10,51.176,36.577,0.43121,0.33222
12,9,119.18,110.55,51.854,34.643,0.43509,0.31337
12,10,89.786,113.29,27.498,37.748,0.30626,0.33320
12,11,89.778,112.87,27.487,37.951,0.30617,0.33624
12,12,88.904,118.03,28.561,41.755,0.32126,0.35377
12,13,87.158,120.15,29.420,44.425,0.33755,0.36975
12,14,87.070,120.86,29.581,44.287,0.33974,0.36643
12,15,84.028,120.70,30.490,43.777,0.36286,0.36269
12,16,84.051,120.86,30.513,43.552,0.36303,0.36035
12,17,154.88,117.26,98.237,47.752,0.63428,0.40723
12,18,175.43,80.448,104.53,38.454,0.59585,0.47800
12,19,191.86,69.161,92.953,24.980,0.48448,0.36119
12,20,85.603,59.194,29.468,24.639,0.34424,0.41624
12,21,86.454,96.542,28.950,23.847,0.33486,0.24701
12,22,55.111,110.66,11.129,50.075,0.20194,0.45251
12,23,49.851,131.11,1.6668,45.073,0.033436,0.34378
