month,hour,priceMean,powerMeanMW,priceDeviation,powerDeviationMW,priceCoefVar,powerCoefVar
2,20,89.587,59.579,50.768,43.122,0.56669,0.72378
2,21,49.554,222.21,16.558,98.281,0.33414,0.44229
2,22,25.401,317.11,2.8551,118.88,0.11240,0.37489
2,23,23.700,324.36,3.0120,115.40,0.12709,0.35578
3,0,24.243,145.06,5.1988,83.536,0.21445,0.57587
3,1,23.480,142.29,4.6857,81.049,0.19956,0.56960
3,2,22.957,144.45,4.4094,83.918,0.19207,0.58095
3,3,22.966,146.48,4.3711,84.881,0.19033,0.57947
3,4,23.758,157.58,4.0667,91.421,0.17117,0.58016
3,5,28.007,171.95,7.8208,90.129,0.27924,0.52416
3,6,41.030,131.76,19.640,43.295,0.47867,0.32859
3,7,52.996,126.85,23.672,47.745,0.44668,0.37639
3,8,61.050,115.04,25.331,42.052,0.41492,0.36554
3,9,63.637,110.98,25.807,42.256,0.40553,0.38075
3,10,54.759,94.868,18.943,43.520,0.34593,0.45874
3,11,55.028,95.706,19.067,46.154,0.34650,0.48225
3,12,51.383,104.38,21.282,48.495,0.41418,0.46460
3,13,51.188,110.41,21.147,50.744,0.41312,0.45960
3,14,51.378,108.88,21.337,50.908,0.41529,0.46756
3,15,51.463,106.36,21.551,48.806,0.41877,0.45888
3,16,50.363,109.49,20.568,38.532,0.40840,0.35192
3,17,48.386,105.70,18.728,36.451,0.38705,0.34485
3,18,82.181,93.077,35.511,46.115,0.43211,0.49545
3,19,104.67,57.242,41.545,59.871,0.39691,1.0459
3,20,79.597,63.061,45.758,56.981,0.57487,0.90359
3,21,47.426,113.58,16.427,54.881,0.34637,0.48319
3,22,24.770,193.97,4.0364,117.57,0.16296,0.60612
3,23,23.871,167.81,4.2062,103.51,0.17621,0.61683
4,0,30.854,173.36,2.7772,89.512,0.090011,0.51634
4,1,30.239,163.72,3.0599,87.905,0.10119,0.53692
4,2,29.700,159.73,3.4364,88.134,0.11570,0.55177
4,3,29.732,161.93,3.4898,87.417,0.11738,0.53984
4,4,29.575,187.65,3.6576,90.476,0.12367,0.48215
4,5,31.041,228.45,3.6471,108.28,0.11749,0.47398
4,6,58.512,165.87,20.601,71.373,0.35208,0.43029
4,7,77.494,203.76,25.535,74.415,0.32951,0.36521
4,8,79.387,197.18,24.436,66.784,0.30781,0.33870
4,9,79.535,195.73,24.539,69.697,0.30853,0.35609
4,10,65.512,160.20,16.675,70.991,0.25453,0.44314
4,11,65.459,166.91,16.710,66.940,0.25527,0.40105
4,12,60.355,177.14,20.000,73.020,0.33137,0.41222
4,13,60.372,178.88,19.690,73.161,0.32614,0.40899
4,14,60.217,176.06,20.073,71.922,0.33334,0.40851
4,15,60.324,172.46,20.194,67.963,0.33476,0.39408
4,16,60.284,162.65,20.147,68.853,0.33420,0.42332
4,17,60.229,163.54,18.592,72.955,0.30869,0.44610
4,18,87.164,141.90,25.301,54.956,0.29027,0.38729
4,19,93.091,134.80,31.097,63.228,0.33405,0.46905
4,20,61.572,161.89,16.902,72.488,0.27451,0.44776
4,21,60.564,188.86,17.899,88.339,0.29554,0.46775
4,22,31.971,220.27,1.9704,109.19,0.061631,0.49571
4,23,30.433,190.45,2.9990,94.743,0.098544,0.49747
5,0,37.745,304.81,0.94431,51.404,0.025018,0.16864
5,1,37.538,308.40,0.95033,50.749,0.025316,0.16456
5,2,37.456,305.73,0.94284,51.342,0.025172,0.16793
5,3,37.441,308.26,0.97900,51.390,0.026148,0.16671
5,4,37.708,306.43,1.1441,77.715,0.030341,0.25361
5,5,42.867,189.45,3.9225,76.927,0.091504,0.40605
5,6,71.630,117.74,22.555,65.173,0.31488,0.55353
5,7,90.545,155.09,25.199,66.679,0.27830,0.42994
5,8,90.108,138.57,24.521,64.595,0.27213,0.46615
5,9,90.249,144.22,24.582,59.945,0.27238,0.41565
5,10,80.501,109.54,19.881,52.577,0.24697,0.47998
5,11,79.677,119.06,19.481,56.879,0.24450,0.47773
5,12,74.929,138.49,21.170,60.523,0.28253,0.43702
5,13,72.570,155.31,21.835,58.017,0.30088,0.37356
5,14,72.450,152.17,22.757,56.403,0.31411,0.37066
5,15,72.919,146.68,23.102,56.560,0.31682,0.38560
5,16,75.643,125.15,22.994,57.967,0.30398,0.46318
5,17,79.470,83.171,25.304,51.354,0.31841,0.61745
5,18,121.33,77.287,21.700,34.007,0.17885,0.44001
5,19,156.63,76.600,10.903,29.603,0.069610,0.38646
5,20,81.144,97.713,27.749,37.967,0.34197,0.38856
5,21,71.162,144.89,19.178,87.685,0.26950,0.60518
5,22,38.261,331.77,1.1361,49.724,0.029693,0.14987
5,23,37.354,340.37,1.2522,54.514,0.033523,0.16016
6,0,43.787,339.15,5.1899,191.47,0.11853,0.56456
6,1,43.422,356.80,5.0858,189.51,0.11712,0.53114
6,2,43.409,357.48,5.0762,190.79,0.11694,0.53371
6,3,43.454,354.83,5.0693,191.88,0.11666,0.54077
6,4,43.440,352.87,5.1654,212.71,0.11891,0.60280
6,5,48.178,221.68,5.4400,90.272,0.11291,0.40722
6,6,141.29,145.64,70.079,73.273,0.49599,0.50311
6,7,150.77,153.99,60.902,57.088,0.40394,0.37073
6,8,152.24,133.24,59.299,52.543,0.38951,0.39435
6,9,139.15,123.68,55.298,54.865,0.39740,0.44360
6,10,91.517,113.04,19.920,35.168,0.21766,0.31111
6,11,90.662,127.70,20.090,42.497,0.22159,0.33279
6,12,82.918,133.33,25.621,52.376,0.30899,0.39283
6,13,82.532,152.42,25.376,57.696,0.30747,0.37853
6,14,82.428,146.69,25.534,54.482,0.30977,0.37141
6,15,82.453,145.69,25.567,51.292,0.31008,0.35206
6,16,82.964,118.87,25.473,42.008,0.30704,0.35339
6,17,150.37,87.033,60.826,56.737,0.40451,0.65190
6,18,163.51,92.630,45.461,45.940,0.27803,0.49595
6,19,172.02,106.37,27.042,62.472,0.15720,0.58731
6,20,84.981,97.467,23.722,37.441,0.27914,0.38414
6,21,82.517,125.81,25.088,43.935,0.30403,0.34922
6,22,44.036,364.39,4.8399,205.68,0.10991,0.56445
6,23,43.357,386.43,5.1305,195.86,0.11833,0.50684
7,0,52.807,425.70,2.1854,156.90,0.041385,0.36857
7,1,52.517,455.03,2.2041,162.89,0.041969,0.35798
7,2,52.375,457.14,2.2794,162.09,0.043521,0.35457
7,3,52.388,450.44,2.2727,163.35,0.043382,0.36265
7,4,52.585,435.27,2.2448,163.75,0.042689,0.37620
7,5,57.630,320.35,3.3014,90.196,0.057286,0.28155
7,6,175.62,204.37,71.712,64.715,0.40834,0.31666
7,7,180.49,204.62,62.269,55.617,0.34500,0.27181
7,8,192.75,182.43,67.639,51.440,0.35092,0.28197
7,9,112.93,139.50,55.639,40.506,0.49269,0.29037
7,10,115.15,154.93,55.495,44.627,0.48194,0.28805
7,11,103.54,161.32,17.509,42.330,0.16910,0.26240
7,12,94.217,173.01,23.097,52.411,0.24515,0.30294
7,13,93.321,182.28,22.470,65.201,0.24078,0.35770
7,14,93.313,183.18,22.972,69.570,0.24618,0.37979
7,15,93.411,185.43,23.091,66.313,0.24720,0.35762
7,16,97.184,190.63,25.164,50.006,0.25893,0.26232
7,17,181.91,146.96,68.147,45.114,0.37462,0.30698
7,18,189.50,129.88,56.367,39.677,0.29745,0.30549
7,19,123.06,102.50,25.303,46.862,0.20562,0.45719
7,20,98.136,118.86,22.952,33.916,0.23388,0.28534
7,21,94.480,143.89,23.046,62.671,0.24392,0.43555
7,22,53.203,460.42,2.2636,131.07,0.042546,0.28467
7,23,52.704,433.45,2.2586,152.74,0.042854,0.35238
8,0,51.958,456.32,1.5995,115.73,0.030784,0.25362
8,1,51.550,465.62,1.6774,140.26,0.032539,0.30123
8,2,51.453,460.56,1.7333,143.96,0.033687,0.31258
8,3,51.488,458.68,1.7340,144.41,0.033678,0.31484
8,4,52.046,466.12,1.6105,121.18,0.030944,0.25998
8,5,53.956,315.39,1.5097,84.242,0.027980,0.26710
8,6,162.03,179.00,71.975,64.355,0.44421,0.35953
8,7,167.59,175.99,59.683,55.744,0.35613,0.31675
8,8,169.43,159.21,57.873,54.988,0.34157,0.34538
8,9,96.789,133.92,17.457,50.611,0.18036,0.37792
8,10,96.247,136.28,17.505,58.323,0.18188,0.42796
8,11,95.447,152.42,16.738,55.535,0.17536,0.36436
8,12,87.345,173.84,22.280,54.112,0.25508,0.31127
8,13,86.765,183.54,22.048,62.687,0.25411,0.34154
8,14,86.710,183.64,22.464,62.447,0.25907,0.34005
8,15,86.819,185.57,22.749,60.129,0.26203,0.32402
8,16,88.012,174.89,22.838,63.350,0.25949,0.36223
8,17,176.83,127.17,75.483,44.489,0.42687,0.34984
8,18,194.63,88.348,58.651,44.383,0.30135,0.50237
8,19,136.51,52.061,41.634,46.772,0.30499,0.89841
8,20,91.902,96.519,23.433,56.010,0.25498,0.58030
8,21,87.773,189.54,22.003,84.025,0.25068,0.44331
8,22,52.379,483.08,1.3914,100.17,0.026564,0.20736
8,23,52.076,462.58,1.5791,112.65,0.030323,0.24353
9,0,36.817,452.93,2.6721,121.62,0.072578,0.26852
9,1,36.301,450.21,2.8500,122.32,0.078510,0.27170
9,2,36.202,448.49,2.8164,122.85,0.077797,0.27392
9,3,36.249,448.30,2.8355,123.90,0.078223,0.27638
9,4,36.866,460.18,2.9581,126.54,0.080239,0.27498
9,5,41.699,491.99,6.4043,126.37,0.15358,0.25685
9,6,71.389,309.97,24.312,123.65,0.34056,0.39891
9,7,90.239,250.39,35.476,79.486,0.39313,0.31745
9,8,90.535,224.15,34.200,68.067,0.37775,0.30367
9,9,85.676,189.88,25.155,64.705,0.29361,0.34077
9,10,72.096,212.94,18.661,67.881,0.25884,0.31878
9,11,71.800,210.91,18.730,66.830,0.26086,0.31687
9,12,67.221,214.75,22.977,63.906,0.34181,0.29758
9,13,67.546,221.03,21.950,80.112,0.32496,0.36245
9,14,67.548,217.69,22.152,74.018,0.32794,0.34002
9,15,68.099,226.65,22.499,72.651,0.33039,0.32054
9,16,70.403,235.83,23.414,74.936,0.33257,0.31775
9,17,73.146,218.44,23.862,62.851,0.32622,0.28773
9,18,146.06,97.687,60.641,53.798,0.41518,0.55072
9,19,149.88,134.00,56.882,52.875,0.37952,0.39459
9,20,77.554,219.31,23.660,83.557,0.30508,0.38100
9,21,72.293,302.90,23.739,86.070,0.32837,0.28415
9,22,37.834,533.63,2.9768,131.32,0.078681,0.24609
9,23,37.247,486.33,2.7163,125.35,0.072927,0.25775
10,0,33.238,367.09,2.8822,123.96,0.086714,0.33768
10,1,33.011,361.45,2.9192,121.87,0.088431,0.33717
10,2,32.692,356.77,2.8869,119.16,0.088306,0.33400
10,3,32.523,356.91,2.8735,118.52,0.088353,0.33207
10,4,33.280,368.70,2.7215,124.39,0.081776,0.33737
10,5,34.333,381.18,3.1135,123.82,0.090685,0.32483
10,6,54.754,282.34,20.307,125.71,0.37088,0.44524
10,7,78.513,303.35,20.137,102.66,0.25648,0.33842
10,8,78.950,282.88,19.913,94.329,0.25222,0.33346
10,9,78.888,276.46,19.841,91.904,0.25151,0.33243
10,10,68.964,286.12,14.382,116.08,0.20854,0.40570
10,11,68.721,293.38,14.551,119.33,0.21174,0.40674
10,12,64.347,299.81,18.333,123.54,0.28491,0.41206
10,13,64.216,307.07,18.165,124.63,0.28287,0.40587
10,14,64.222,307.88,18.293,122.94,0.28484,0.39931
10,15,64.574,307.00,18.736,116.31,0.29015,0.37886
10,16,65.060,310.72,18.544,113.65,0.28503,0.36576
10,17,67.424,310.85,19.462,107.74,0.28865,0.34660
10,18,125.68,126.31,38.148,72.454,0.30353,0.57362
10,19,129.74,146.81,37.421,58.770,0.28843,0.40031
10,20,70.974,227.45,18.360,92.764,0.25869,0.40784
10,21,65.509,328.90,18.408,107.18,0.28100,0.32587
10,22,33.898,406.47,2.3037,124.61,0.067960,0.30657
10,23,33.658,376.34,2.3089,119.43,0.068599,0.31735
11,0,34.324,296.60,2.7078,108.50,0.078889,0.36581
11,1,33.991,301.83,2.8325,109.72,0.083331,0.36352
11,2,33.908,303.53,2.8408,108.51,0.083780,0.35749
11,3,33.739,303.68,2.8743,108.90,0.085192,0.35860
11,4,33.839,298.05,2.8989,104.78,0.085667,0.35155
11,5,35.612,290.30,3.7864,131.68,0.10632,0.45360
11,6,62.233,239.56,30.465,99.936,0.48953,0.41716
11,7,83.153,199.25,26.623,91.479,0.32017,0.45912
11,8,92.655,180.20,38.399,92.568,0.41443,0.51370
11,9,100.92,170.61,41.892,90.290,0.41510,0.52922
11,10,78.861,232.86,22.967,127.24,0.29123,0.54642
11,11,77.754,229.09,21.430,125.49,0.27561,0.54778
11,12,73.287,237.08,25.148,124.81,0.34314,0.52645
11,13,73.226,238.88,25.005,120.93,0.34148,0.50624
11,14,73.695,240.58,25.625,121.14,0.34772,0.50353
11,15,74.292,233.56,25.605,124.91,0.34465,0.53481
11,16,78.387,231.32,31.286,127.33,0.39912,0.55045
11,17,81.217,234.37,30.643,129.27,0.37730,0.55156
11,18,174.26,107.71,72.846,79.351,0.41803,0.73671
11,19,181.82,88.517,67.123,68.622,0.36917,0.77524
11,20,107.22,139.04,68.117,107.42,0.63530,0.77258
11,21,76.236,198.55,22.746,102.63,0.29836,0.51690
11,22,35.658,329.05,3.2762,96.167,0.091878,0.29226
11,23,34.668,304.37,3.6304,87.620,0.10472,0.28787
12,0,44.251,177.07,5.3981,52.441,0.12199,0.29616
12,1,42.734,184.88,4.4963,51.845,0.10522,0.28043
12,2,42.068,190.35,4.8628,54.198,0.11559,0.28473
12,3,41.578,194.02,4.8310,57.147,0.11619,0.29454
12,4,41.393,192.12,4.8132,53.600,0.11628,0.27899
12,5,41.450,210.94,4.9704,65.347,0.11991,0.30979
12,6,71.722,251.78,23.192,95.546,0.32336,0.37948
12,7,82.997,237.28,20.748,86.042,0.24998,0.36262
12,8,91.682,207.20,25.349,77.623,0.27649,0.37463
12,9,95.052,196.13,28.183,72.140,0.29650,0.36782
12,10,88.834,184.31,19.918,71.348,0.22422,0.38711
12,11,90.405,184.54,19.139,70.953,0.21170,0.38449
12,12,87.724,189.26,20.330,71.421,0.23175,0.37737
12,13,89.540,194.10,19.786,72.389,0.22097,0.37295
12,14,86.783,198.55,21.387,68.275,0.24644,0.34387
12,15,86.782,202.38,21.422,68.840,0.24685,0.34015
12,16,88.448,203.18,21.437,69.461,0.24237,0.34187
12,17,87.284,198.59,22.320,68.201,0.25572,0.34343
12,18,166.66,89.306,75.910,42.890,0.45548,0.48026
12,19,185.37,64.194,78.732,26.818,0.42473,0.41776
12,20,179.71,54.326,78.517,26.053,0.43691,0.47957
12,21,115.08,116.19,34.329,50.682,0.29831,0.43620
12,22,48.215,173.29,6.0936,73.230,0.12638,0.42259
12,23,44.773,204.65,4.4650,63.218,0.099725,0.30891
