month,hour,meanHourlyCapFactor,medianHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,medianHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh
3,13,0.8153573317972356,0.93268,1,0.391644,40.76786658986175,46.634,50,19.5822
3,14,0.7973911543778799,0.92792,1,0.330634,39.86955771889399,46.396,50,16.5317
3,15,0.6685738110599078,0.75284,1,0.17681860000000002,33.428690552995384,37.641999999999996,50,8.84093
3,16,0.5284927211981569,0.55495,0.9309560000000001,0.0995156,26.424636059907854,27.747500000000002,46.54780000000001,4.97578
3,17,0.2987339771889401,0.28362,0.5467740000000001,0.0522916,14.936698859447006,14.181000000000001,27.3387,2.61458
3,18,0.015754662672811056,0.011530799999999999,0.04028540000000001,0,0.7877331336405531,0.5765399999999999,2.0142700000000007,0
3,19,0,0,0,0,0,0,0,0
3,20,0,0,0,0,0,0,0,0
3,21,0,0,0,0,0,0,0,0
3,22,0,0,0,0,0,0,0,0
3,23,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0,0
4,6,0.04916643357142869,0.052439,0.08240600000000001,0.010647400000000001,2.458321678571431,2.62195,4.120300000000001,0.53237
4,7,0.5381551183333335,0.65222,0.741662,0.13774700000000004,26.907755916666662,32.611000000000004,37.0831,6.8873500000000005
4,8,0.8078214214285707,0.95581,1,0.311912,40.391071071428534,47.7905,50,15.5956
4,9,0.8826803452380955,1,1,0.477594,44.134017261904766,50,50,23.879700000000003
4,10,0.9123453833333333,1,1,0.653486,45.617269166666645,50,50,32.674299999999995
4,11,0.9081012214285706,1,1,0.669798,45.40506107142858,50,50,33.4899
4,12,0.8885750619047611,0.9705699999999999,1,0.6362960000000001,44.428753095238115,48.528499999999994,50,31.814800000000005
4,13,0.8673148785714292,0.94783,1,0.5899240000000001,43.36574392857143,47.3915,50,29.4962
4,14,0.8206316285714286,0.90084,1,0.47634400000000005,41.031581428571435,45.042,50,23.8172
4,15,0.7392428047619047,0.82134,1,0.3445700000000001,36.96214023809524,41.067,50,17.228500000000004
4,16,0.6402153142857147,0.73046,0.900744,0.20881600000000003,32.01076571428569,36.522999999999996,45.037200000000006,10.440800000000001
4,17,0.25854955690476217,0.27754999999999996,0.388638,0.0906306,12.9274778452381,13.877499999999998,19.4319,4.53153
4,18,0.0005061083333333334,0,0,0,0.02530541666666666,0,0,0
4,19,0,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0,0
4,21,0,0,0,0,0,0,0,0
4,22,0,0,0,0,0,0,0,0
4,23,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0
5,6,0.037234446082949305,0.036218,0.06061480000000001,0.01430416,1.8617223041474644,1.8108999999999997,3.03074,0.7152080000000001
5,7,0.5623963186635941,0.60212,0.693632,0.37621000000000004,28.119815933179716,30.106,34.6816,18.8105
5,8,0.8733227096774193,0.9244600000000001,0.9821660000000001,0.753268,43.666135483870974,46.223,49.1083,37.6634
5,9,0.9495799308755764,0.9935799999999999,1,0.910502,47.47899654377884,49.679,50,45.525099999999995
5,10,0.9689827580645165,1,1,0.94945,48.449137903225854,50,50,47.4725
5,11,0.9622119631336405,1,1,0.895678,48.11059815668202,50,50,44.7839
5,12,0.9297130092165907,0.9932300000000001,1,0.7959459999999999,46.48565046082946,49.661500000000004,50,39.7973
5,13,0.9023893341013822,0.9779,1,0.718516,45.11946670506912,48.894999999999996,50,35.9258
5,14,0.8559589170506922,0.93479,1,0.6368499999999999,42.79794585253457,46.7395,50,31.842500000000005
5,15,0.8008477834101383,0.8748400000000001,0.989112,0.519744,40.04238917050688,43.742000000000004,49.4556,25.9872
5,16,0.7017493790322569,0.762,0.877996,0.456228,35.087468951612856,38.1,43.899800000000006,22.811400000000003
5,17,0.19243070645161292,0.20006000000000002,0.256562,0.1158372,9.621535322580653,10.003,12.828100000000001,5.79186
5,18,0,0,0,0,0,0,0,0
5,19,0,0,0,0,0,0,0,0
5,20,0,0,0,0,0,0,0,0
5,21,0,0,0,0,0,0,0,0
5,22,0,0,0,0,0,0,0,0
5,23,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0
6,6,0.0160175654761905,0.0125557,0.037266400000000005,0.00283578,0.8008782738095243,0.627785,1.86332,0.141789
6,7,0.45472904047619,0.47335000000000005,0.557804,0.341364,22.736452023809502,23.6675,27.890200000000007,17.0682
6,8,0.836567538095238,0.8669,0.9267080000000001,0.739884,41.828376904761875,43.345,46.3354,36.9942
6,9,0.932442554761905,0.9527,0.987754,0.889686,46.6221277380952,47.635000000000005,49.3877,44.4843
6,10,0.9660812023809509,0.97871,1,0.942278,48.30406011904766,48.9355,50,47.1139
6,11,0.9694210333333331,0.9825299999999999,1,0.943186,48.471051666666696,49.1265,50,47.159299999999995
6,12,0.9574815809523813,0.97906,1,0.902984,47.8740790476191,48.953,50,45.1492
6,13,0.9409053690476185,0.9749,1,0.83387,47.04526845238101,48.745000000000005,50,41.6935
6,14,0.9118455452380945,0.95797,0.987328,0.7490239999999999,45.59227726190475,47.8985,49.3664,37.4512
6,15,0.8530244595238092,0.90816,0.949502,0.63986,42.65122297619042,45.408,47.4751,31.993000000000002
6,16,0.7283511452380973,0.77295,0.8385699999999999,0.543446,36.417557261904705,38.6475,41.9285,27.1723
6,17,0.1846906666666666,0.18995399999999998,0.222182,0.1430894,9.234533333333337,9.497699999999998,11.1091,7.154469999999999
6,18,0,0,0,0,0,0,0,0
6,19,0,0,0,0,0,0,0,0
6,20,0,0,0,0,0,0,0,0
6,21,0,0,0,0,0,0,0,0
6,22,0,0,0,0,0,0,0,0
6,23,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,0,0,0
7,4,0,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,0
7,6,0.00457287857142857,0.0028107,0.014151040000000002,0,0.2286439285714287,0.14053500000000002,0.7075520000000001,0
7,7,0.3741744032258062,0.39209000000000005,0.480766,0.247314,18.70872016129031,19.6045,24.0383,12.3657
7,8,0.7895196981566813,0.82684,0.911038,0.625996,39.47598490783412,41.342,45.5519,31.2998
7,9,0.9222869032258068,0.9508,0.99632,0.83918,46.114345161290366,47.54,49.816,41.958999999999996
7,10,0.9681166820276499,0.99306,1,0.924988,48.405834101382524,49.653000000000006,50,46.2494
7,11,0.978033216589862,1,1,0.951036,48.90166082949313,50,50,47.5518
7,12,0.9718701797235023,0.99692,1,0.936702,48.5935089861751,49.846000000000004,50,46.8351
7,13,0.9622453456221192,0.9934,1,0.909398,48.11226728110592,49.67,50,45.4699
7,14,0.9344487119815664,0.97014,1,0.8319880000000001,46.72243559907837,48.507,50,41.5994
7,15,0.8654876612903231,0.9115500000000001,0.9665900000000001,0.710288,43.27438306451613,45.5775,48.3295,35.5144
7,16,0.7285590990783414,0.76624,0.85189,0.5549759999999999,36.427954953917066,38.312,42.594500000000004,27.7488
7,17,0.2268745184331801,0.23093999999999998,0.28333400000000003,0.1661804,11.343725921658981,11.547,14.166700000000002,8.30902
7,18,0.00015097926267281105,0,0,0,0.007548963133640553,0,0,0
7,19,0,0,0,0,0,0,0,0
7,20,0,0,0,0,0,0,0,0
7,21,0,0,0,0,0,0,0,0
7,22,0,0,0,0,0,0,0,0
7,23,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,0
8,3,0,0,0,0,0,0,0,0
8,4,0,0,0,0,0,0,0,0
8,5,0,0,0,0,0,0,0,0
8,6,0.02184493778801842,0.017054,0.04685400000000001,0.0045942000000000005,1.092246889400923,0.8527,2.3427000000000007,0.22971000000000003
8,7,0.4152371785714285,0.42624,0.575528,0.239062,20.76185892857139,21.311999999999998,28.776400000000002,11.953100000000001
8,8,0.7848854815668203,0.81789,0.9402720000000002,0.5998020000000001,39.24427407834103,40.8945,47.013600000000004,29.990099999999998
8,9,0.9349774009216595,0.9758100000000001,1,0.826018,46.74887004608294,48.7905,50,41.3009
8,10,0.9821820506912435,1,1,0.95253,49.10910253456223,50,50,47.6265
8,11,0.9902508894009213,1,1,0.985036,49.51254447004607,50,50,49.2518
8,12,0.9865506866359449,1,1,0.97234,49.32753433179724,50,50,48.617
8,13,0.9745478732718895,1,1,0.9336800000000001,48.72739366359448,50,50,46.684
8,14,0.9460255069124419,1,1,0.804704,47.301275345622116,50,50,40.235200000000006
8,15,0.8724025599078344,0.9146000000000001,1,0.697916,43.62012799539166,45.730000000000004,50,34.8958
8,16,0.6978519564516138,0.73409,0.860396,0.492124,34.89259782258065,36.7045,43.019800000000004,24.6062
8,17,0.2432551804147467,0.24663000000000002,0.317878,0.15983460000000002,12.162759020737338,12.3315,15.8939,7.991730000000001
8,18,0.0008959172811059909,0,0.0038404800000000007,0,0.044795864055299554,0,0.19202400000000003,0
8,19,0,0,0,0,0,0,0,0
8,20,0,0,0,0,0,0,0,0
8,21,0,0,0,0,0,0,0,0
8,22,0,0,0,0,0,0,0,0
8,23,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0
9,4,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0
9,6,0.07648832166666672,0.067455,0.1430558,0.02462,3.824416083333334,3.37275,7.1527899999999995,1.231
9,7,0.5235107473809533,0.5445899999999999,0.7585540000000001,0.261974,26.17553736904762,27.229499999999998,37.9277,13.098700000000003
9,8,0.8080005309523808,0.85103,1,0.577932,40.40002654761903,42.5515,50,28.896600000000003
9,9,0.9382569142857144,1,1,0.827748,46.91284571428568,50,50,41.38740000000001
9,10,0.972238535714286,1,1,0.963102,48.61192678571431,50,50,48.1551
9,11,0.9775744261904762,1,1,0.9929159999999999,48.87872130952382,50,50,49.6458
9,12,0.9725556833333336,1,1,0.9509040000000001,48.627784166666665,50,50,47.5452
9,13,0.9548948714285713,1,1,0.8588120000000001,47.74474357142855,50,50,42.9406
9,14,0.9113500023809517,1,1,0.721774,45.567500119047594,50,50,36.0887
9,15,0.8050727357142854,0.86188,1,0.550634,40.253636785714306,43.094,50,27.531699999999997
9,16,0.6086863004761903,0.6411100000000001,0.844542,0.329872,30.434315023809486,32.055499999999995,42.2271,16.4936
9,17,0.20419707047619023,0.21883,0.308002,0.085351,10.209853523809516,10.9415,15.4001,4.26755
9,18,0.00048566499999999987,0,0.003289180000000001,0,0.02428325000000001,0,0.16445900000000005,0
9,19,0,0,0,0,0,0,0,0
9,20,0,0,0,0,0,0,0,0
9,21,0,0,0,0,0,0,0,0
9,22,0,0,0,0,0,0,0,0
9,23,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0
10,3,0,0,0,0,0,0,0,0
10,4,0,0,0,0,0,0,0,0
10,5,0.00003052764976958525,0,0,0,0.0015263824884792626,0,0,0
10,6,0.16548227857142855,0.16121999999999997,0.29645400000000005,0.0391404,8.27411392857144,8.061,14.822700000000001,1.9570200000000002
10,7,0.5739186629032259,0.63199,0.87204,0.1545164,28.695933145161238,31.5995,43.602000000000004,7.72582
10,8,0.7960719516129023,0.92013,1,0.31959,39.80359758064516,46.0065,50,15.979500000000002
10,9,0.9027026290322585,1,1,0.66149,45.135131451612885,50,50,33.0745
10,10,0.93398932718894,1,1,0.776714,46.69946635944701,50,50,38.8357
10,11,0.9404800552995386,1,1,0.813364,47.024002764976956,50,50,40.6682
10,12,0.928717006912442,1,1,0.75427,46.43585034562214,50,50,37.713499999999996
10,13,0.883584806451612,0.99727,1,0.607094,44.17924032258064,49.8635,50,30.3547
10,14,0.7983789654377879,0.8822099999999999,1,0.374962,39.918948271889434,44.1105,50,18.7481
10,15,0.6836678064516131,0.75061,1,0.23439,34.18339032258063,37.5305,50,11.7195
10,16,0.5173619675115207,0.5459499999999999,0.8269360000000001,0.13195800000000002,25.868098375576057,27.2975,41.34680000000001,6.597900000000001
10,17,0.18608965460829502,0.18661100000000003,0.314572,0.0480216,9.304482730414747,9.33055,15.728600000000002,2.40108
10,18,0.0005288311059907834,0,0.0033168000000000013,0,0.026441555299539163,0,0.16584000000000007,0
10,19,0,0,0,0,0,0,0,0
10,20,0,0,0,0,0,0,0,0
10,21,0,0,0,0,0,0,0,0
10,22,0,0,0,0,0,0,0,0
10,23,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0
11,3,0,0,0,0,0,0,0,0
11,4,0,0,0,0,0,0,0,0
11,5,0.0002007154761904762,0,0,0,0.01003577380952381,0,0,0
11,6,0.169316110952381,0.13666,0.353892,0.0393452,8.465805547619043,6.833,17.6946,1.96726
11,7,0.4532819023809531,0.42098,0.8655400000000001,0.100705,22.664095119047634,21.049,43.27700000000001,5.0352500000000004
11,8,0.6515124642857155,0.72518,1,0.16615120000000003,32.57562321428569,36.259,50,8.30756
11,9,0.799491135714286,0.96807,1,0.333718,39.97455678571429,48.4035,50,16.6859
11,10,0.8573401714285721,1,1,0.44242,42.86700857142857,50,50,22.121
11,11,0.8501628952380954,1,1,0.41155800000000003,42.50814476190476,50,50,20.5779
11,12,0.8358669333333333,0.9893700000000001,1,0.426552,41.79334666666673,49.4685,50,21.3276
11,13,0.7792365428571421,0.9037900000000001,1,0.328922,38.96182714285714,45.189499999999995,50,16.4461
11,14,0.7031285333333336,0.81868,1,0.1651448,35.1564266666667,40.934,50,8.257240000000001
11,15,0.5872260357142853,0.6328199999999999,0.985284,0.1090354,29.361301785714268,31.641,49.2642,5.45177
11,16,0.44562511428571505,0.43916,0.8245460000000001,0.07285760000000001,22.281255714285678,21.958,41.2273,3.64288
11,17,0.20668053309523798,0.193337,0.39551000000000003,0.041871,10.334026654761916,9.66685,19.7755,2.09355
11,18,0.0028566083333333345,0,0.009143740000000003,0,0.14283041666666677,0,0.4571870000000001,0
11,19,0,0,0,0,0,0,0,0
11,20,0,0,0,0,0,0,0,0
11,21,0,0,0,0,0,0,0,0
11,22,0,0,0,0,0,0,0,0
11,23,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0
12,3,0,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0,0
12,5,0.00007068778801843318,0,0,0,0.003534389400921659,0,0,0
12,6,0.13226520483870963,0.105737,0.2796080000000001,0.0309656,6.613260241935481,5.286849999999999,13.980400000000001,1.5482799999999999
12,7,0.38100405483870947,0.31569,0.7881980000000001,0.09394860000000001,19.050202741935465,15.784500000000001,39.4099,4.69743
12,8,0.5636764631336408,0.56047,1,0.17210740000000002,28.183823156682013,28.0235,50,8.60537
12,9,0.7573021428571429,0.83846,1,0.341806,37.86510714285717,41.923,50,17.090300000000003
12,10,0.8306701981566811,0.95872,1,0.467314,41.53350990783409,47.936,50,23.3657
12,11,0.8277396451612901,0.9545399999999999,1,0.422534,41.38698225806452,47.727000000000004,50,21.1267
12,12,0.8239977672811064,0.94627,1,0.455198,41.19988836405528,47.313500000000005,50,22.759900000000002
12,13,0.7811423594470045,0.90005,1,0.33217,39.05711797235022,45.0025,50,16.6085
12,14,0.7030043847926262,0.81134,1,0.1902924,35.15021923963134,40.567,50,9.51462
12,15,0.595825274193548,0.64959,1,0.1310344,29.791263709677445,32.4795,50,6.55172
12,16,0.4718976382488474,0.45582999999999996,0.8753460000000001,0.101512,23.594881912442414,22.7915,43.767300000000006,5.0756
12,17,0.2869193361751151,0.26549,0.5610080000000001,0.06006620000000001,14.34596680875577,13.2745,28.050400000000003,3.0033100000000004
12,18,0.025429706682027632,0.020046,0.05404420000000003,0.00355198,1.2714853341013832,1.0023,2.7022100000000018,0.177599
12,19,0,0,0,0,0,0,0,0
12,20,0,0,0,0,0,0,0,0
12,21,0,0,0,0,0,0,0,0
12,22,0,0,0,0,0,0,0,0
12,23,0,0,0,0,0,0,0,0
