date,datetime,year,month,meanDailyWeatherImpact,meanDailyCapFactor,specificYield,energyMWh,meanDailyEnergyMWh,p90DailyEnergyMWh,p10DailyEnergyMWh,stdevDailyEnergyMWh,coefVarDailyEnergy
854755200000,1997-02-01T00:00:00.000+00:00,1997,2,-0.3990908122977676,0.2748328776785714,184.68769379999998,9234.38469,329.79945321428573,457.5526100000001,205.480694,98.0921111644696,0.29742957487784155
857174400000,1997-03-01T00:00:00.000+00:00,1997,3,-0.277080957623765,0.31764990430107537,236.33152880000006,11816.57644,381.1798851612904,485.60391,236.47591,89.00607767942357,0.23350150714737222
859849200000,1997-04-01T00:00:00.000+01:00,1997,4,-0.22263954934120195,0.333824645,240.3537444,12017.687219999998,400.5895739999999,490.25303,275.797679,88.21302257242809,0.22020798417591395
862441200000,1997-05-01T00:00:00.000+01:00,1997,5,-0.13499073325562372,0.366668561827957,272.8014100000001,13640.0705,440.0022741935484,499.6571,377.7623,87.75071724777807,0.19943241749968377
865119600000,1997-06-01T00:00:00.000+01:00,1997,6,-0.09039108525598998,0.3680192772222222,264.97387960000003,13248.693980000002,441.6231326666667,472.74923,402.24738700000006,28.691008373606024,0.06496717733140521
867711600000,1997-07-01T00:00:00.000+01:00,1997,7,-0.09751466957047356,0.36858591397849466,274.22792000000004,13711.396,442.3030967741936,482.89025,389.0066,59.32593427502181,0.13412959282378512
870390000000,1997-08-01T00:00:00.000+01:00,1997,8,-0.12714665407835654,0.3736380693548387,277.9867236,13899.33618,448.36568322580644,480.76565,414.04136,26.4784474641084,0.0590554729202442
873068400000,1997-09-01T00:00:00.000+01:00,1997,9,-0.27401069351516216,0.3153971608333333,227.08595580000005,11354.29779,378.47659300000004,474.35837000000004,284.414381,94.53395143690726,0.24977489542373693
875660400000,1997-10-01T00:00:00.000+01:00,1997,10,-0.30335737784557,0.31317104650537636,232.99925860000002,11649.962930000002,375.80525580645167,482.02679,238.27840000000003,85.90671356059802,0.22859369908557625
878342400000,1997-11-01T00:00:00.000+00:00,1997,11,-0.3725468907003474,0.2893941322222222,208.36377519999994,10418.188760000001,347.2729586666667,450.82354000000004,248.66887000000003,78.78191173604141,0.22685875698044486
880934400000,1997-12-01T00:00:00.000+00:00,1997,12,-0.3982384262573317,0.2762929594086021,205.56196179999998,10278.098090000003,331.55155129032266,466.9804,218.62531000000004,94.26501696872299,0.28431481198584396
883612800000,1998-01-01T00:00:00.000+00:00,1998,1,-0.34719944707574524,0.2965851344086021,220.65934000000001,11032.967,355.9021612903226,452.34979999999996,253.46574000000004,76.72923980440288,0.2155908228436185
886291200000,1998-02-01T00:00:00.000+00:00,1998,2,-0.34634914787026316,0.29895489761904764,200.89769119999994,10044.88456,358.7458771428572,468.84952,268.9983859999999,82.3910407835149,0.22966407708904688
888710400000,1998-03-01T00:00:00.000+00:00,1998,3,-0.31378186179377404,0.3015235637096775,224.33353139999994,11216.676570000001,361.82827645161296,451.51592,263.40853,80.18485643716178,0.22161025452051658
891385200000,1998-04-01T00:00:00.000+01:00,1998,4,-0.1678719301483935,0.3573436972222222,257.28746199999995,12864.373099999997,428.81243666666654,506.286492,252.838,98.37402369381928,0.22941037918237767
893977200000,1998-05-01T00:00:00.000+01:00,1998,5,-0.0524618813345708,0.40165169623655905,298.8288620000001,14941.4431,481.98203548387096,493.3062,469.9282,20.931104992817865,0.043427147594421706
896655600000,1998-06-01T00:00:00.000+01:00,1998,6,-0.029462848047244573,0.3926702733333334,282.7225967999999,14136.129840000001,471.20432800000003,482.36411999999996,460.83867,10.183841720728527,0.021612368808141606
899247600000,1998-07-01T00:00:00.000+01:00,1998,7,-0.053387890070838544,0.3866078239247312,287.636221,14381.811049999998,463.92938870967737,479.24496999999997,450.6069,18.56935456428156,0.040026251874080106
901926000000,1998-08-01T00:00:00.000+01:00,1998,8,-0.12827179567998528,0.3731564354838709,277.6283879999999,13881.419399999999,447.78772258064515,490.05309000000005,399.25039,46.384514953750156,0.10358594623012794
904604400000,1998-09-01T00:00:00.000+01:00,1998,9,-0.23632151301052665,0.33177076361111113,238.87494979999997,11943.747490000003,398.12491633333343,466.01745100000005,301.823558,76.33070989980952,0.19172552826585965
907196400000,1998-10-01T00:00:00.000+01:00,1998,10,-0.2445092289594721,0.33962583951612907,252.68162460000002,12634.08123,407.55100741935485,485.57320000000004,312.13840000000005,70.55339457792498,0.17311549546810015
909878400000,1998-11-01T00:00:00.000+00:00,1998,11,-0.3698180882696941,0.2906527113888889,209.2699522,10463.497610000002,348.7832536666667,436.099064,240.39809999999997,76.73338801978498,0.22000307415309373
912470400000,1998-12-01T00:00:00.000+00:00,1998,12,-0.33657080722043514,0.30460704543010747,226.6276418,11331.382090000003,365.5284545161291,439.56669999999997,304.21925,57.42469834909842,0.1571004873618246
915148800000,1999-01-01T00:00:00.000+00:00,1999,1,-0.4067079199824711,0.2695488086021505,200.5443136,10027.215679999998,323.45857032258056,399.94,252.5183,68.39365454146132,0.21144486749339586
917827200000,1999-02-01T00:00:00.000+00:00,1999,2,-0.3481549850075695,0.2981289767857143,200.34267239999997,10017.13362,357.7547721428572,490.73871,234.19473000000002,105.34788399861166,0.294469542272226
920246400000,1999-03-01T00:00:00.000+00:00,1999,3,-0.3746802456737888,0.2747648747311828,204.42506680000002,10221.25334,329.71784967741934,413.64405,191.36155,88.44410059164107,0.2682417730134134
922921200000,1999-04-01T00:00:00.000+01:00,1999,4,-0.17869324907556525,0.35269666,253.94159519999997,12697.079759999997,423.2359919999999,491.54215,320.92485300000004,63.11085770108776,0.1491150537619867
925513200000,1999-05-01T00:00:00.000+01:00,1999,5,-0.08968715344913021,0.3858722849462366,287.08898,14354.449000000002,463.04674193548396,489.2878,421.8607,31.586988569786932,0.06821555084861806
928191600000,1999-06-01T00:00:00.000+01:00,1999,6,-0.0852798960595566,0.3700872166666667,266.462796,13323.1398,444.10466,476.8647500000001,401.14677,31.167478262334964,0.07018048012001261
930783600000,1999-07-01T00:00:00.000+01:00,1999,7,-0.15538089872660835,0.3449526467741936,256.64476920000004,12832.238460000004,413.9431761290324,472.42873999999995,337.06315,66.64696193225888,0.16100509870824395
933462000000,1999-08-01T00:00:00.000+01:00,1999,8,-0.17525452177932585,0.3530447693548387,262.6653084,13133.265419999998,423.6537232258064,486.75084000000004,329.40855,68.30606124132254,0.1612308767670515
936140400000,1999-09-01T00:00:00.000+01:00,1999,9,-0.19853402536445733,0.34818707472222227,250.6946938,12534.73469,417.82448966666664,486.795111,342.76923999999997,74.63134257050008,0.17861888045394303
938732400000,1999-10-01T00:00:00.000+01:00,1999,10,-0.3536245001797523,0.29057379677419354,216.18690480000004,10809.34524,348.6885561290323,439.225,281.7985,89.89369846416007,0.25780512977573855
941414400000,1999-11-01T00:00:00.000+00:00,1999,11,-0.3654647615998428,0.2926605541666667,210.71559899999997,10535.779950000002,351.1926650000001,460.96662000000003,252.48568700000004,90.75365928194367,0.2584155887251906
944006400000,1999-12-01T00:00:00.000+00:00,1999,12,-0.26289979226191995,0.338432373655914,251.793686,12589.6843,406.1188483870968,489.17089999999996,281.5088,83.45307341097656,0.20548928901579153
946684800000,2000-01-01T00:00:00.000+00:00,2000,1,-0.3335962280002656,0.302765448655914,225.25749380000005,11262.87469,363.3185383870968,433.26337,242.1022,76.72530351534154,0.21117915935683623
949363200000,2000-02-01T00:00:00.000+00:00,2000,2,-0.4273444963951137,0.26191072327586207,182.28986340000006,9114.493170000003,314.2928679310346,431.4353000000001,202.254638,86.6537874498977,0.27571032082379987
951868800000,2000-03-01T00:00:00.000+00:00,2000,3,-0.3566191921188929,0.2827008836021505,210.32945739999997,10516.47287,339.2410603225806,440.49162999999993,227.55096,77.27824970185796,0.22779745361123124
954543600000,2000-04-01T00:00:00.000+01:00,2000,4,-0.15726693172385403,0.3618978391666667,260.5664442,13028.32221,434.277407,489.432726,366.12122000000005,62.06727571887013,0.142920802967008
957135600000,2000-05-01T00:00:00.000+01:00,2000,5,-0.17820695375452894,0.3483496489247313,259.1721388,12958.606940000003,418.01957870967755,484.00509999999997,317.39901999999995,97.67508288051212,0.23366150260715252
959814000000,2000-06-01T00:00:00.000+01:00,2000,6,-0.16784852166085018,0.3366807213888888,242.41011939999996,12120.505969999998,404.0168656666666,471.228127,324.415548,56.39254506812939,0.1395796806033735
962406000000,2000-07-01T00:00:00.000+01:00,2000,7,-0.07630663460921082,0.37724753172043,280.6721636,14033.608180000001,452.69703806451616,474.05003,423.56183999999996,25.11271111517121,0.05547354854040876
965084400000,2000-08-01T00:00:00.000+01:00,2000,8,-0.1871260518465211,0.3479629814516129,258.88445820000004,12944.222909999997,417.5555777419354,470.34801999999996,350.53630000000004,47.562194014439015,0.11390625954908017
967762800000,2000-09-01T00:00:00.000+01:00,2000,9,-0.21972597787472303,0.33898049055555557,244.0659532,12203.29766,406.77658866666667,455.202015,373.86153999999993,35.024695595580184,0.0861030269966721
970354800000,2000-10-01T00:00:00.000+01:00,2000,10,-0.26450500244812364,0.33063687284946236,245.99383340000003,12299.69167,396.76424741935483,459.57696999999996,272.08200000000005,72.55003902775968,0.18285427555441722
973036800000,2000-11-01T00:00:00.000+00:00,2000,11,-0.3456003078066087,0.3018224441666667,217.3121598,10865.60799,362.186933,453.94613400000003,244.07984999999996,89.36282971519223,0.24673123620169984
975628800000,2000-12-01T00:00:00.000+00:00,2000,12,-0.35098793781666715,0.29798756048387093,221.702745,11085.13725,357.58507258064515,429.35461999999995,282.96469999999994,60.326568165976965,0.16870549917145014
978307200000,2001-01-01T00:00:00.000+00:00,2001,1,-0.4045437758366723,0.27053203844086027,201.27583660000002,10063.79183,324.6384461290323,406.19315,236.74492999999998,67.4134025931078,0.2076568668835772
980985600000,2001-02-01T00:00:00.000+00:00,2001,2,-0.40372690881061707,0.27271250446428574,183.262803,9163.140150000001,327.2550053571429,427.005021,228.45254100000002,82.7950720049353,0.25299864218907403
983404800000,2001-03-01T00:00:00.000+00:00,2001,3,-0.38701344250591346,0.269345680376344,200.3931862,10019.65931,323.2148164516129,392.9007,253.58200000000005,69.16985980329112,0.21400584466599243
986079600000,2001-04-01T00:00:00.000+01:00,2001,4,-0.1659544066552999,0.35816714611111106,257.8803452000001,12894.017259999999,429.8005753333333,493.503219,363.90412900000007,54.57844279690795,0.1269855042762087
988671600000,2001-05-01T00:00:00.000+01:00,2001,5,-0.1365280953716238,0.3660168897849463,272.316566,13615.828300000005,439.22026774193563,478.3715,384.50270000000006,36.706947589190655,0.08357298213469025
991350000000,2001-06-01T00:00:00.000+01:00,2001,6,-0.10566896418767292,0.36183798999999994,260.52335280000005,13026.167639999998,434.2055879999999,475.36965000000004,370.54451100000006,58.13225573684452,0.13388186919612957
993942000000,2001-07-01T00:00:00.000+01:00,2001,7,-0.08113168694687882,0.37527692204301083,279.20603,13960.3015,450.3323064516129,468.04704000000004,422.8517499999999,19.1658420723631,0.04255933184847448
996620400000,2001-08-01T00:00:00.000+01:00,2001,8,-0.142807104351249,0.3669343768817205,272.9991764,13649.958819999998,440.3212522580645,481.4564,398.79973,49.801532569612775,0.11310272287385524
999298800000,2001-09-01T00:00:00.000+01:00,2001,9,-0.1632527022954766,0.3635146133333334,261.73052160000003,13086.52608,436.217536,496.07312999999994,359.81355,84.05537874507588,0.19269142528253583
1001890800000,2001-10-01T00:00:00.000+01:00,2001,10,-0.24293188392138934,0.3403349244623655,253.20918380000003,12660.459190000001,408.4019093548388,511.87863000000004,290.4382,90.3989320093421,0.22134796615458344
1004572800000,2001-11-01T00:00:00.000+00:00,2001,11,-0.3370780083898198,0.30575310194444444,220.14223340000004,11007.11167,366.90372233333335,430.4166120000001,299.27197,63.11714352899363,0.17202644641378556
1007164800000,2001-12-01T00:00:00.000+00:00,2001,12,-0.3568433598717725,0.2952991005376344,219.70253079999992,10985.12654,354.3589206451613,414.92296999999996,294.0767,61.68339487842226,0.17407038819883183
1009843200000,2002-01-01T00:00:00.000+00:00,2002,1,-0.3848461977653267,0.27948118655913984,207.9340028,10396.70014,335.3774238709678,460.8271700000001,230.46679999999998,94.85774035799851,0.2828387768715578
1012521600000,2002-02-01T00:00:00.000+00:00,2002,2,-0.3485853420915354,0.2979321479166667,200.2104034,10010.52017,357.5185775,452.261087,253.05393200000003,81.67293402712401,0.22844388842178143
1014940800000,2002-03-01T00:00:00.000+00:00,2002,3,-0.23445243156787923,0.3363808360215053,250.267342,12513.3671,403.6570032258064,483.20617,266.5652,94.7064639783,0.23462113433300458
1017615600000,2002-04-01T00:00:00.000+01:00,2002,4,-0.2135244691081156,0.33773896611111115,243.1720556,12158.60278,405.2867593333333,498.02576999999997,213.11194100000003,111.80757283345814,0.2758727499940371
1020207600000,2002-05-01T00:00:00.000+01:00,2002,5,-0.08824906585348102,0.38648187553763447,287.54251539999996,14377.12577,463.77825064516134,496.47740000000005,407.3483,44.17507576655098,0.09525042561849136
1022886000000,2002-06-01T00:00:00.000+01:00,2002,6,-0.1393980926126708,0.34819149944444444,250.6978796,12534.89398,417.82979933333337,465.52915499999995,350.281108,76.89837219448823,0.18404233570028541
1025478000000,2002-07-01T00:00:00.000+01:00,2002,7,-0.127366435814765,0.3563940919354839,265.15720440000007,13257.86022,427.67291032258066,464.20694999999995,375.751,34.37297231070116,0.08037210559998918
1028156400000,2002-08-01T00:00:00.000+01:00,2002,8,-0.16420803953732716,0.3577733830645161,266.18339699999996,13309.169849999998,429.3280596774193,486.04721,357.74469999999997,50.417793443219004,0.11743419118960222
1030834800000,2002-09-01T00:00:00.000+01:00,2002,9,-0.2828273990666991,0.31156685111111115,224.32813279999993,11216.40664,373.8802213333333,488.3524,179.854169,116.70533975978093,0.3121463321691258
1033426800000,2002-10-01T00:00:00.000+01:00,2002,10,-0.27507284273909505,0.3258861706989247,242.45931099999999,12122.96555,391.0634048387097,468.95742999999993,269.9233100000001,91.8593391114896,0.23489628018089828
1036108800000,2002-11-01T00:00:00.000+00:00,2002,11,-0.30333257327240315,0.3213171827777777,231.3483716,11567.418580000001,385.5806193333334,519.3584920000001,236.182391,106.65848543645708,0.2766178591156085
1038700800000,2002-12-01T00:00:00.000+00:00,2002,12,-0.3441824950610559,0.30111221317204306,224.0274866,11201.374329999997,361.3346558064515,483.8295,237.62594,88.67258037286736,0.24540292205009176
1041379200000,2003-01-01T00:00:00.000+00:00,2003,1,-0.308577332051009,0.31413221693548393,233.7143694,11685.718469999994,376.95866032258044,518.8561,267.2133,88.92483599334507,0.23590076407117985
1044057600000,2003-02-01T00:00:00.000+00:00,2003,2,-0.43212877794687216,0.25972257589285713,174.53357100000002,8726.678550000002,311.6670910714287,420.7866000000001,192.212004,89.67682827361251,0.2877327470325064
1046476800000,2003-03-01T00:00:00.000+00:00,2003,3,-0.3478875306145804,0.2865375669354839,213.18394980000002,10659.197490000002,343.8450803225807,427.32955,239.35958,74.13083982987057,0.21559371959117227
1049151600000,2003-04-01T00:00:00.000+01:00,2003,4,-0.15944936815729713,0.36096062777777776,259.891652,12994.5826,433.15275333333335,502.26156999999995,300.51915600000007,91.39744168959268,0.2110051038259421
1051743600000,2003-05-01T00:00:00.000+01:00,2003,5,-0.0770964290160481,0.39120936397849465,291.0597668000001,14552.98834,469.45123677419355,506.7061,408.5369,39.59747770117078,0.0843484362151488
1054422000000,2003-06-01T00:00:00.000+01:00,2003,6,-0.13146819858534678,0.35139986055555555,253.00789960000003,12650.39498,421.67983266666664,471.95050999999995,361.842898,47.97681269661086,0.11377544995028493
1057014000000,2003-07-01T00:00:00.000+01:00,2003,7,-0.07814319285823054,0.37649745913978494,280.1141096,14005.70548,451.79695096774196,481.7301,400.29530000000005,44.45466008126882,0.09839521932595525
1059692400000,2003-08-01T00:00:00.000+01:00,2003,8,-0.1239327475095718,0.37501383064516136,279.01029,13950.514500000001,450.0165967741936,488.2253,402.12423,40.27601748348493,0.0894989601987821
1062370800000,2003-09-01T00:00:00.000+01:00,2003,9,-0.12756683079323664,0.37901790305555555,272.89289020000007,13644.644510000004,454.8214836666668,495.14635999999996,415.47668999999996,43.393739432843944,0.09540828872685068
1064962800000,2003-10-01T00:00:00.000+01:00,2003,10,-0.216700413179157,0.35212710725806456,261.9825677999999,13099.12839,422.5525287096774,492.048,315.7792,94.7969114248874,0.22434349574090323
1067644800000,2003-11-01T00:00:00.000+00:00,2003,11,-0.2961079839401896,0.32464931027777777,233.74750340000008,11687.37517,389.5791723333333,506.49719500000003,269.166378,110.58388068547832,0.2838547040981444
1070236800000,2003-12-01T00:00:00.000+00:00,2003,12,-0.33925649770858246,0.30337393682795694,225.710209,11285.510449999998,364.0487241935483,463.41285,258.96479999999997,82.38826775133664,0.2263111014434829
1072915200000,2004-01-01T00:00:00.000+00:00,2004,1,-0.34964715944702085,0.29547307177419363,219.8319654,10991.598270000002,354.5676861290323,448.05849999999987,276.69911,83.40924257438508,0.235242087300734
1075593600000,2004-02-01T00:00:00.000+00:00,2004,2,-0.3542885728128044,0.2953237083333333,205.54530099999994,10277.26505,354.38845,472.85712,257.5695,90.05420897208684,0.25411158002493267
1078099200000,2004-03-01T00:00:00.000+00:00,2004,3,-0.3296899409792558,0.2945335696236559,219.1329758,10956.64879,353.4402835483871,472.71270000000004,236.94010000000003,93.21169481362226,0.2637268561404979
1080774000000,2004-04-01T00:00:00.000+01:00,2004,4,-0.22731741657705257,0.3318158119444444,238.90738459999997,11945.369229999998,398.17897433333326,478.83802,302.01295999999996,85.72036842767923,0.21528100164304234
1083366000000,2004-05-01T00:00:00.000+01:00,2004,5,-0.12093032381930162,0.37262862526881724,277.2356972,13861.78486,447.1543503225806,501.87620000000004,370.54866999999996,53.17387133273851,0.11891614449099838
1086044400000,2004-06-01T00:00:00.000+01:00,2004,6,-0.08614398544372427,0.3697376141666668,266.2110822000001,13310.554110000003,443.6851370000001,472.89407,412.32808400000005,24.10547487477327,0.0543301383448715
1088636400000,2004-07-01T00:00:00.000+01:00,2004,7,-0.11182110862819447,0.36274299139784943,269.88078559999997,13494.039279999997,435.29158967741927,477.25694999999996,380.82730000000004,71.06505431302143,0.16325850532900368
1091314800000,2004-08-01T00:00:00.000+01:00,2004,8,-0.16170628029902656,0.3588442989247312,266.98015839999994,13349.007919999998,430.61315870967735,479.98354000000006,365.2673,49.979080919188824,0.11606491791600149
1093993200000,2004-09-01T00:00:00.000+01:00,2004,9,-0.1492720706246177,0.36958832750000004,266.1035958,13305.179789999998,443.50599299999993,488.848326,395.68274,35.97062352145431,0.08110515774124909
1096585200000,2004-10-01T00:00:00.000+01:00,2004,10,-0.29844771922665614,0.31537815080645165,234.64134420000005,11732.06721,378.4537809677419,509.63006,186.10336999999998,131.59277696453094,0.3477116191785317
1099267200000,2004-11-01T00:00:00.000+00:00,2004,11,-0.3607951869472846,0.29481425694444435,212.266265,10613.313250000001,353.7771083333334,461.92904100000004,252.49504100000004,92.42864575302451,0.26126236993812796
1101859200000,2004-12-01T00:00:00.000+00:00,2004,12,-0.36206039205826795,0.29290375107526884,217.92039079999998,10896.01954,351.48450129032256,449.90939999999995,273.6861,84.4140090739211,0.24016424270211562
1104537600000,2005-01-01T00:00:00.000+00:00,2005,1,-0.41365108494794206,0.2663943389784946,198.1973882,9909.86941,319.67320677419355,429.1336,216.7054,88.88634294435256,0.2780537782359061
1107216000000,2005-02-01T00:00:00.000+00:00,2005,2,-0.3108501113021741,0.31519079910714287,211.808217,10590.410849999998,378.2289589285714,490.37426,253.84231200000005,86.45745712269532,0.2285849750045787
1109635200000,2005-03-01T00:00:00.000+00:00,2005,3,-0.23949581475009343,0.3341647784946236,248.61859520000002,12430.929759999999,400.99773419354835,512.5043000000001,271.17740000000003,96.45403406486011,0.24053510990240393
1112310000000,2005-04-01T00:00:00.000+01:00,2005,4,-0.1372361168400192,0.37049974277777775,266.7598148,13337.99074,444.5996913333333,499.52416999999997,347.52837000000005,62.10873540338233,0.13969585812603963
1114902000000,2005-05-01T00:00:00.000+01:00,2005,5,-0.13172887690472523,0.3680512293010753,273.8301146,13691.505730000003,441.6614751612904,483.9309,388.43984000000006,44.62491122254384,0.10103872248818455
1117580400000,2005-06-01T00:00:00.000+01:00,2005,6,-0.09459381649381716,0.3663188913888888,263.74960180000005,13187.480089999997,439.58266966666656,467.64072,408.96916200000004,25.997082510850063,0.05914037177708468
