date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2018-06-01,0,20.53,95,1527804000000,2018-06-01T00:00:00.000+02:00,5,6,1.95035,off
2018-06-01,1,20.51,100,1527807600000,2018-06-01T01:00:00.000+02:00,5,6,2.051,off
2018-06-01,2,20.5,100,1527811200000,2018-06-01T02:00:00.000+02:00,5,6,2.05,off
2018-06-01,3,20.58,90,1527814800000,2018-06-01T03:00:00.000+02:00,5,6,1.8521999999999998,off
2018-06-01,4,21.93,85,1527818400000,2018-06-01T04:00:00.000+02:00,5,6,1.86405,off
2018-06-01,5,25.92,154,1527822000000,2018-06-01T05:00:00.000+02:00,5,6,3.99168,off
2018-06-01,6,59.21,165,1527825600000,2018-06-01T06:00:00.000+02:00,5,6,9.76965,morning
2018-06-01,7,64.96,74.1,1527829200000,2018-06-01T07:00:00.000+02:00,5,6,4.813535999999999,morning
2018-06-01,8,64.96,69,1527832800000,2018-06-01T08:00:00.000+02:00,5,6,4.48224,morning
2018-06-01,9,63.52,65,1527836400000,2018-06-01T09:00:00.000+02:00,5,6,4.1288,standard
2018-06-01,10,53.92,73.1,1527840000000,2018-06-01T10:00:00.000+02:00,5,6,3.9415519999999997,standard
2018-06-01,11,53.91,69.3,1527843600000,2018-06-01T11:00:00.000+02:00,5,6,3.735963,standard
2018-06-01,12,53.91,67.3,1527847200000,2018-06-01T12:00:00.000+02:00,5,6,3.6281429999999997,standard
2018-06-01,13,53.78,60,1527850800000,2018-06-01T13:00:00.000+02:00,5,6,3.2268000000000003,standard
2018-06-01,14,53.9,56.5,1527854400000,2018-06-01T14:00:00.000+02:00,5,6,3.04535,standard
2018-06-01,15,53.9,56.5,1527858000000,2018-06-01T15:00:00.000+02:00,5,6,3.04535,standard
2018-06-01,16,53.9,61.5,1527861600000,2018-06-01T16:00:00.000+02:00,5,6,3.31485,standard
2018-06-01,17,60.11,73,1527865200000,2018-06-01T17:00:00.000+02:00,5,6,4.38803,evening
2018-06-01,18,95.1,25,1527868800000,2018-06-01T18:00:00.000+02:00,5,6,2.3775,evening
2018-06-01,19,95.09,34,1527872400000,2018-06-01T19:00:00.000+02:00,5,6,3.23306,evening
2018-06-01,20,59.99,66,1527876000000,2018-06-01T20:00:00.000+02:00,5,6,3.95934,standard
2018-06-01,21,53.93,111,1527879600000,2018-06-01T21:00:00.000+02:00,5,6,5.98623,standard
2018-06-01,22,21.94,96.3,1527883200000,2018-06-01T22:00:00.000+02:00,5,6,2.112822,off
2018-06-01,23,21.91,91.4,1527886800000,2018-06-01T23:00:00.000+02:00,5,6,2.002574,off
2018-06-02,0,21.92,140,1527890400000,2018-06-02T00:00:00.000+02:00,6,6,3.0688,off
2018-06-02,1,21.9,128,1527894000000,2018-06-02T01:00:00.000+02:00,6,6,2.8032,off
2018-06-02,2,20,123,1527897600000,2018-06-02T02:00:00.000+02:00,6,6,2.46,off
2018-06-02,3,19.99,122,1527901200000,2018-06-02T03:00:00.000+02:00,6,6,2.43878,off
2018-06-02,4,21.92,141,1527904800000,2018-06-02T04:00:00.000+02:00,6,6,3.09072,off
2018-06-02,5,21.97,192,1527908400000,2018-06-02T05:00:00.000+02:00,6,6,4.21824,off
2018-06-02,6,24.67,189,1527912000000,2018-06-02T06:00:00.000+02:00,6,6,4.66263,off
2018-06-02,7,54.96,93.2,1527915600000,2018-06-02T07:00:00.000+02:00,6,6,5.122272,standard
2018-06-02,8,54.97,87.2,1527919200000,2018-06-02T08:00:00.000+02:00,6,6,4.793384,standard
2018-06-02,9,54.96,105.5,1527922800000,2018-06-02T09:00:00.000+02:00,6,6,5.79828,standard
