date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2024-02-01,0,55.39,320,1706738400000,2024-02-01T00:00:00.000+02:00,4,2,17.7248,off
2024-02-01,1,55.34,335,1706742000000,2024-02-01T01:00:00.000+02:00,4,2,18.5389,off
2024-02-01,2,55.31,345,1706745600000,2024-02-01T02:00:00.000+02:00,4,2,19.08195,off
2024-02-01,3,55.03,299,1706749200000,2024-02-01T03:00:00.000+02:00,4,2,16.45397,off
2024-02-01,4,55.26,355,1706752800000,2024-02-01T04:00:00.000+02:00,4,2,19.6173,off
2024-02-01,5,120.04,115,1706756400000,2024-02-01T05:00:00.000+02:00,4,2,13.8046,off
2024-02-01,6,186.45,95,1706760000000,2024-02-01T06:00:00.000+02:00,4,2,17.71275,morning
2024-02-01,7,110.2,105,1706763600000,2024-02-01T07:00:00.000+02:00,4,2,11.571,morning
2024-02-01,8,105.04,145,1706767200000,2024-02-01T08:00:00.000+02:00,4,2,15.2308,morning
2024-02-01,9,105.04,145,1706770800000,2024-02-01T09:00:00.000+02:00,4,2,15.2308,standard
2024-02-01,10,96.07,130,1706774400000,2024-02-01T10:00:00.000+02:00,4,2,12.489099999999999,standard
2024-02-01,11,96.07,130,1706778000000,2024-02-01T11:00:00.000+02:00,4,2,12.489099999999999,standard
2024-02-01,12,96.08,130,1706781600000,2024-02-01T12:00:00.000+02:00,4,2,12.4904,standard
2024-02-01,13,96.09,130,1706785200000,2024-02-01T13:00:00.000+02:00,4,2,12.491700000000002,standard
2024-02-01,14,96.09,130,1706788800000,2024-02-01T14:00:00.000+02:00,4,2,12.491700000000002,standard
2024-02-01,15,105.44,122,1706792400000,2024-02-01T15:00:00.000+02:00,4,2,12.86368,standard
2024-02-01,16,106.36,127,1706796000000,2024-02-01T16:00:00.000+02:00,4,2,13.507719999999999,standard
2024-02-01,17,167.24,115,1706799600000,2024-02-01T17:00:00.000+02:00,4,2,19.2326,standard
2024-02-01,18,199.94,68,1706803200000,2024-02-01T18:00:00.000+02:00,4,2,13.59592,standard
2024-02-01,19,201.25,50,1706806800000,2024-02-01T19:00:00.000+02:00,4,2,10.0625,evening
2024-02-01,20,201.44,60,1706810400000,2024-02-01T20:00:00.000+02:00,4,2,12.0864,evening
2024-02-01,21,199.95,85,1706814000000,2024-02-01T21:00:00.000+02:00,4,2,16.99575,standard
2024-02-01,22,158.07,101,1706817600000,2024-02-01T22:00:00.000+02:00,4,2,15.965069999999999,off
2024-02-01,23,55.33,300,1706821200000,2024-02-01T23:00:00.000+02:00,4,2,16.599,off
2024-02-02,0,55.09,324,1706824800000,2024-02-02T00:00:00.000+02:00,5,2,17.84916,off
2024-02-02,1,55.08,324,1706828400000,2024-02-02T01:00:00.000+02:00,5,2,17.84592,off
2024-02-02,2,55.07,324,1706832000000,2024-02-02T02:00:00.000+02:00,5,2,17.84268,off
2024-02-02,3,55.06,324,1706835600000,2024-02-02T03:00:00.000+02:00,5,2,17.839440000000003,off
2024-02-02,4,55.1,324,1706839200000,2024-02-02T04:00:00.000+02:00,5,2,17.852400000000003,off
2024-02-02,5,120.04,115,1706842800000,2024-02-02T05:00:00.000+02:00,5,2,13.8046,off
2024-02-02,6,185.13,105,1706846400000,2024-02-02T06:00:00.000+02:00,5,2,19.43865,morning
2024-02-02,7,104.03,130,1706850000000,2024-02-02T07:00:00.000+02:00,5,2,13.5239,morning
2024-02-02,8,102.8,165,1706853600000,2024-02-02T08:00:00.000+02:00,5,2,16.962,morning
2024-02-02,9,102.67,165,1706857200000,2024-02-02T09:00:00.000+02:00,5,2,16.940549999999998,standard
2024-02-02,10,115.05,150,1706860800000,2024-02-02T10:00:00.000+02:00,5,2,17.2575,standard
2024-02-02,11,115.05,150,1706864400000,2024-02-02T11:00:00.000+02:00,5,2,17.2575,standard
2024-02-02,12,115.07,150,1706868000000,2024-02-02T12:00:00.000+02:00,5,2,17.2605,standard
2024-02-02,13,115.07,150,1706871600000,2024-02-02T13:00:00.000+02:00,5,2,17.2605,standard
2024-02-02,14,115.08,135,1706875200000,2024-02-02T14:00:00.000+02:00,5,2,15.5358,standard
2024-02-02,15,115.1,125,1706878800000,2024-02-02T15:00:00.000+02:00,5,2,14.3875,standard
2024-02-02,16,127.83,103,1706882400000,2024-02-02T16:00:00.000+02:00,5,2,13.16649,standard
2024-02-02,17,170.83,91,1706886000000,2024-02-02T17:00:00.000+02:00,5,2,15.545530000000001,standard
2024-02-02,18,200.5,60,1706889600000,2024-02-02T18:00:00.000+02:00,5,2,12.03,standard
2024-02-02,19,202.75,30,1706893200000,2024-02-02T19:00:00.000+02:00,5,2,6.0825,evening
2024-02-02,20,200.25,80,1706896800000,2024-02-02T20:00:00.000+02:00,5,2,16.02,evening
2024-02-02,21,198.05,101,1706900400000,2024-02-02T21:00:00.000+02:00,5,2,20.00305,standard
2024-02-02,22,155.07,101,1706904000000,2024-02-02T22:00:00.000+02:00,5,2,15.66207,off
2024-02-02,23,65.02,235,1706907600000,2024-02-02T23:00:00.000+02:00,5,2,15.279699999999998,off
2024-02-03,0,60.04,265,1706911200000,2024-02-03T00:00:00.000+02:00,6,2,15.9106,off
2024-02-03,1,60.02,289,1706914800000,2024-02-03T01:00:00.000+02:00,6,2,17.34578,off
2024-02-03,2,54.05,355,1706918400000,2024-02-03T02:00:00.000+02:00,6,2,19.18775,off
2024-02-03,3,53.62,368,1706922000000,2024-02-03T03:00:00.000+02:00,6,2,19.73216,off
2024-02-03,4,54.15,352,1706925600000,2024-02-03T04:00:00.000+02:00,6,2,19.0608,off
2024-02-03,5,60.03,274,1706929200000,2024-02-03T05:00:00.000+02:00,6,2,16.448220000000003,off
2024-02-03,6,60.06,219,1706932800000,2024-02-03T06:00:00.000+02:00,6,2,13.15314,off
2024-02-03,7,100.09,144,1706936400000,2024-02-03T07:00:00.000+02:00,6,2,14.412960000000002,standard
2024-02-03,8,100.08,157,1706940000000,2024-02-03T08:00:00.000+02:00,6,2,15.71256,standard
2024-02-03,9,100.08,160,1706943600000,2024-02-03T09:00:00.000+02:00,6,2,16.0128,standard
2024-02-03,10,100.09,145,1706947200000,2024-02-03T10:00:00.000+02:00,6,2,14.513050000000002,standard
2024-02-03,11,100.09,141,1706950800000,2024-02-03T11:00:00.000+02:00,6,2,14.11269,standard
2024-02-03,12,100.08,164,1706954400000,2024-02-03T12:00:00.000+02:00,6,2,16.41312,off
2024-02-03,13,100.07,184,1706958000000,2024-02-03T13:00:00.000+02:00,6,2,18.412879999999998,off
2024-02-03,14,100.07,182,1706961600000,2024-02-03T14:00:00.000+02:00,6,2,18.212739999999997,off
2024-02-03,15,100.08,157,1706965200000,2024-02-03T15:00:00.000+02:00,6,2,15.71256,off
2024-02-03,16,100.09,145,1706968800000,2024-02-03T16:00:00.000+02:00,6,2,14.513050000000002,off
2024-02-03,17,168.49,106,1706972400000,2024-02-03T17:00:00.000+02:00,6,2,17.85994,off
2024-02-03,18,169.93,80,1706976000000,2024-02-03T18:00:00.000+02:00,6,2,13.594400000000002,standard
2024-02-03,19,169.93,80,1706979600000,2024-02-03T19:00:00.000+02:00,6,2,13.594400000000002,standard
2024-02-03,20,202.33,45,1706983200000,2024-02-03T20:00:00.000+02:00,6,2,9.10485,off
2024-02-03,21,201.14,65,1706986800000,2024-02-03T21:00:00.000+02:00,6,2,13.074099999999998,off
2024-02-03,22,60.09,125,1706990400000,2024-02-03T22:00:00.000+02:00,6,2,7.51125,off
2024-02-03,23,60.03,225,1706994000000,2024-02-03T23:00:00.000+02:00,6,2,13.50675,off
2024-02-04,0,60.03,277,1706997600000,2024-02-04T00:00:00.000+02:00,7,2,16.628310000000003,off
2024-02-04,1,60.01,307,1707001200000,2024-02-04T01:00:00.000+02:00,7,2,18.42307,off
2024-02-04,2,54.34,342,1707004800000,2024-02-04T02:00:00.000+02:00,7,2,18.584280000000003,off
