date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2022-07-01,0,35.85,107,1656626400000,2022-07-01T00:00:00.000+02:00,5,7,3.8359500000000004,off
2022-07-01,1,35.09,125.6,1656630000000,2022-07-01T01:00:00.000+02:00,5,7,4.407304,off
2022-07-01,2,35.09,125.7,1656633600000,2022-07-01T02:00:00.000+02:00,5,7,4.410813,off
2022-07-01,3,35.09,124.8,1656637200000,2022-07-01T03:00:00.000+02:00,5,7,4.379232,off
2022-07-01,4,40.12,103,1656640800000,2022-07-01T04:00:00.000+02:00,5,7,4.132359999999999,off
2022-07-01,5,89.77,114,1656644400000,2022-07-01T05:00:00.000+02:00,5,7,10.23378,off
2022-07-01,6,150.42,126.4,1656648000000,2022-07-01T06:00:00.000+02:00,5,7,19.013088,morning
2022-07-01,7,239.65,143.5,1656651600000,2022-07-01T07:00:00.000+02:00,5,7,34.389775,morning
2022-07-01,8,238.15,126.1,1656655200000,2022-07-01T08:00:00.000+02:00,5,7,30.030715,morning
2022-07-01,9,233.71,109,1656658800000,2022-07-01T09:00:00.000+02:00,5,7,25.47439,standard
2022-07-01,10,110.87,98,1656662400000,2022-07-01T10:00:00.000+02:00,5,7,10.865260000000001,standard
2022-07-01,11,85.64,152.2,1656666000000,2022-07-01T11:00:00.000+02:00,5,7,13.034407999999999,standard
2022-07-01,12,82.68,156.5,1656669600000,2022-07-01T12:00:00.000+02:00,5,7,12.939420000000002,standard
2022-07-01,13,80.1,160.4,1656673200000,2022-07-01T13:00:00.000+02:00,5,7,12.84804,standard
2022-07-01,14,80.09,153.5,1656676800000,2022-07-01T14:00:00.000+02:00,5,7,12.293815,standard
2022-07-01,15,80.09,158.5,1656680400000,2022-07-01T15:00:00.000+02:00,5,7,12.694265000000001,standard
2022-07-01,16,80.77,160.4,1656684000000,2022-07-01T16:00:00.000+02:00,5,7,12.955508,standard
2022-07-01,17,254.94,90,1656687600000,2022-07-01T17:00:00.000+02:00,5,7,22.944599999999998,evening
2022-07-01,18,281.02,56.2,1656691200000,2022-07-01T18:00:00.000+02:00,5,7,15.793324,evening
2022-07-01,19,282.06,136,1656694800000,2022-07-01T19:00:00.000+02:00,5,7,38.36016,evening
2022-07-01,20,121.61,194,1656698400000,2022-07-01T20:00:00.000+02:00,5,7,23.59234,standard
2022-07-01,21,82.72,198.7,1656702000000,2022-07-01T21:00:00.000+02:00,5,7,16.436464,standard
2022-07-01,22,63.37,140.6,1656705600000,2022-07-01T22:00:00.000+02:00,5,7,8.909822,off
2022-07-01,23,36.42,89,1656709200000,2022-07-01T23:00:00.000+02:00,5,7,3.24138,off
2022-07-02,0,32.78,186,1656712800000,2022-07-02T00:00:00.000+02:00,6,7,6.09708,off
2022-07-02,1,30.09,202,1656716400000,2022-07-02T01:00:00.000+02:00,6,7,6.078180000000001,off
2022-07-02,2,30.08,198,1656720000000,2022-07-02T02:00:00.000+02:00,6,7,5.955839999999999,off
2022-07-02,3,30.07,192,1656723600000,2022-07-02T03:00:00.000+02:00,6,7,5.773440000000001,off
2022-07-02,4,30.09,188,1656727200000,2022-07-02T04:00:00.000+02:00,6,7,5.65692,off
2022-07-02,5,27.38,67,1656730800000,2022-07-02T05:00:00.000+02:00,6,7,1.83446,off
2022-07-02,6,30.01,78,1656734400000,2022-07-02T06:00:00.000+02:00,6,7,2.34078,off
2022-07-02,7,40.09,209,1656738000000,2022-07-02T07:00:00.000+02:00,6,7,8.378810000000001,standard
2022-07-02,8,58.15,191,1656741600000,2022-07-02T08:00:00.000+02:00,6,7,11.10665,standard
2022-07-02,9,65.02,179.4,1656745200000,2022-07-02T09:00:00.000+02:00,6,7,11.664588,standard
2022-07-02,10,65.03,167.4,1656748800000,2022-07-02T10:00:00.000+02:00,6,7,10.886022,standard
2022-07-02,11,65.01,169.3,1656752400000,2022-07-02T11:00:00.000+02:00,6,7,11.006193000000001,standard
2022-07-02,12,44.91,110,1656756000000,2022-07-02T12:00:00.000+02:00,6,7,4.940099999999999,off
2022-07-02,13,30.05,98,1656759600000,2022-07-02T13:00:00.000+02:00,6,7,2.9449,off
2022-07-02,14,30.03,88,1656763200000,2022-07-02T14:00:00.000+02:00,6,7,2.6426400000000005,off
2022-07-02,15,30.02,88,1656766800000,2022-07-02T15:00:00.000+02:00,6,7,2.6417599999999997,off
2022-07-02,16,30.03,93,1656770400000,2022-07-02T16:00:00.000+02:00,6,7,2.79279,off
2022-07-02,17,40.05,119,1656774000000,2022-07-02T17:00:00.000+02:00,6,7,4.76595,off
2022-07-02,18,65.05,130.6,1656777600000,2022-07-02T18:00:00.000+02:00,6,7,8.495529999999999,standard
2022-07-02,19,65.03,150.4,1656781200000,2022-07-02T19:00:00.000+02:00,6,7,9.780512,standard
2022-07-02,20,30.09,134,1656784800000,2022-07-02T20:00:00.000+02:00,6,7,4.0320599999999995,off
2022-07-02,21,30.02,86,1656788400000,2022-07-02T21:00:00.000+02:00,6,7,2.58172,off
2022-07-02,22,34.29,123,1656792000000,2022-07-02T22:00:00.000+02:00,6,7,4.21767,off
2022-07-02,23,32.4,168,1656795600000,2022-07-02T23:00:00.000+02:00,6,7,5.4432,off
2022-07-03,0,29.67,92,1656799200000,2022-07-03T00:00:00.000+02:00,7,7,2.7296400000000003,off
2022-07-03,1,28.43,107,1656802800000,2022-07-03T01:00:00.000+02:00,7,7,3.04201,off
2022-07-03,2,27.9,112,1656806400000,2022-07-03T02:00:00.000+02:00,7,7,3.1247999999999996,off
2022-07-03,3,27.83,112,1656810000000,2022-07-03T03:00:00.000+02:00,7,7,3.11696,off
2022-07-03,4,28.37,107,1656813600000,2022-07-03T04:00:00.000+02:00,7,7,3.03559,off
2022-07-03,5,27.38,92,1656817200000,2022-07-03T05:00:00.000+02:00,7,7,2.51896,off
2022-07-03,6,30,74.6,1656820800000,2022-07-03T06:00:00.000+02:00,7,7,2.238,off
2022-07-03,7,30.02,99.7,1656824400000,2022-07-03T07:00:00.000+02:00,7,7,2.992994,off
2022-07-03,8,30.07,158.3,1656828000000,2022-07-03T08:00:00.000+02:00,7,7,4.7600810000000005,off
2022-07-03,9,30.07,154,1656831600000,2022-07-03T09:00:00.000+02:00,7,7,4.63078,off
2022-07-03,10,30.07,138,1656835200000,2022-07-03T10:00:00.000+02:00,7,7,4.14966,off
2022-07-03,11,30.04,113,1656838800000,2022-07-03T11:00:00.000+02:00,7,7,3.39452,off
2022-07-03,12,30.03,93,1656842400000,2022-07-03T12:00:00.000+02:00,7,7,2.79279,off
2022-07-03,13,30.02,88,1656846000000,2022-07-03T13:00:00.000+02:00,7,7,2.6417599999999997,off
2022-07-03,14,30.02,88,1656849600000,2022-07-03T14:00:00.000+02:00,7,7,2.6417599999999997,off
2022-07-03,15,30.02,93,1656853200000,2022-07-03T15:00:00.000+02:00,7,7,2.7918600000000002,off
2022-07-03,16,30.05,116.6,1656856800000,2022-07-03T16:00:00.000+02:00,7,7,3.50383,off
2022-07-03,17,44.91,140,1656860400000,2022-07-03T17:00:00.000+02:00,7,7,6.2874,off
2022-07-03,18,44.95,94,1656864000000,2022-07-03T18:00:00.000+02:00,7,7,4.2253,off
2022-07-03,19,44.94,109,1656867600000,2022-07-03T19:00:00.000+02:00,7,7,4.89846,off
2022-07-03,20,44.91,141,1656871200000,2022-07-03T20:00:00.000+02:00,7,7,6.33231,off
2022-07-03,21,30.04,113,1656874800000,2022-07-03T21:00:00.000+02:00,7,7,3.39452,off
2022-07-03,22,30.03,94.1,1656878400000,2022-07-03T22:00:00.000+02:00,7,7,2.8258229999999998,off
2022-07-03,23,30.01,87.7,1656882000000,2022-07-03T23:00:00.000+02:00,7,7,2.6318770000000002,off
2022-07-04,0,38.65,146,1656885600000,2022-07-04T00:00:00.000+02:00,1,7,5.6429,off
2022-07-04,1,37.93,167,1656889200000,2022-07-04T01:00:00.000+02:00,1,7,6.33431,off
2022-07-04,2,37.86,168,1656892800000,2022-07-04T02:00:00.000+02:00,1,7,6.36048,off
2022-07-04,3,38.41,146,1656896400000,2022-07-04T03:00:00.000+02:00,1,7,5.60786,off
2022-07-04,4,44.53,109,1656900000000,2022-07-04T04:00:00.000+02:00,1,7,4.853770000000001,off
2022-07-04,5,93.31,116,1656903600000,2022-07-04T05:00:00.000+02:00,1,7,10.823960000000001,off
2022-07-04,6,171.24,200,1656907200000,2022-07-04T06:00:00.000+02:00,1,7,34.248,morning
2022-07-04,7,232.61,186,1656910800000,2022-07-04T07:00:00.000+02:00,1,7,43.26546,morning
2022-07-04,8,232.61,164,1656914400000,2022-07-04T08:00:00.000+02:00,1,7,38.14804,morning
2022-07-04,9,220.1,70,1656918000000,2022-07-04T09:00:00.000+02:00,1,7,15.407,standard
2022-07-04,10,109,80,1656921600000,2022-07-04T10:00:00.000+02:00,1,7,8.72,standard
2022-07-04,11,90.05,149,1656925200000,2022-07-04T11:00:00.000+02:00,1,7,13.417449999999999,standard
2022-07-04,12,90.05,134,1656928800000,2022-07-04T12:00:00.000+02:00,1,7,12.066699999999999,standard
2022-07-04,13,90.01,150,1656932400000,2022-07-04T13:00:00.000+02:00,1,7,13.5015,standard
2022-07-04,14,88.32,153,1656936000000,2022-07-04T14:00:00.000+02:00,1,7,13.51296,standard
2022-07-04,15,88.04,157,1656939600000,2022-07-04T15:00:00.000+02:00,1,7,13.822280000000001,standard
2022-07-04,16,90.01,143,1656943200000,2022-07-04T16:00:00.000+02:00,1,7,12.87143,standard
2022-07-04,17,254.94,132,1656946800000,2022-07-04T17:00:00.000+02:00,1,7,33.652080000000005,evening
2022-07-04,18,280.01,73,1656950400000,2022-07-04T18:00:00.000+02:00,1,7,20.44073,evening
2022-07-04,19,280.06,103,1656954000000,2022-07-04T19:00:00.000+02:00,1,7,28.84618,evening
2022-07-04,20,129.48,133,1656957600000,2022-07-04T20:00:00.000+02:00,1,7,17.22084,standard
2022-07-04,21,82.17,170,1656961200000,2022-07-04T21:00:00.000+02:00,1,7,13.9689,standard
2022-07-04,22,74.42,127,1656964800000,2022-07-04T22:00:00.000+02:00,1,7,9.45134,off
2022-07-04,23,44.95,98,1656968400000,2022-07-04T23:00:00.000+02:00,1,7,4.4051,off
2022-07-05,0,39.01,132,1656972000000,2022-07-05T00:00:00.000+02:00,2,7,5.1493199999999995,off
2022-07-05,1,38.28,161,1656975600000,2022-07-05T01:00:00.000+02:00,2,7,6.16308,off
2022-07-05,2,38.17,164,1656979200000,2022-07-05T02:00:00.000+02:00,2,7,6.25988,off
2022-07-05,3,38.58,147,1656982800000,2022-07-05T03:00:00.000+02:00,2,7,5.671259999999999,off
2022-07-05,4,45.52,91,1656986400000,2022-07-05T04:00:00.000+02:00,2,7,4.142320000000001,off
2022-07-05,5,89.85,174,1656990000000,2022-07-05T05:00:00.000+02:00,2,7,15.633899999999999,off
2022-07-05,6,200,263.9,1656993600000,2022-07-05T06:00:00.000+02:00,2,7,52.779999999999994,morning
2022-07-05,7,232.6,207.3,1656997200000,2022-07-05T07:00:00.000+02:00,2,7,48.217980000000004,morning
2022-07-05,8,232.58,183.2,1657000800000,2022-07-05T08:00:00.000+02:00,2,7,42.608656,morning
2022-07-05,9,220.07,50,1657004400000,2022-07-05T09:00:00.000+02:00,2,7,11.0035,standard
2022-07-05,10,102.06,45,1657008000000,2022-07-05T10:00:00.000+02:00,2,7,4.5927,standard
2022-07-05,11,79.56,134,1657011600000,2022-07-05T11:00:00.000+02:00,2,7,10.661040000000002,standard
2022-07-05,12,79.08,119,1657015200000,2022-07-05T12:00:00.000+02:00,2,7,9.41052,standard
2022-07-05,13,79.06,106,1657018800000,2022-07-05T13:00:00.000+02:00,2,7,8.380360000000001,standard
2022-07-05,14,79.06,105,1657022400000,2022-07-05T14:00:00.000+02:00,2,7,8.301300000000001,standard
2022-07-05,15,79.06,103,1657026000000,2022-07-05T15:00:00.000+02:00,2,7,8.143180000000001,standard
2022-07-05,16,79.05,100,1657029600000,2022-07-05T16:00:00.000+02:00,2,7,7.905,standard
2022-07-05,17,260.82,127,1657033200000,2022-07-05T17:00:00.000+02:00,2,7,33.12414,evening
2022-07-05,18,280.05,121,1657036800000,2022-07-05T18:00:00.000+02:00,2,7,33.886050000000004,evening
2022-07-05,19,280.06,127.7,1657040400000,2022-07-05T19:00:00.000+02:00,2,7,35.763662000000004,evening
2022-07-05,20,112.88,188,1657044000000,2022-07-05T20:00:00.000+02:00,2,7,21.221439999999998,standard
2022-07-05,21,80,137,1657047600000,2022-07-05T21:00:00.000+02:00,2,7,10.96,standard
2022-07-05,22,63.2,203,1657051200000,2022-07-05T22:00:00.000+02:00,2,7,12.829600000000001,off
2022-07-05,23,43.73,105,1657054800000,2022-07-05T23:00:00.000+02:00,2,7,4.59165,off
2022-07-06,0,38.39,134,1657058400000,2022-07-06T00:00:00.000+02:00,3,7,5.14426,off
2022-07-06,1,37.99,159,1657062000000,2022-07-06T01:00:00.000+02:00,3,7,6.0404100000000005,off
2022-07-06,2,37.79,164,1657065600000,2022-07-06T02:00:00.000+02:00,3,7,6.197559999999999,off
2022-07-06,3,38.19,146,1657069200000,2022-07-06T03:00:00.000+02:00,3,7,5.57574,off
