date,hour,zamg,price,volume,dt,datetime,dayOfWeek,month,value,category
2024-07-02,7,305.28,305.28,161,1719896400000,2024-07-02T07:00:00.000+02:00,2,7,49.150079999999996,morning
2024-07-02,8,307.16,307.16,158,1719900000000,2024-07-02T08:00:00.000+02:00,2,7,48.53128000000001,morning
2024-07-02,9,240.09,240.09,155,1719903600000,2024-07-02T09:00:00.000+02:00,2,7,37.21395,standard
2024-07-02,10,140.01,140.01,158,1719907200000,2024-07-02T10:00:00.000+02:00,2,7,22.121579999999998,standard
2024-07-02,11,140.01,140.01,160,1719910800000,2024-07-02T11:00:00.000+02:00,2,7,22.4016,standard
2024-07-02,12,140.01,140.01,164,1719914400000,2024-07-02T12:00:00.000+02:00,2,7,22.96164,standard
2024-07-02,13,135,135,162,1719918000000,2024-07-02T13:00:00.000+02:00,2,7,21.87,standard
2024-07-02,14,140.02,140.02,162,1719921600000,2024-07-02T14:00:00.000+02:00,2,7,22.68324,standard
2024-07-02,15,140.05,140.05,165,1719925200000,2024-07-02T15:00:00.000+02:00,2,7,23.108250000000005,standard
2024-07-02,16,205.43,205.43,130,1719928800000,2024-07-02T16:00:00.000+02:00,2,7,26.7059,standard
2024-07-02,17,271.65,271.65,63,1719932400000,2024-07-02T17:00:00.000+02:00,2,7,17.113949999999996,evening
2024-07-02,18,310.2,310.2,13,1719936000000,2024-07-02T18:00:00.000+02:00,2,7,4.0325999999999995,evening
2024-07-02,19,308.7,308.7,13,1719939600000,2024-07-02T19:00:00.000+02:00,2,7,4.0131,evening
2024-07-02,20,255.09,255.09,13,1719943200000,2024-07-02T20:00:00.000+02:00,2,7,3.31617,standard
2024-07-02,21,150.02,150.02,13,1719946800000,2024-07-02T21:00:00.000+02:00,2,7,1.9502600000000003,standard
2024-07-02,22,127.92,127.92,48,1719950400000,2024-07-02T22:00:00.000+02:00,2,7,6.14016,off
2024-07-02,23,127.13,127.13,98,1719954000000,2024-07-02T23:00:00.000+02:00,2,7,12.45874,off
2024-07-03,0,115.92,115.92,155,1719957600000,2024-07-03T00:00:00.000+02:00,3,7,17.967599999999997,off
2024-07-03,1,115.91,115.91,191,1719961200000,2024-07-03T01:00:00.000+02:00,3,7,22.13881,off
2024-07-03,2,115.92,115.92,206,1719964800000,2024-07-03T02:00:00.000+02:00,3,7,23.87952,off
2024-07-03,3,115.92,115.92,239,1719968400000,2024-07-03T03:00:00.000+02:00,3,7,27.70488,off
2024-07-03,4,115.92,115.92,242,1719972000000,2024-07-03T04:00:00.000+02:00,3,7,28.05264,off
2024-07-03,5,140.06,140.06,233,1719975600000,2024-07-03T05:00:00.000+02:00,3,7,32.63398,off
2024-07-03,6,240.04,240.04,278,1719979200000,2024-07-03T06:00:00.000+02:00,3,7,66.73111999999999,morning
2024-07-03,7,240.03,240.03,304,1719982800000,2024-07-03T07:00:00.000+02:00,3,7,72.96911999999999,morning
2024-07-03,8,278.11,278.11,256,1719986400000,2024-07-03T08:00:00.000+02:00,3,7,71.19616,morning
2024-07-03,9,240.02,240.02,255,1719990000000,2024-07-03T09:00:00.000+02:00,3,7,61.20510000000001,standard
2024-07-03,10,140.09,140.09,245,1719993600000,2024-07-03T10:00:00.000+02:00,3,7,34.322050000000004,standard
2024-07-03,11,140.09,140.09,224,1719997200000,2024-07-03T11:00:00.000+02:00,3,7,31.38016,standard
2024-07-03,12,140.08,140.08,224,1720000800000,2024-07-03T12:00:00.000+02:00,3,7,31.377920000000003,standard
2024-07-03,13,140.1,140.1,224,1720004400000,2024-07-03T13:00:00.000+02:00,3,7,31.382399999999997,standard
2024-07-03,14,140.08,140.08,221,1720008000000,2024-07-03T14:00:00.000+02:00,3,7,30.957680000000003,standard
2024-07-03,15,146,146,222,1720011600000,2024-07-03T15:00:00.000+02:00,3,7,32.412,standard
2024-07-03,16,164.93,164.93,201,1720015200000,2024-07-03T16:00:00.000+02:00,3,7,33.15093,standard
2024-07-03,17,279.92,279.92,227,1720018800000,2024-07-03T17:00:00.000+02:00,3,7,63.54184,evening
2024-07-03,18,297.09,297.09,185,1720022400000,2024-07-03T18:00:00.000+02:00,3,7,54.96164999999999,evening
2024-07-03,19,255.09,255.09,95,1720026000000,2024-07-03T19:00:00.000+02:00,3,7,24.23355,evening
2024-07-03,20,255.06,255.06,77,1720029600000,2024-07-03T20:00:00.000+02:00,3,7,19.63962,standard
2024-07-03,21,150.08,150.08,132,1720033200000,2024-07-03T21:00:00.000+02:00,3,7,19.810560000000002,standard
2024-07-03,22,125.78,125.78,125,1720036800000,2024-07-03T22:00:00.000+02:00,3,7,15.7225,off
2024-07-03,23,120.65,120.65,134,1720040400000,2024-07-03T23:00:00.000+02:00,3,7,16.1671,off
2024-07-04,0,100.04,100.04,198.6,1720044000000,2024-07-04T00:00:00.000+02:00,4,7,19.867943999999998,off
2024-07-04,1,100.03,100.03,240,1720047600000,2024-07-04T01:00:00.000+02:00,4,7,24.0072,off
2024-07-04,2,100.05,100.05,242,1720051200000,2024-07-04T02:00:00.000+02:00,4,7,24.2121,off
2024-07-04,3,100.07,100.07,239,1720054800000,2024-07-04T03:00:00.000+02:00,4,7,23.91673,off
2024-07-04,4,114.91,114.91,239,1720058400000,2024-07-04T04:00:00.000+02:00,4,7,27.463489999999997,off
2024-07-04,5,150.05,150.05,205,1720062000000,2024-07-04T05:00:00.000+02:00,4,7,30.760250000000003,off
2024-07-04,6,240.03,240.03,125,1720065600000,2024-07-04T06:00:00.000+02:00,4,7,30.00375,morning
2024-07-04,7,240.03,240.03,126,1720069200000,2024-07-04T07:00:00.000+02:00,4,7,30.243779999999997,morning
2024-07-04,8,274.46,274.46,121,1720072800000,2024-07-04T08:00:00.000+02:00,4,7,33.20966,morning
2024-07-04,9,164.91,164.91,122,1720076400000,2024-07-04T09:00:00.000+02:00,4,7,20.11902,standard
2024-07-04,10,150.02,150.02,124,1720080000000,2024-07-04T10:00:00.000+02:00,4,7,18.60248,standard
2024-07-04,11,150.01,150.01,128,1720083600000,2024-07-04T11:00:00.000+02:00,4,7,19.20128,standard
2024-07-04,12,150.09,150.09,134,1720087200000,2024-07-04T12:00:00.000+02:00,4,7,20.11206,standard
2024-07-04,13,163.14,163.14,135,1720090800000,2024-07-04T13:00:00.000+02:00,4,7,22.023899999999998,standard
2024-07-04,14,164.9,164.9,137,1720094400000,2024-07-04T14:00:00.000+02:00,4,7,22.5913,standard
2024-07-04,15,164.93,164.93,138,1720098000000,2024-07-04T15:00:00.000+02:00,4,7,22.76034,standard
2024-07-04,16,164.96,164.96,145,1720101600000,2024-07-04T16:00:00.000+02:00,4,7,23.9192,standard
2024-07-04,17,279.94,279.94,147,1720105200000,2024-07-04T17:00:00.000+02:00,4,7,41.151180000000004,evening
2024-07-04,18,297.09,297.09,82.3,1720108800000,2024-07-04T18:00:00.000+02:00,4,7,24.450506999999998,evening
2024-07-04,19,255.1,255.1,53,1720112400000,2024-07-04T19:00:00.000+02:00,4,7,13.520299999999999,evening
2024-07-04,20,255.06,255.06,50,1720116000000,2024-07-04T20:00:00.000+02:00,4,7,12.753,standard
2024-07-04,21,150.03,150.03,95,1720119600000,2024-07-04T21:00:00.000+02:00,4,7,14.25285,standard
2024-07-04,22,114.93,114.93,90,1720123200000,2024-07-04T22:00:00.000+02:00,4,7,10.3437,off
2024-07-04,23,100.09,100.09,122,1720126800000,2024-07-04T23:00:00.000+02:00,4,7,12.21098,off
2024-07-05,0,99.91,99.91,164,1720130400000,2024-07-05T00:00:00.000+02:00,5,7,16.38524,off
2024-07-05,1,99.91,99.91,164,1720134000000,2024-07-05T01:00:00.000+02:00,5,7,16.38524,off
2024-07-05,2,99.91,99.91,164,1720137600000,2024-07-05T02:00:00.000+02:00,5,7,16.38524,off
2024-07-05,3,99.91,99.91,164,1720141200000,2024-07-05T03:00:00.000+02:00,5,7,16.38524,off
2024-07-05,4,99.95,99.95,164,1720144800000,2024-07-05T04:00:00.000+02:00,5,7,16.3918,off
2024-07-05,5,103.8,103.8,164,1720148400000,2024-07-05T05:00:00.000+02:00,5,7,17.0232,off
2024-07-05,6,240.04,240.04,140,1720152000000,2024-07-05T06:00:00.000+02:00,5,7,33.605599999999995,morning
2024-07-05,7,240.03,240.03,244,1720155600000,2024-07-05T07:00:00.000+02:00,5,7,58.56732,morning
2024-07-05,8,275.01,275.01,260,1720159200000,2024-07-05T08:00:00.000+02:00,5,7,71.50259999999999,morning
2024-07-05,9,149.94,149.94,267,1720162800000,2024-07-05T09:00:00.000+02:00,5,7,40.03397999999999,standard
2024-07-05,10,140.1,140.1,267,1720166400000,2024-07-05T10:00:00.000+02:00,5,7,37.406699999999994,standard
2024-07-05,11,140.1,140.1,237,1720170000000,2024-07-05T11:00:00.000+02:00,5,7,33.2037,standard
2024-07-05,12,145.89,145.89,247,1720173600000,2024-07-05T12:00:00.000+02:00,5,7,36.03482999999999,standard
2024-07-05,13,146.41,146.41,248,1720177200000,2024-07-05T13:00:00.000+02:00,5,7,36.30968,standard
2024-07-05,14,149.92,149.92,251,1720180800000,2024-07-05T14:00:00.000+02:00,5,7,37.62992,standard
2024-07-05,15,149.94,149.94,255,1720184400000,2024-07-05T15:00:00.000+02:00,5,7,38.2347,standard
2024-07-05,16,149.95,149.95,259,1720188000000,2024-07-05T16:00:00.000+02:00,5,7,38.83705,standard
2024-07-05,17,275.09,275.09,353,1720191600000,2024-07-05T17:00:00.000+02:00,5,7,97.10676999999998,evening
2024-07-05,18,297.09,297.09,244.1,1720195200000,2024-07-05T18:00:00.000+02:00,5,7,72.519669,evening
2024-07-05,19,283.2,283.2,80,1720198800000,2024-07-05T19:00:00.000+02:00,5,7,22.656,evening
2024-07-05,20,255.06,255.06,165,1720202400000,2024-07-05T20:00:00.000+02:00,5,7,42.084900000000005,standard
2024-07-05,21,149.91,149.91,228.8,1720206000000,2024-07-05T21:00:00.000+02:00,5,7,34.299408,standard
2024-07-05,22,99.88,99.88,128,1720209600000,2024-07-05T22:00:00.000+02:00,5,7,12.78464,off
2024-07-05,23,99.88,99.88,128,1720213200000,2024-07-05T23:00:00.000+02:00,5,7,12.78464,off
2024-07-06,0,75.06,75.06,203.6,1720216800000,2024-07-06T00:00:00.000+02:00,6,7,15.282216,off
2024-07-06,1,75.06,75.06,235,1720220400000,2024-07-06T01:00:00.000+02:00,6,7,17.639100000000003,off
2024-07-06,2,75.05,75.05,240,1720224000000,2024-07-06T02:00:00.000+02:00,6,7,18.012,off
2024-07-06,3,75.05,75.05,239,1720227600000,2024-07-06T03:00:00.000+02:00,6,7,17.93695,off
2024-07-06,4,75.07,75.07,239,1720231200000,2024-07-06T04:00:00.000+02:00,6,7,17.94173,off
2024-07-06,5,75.1,75.1,235,1720234800000,2024-07-06T05:00:00.000+02:00,6,7,17.6485,off
2024-07-06,6,98.99,98.99,129,1720238400000,2024-07-06T06:00:00.000+02:00,6,7,12.76971,off
2024-07-06,7,98.98,98.98,128,1720242000000,2024-07-06T07:00:00.000+02:00,6,7,12.66944,standard
2024-07-06,8,99.98,99.98,129,1720245600000,2024-07-06T08:00:00.000+02:00,6,7,12.89742,standard
2024-07-06,9,103.6,103.6,132,1720249200000,2024-07-06T09:00:00.000+02:00,6,7,13.675199999999998,standard
2024-07-06,10,125,125,137,1720252800000,2024-07-06T10:00:00.000+02:00,6,7,17.125,standard
2024-07-06,11,125,125,142,1720256400000,2024-07-06T11:00:00.000+02:00,6,7,17.75,standard
2024-07-06,12,98.99,98.99,141,1720260000000,2024-07-06T12:00:00.000+02:00,6,7,13.95759,off
2024-07-06,13,98.99,98.99,136,1720263600000,2024-07-06T13:00:00.000+02:00,6,7,13.462639999999999,off
2024-07-06,14,98.99,98.99,136,1720267200000,2024-07-06T14:00:00.000+02:00,6,7,13.462639999999999,off
2024-07-06,15,99,99,140,1720270800000,2024-07-06T15:00:00.000+02:00,6,7,13.86,off
2024-07-06,16,103.6,99.01,142,1720274400000,2024-07-06T16:00:00.000+02:00,6,7,14.05942,off
2024-07-06,17,311.14,311.14,84,1720278000000,2024-07-06T17:00:00.000+02:00,6,7,26.135759999999998,off
2024-07-06,18,311.4,311.4,82.3,1720281600000,2024-07-06T18:00:00.000+02:00,6,7,25.62822,standard
2024-07-06,19,311.4,311.4,54,1720285200000,2024-07-06T19:00:00.000+02:00,6,7,16.8156,standard
2024-07-06,20,194.56,194.56,54,1720288800000,2024-07-06T20:00:00.000+02:00,6,7,10.50624,off
2024-07-06,21,150.02,150.02,64,1720292400000,2024-07-06T21:00:00.000+02:00,6,7,9.601280000000001,off
2024-07-06,22,75.09,75.09,74,1720296000000,2024-07-06T22:00:00.000+02:00,6,7,5.55666,off
2024-07-06,23,75.04,75.04,115,1720299600000,2024-07-06T23:00:00.000+02:00,6,7,8.6296,off
2024-07-07,0,75.06,75.06,130,1720303200000,2024-07-07T00:00:00.000+02:00,7,7,9.757800000000001,off
2024-07-07,1,75.05,75.05,150,1720306800000,2024-07-07T01:00:00.000+02:00,7,7,11.2575,off
2024-07-07,2,75.04,75.04,165,1720310400000,2024-07-07T02:00:00.000+02:00,7,7,12.3816,off
2024-07-07,3,75.05,75.05,165,1720314000000,2024-07-07T03:00:00.000+02:00,7,7,12.38325,off
2024-07-07,4,75.05,75.05,230,1720317600000,2024-07-07T04:00:00.000+02:00,7,7,17.2615,off
2024-07-07,5,75.06,75.06,201,1720321200000,2024-07-07T05:00:00.000+02:00,7,7,15.087060000000001,off
2024-07-07,6,100.9,100.9,131,1720324800000,2024-07-07T06:00:00.000+02:00,7,7,13.217900000000002,off
2024-07-07,7,105.25,105.25,137,1720328400000,2024-07-07T07:00:00.000+02:00,7,7,14.41925,off
2024-07-07,8,104.46,104.46,185,1720332000000,2024-07-07T08:00:00.000+02:00,7,7,19.3251,off
2024-07-07,9,110.22,110.22,181,1720335600000,2024-07-07T09:00:00.000+02:00,7,7,19.94982,off
2024-07-07,10,108.04,108.04,183,1720339200000,2024-07-07T10:00:00.000+02:00,7,7,19.77132,off
2024-07-07,11,110.53,110.53,181,1720342800000,2024-07-07T11:00:00.000+02:00,7,7,20.00593,off
2024-07-07,12,107.11,107.11,189,1720346400000,2024-07-07T12:00:00.000+02:00,7,7,20.24379,off
2024-07-07,13,107.42,107.42,179,1720350000000,2024-07-07T13:00:00.000+02:00,7,7,19.228180000000002,off
2024-07-07,14,107.11,107.11,163,1720353600000,2024-07-07T14:00:00.000+02:00,7,7,17.45893,off
2024-07-07,15,110.84,110.84,155,1720357200000,2024-07-07T15:00:00.000+02:00,7,7,17.1802,off
2024-07-07,16,120.02,120.02,145,1720360800000,2024-07-07T16:00:00.000+02:00,7,7,17.4029,off
2024-07-07,17,144.61,144.61,158,1720364400000,2024-07-07T17:00:00.000+02:00,7,7,22.848380000000002,off
2024-07-07,18,311.41,311.41,140,1720368000000,2024-07-07T18:00:00.000+02:00,7,7,43.5974,off
2024-07-07,19,311.41,311.41,112,1720371600000,2024-07-07T19:00:00.000+02:00,7,7,34.87792,off
2024-07-07,20,187.39,187.39,77,1720375200000,2024-07-07T20:00:00.000+02:00,7,7,14.42903,off
2024-07-07,21,110.84,110.84,97,1720378800000,2024-07-07T21:00:00.000+02:00,7,7,10.751479999999999,off
2024-07-07,22,100.08,100.08,45,1720382400000,2024-07-07T22:00:00.000+02:00,7,7,4.5036000000000005,off
2024-07-07,23,75.04,75.04,110,1720386000000,2024-07-07T23:00:00.000+02:00,7,7,8.254400000000002,off
2024-07-08,0,99.07,99.07,159,1720389600000,2024-07-08T00:00:00.000+02:00,1,7,15.75213,off
2024-07-08,1,99.06,99.06,159,1720393200000,2024-07-08T01:00:00.000+02:00,1,7,15.75054,off
2024-07-08,2,99.05,99.05,159,1720396800000,2024-07-08T02:00:00.000+02:00,1,7,15.748949999999999,off
2024-07-08,3,99.07,99.07,159,1720400400000,2024-07-08T03:00:00.000+02:00,1,7,15.75213,off
2024-07-08,4,99.99,99.99,159,1720404000000,2024-07-08T04:00:00.000+02:00,1,7,15.89841,off
2024-07-08,5,100.02,100.02,159,1720407600000,2024-07-08T05:00:00.000+02:00,1,7,15.903179999999999,off
2024-07-08,6,240.06,240.06,137.3,1720411200000,2024-07-08T06:00:00.000+02:00,1,7,32.960238000000004,morning
2024-07-08,7,240.04,240.04,150,1720414800000,2024-07-08T07:00:00.000+02:00,1,7,36.006,morning
2024-07-08,8,275,275,147,1720418400000,2024-07-08T08:00:00.000+02:00,1,7,40.425,morning
2024-07-08,9,149.94,149.94,143,1720422000000,2024-07-08T09:00:00.000+02:00,1,7,21.441419999999997,standard
2024-07-08,10,200.94,147.5,139,1720425600000,2024-07-08T10:00:00.000+02:00,1,7,20.5025,standard
2024-07-08,11,147,147,137,1720429200000,2024-07-08T11:00:00.000+02:00,1,7,20.139,standard
2024-07-08,12,150.03,150.03,135,1720432800000,2024-07-08T12:00:00.000+02:00,1,7,20.25405,standard
2024-07-08,13,149.92,149.92,134,1720436400000,2024-07-08T13:00:00.000+02:00,1,7,20.08928,standard
2024-07-08,14,149.93,149.93,138,1720440000000,2024-07-08T14:00:00.000+02:00,1,7,20.69034,standard
2024-07-08,15,149.97,149.97,140,1720443600000,2024-07-08T15:00:00.000+02:00,1,7,20.9958,standard
2024-07-08,16,225.09,225.09,133,1720447200000,2024-07-08T16:00:00.000+02:00,1,7,29.936970000000002,standard
2024-07-08,17,275.08,275.08,125,1720450800000,2024-07-08T17:00:00.000+02:00,1,7,34.385,evening
2024-07-08,18,297.09,297.09,92,1720454400000,2024-07-08T18:00:00.000+02:00,1,7,27.332279999999997,evening
2024-07-08,19,281.4,281.4,47,1720458000000,2024-07-08T19:00:00.000+02:00,1,7,13.2258,evening
2024-07-08,20,255.07,255.07,15,1720461600000,2024-07-08T20:00:00.000+02:00,1,7,3.8260499999999995,standard
2024-07-08,21,200.96,200.96,25,1720465200000,2024-07-08T21:00:00.000+02:00,1,7,5.024,standard
2024-07-08,22,106.18,106.18,75,1720468800000,2024-07-08T22:00:00.000+02:00,1,7,7.963500000000001,off
2024-07-08,23,99.07,99.07,120,1720472400000,2024-07-08T23:00:00.000+02:00,1,7,11.888399999999999,off
2024-07-09,0,105.02,100.74,139,1720476000000,2024-07-09T00:00:00.000+02:00,2,7,14.002859999999998,off
2024-07-09,1,105.02,99.42,144,1720479600000,2024-07-09T01:00:00.000+02:00,2,7,14.31648,off
2024-07-09,2,105.03,99.34,144,1720483200000,2024-07-09T02:00:00.000+02:00,2,7,14.304960000000001,off
2024-07-09,3,105.02,99.58,144,1720486800000,2024-07-09T03:00:00.000+02:00,2,7,14.33952,off
2024-07-09,4,104.75,101.05,144,1720490400000,2024-07-09T04:00:00.000+02:00,2,7,14.5512,off
2024-07-09,5,105.05,104.95,139,1720494000000,2024-07-09T05:00:00.000+02:00,2,7,14.58805,off
2024-07-09,6,239.98,239.98,121,1720497600000,2024-07-09T06:00:00.000+02:00,2,7,29.03758,morning
2024-07-09,7,239.95,239.95,132,1720501200000,2024-07-09T07:00:00.000+02:00,2,7,31.673399999999997,morning
2024-07-09,8,239.92,239.92,136,1720504800000,2024-07-09T08:00:00.000+02:00,2,7,32.62912,morning
2024-07-09,9,150.09,150.09,134,1720508400000,2024-07-09T09:00:00.000+02:00,2,7,20.11206,standard
2024-07-09,10,150.09,150.04,128,1720512000000,2024-07-09T10:00:00.000+02:00,2,7,19.205119999999997,standard
2024-07-09,11,150.07,150.01,125,1720515600000,2024-07-09T11:00:00.000+02:00,2,7,18.75125,standard
2024-07-09,12,150.07,150.03,134,1720519200000,2024-07-09T12:00:00.000+02:00,2,7,20.104020000000002,standard
2024-07-09,13,150.08,150,131,1720522800000,2024-07-09T13:00:00.000+02:00,2,7,19.65,standard
2024-07-09,14,150.06,149.91,132,1720526400000,2024-07-09T14:00:00.000+02:00,2,7,19.78812,standard
2024-07-09,15,160.05,149.95,133,1720530000000,2024-07-09T15:00:00.000+02:00,2,7,19.94335,standard
2024-07-09,16,170.05,170.05,143,1720533600000,2024-07-09T16:00:00.000+02:00,2,7,24.31715,standard
2024-07-09,17,249.95,249.95,160,1720537200000,2024-07-09T17:00:00.000+02:00,2,7,39.992,evening
2024-07-09,18,310.45,310.45,102,1720540800000,2024-07-09T18:00:00.000+02:00,2,7,31.665899999999997,evening
2024-07-09,19,284.5,284.5,102,1720544400000,2024-07-09T19:00:00.000+02:00,2,7,29.019,evening
2024-07-09,20,181,181,90,1720548000000,2024-07-09T20:00:00.000+02:00,2,7,16.29,standard
2024-07-09,21,102.25,102.25,75,1720551600000,2024-07-09T21:00:00.000+02:00,2,7,7.66875,standard
2024-07-09,22,105.04,105.04,110,1720555200000,2024-07-09T22:00:00.000+02:00,2,7,11.554400000000001,off
2024-07-09,23,102.25,99.96,115,1720558800000,2024-07-09T23:00:00.000+02:00,2,7,11.4954,off
2024-07-10,0,104,100.69,242,1720562400000,2024-07-10T00:00:00.000+02:00,3,7,24.366979999999998,off
2024-07-10,1,104,100.37,242,1720566000000,2024-07-10T01:00:00.000+02:00,3,7,24.289540000000002,off
2024-07-10,2,103.4,99.1,184,1720569600000,2024-07-10T02:00:00.000+02:00,3,7,18.234399999999997,off
2024-07-10,3,100.53,100.53,184,1720573200000,2024-07-10T03:00:00.000+02:00,3,7,18.49752,off
2024-07-10,4,102.32,102.32,242,1720576800000,2024-07-10T04:00:00.000+02:00,3,7,24.76144,off
2024-07-10,5,129.98,129.98,242,1720580400000,2024-07-10T05:00:00.000+02:00,3,7,31.455159999999996,off
2024-07-10,6,276.22,276.22,120,1720584000000,2024-07-10T06:00:00.000+02:00,3,7,33.1464,morning
2024-07-10,7,273.37,273.37,117,1720587600000,2024-07-10T07:00:00.000+02:00,3,7,31.98429,morning
2024-07-10,8,271.22,271.22,115,1720591200000,2024-07-10T08:00:00.000+02:00,3,7,31.190300000000004,morning
2024-07-10,9,170.07,170.07,115,1720594800000,2024-07-10T09:00:00.000+02:00,3,7,19.558049999999998,standard
2024-07-10,10,150.07,150.07,105,1720598400000,2024-07-10T10:00:00.000+02:00,3,7,15.757349999999999,standard
2024-07-10,11,149.98,149.98,101,1720602000000,2024-07-10T11:00:00.000+02:00,3,7,15.14798,standard
2024-07-10,12,150.01,150.01,111,1720605600000,2024-07-10T12:00:00.000+02:00,3,7,16.65111,standard
2024-07-10,13,149.96,149.96,112,1720609200000,2024-07-10T13:00:00.000+02:00,3,7,16.79552,standard
2024-07-10,14,150.05,150.03,115,1720612800000,2024-07-10T14:00:00.000+02:00,3,7,17.25345,standard
2024-07-10,15,150.04,150.04,119,1720616400000,2024-07-10T15:00:00.000+02:00,3,7,17.85476,standard
2024-07-10,16,170.05,170.05,124,1720620000000,2024-07-10T16:00:00.000+02:00,3,7,21.0862,standard
2024-07-10,17,310.82,310.82,128,1720623600000,2024-07-10T17:00:00.000+02:00,3,7,39.78496,evening
2024-07-10,18,304.25,304.25,101,1720627200000,2024-07-10T18:00:00.000+02:00,3,7,30.72925,evening
2024-07-10,19,304.25,304.25,79,1720630800000,2024-07-10T19:00:00.000+02:00,3,7,24.03575,evening
2024-07-10,20,216.34,216.34,79,1720634400000,2024-07-10T20:00:00.000+02:00,3,7,17.09086,standard
2024-07-10,21,108,108,101,1720638000000,2024-07-10T21:00:00.000+02:00,3,7,10.908,standard
2024-07-10,22,105.07,105.07,109,1720641600000,2024-07-10T22:00:00.000+02:00,3,7,11.45263,off
2024-07-10,23,101.51,101.51,109,1720645200000,2024-07-10T23:00:00.000+02:00,3,7,11.06459,off
2024-07-11,0,100.59,100.59,234,1720648800000,2024-07-11T00:00:00.000+02:00,4,7,23.53806,off
2024-07-11,1,100.59,100.59,234,1720652400000,2024-07-11T01:00:00.000+02:00,4,7,23.53806,off
2024-07-11,2,102.6,100.59,234,1720656000000,2024-07-11T02:00:00.000+02:00,4,7,23.53806,off
2024-07-11,3,100.59,100.59,234,1720659600000,2024-07-11T03:00:00.000+02:00,4,7,23.53806,off
2024-07-11,4,100.61,100.61,295,1720663200000,2024-07-11T04:00:00.000+02:00,4,7,29.67995,off
2024-07-11,5,100.6,100.6,213,1720666800000,2024-07-11T05:00:00.000+02:00,4,7,21.427799999999998,off
