date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2017-12-01,0,27.09,319,1512079200000,2017-12-01T00:00:00.000+02:00,5,12,8.64171,off
2017-12-01,1,27.09,308,1512082800000,2017-12-01T01:00:00.000+02:00,5,12,8.34372,off
2017-12-01,2,27.96,306,1512086400000,2017-12-01T02:00:00.000+02:00,5,12,8.55576,off
2017-12-01,3,28.22,313,1512090000000,2017-12-01T03:00:00.000+02:00,5,12,8.832859999999998,off
2017-12-01,4,28.64,319,1512093600000,2017-12-01T04:00:00.000+02:00,5,12,9.13616,off
2017-12-01,5,29.23,345,1512097200000,2017-12-01T05:00:00.000+02:00,5,12,10.08435,off
2017-12-01,6,61.91,223,1512100800000,2017-12-01T06:00:00.000+02:00,5,12,13.805929999999998,morning
2017-12-01,7,65.08,168,1512104400000,2017-12-01T07:00:00.000+02:00,5,12,10.933440000000001,morning
2017-12-01,8,65.1,175,1512108000000,2017-12-01T08:00:00.000+02:00,5,12,11.392499999999998,morning
2017-12-01,9,65.08,175,1512111600000,2017-12-01T09:00:00.000+02:00,5,12,11.389,standard
2017-12-01,10,61.98,195.4,1512115200000,2017-12-01T10:00:00.000+02:00,5,12,12.110892,standard
2017-12-01,11,61.96,210.7,1512118800000,2017-12-01T11:00:00.000+02:00,5,12,13.054972,standard
2017-12-01,12,61.97,209.8,1512122400000,2017-12-01T12:00:00.000+02:00,5,12,13.001306000000001,standard
2017-12-01,13,61.97,190.1,1512126000000,2017-12-01T13:00:00.000+02:00,5,12,11.780496999999999,standard
2017-12-01,14,61.95,207.9,1512129600000,2017-12-01T14:00:00.000+02:00,5,12,12.879405,standard
2017-12-01,15,61.97,203.9,1512133200000,2017-12-01T15:00:00.000+02:00,5,12,12.635683,standard
2017-12-01,16,61.97,206.9,1512136800000,2017-12-01T16:00:00.000+02:00,5,12,12.821593,standard
2017-12-01,17,61.99,200.2,1512140400000,2017-12-01T17:00:00.000+02:00,5,12,12.410397999999999,standard
2017-12-01,18,80.07,103,1512144000000,2017-12-01T18:00:00.000+02:00,5,12,8.247209999999999,evening
2017-12-01,19,86.1,105.3,1512147600000,2017-12-01T19:00:00.000+02:00,5,12,9.06633,evening
2017-12-01,20,62.52,182.6,1512151200000,2017-12-01T20:00:00.000+02:00,5,12,11.416152,standard
2017-12-01,21,61.94,256.6,1512154800000,2017-12-01T21:00:00.000+02:00,5,12,15.893804,standard
2017-12-01,22,29.2,396,1512158400000,2017-12-01T22:00:00.000+02:00,5,12,11.563199999999998,off
2017-12-01,23,29.08,356,1512162000000,2017-12-01T23:00:00.000+02:00,5,12,10.35248,off
2017-12-02,0,29.28,328,1512165600000,2017-12-02T00:00:00.000+02:00,6,12,9.60384,off
2017-12-02,1,28.93,316,1512169200000,2017-12-02T01:00:00.000+02:00,6,12,9.141879999999999,off
2017-12-02,2,28.85,317,1512172800000,2017-12-02T02:00:00.000+02:00,6,12,9.14545,off
2017-12-02,3,28.73,312,1512176400000,2017-12-02T03:00:00.000+02:00,6,12,8.96376,off
2017-12-02,4,28.9,321,1512180000000,2017-12-02T04:00:00.000+02:00,6,12,9.2769,off
2017-12-02,5,30.01,327.7,1512183600000,2017-12-02T05:00:00.000+02:00,6,12,9.834277,off
2017-12-02,6,28.03,216,1512187200000,2017-12-02T06:00:00.000+02:00,6,12,6.054480000000001,off
2017-12-02,7,26.64,255,1512190800000,2017-12-02T07:00:00.000+02:00,6,12,6.7932,standard
2017-12-02,8,50.1,201,1512194400000,2017-12-02T08:00:00.000+02:00,6,12,10.0701,standard
2017-12-02,9,60.06,214,1512198000000,2017-12-02T09:00:00.000+02:00,6,12,12.85284,standard
2017-12-02,10,61.92,191,1512201600000,2017-12-02T10:00:00.000+02:00,6,12,11.826720000000002,standard
2017-12-02,11,61.91,195,1512205200000,2017-12-02T11:00:00.000+02:00,6,12,12.072449999999998,standard
2017-12-02,12,27.96,188,1512208800000,2017-12-02T12:00:00.000+02:00,6,12,5.256480000000001,off
2017-12-02,13,29.88,374,1512212400000,2017-12-02T13:00:00.000+02:00,6,12,11.17512,off
2017-12-02,14,29.78,371,1512216000000,2017-12-02T14:00:00.000+02:00,6,12,11.048380000000002,off
