date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2021-07-01,0,55.1,157,1625090400000,2021-07-01T00:00:00.000+02:00,4,7,8.6507,off
2021-07-01,1,55.09,153,1625094000000,2021-07-01T01:00:00.000+02:00,4,7,8.42877,off
2021-07-01,2,55.08,150,1625097600000,2021-07-01T02:00:00.000+02:00,4,7,8.262,off
2021-07-01,3,55.08,150,1625101200000,2021-07-01T03:00:00.000+02:00,4,7,8.262,off
2021-07-01,4,55.1,156,1625104800000,2021-07-01T04:00:00.000+02:00,4,7,8.595600000000001,off
2021-07-01,5,55.04,53,1625108400000,2021-07-01T05:00:00.000+02:00,4,7,2.9171199999999997,off
2021-07-01,6,181.11,182,1625112000000,2021-07-01T06:00:00.000+02:00,4,7,32.96202,morning
2021-07-01,7,199.48,160,1625115600000,2021-07-01T07:00:00.000+02:00,4,7,31.9168,morning
2021-07-01,8,199.47,142,1625119200000,2021-07-01T08:00:00.000+02:00,4,7,28.324740000000002,morning
2021-07-01,9,165.09,107,1625122800000,2021-07-01T09:00:00.000+02:00,4,7,17.664630000000002,standard
2021-07-01,10,118.37,61,1625126400000,2021-07-01T10:00:00.000+02:00,4,7,7.22057,standard
2021-07-01,11,114.05,90,1625130000000,2021-07-01T11:00:00.000+02:00,4,7,10.2645,standard
2021-07-01,12,110.09,99.9,1625133600000,2021-07-01T12:00:00.000+02:00,4,7,10.997991000000003,standard
2021-07-01,13,110.05,91,1625137200000,2021-07-01T13:00:00.000+02:00,4,7,10.01455,standard
2021-07-01,14,110.06,90,1625140800000,2021-07-01T14:00:00.000+02:00,4,7,9.9054,standard
2021-07-01,15,110.07,90,1625144400000,2021-07-01T15:00:00.000+02:00,4,7,9.9063,standard
2021-07-01,16,115.38,87.1,1625148000000,2021-07-01T16:00:00.000+02:00,4,7,10.049597999999998,standard
2021-07-01,17,296.42,80,1625151600000,2021-07-01T17:00:00.000+02:00,4,7,23.713600000000003,evening
2021-07-01,18,285.05,60.2,1625155200000,2021-07-01T18:00:00.000+02:00,4,7,17.160010000000003,evening
2021-07-01,19,270.1,105.5,1625158800000,2021-07-01T19:00:00.000+02:00,4,7,28.49555,evening
2021-07-01,20,250.09,65.7,1625162400000,2021-07-01T20:00:00.000+02:00,4,7,16.430913,standard
2021-07-01,21,110.08,140.5,1625166000000,2021-07-01T21:00:00.000+02:00,4,7,15.466239999999999,standard
2021-07-01,22,63.43,193,1625169600000,2021-07-01T22:00:00.000+02:00,4,7,12.24199,off
2021-07-01,23,55.09,172,1625173200000,2021-07-01T23:00:00.000+02:00,4,7,9.475480000000001,off
2021-07-02,0,55.1,158,1625176800000,2021-07-02T00:00:00.000+02:00,5,7,8.705800000000002,off
2021-07-02,1,55.09,156,1625180400000,2021-07-02T01:00:00.000+02:00,5,7,8.594040000000001,off
2021-07-02,2,55.08,151,1625184000000,2021-07-02T02:00:00.000+02:00,5,7,8.31708,off
2021-07-02,3,55.08,151,1625187600000,2021-07-02T03:00:00.000+02:00,5,7,8.31708,off
2021-07-02,4,55.1,155,1625191200000,2021-07-02T04:00:00.000+02:00,5,7,8.5405,off
2021-07-02,5,55.06,89,1625194800000,2021-07-02T05:00:00.000+02:00,5,7,4.90034,off
2021-07-02,6,200.06,186,1625198400000,2021-07-02T06:00:00.000+02:00,5,7,37.21116000000001,morning
2021-07-02,7,200.1,166,1625202000000,2021-07-02T07:00:00.000+02:00,5,7,33.2166,morning
2021-07-02,8,200.11,139,1625205600000,2021-07-02T08:00:00.000+02:00,5,7,27.81529,morning
2021-07-02,9,195.21,110,1625209200000,2021-07-02T09:00:00.000+02:00,5,7,21.473100000000002,standard
2021-07-02,10,118.23,62,1625212800000,2021-07-02T10:00:00.000+02:00,5,7,7.33026,standard
2021-07-02,11,118.17,64,1625216400000,2021-07-02T11:00:00.000+02:00,5,7,7.56288,standard
2021-07-02,12,111.91,98.4,1625220000000,2021-07-02T12:00:00.000+02:00,5,7,11.011944,standard
2021-07-02,13,110.08,107.7,1625223600000,2021-07-02T13:00:00.000+02:00,5,7,11.855616,standard
2021-07-02,14,110.08,108.7,1625227200000,2021-07-02T14:00:00.000+02:00,5,7,11.965696,standard
2021-07-02,15,110.09,110.6,1625230800000,2021-07-02T15:00:00.000+02:00,5,7,12.175953999999999,standard
2021-07-02,16,115.7,83,1625234400000,2021-07-02T16:00:00.000+02:00,5,7,9.6031,standard
2021-07-02,17,297.75,79,1625238000000,2021-07-02T17:00:00.000+02:00,5,7,23.52225,evening
2021-07-02,18,285,53.2,1625241600000,2021-07-02T18:00:00.000+02:00,5,7,15.162,evening
2021-07-02,19,270.06,76.1,1625245200000,2021-07-02T19:00:00.000+02:00,5,7,20.551565999999998,evening
2021-07-02,20,250.07,60,1625248800000,2021-07-02T20:00:00.000+02:00,5,7,15.004199999999999,standard
