date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2017-05-01,0,21.92,82,1493589600000,2017-05-01T00:00:00.000+02:00,1,5,1.7974400000000001,off
2017-05-01,1,20.09,79,1493593200000,2017-05-01T01:00:00.000+02:00,1,5,1.5871099999999998,off
2017-05-01,2,20.08,79,1493596800000,2017-05-01T02:00:00.000+02:00,1,5,1.58632,off
2017-05-01,3,20.09,88,1493600400000,2017-05-01T03:00:00.000+02:00,1,5,1.7679200000000002,off
2017-05-01,4,21.9,93,1493604000000,2017-05-01T04:00:00.000+02:00,1,5,2.0366999999999997,off
2017-05-01,5,17.98,92,1493607600000,2017-05-01T05:00:00.000+02:00,1,5,1.65416,off
2017-05-01,6,17.96,87,1493611200000,2017-05-01T06:00:00.000+02:00,1,5,1.56252,morning
2017-05-01,7,24.96,96,1493614800000,2017-05-01T07:00:00.000+02:00,1,5,2.39616,morning
2017-05-01,8,24.99,122,1493618400000,2017-05-01T08:00:00.000+02:00,1,5,3.04878,morning
2017-05-01,9,24.99,130,1493622000000,2017-05-01T09:00:00.000+02:00,1,5,3.2487,standard
2017-05-01,10,35.02,127.1,1493625600000,2017-05-01T10:00:00.000+02:00,1,5,4.451042,standard
2017-05-01,11,30.1,125,1493629200000,2017-05-01T11:00:00.000+02:00,1,5,3.7625,standard
2017-05-01,12,24.95,65,1493632800000,2017-05-01T12:00:00.000+02:00,1,5,1.62175,standard
2017-05-01,13,24.95,70,1493636400000,2017-05-01T13:00:00.000+02:00,1,5,1.7465,standard
2017-05-01,14,24.95,70,1493640000000,2017-05-01T14:00:00.000+02:00,1,5,1.7465,standard
2017-05-01,15,24.94,60,1493643600000,2017-05-01T15:00:00.000+02:00,1,5,1.4964000000000002,standard
2017-05-01,16,24.95,55,1493647200000,2017-05-01T16:00:00.000+02:00,1,5,1.37225,standard
2017-05-01,17,24.97,75,1493650800000,2017-05-01T17:00:00.000+02:00,1,5,1.87275,standard
2017-05-01,18,65.01,118.8,1493654400000,2017-05-01T18:00:00.000+02:00,1,5,7.723188,evening
