date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2016-03-01,0,51.83,350,1456783200000,2016-03-01T00:00:00.000+02:00,2,3,18.1405,off
2016-03-01,1,51.68,350,1456786800000,2016-03-01T01:00:00.000+02:00,2,3,18.088,off
2016-03-01,2,51.6,350,1456790400000,2016-03-01T02:00:00.000+02:00,2,3,18.06,off
2016-03-01,3,51.47,350,1456794000000,2016-03-01T03:00:00.000+02:00,2,3,18.0145,off
2016-03-01,4,51.67,350,1456797600000,2016-03-01T04:00:00.000+02:00,2,3,18.0845,off
2016-03-01,5,52.72,300,1456801200000,2016-03-01T05:00:00.000+02:00,2,3,15.816,off
2016-03-01,6,113.14,90,1456804800000,2016-03-01T06:00:00.000+02:00,2,3,10.1826,morning
2016-03-01,7,145.05,40,1456808400000,2016-03-01T07:00:00.000+02:00,2,3,5.802,morning
2016-03-01,8,145.05,40,1456812000000,2016-03-01T08:00:00.000+02:00,2,3,5.802,morning
2016-03-01,9,145.05,40,1456815600000,2016-03-01T09:00:00.000+02:00,2,3,5.802,standard
2016-03-01,10,110.05,64.1,1456819200000,2016-03-01T10:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,11,110.05,64.1,1456822800000,2016-03-01T11:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,12,110.05,64.1,1456826400000,2016-03-01T12:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,13,110.05,64.1,1456830000000,2016-03-01T13:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,14,110.05,64.1,1456833600000,2016-03-01T14:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,15,110.05,64.1,1456837200000,2016-03-01T15:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,16,110.05,64.1,1456840800000,2016-03-01T16:00:00.000+02:00,2,3,7.054204999999999,standard
2016-03-01,17,152.73,50,1456844400000,2016-03-01T17:00:00.000+02:00,2,3,7.636499999999999,standard
2016-03-01,18,152.73,50,1456848000000,2016-03-01T18:00:00.000+02:00,2,3,7.636499999999999,standard
2016-03-01,19,152.73,50,1456851600000,2016-03-01T19:00:00.000+02:00,2,3,7.636499999999999,evening
2016-03-01,20,152.73,50,1456855200000,2016-03-01T20:00:00.000+02:00,2,3,7.636499999999999,evening
