date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2016-02-01,0,50.62,315,1454277600000,2016-02-01T00:00:00.000+02:00,1,2,15.9453,off
2016-02-01,1,50.58,312,1454281200000,2016-02-01T01:00:00.000+02:00,1,2,15.780959999999999,off
2016-02-01,2,50.58,312,1454284800000,2016-02-01T02:00:00.000+02:00,1,2,15.780959999999999,off
2016-02-01,3,50.72,323,1454288400000,2016-02-01T03:00:00.000+02:00,1,2,16.382559999999998,off
2016-02-01,4,50.72,323,1454292000000,2016-02-01T04:00:00.000+02:00,1,2,16.382559999999998,off
2016-02-01,5,50.58,312,1454295600000,2016-02-01T05:00:00.000+02:00,1,2,15.780959999999999,off
2016-02-01,6,109.42,200,1454299200000,2016-02-01T06:00:00.000+02:00,1,2,21.884,morning
2016-02-01,7,171.87,4.2,1454302800000,2016-02-01T07:00:00.000+02:00,1,2,0.721854,morning
2016-02-01,8,139.63,0,1454306400000,2016-02-01T08:00:00.000+02:00,1,2,0,morning
2016-02-01,9,139.63,0,1454310000000,2016-02-01T09:00:00.000+02:00,1,2,0,standard
2016-02-01,10,155.86,0,1454313600000,2016-02-01T10:00:00.000+02:00,1,2,0,standard
2016-02-01,11,103.06,84.1,1454317200000,2016-02-01T11:00:00.000+02:00,1,2,8.667346,standard
2016-02-01,12,103.06,84.1,1454320800000,2016-02-01T12:00:00.000+02:00,1,2,8.667346,standard
2016-02-01,13,103.06,84.1,1454324400000,2016-02-01T13:00:00.000+02:00,1,2,8.667346,standard
2016-02-01,14,103.06,84.1,1454328000000,2016-02-01T14:00:00.000+02:00,1,2,8.667346,standard
2016-02-01,15,103.06,84.1,1454331600000,2016-02-01T15:00:00.000+02:00,1,2,8.667346,standard
2016-02-01,16,110.09,100,1454335200000,2016-02-01T16:00:00.000+02:00,1,2,11.009,standard
2016-02-01,17,187.81,0,1454338800000,2016-02-01T17:00:00.000+02:00,1,2,0,standard
2016-02-01,18,176.74,11.7,1454342400000,2016-02-01T18:00:00.000+02:00,1,2,2.067858,standard
2016-02-01,19,176.98,12,1454346000000,2016-02-01T19:00:00.000+02:00,1,2,2.12376,evening
2016-02-01,20,162.65,45,1454349600000,2016-02-01T20:00:00.000+02:00,1,2,7.31925,evening
2016-02-01,21,85.73,179,1454353200000,2016-02-01T21:00:00.000+02:00,1,2,15.34567,standard
2016-02-01,22,50.62,315,1454356800000,2016-02-01T22:00:00.000+02:00,1,2,15.9453,off
2016-02-01,23,50.62,315,1454360400000,2016-02-01T23:00:00.000+02:00,1,2,15.9453,off
2016-02-02,0,52.03,288.8,1454364000000,2016-02-02T00:00:00.000+02:00,2,2,15.026264000000001,off
2016-02-02,1,52.03,288.5,1454367600000,2016-02-02T01:00:00.000+02:00,2,2,15.010655,off
2016-02-02,2,52.03,288.5,1454371200000,2016-02-02T02:00:00.000+02:00,2,2,15.010655,off
2016-02-02,3,52.05,289.8,1454374800000,2016-02-02T03:00:00.000+02:00,2,2,15.08409,off
2016-02-02,4,52.05,289.8,1454378400000,2016-02-02T04:00:00.000+02:00,2,2,15.08409,off
2016-02-02,5,52.1,224.5,1454382000000,2016-02-02T05:00:00.000+02:00,2,2,11.69645,off
2016-02-02,6,120.07,100,1454385600000,2016-02-02T06:00:00.000+02:00,2,2,12.007,morning
2016-02-02,7,158.57,33.4,1454389200000,2016-02-02T07:00:00.000+02:00,2,2,5.296238,morning
2016-02-02,8,110.75,2.6,1454392800000,2016-02-02T08:00:00.000+02:00,2,2,0.28795,morning
2016-02-02,9,110.75,2.6,1454396400000,2016-02-02T09:00:00.000+02:00,2,2,0.28795,standard
2016-02-02,10,105.08,66,1454400000000,2016-02-02T10:00:00.000+02:00,2,2,6.93528,standard
2016-02-02,11,105.08,66,1454403600000,2016-02-02T11:00:00.000+02:00,2,2,6.93528,standard
2016-02-02,12,105.08,66,1454407200000,2016-02-02T12:00:00.000+02:00,2,2,6.93528,standard
2016-02-02,13,105.08,66,1454410800000,2016-02-02T13:00:00.000+02:00,2,2,6.93528,standard
2016-02-02,14,105.08,66,1454414400000,2016-02-02T14:00:00.000+02:00,2,2,6.93528,standard
2016-02-02,15,105.08,66,1454418000000,2016-02-02T15:00:00.000+02:00,2,2,6.93528,standard
2016-02-02,16,142.05,45.6,1454421600000,2016-02-02T16:00:00.000+02:00,2,2,6.477480000000001,standard
2016-02-02,17,142.07,45.6,1454425200000,2016-02-02T17:00:00.000+02:00,2,2,6.4783919999999995,standard
2016-02-02,18,142.09,22.8,1454428800000,2016-02-02T18:00:00.000+02:00,2,2,3.239652,standard
2016-02-02,19,142.09,22.8,1454432400000,2016-02-02T19:00:00.000+02:00,2,2,3.239652,evening
2016-02-02,20,142.06,45.6,1454436000000,2016-02-02T20:00:00.000+02:00,2,2,6.477936000000001,evening
2016-02-02,21,87.07,157.5,1454439600000,2016-02-02T21:00:00.000+02:00,2,2,13.713524999999999,standard
2016-02-02,22,52.03,288.8,1454443200000,2016-02-02T22:00:00.000+02:00,2,2,15.026264000000001,off
2016-02-02,23,51.82,275,1454446800000,2016-02-02T23:00:00.000+02:00,2,2,14.2505,off
2016-02-03,0,52,304.6,1454450400000,2016-02-03T00:00:00.000+02:00,3,2,15.8392,off
2016-02-03,1,51.96,302,1454454000000,2016-02-03T01:00:00.000+02:00,3,2,15.69192,off
2016-02-03,2,51.96,302,1454457600000,2016-02-03T02:00:00.000+02:00,3,2,15.69192,off
2016-02-03,3,52.01,305.5,1454461200000,2016-02-03T03:00:00.000+02:00,3,2,15.889055,off
2016-02-03,4,52.01,305.5,1454464800000,2016-02-03T04:00:00.000+02:00,3,2,15.889055,off
2016-02-03,5,52.07,235.7,1454468400000,2016-02-03T05:00:00.000+02:00,3,2,12.272898999999999,off
2016-02-03,6,120.07,100,1454472000000,2016-02-03T06:00:00.000+02:00,3,2,12.007,morning
2016-02-03,7,159.46,34.5,1454475600000,2016-02-03T07:00:00.000+02:00,3,2,5.50137,morning
2016-02-03,8,110.72,3,1454479200000,2016-02-03T08:00:00.000+02:00,3,2,0.33215999999999996,morning
2016-02-03,9,110.72,3,1454482800000,2016-02-03T09:00:00.000+02:00,3,2,0.33215999999999996,standard
2016-02-03,10,104.53,66,1454486400000,2016-02-03T10:00:00.000+02:00,3,2,6.898980000000001,standard
2016-02-03,11,104.53,66,1454490000000,2016-02-03T11:00:00.000+02:00,3,2,6.898980000000001,standard
2016-02-03,12,104.53,66,1454493600000,2016-02-03T12:00:00.000+02:00,3,2,6.898980000000001,standard
2016-02-03,13,104.53,66,1454497200000,2016-02-03T13:00:00.000+02:00,3,2,6.898980000000001,standard
2016-02-03,14,104.53,66,1454500800000,2016-02-03T14:00:00.000+02:00,3,2,6.898980000000001,standard
2016-02-03,15,104.53,66,1454504400000,2016-02-03T15:00:00.000+02:00,3,2,6.898980000000001,standard
2016-02-03,16,142.05,46.5,1454508000000,2016-02-03T16:00:00.000+02:00,3,2,6.605325000000001,standard
2016-02-03,17,142.07,46.6,1454511600000,2016-02-03T17:00:00.000+02:00,3,2,6.620462,standard
2016-02-03,18,142.09,23.3,1454515200000,2016-02-03T18:00:00.000+02:00,3,2,3.3106970000000002,standard
2016-02-03,19,142.09,23.3,1454518800000,2016-02-03T19:00:00.000+02:00,3,2,3.3106970000000002,evening
2016-02-03,20,142.06,46.6,1454522400000,2016-02-03T20:00:00.000+02:00,3,2,6.619996,evening
2016-02-03,21,87.07,160.7,1454526000000,2016-02-03T21:00:00.000+02:00,3,2,13.992148999999998,standard
2016-02-03,22,52,304.6,1454529600000,2016-02-03T22:00:00.000+02:00,3,2,15.8392,off
2016-02-03,23,51.55,275,1454533200000,2016-02-03T23:00:00.000+02:00,3,2,14.17625,off
2016-02-04,0,51.82,305,1454536800000,2016-02-04T00:00:00.000+02:00,4,2,15.8051,off
2016-02-04,1,51.77,302,1454540400000,2016-02-04T01:00:00.000+02:00,4,2,15.634540000000001,off
