date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2018-12-01,0,26.87,338,1543615200000,2018-12-01T00:00:00.000+02:00,6,12,9.08206,off
2018-12-01,1,26.86,318,1543618800000,2018-12-01T01:00:00.000+02:00,6,12,8.54148,off
2018-12-01,2,26.85,303,1543622400000,2018-12-01T02:00:00.000+02:00,6,12,8.13555,off
2018-12-01,3,26.84,298,1543626000000,2018-12-01T03:00:00.000+02:00,6,12,7.99832,off
2018-12-01,4,26.86,309,1543629600000,2018-12-01T04:00:00.000+02:00,6,12,8.29974,off
2018-12-01,5,26.88,263,1543633200000,2018-12-01T05:00:00.000+02:00,6,12,7.069439999999999,off
2018-12-01,6,26.88,210,1543636800000,2018-12-01T06:00:00.000+02:00,6,12,5.6448,off
2018-12-01,7,67.93,206.5,1543640400000,2018-12-01T07:00:00.000+02:00,6,12,14.027545000000002,standard
2018-12-01,8,67.95,172.6,1543644000000,2018-12-01T08:00:00.000+02:00,6,12,11.72817,standard
2018-12-01,9,67.95,155.6,1543647600000,2018-12-01T09:00:00.000+02:00,6,12,10.57302,standard
2018-12-01,10,67.96,151.6,1543651200000,2018-12-01T10:00:00.000+02:00,6,12,10.302736,standard
2018-12-01,11,67.97,162.6,1543654800000,2018-12-01T11:00:00.000+02:00,6,12,11.051922,standard
2018-12-01,12,37.95,194.5,1543658400000,2018-12-01T12:00:00.000+02:00,6,12,7.3812750000000005,off
2018-12-01,13,37.92,238.4,1543662000000,2018-12-01T13:00:00.000+02:00,6,12,9.040128000000001,off
2018-12-01,14,37.93,241.5,1543665600000,2018-12-01T14:00:00.000+02:00,6,12,9.160095,off
2018-12-01,15,37.93,232.5,1543669200000,2018-12-01T15:00:00.000+02:00,6,12,8.818725,off
2018-12-01,16,37.93,241.5,1543672800000,2018-12-01T16:00:00.000+02:00,6,12,9.160095,off
2018-12-01,17,37.95,228.1,1543676400000,2018-12-01T17:00:00.000+02:00,6,12,8.656395,off
2018-12-01,18,79.6,108,1543680000000,2018-12-01T18:00:00.000+02:00,6,12,8.5968,standard
2018-12-01,19,148.61,121.8,1543683600000,2018-12-01T19:00:00.000+02:00,6,12,18.100698,standard
2018-12-01,20,38.14,129.9,1543687200000,2018-12-01T20:00:00.000+02:00,6,12,4.954386,off
2018-12-01,21,32.28,344,1543690800000,2018-12-01T21:00:00.000+02:00,6,12,11.10432,off
2018-12-01,22,31.93,434,1543694400000,2018-12-01T22:00:00.000+02:00,6,12,13.857619999999999,off
2018-12-01,23,26.9,362,1543698000000,2018-12-01T23:00:00.000+02:00,6,12,9.7378,off
2018-12-02,0,26.86,329,1543701600000,2018-12-02T00:00:00.000+02:00,7,12,8.83694,off
2018-12-02,1,26.85,322,1543705200000,2018-12-02T01:00:00.000+02:00,7,12,8.645700000000001,off
2018-12-02,2,26.84,307,1543708800000,2018-12-02T02:00:00.000+02:00,7,12,8.23988,off
2018-12-02,3,26.84,297,1543712400000,2018-12-02T03:00:00.000+02:00,7,12,7.97148,off
2018-12-02,4,26.85,307,1543716000000,2018-12-02T04:00:00.000+02:00,7,12,8.24295,off
2018-12-02,5,26.86,282,1543719600000,2018-12-02T05:00:00.000+02:00,7,12,7.57452,off
2018-12-02,6,26.88,322,1543723200000,2018-12-02T06:00:00.000+02:00,7,12,8.65536,off
2018-12-02,7,34.44,345,1543726800000,2018-12-02T07:00:00.000+02:00,7,12,11.8818,off
2018-12-02,8,35.35,351,1543730400000,2018-12-02T08:00:00.000+02:00,7,12,12.40785,off
2018-12-02,9,35.22,347,1543734000000,2018-12-02T09:00:00.000+02:00,7,12,12.22134,off
2018-12-02,10,37.94,277,1543737600000,2018-12-02T10:00:00.000+02:00,7,12,10.509379999999998,off
2018-12-02,11,37.94,279.8,1543741200000,2018-12-02T11:00:00.000+02:00,7,12,10.615611999999999,off
2018-12-02,12,37.94,280.8,1543744800000,2018-12-02T12:00:00.000+02:00,7,12,10.653552,off
2018-12-02,13,37.93,288.7,1543748400000,2018-12-02T13:00:00.000+02:00,7,12,10.950391,off
2018-12-02,14,37.93,293.5,1543752000000,2018-12-02T14:00:00.000+02:00,7,12,11.132455,off
2018-12-02,15,37.67,279,1543755600000,2018-12-02T15:00:00.000+02:00,7,12,10.50993,off
2018-12-02,16,37.91,275.9,1543759200000,2018-12-02T16:00:00.000+02:00,7,12,10.459368999999999,off
2018-12-02,17,37.97,137,1543762800000,2018-12-02T17:00:00.000+02:00,7,12,5.20189,off
2018-12-02,18,82.9,122,1543766400000,2018-12-02T18:00:00.000+02:00,7,12,10.113800000000001,off
2018-12-02,19,84.28,93,1543770000000,2018-12-02T19:00:00.000+02:00,7,12,7.83804,off
2018-12-02,20,39.93,247.6,1543773600000,2018-12-02T20:00:00.000+02:00,7,12,9.886668,off
2018-12-02,21,33.19,423,1543777200000,2018-12-02T21:00:00.000+02:00,7,12,14.039369999999998,off
2018-12-02,22,26.9,400,1543780800000,2018-12-02T22:00:00.000+02:00,7,12,10.76,off
2018-12-02,23,26.87,348,1543784400000,2018-12-02T23:00:00.000+02:00,7,12,9.350760000000001,off
2018-12-03,0,27.24,330,1543788000000,2018-12-03T00:00:00.000+02:00,1,12,8.989199999999999,off
2018-12-03,1,27.23,310,1543791600000,2018-12-03T01:00:00.000+02:00,1,12,8.4413,off
2018-12-03,2,27.23,297,1543795200000,2018-12-03T02:00:00.000+02:00,1,12,8.08731,off
2018-12-03,3,27.23,301,1543798800000,2018-12-03T03:00:00.000+02:00,1,12,8.19623,off
2018-12-03,4,27.26,330,1543802400000,2018-12-03T04:00:00.000+02:00,1,12,8.995800000000001,off
2018-12-03,5,38.2,396,1543806000000,2018-12-03T05:00:00.000+02:00,1,12,15.1272,off
2018-12-03,6,66.94,238,1543809600000,2018-12-03T06:00:00.000+02:00,1,12,15.931719999999999,morning
2018-12-03,7,90.98,246,1543813200000,2018-12-03T07:00:00.000+02:00,1,12,22.38108,morning
2018-12-03,8,92.92,247,1543816800000,2018-12-03T08:00:00.000+02:00,1,12,22.951240000000002,morning
2018-12-03,9,92.93,216,1543820400000,2018-12-03T09:00:00.000+02:00,1,12,20.07288,standard
2018-12-03,10,68.96,216.3,1543824000000,2018-12-03T10:00:00.000+02:00,1,12,14.916047999999998,standard
2018-12-03,11,68.96,212.3,1543827600000,2018-12-03T11:00:00.000+02:00,1,12,14.640208,standard
2018-12-03,12,68.96,218.4,1543831200000,2018-12-03T12:00:00.000+02:00,1,12,15.060863999999999,standard
2018-12-03,13,68.96,223.3,1543834800000,2018-12-03T13:00:00.000+02:00,1,12,15.398768,standard
2018-12-03,14,68.95,225.3,1543838400000,2018-12-03T14:00:00.000+02:00,1,12,15.534435000000002,standard
2018-12-03,15,68.95,232.3,1543842000000,2018-12-03T15:00:00.000+02:00,1,12,16.017085,standard
2018-12-03,16,68.96,233.3,1543845600000,2018-12-03T16:00:00.000+02:00,1,12,16.088368,standard
2018-12-03,17,68.95,190.2,1543849200000,2018-12-03T17:00:00.000+02:00,1,12,13.114289999999999,standard
2018-12-03,18,159.95,107,1543852800000,2018-12-03T18:00:00.000+02:00,1,12,17.114649999999997,evening
2018-12-03,19,170.35,116,1543856400000,2018-12-03T19:00:00.000+02:00,1,12,19.7606,evening
2018-12-03,20,69.39,155,1543860000000,2018-12-03T20:00:00.000+02:00,1,12,10.755450000000002,standard
2018-12-03,21,68.95,373.3,1543863600000,2018-12-03T21:00:00.000+02:00,1,12,25.739035000000005,standard
2018-12-03,22,32.72,464,1543867200000,2018-12-03T22:00:00.000+02:00,1,12,15.18208,off
2018-12-03,23,27.29,376,1543870800000,2018-12-03T23:00:00.000+02:00,1,12,10.26104,off
2018-12-04,0,26.89,371,1543874400000,2018-12-04T00:00:00.000+02:00,2,12,9.97619,off
2018-12-04,1,26.88,356,1543878000000,2018-12-04T01:00:00.000+02:00,2,12,9.56928,off
2018-12-04,2,26.88,356,1543881600000,2018-12-04T02:00:00.000+02:00,2,12,9.56928,off
2018-12-04,3,26.88,361,1543885200000,2018-12-04T03:00:00.000+02:00,2,12,9.70368,off
2018-12-04,4,29.91,359,1543888800000,2018-12-04T04:00:00.000+02:00,2,12,10.73769,off
2018-12-04,5,45.96,215.6,1543892400000,2018-12-04T05:00:00.000+02:00,2,12,9.908976000000001,off
2018-12-04,6,68.96,229.4,1543896000000,2018-12-04T06:00:00.000+02:00,2,12,15.819424,morning
2018-12-04,7,92.99,170,1543899600000,2018-12-04T07:00:00.000+02:00,2,12,15.8083,morning
2018-12-04,8,95.05,142,1543903200000,2018-12-04T08:00:00.000+02:00,2,12,13.4971,morning
