date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2023-02-01,0,30.03,62,1675202400000,2023-02-01T00:00:00.000+02:00,3,2,1.86186,off
2023-02-01,1,30.02,62,1675206000000,2023-02-01T01:00:00.000+02:00,3,2,1.86124,off
2023-02-01,2,30.02,62,1675209600000,2023-02-01T02:00:00.000+02:00,3,2,1.86124,off
2023-02-01,3,30.02,62,1675213200000,2023-02-01T03:00:00.000+02:00,3,2,1.86124,off
2023-02-01,4,30.04,62,1675216800000,2023-02-01T04:00:00.000+02:00,3,2,1.86248,off
2023-02-01,5,28.88,62,1675220400000,2023-02-01T05:00:00.000+02:00,3,2,1.79056,off
2023-02-01,6,49.71,103,1675224000000,2023-02-01T06:00:00.000+02:00,3,2,5.1201300000000005,morning
2023-02-01,7,61.72,103,1675227600000,2023-02-01T07:00:00.000+02:00,3,2,6.3571599999999995,morning
2023-02-01,8,60.45,106,1675231200000,2023-02-01T08:00:00.000+02:00,3,2,6.407700000000001,morning
2023-02-01,9,61.01,106,1675234800000,2023-02-01T09:00:00.000+02:00,3,2,6.467059999999999,standard
2023-02-01,10,53.79,110,1675238400000,2023-02-01T10:00:00.000+02:00,3,2,5.9169,standard
2023-02-01,11,53.83,111,1675242000000,2023-02-01T11:00:00.000+02:00,3,2,5.97513,standard
2023-02-01,12,54,108,1675245600000,2023-02-01T12:00:00.000+02:00,3,2,5.832,standard
2023-02-01,13,54.04,109,1675249200000,2023-02-01T13:00:00.000+02:00,3,2,5.890359999999999,standard
2023-02-01,14,54.04,109,1675252800000,2023-02-01T14:00:00.000+02:00,3,2,5.890359999999999,standard
2023-02-01,15,60.03,107,1675256400000,2023-02-01T15:00:00.000+02:00,3,2,6.42321,standard
2023-02-01,16,87.6,101,1675260000000,2023-02-01T16:00:00.000+02:00,3,2,8.847599999999998,standard
2023-02-01,17,90.01,93,1675263600000,2023-02-01T17:00:00.000+02:00,3,2,8.37093,standard
2023-02-01,18,65.02,60,1675267200000,2023-02-01T18:00:00.000+02:00,3,2,3.9012,standard
2023-02-01,19,310.9,41,1675270800000,2023-02-01T19:00:00.000+02:00,3,2,12.7469,evening
2023-02-01,20,269.93,65,1675274400000,2023-02-01T20:00:00.000+02:00,3,2,17.545450000000002,evening
2023-02-01,21,90.03,86.9,1675278000000,2023-02-01T21:00:00.000+02:00,3,2,7.823607000000001,standard
2023-02-01,22,69.19,40,1675281600000,2023-02-01T22:00:00.000+02:00,3,2,2.7676,off
2023-02-01,23,30.08,55,1675285200000,2023-02-01T23:00:00.000+02:00,3,2,1.6543999999999999,off
2023-02-02,0,31.15,116,1675288800000,2023-02-02T00:00:00.000+02:00,4,2,3.6133999999999995,off
2023-02-02,1,31.03,135,1675292400000,2023-02-02T01:00:00.000+02:00,4,2,4.18905,off
2023-02-02,2,31.01,138,1675296000000,2023-02-02T02:00:00.000+02:00,4,2,4.27938,off
2023-02-02,3,31.05,132,1675299600000,2023-02-02T03:00:00.000+02:00,4,2,4.0986,off
2023-02-02,4,31.26,99,1675303200000,2023-02-02T04:00:00.000+02:00,4,2,3.0947400000000003,off
2023-02-02,5,94,40,1675306800000,2023-02-02T05:00:00.000+02:00,4,2,3.76,off
2023-02-02,6,55.08,119,1675310400000,2023-02-02T06:00:00.000+02:00,4,2,6.554519999999999,morning
2023-02-02,7,63.04,152,1675314000000,2023-02-02T07:00:00.000+02:00,4,2,9.58208,morning
2023-02-02,8,63.04,155,1675317600000,2023-02-02T08:00:00.000+02:00,4,2,9.7712,morning
2023-02-02,9,63.08,118,1675321200000,2023-02-02T09:00:00.000+02:00,4,2,7.44344,standard
2023-02-02,10,55.09,118,1675324800000,2023-02-02T10:00:00.000+02:00,4,2,6.5006200000000005,standard
2023-02-02,11,55.09,117,1675328400000,2023-02-02T11:00:00.000+02:00,4,2,6.445530000000001,standard
2023-02-02,12,55.08,120,1675332000000,2023-02-02T12:00:00.000+02:00,4,2,6.6095999999999995,standard
2023-02-02,13,55.09,115,1675335600000,2023-02-02T13:00:00.000+02:00,4,2,6.33535,standard
2023-02-02,14,65.04,107,1675339200000,2023-02-02T14:00:00.000+02:00,4,2,6.959280000000001,standard
2023-02-02,15,65.1,105,1675342800000,2023-02-02T15:00:00.000+02:00,4,2,6.835499999999999,standard
2023-02-02,16,205.06,82,1675346400000,2023-02-02T16:00:00.000+02:00,4,2,16.81492,standard
