date,hour,zamg,price,volume,dt,datetime,dayOfWeek,month,value,category
2024-09-11,9,265.53,265.53,87.1,1726038000000,2024-09-11T09:00:00.000+02:00,3,9,23.127663,standard
2024-09-11,10,141,125.68,84.5,1726041600000,2024-09-11T10:00:00.000+02:00,3,9,10.61996,standard
2024-09-11,11,141,125.22,84.5,1726045200000,2024-09-11T11:00:00.000+02:00,3,9,10.58109,standard
2024-09-11,12,141,125.68,74.5,1726048800000,2024-09-11T12:00:00.000+02:00,3,9,9.36316,standard
2024-09-11,13,131,125.37,74.5,1726052400000,2024-09-11T13:00:00.000+02:00,3,9,9.340065000000001,standard
2024-09-11,14,141,126.88,69.5,1726056000000,2024-09-11T14:00:00.000+02:00,3,9,8.81816,standard
2024-09-11,15,131,125.37,64.5,1726059600000,2024-09-11T15:00:00.000+02:00,3,9,8.086365,standard
2024-09-11,16,131,125.37,39.5,1726063200000,2024-09-11T16:00:00.000+02:00,3,9,4.952115,standard
2024-09-11,17,314.77,314.77,39.5,1726066800000,2024-09-11T17:00:00.000+02:00,3,9,12.433414999999998,standard
2024-09-11,18,361.9,361.9,11.5,1726070400000,2024-09-11T18:00:00.000+02:00,3,9,4.161849999999999,evening
2024-09-11,19,361.93,361.93,11.5,1726074000000,2024-09-11T19:00:00.000+02:00,3,9,4.162195,evening
2024-09-11,20,361.95,361.95,11.5,1726077600000,2024-09-11T20:00:00.000+02:00,3,9,4.162425,standard
2024-09-11,21,243.76,243.76,19.5,1726081200000,2024-09-11T21:00:00.000+02:00,3,9,4.7533199999999995,standard
2024-09-11,22,129.99,100.1,19.5,1726084800000,2024-09-11T22:00:00.000+02:00,3,9,1.9519499999999999,off
2024-09-11,23,210.45,87.16,10,1726088400000,2024-09-11T23:00:00.000+02:00,3,9,0.8715999999999999,off
2024-09-12,0,140,86,70,1726092000000,2024-09-12T00:00:00.000+02:00,4,9,6.02,off
2024-09-12,1,140,86,78,1726095600000,2024-09-12T01:00:00.000+02:00,4,9,6.708,off
2024-09-12,2,140,86,83,1726099200000,2024-09-12T02:00:00.000+02:00,4,9,7.138,off
2024-09-12,3,140,86,86,1726102800000,2024-09-12T03:00:00.000+02:00,4,9,7.396,off
2024-09-12,4,140,86,74,1726106400000,2024-09-12T04:00:00.000+02:00,4,9,6.364,off
2024-09-12,5,234.49,234.49,44,1726110000000,2024-09-12T05:00:00.000+02:00,4,9,10.317560000000002,off
2024-09-12,6,309.45,309.45,19.6,1726113600000,2024-09-12T06:00:00.000+02:00,4,9,6.06522,morning
2024-09-12,7,309.2,309.2,80.9,1726117200000,2024-09-12T07:00:00.000+02:00,4,9,25.014280000000003,morning
2024-09-12,8,309.08,309.08,113,1726120800000,2024-09-12T08:00:00.000+02:00,4,9,34.92604,morning
2024-09-12,9,260.98,260.93,126,1726124400000,2024-09-12T09:00:00.000+02:00,4,9,32.87718,standard
2024-09-12,10,127,125.02,143,1726128000000,2024-09-12T10:00:00.000+02:00,4,9,17.877860000000002,standard
2024-09-12,11,127,125.01,135,1726131600000,2024-09-12T11:00:00.000+02:00,4,9,16.876350000000002,standard
2024-09-12,12,127,125.01,123,1726135200000,2024-09-12T12:00:00.000+02:00,4,9,15.376230000000001,standard
2024-09-12,13,127,125.01,113,1726138800000,2024-09-12T13:00:00.000+02:00,4,9,14.126130000000002,standard
2024-09-12,14,127,125.04,97,1726142400000,2024-09-12T14:00:00.000+02:00,4,9,12.12888,standard
2024-09-12,15,127,127,95,1726146000000,2024-09-12T15:00:00.000+02:00,4,9,12.065,standard
2024-09-12,16,127,127,80,1726149600000,2024-09-12T16:00:00.000+02:00,4,9,10.16,standard
2024-09-12,17,314.7,314.7,70,1726153200000,2024-09-12T17:00:00.000+02:00,4,9,22.029,standard
2024-09-12,18,361.96,361.96,13,1726156800000,2024-09-12T18:00:00.000+02:00,4,9,4.70548,evening
2024-09-12,19,361.96,361.96,13,1726160400000,2024-09-12T19:00:00.000+02:00,4,9,4.70548,evening
2024-09-12,20,361.96,361.96,13,1726164000000,2024-09-12T20:00:00.000+02:00,4,9,4.70548,standard
2024-09-12,21,361.94,361.94,20,1726167600000,2024-09-12T21:00:00.000+02:00,4,9,7.2388,standard
2024-09-12,22,127,103.49,40,1726171200000,2024-09-12T22:00:00.000+02:00,4,9,4.1396,off
2024-09-12,23,210.45,94.8,65,1726174800000,2024-09-12T23:00:00.000+02:00,4,9,6.162,off
2024-09-13,0,140,85.99,35,1726178400000,2024-09-13T00:00:00.000+02:00,5,9,3.0096499999999997,off
2024-09-13,1,140,85.99,45,1726182000000,2024-09-13T01:00:00.000+02:00,5,9,3.86955,off
2024-09-13,2,140,85.99,65,1726185600000,2024-09-13T02:00:00.000+02:00,5,9,5.58935,off
2024-09-13,3,140,85.99,65,1726189200000,2024-09-13T03:00:00.000+02:00,5,9,5.58935,off
2024-09-13,4,140,87.89,55,1726192800000,2024-09-13T04:00:00.000+02:00,5,9,4.83395,off
2024-09-13,5,244.5,244.5,85,1726196400000,2024-09-13T05:00:00.000+02:00,5,9,20.7825,off
2024-09-13,6,319.5,319.5,70,1726200000000,2024-09-13T06:00:00.000+02:00,5,9,22.365,morning
2024-09-13,7,319.2,319.2,94,1726203600000,2024-09-13T07:00:00.000+02:00,5,9,30.0048,morning
2024-09-13,8,319.02,319.02,165,1726207200000,2024-09-13T08:00:00.000+02:00,5,9,52.638299999999994,morning
2024-09-13,9,308.96,308.96,185,1726210800000,2024-09-13T09:00:00.000+02:00,5,9,57.157599999999995,standard
2024-09-13,10,225,125.27,195,1726214400000,2024-09-13T10:00:00.000+02:00,5,9,24.427649999999996,standard
2024-09-13,11,226.82,125.54,195,1726218000000,2024-09-13T11:00:00.000+02:00,5,9,24.480300000000003,standard
2024-09-13,12,267.45,125.08,185,1726221600000,2024-09-13T12:00:00.000+02:00,5,9,23.1398,standard
2024-09-13,13,267.45,125.08,185,1726225200000,2024-09-13T13:00:00.000+02:00,5,9,23.1398,standard
2024-09-13,14,267.45,125.09,185,1726228800000,2024-09-13T14:00:00.000+02:00,5,9,23.141650000000002,standard
2024-09-13,15,284.95,156.42,150,1726232400000,2024-09-13T15:00:00.000+02:00,5,9,23.462999999999997,standard
2024-09-13,16,293.33,292.33,140,1726236000000,2024-09-13T16:00:00.000+02:00,5,9,40.926199999999994,standard
2024-09-13,17,324.7,324.7,127,1726239600000,2024-09-13T17:00:00.000+02:00,5,9,41.2369,standard
2024-09-13,18,363.68,363.68,55,1726243200000,2024-09-13T18:00:00.000+02:00,5,9,20.0024,evening
2024-09-13,19,363.68,363.68,13,1726246800000,2024-09-13T19:00:00.000+02:00,5,9,4.7278400000000005,evening
2024-09-13,20,363.68,363.68,13,1726250400000,2024-09-13T20:00:00.000+02:00,5,9,4.7278400000000005,standard
2024-09-13,21,363.68,363.68,52.2,1726254000000,2024-09-13T21:00:00.000+02:00,5,9,18.984096,standard
2024-09-13,22,127,125.04,30,1726257600000,2024-09-13T22:00:00.000+02:00,5,9,3.7512000000000003,off
2024-09-13,23,212.95,93.34,30,1726261200000,2024-09-13T23:00:00.000+02:00,5,9,2.8002000000000002,off
2024-09-14,0,140,87.45,85,1726264800000,2024-09-14T00:00:00.000+02:00,6,9,7.43325,off
2024-09-14,1,140,82.28,105,1726268400000,2024-09-14T01:00:00.000+02:00,6,9,8.6394,off
2024-09-14,2,140,82.29,120,1726272000000,2024-09-14T02:00:00.000+02:00,6,9,9.8748,off
2024-09-14,3,140,82.26,120,1726275600000,2024-09-14T03:00:00.000+02:00,6,9,9.8712,off
2024-09-14,4,140,81.97,75,1726279200000,2024-09-14T04:00:00.000+02:00,6,9,6.14775,off
2024-09-14,5,254.5,114.39,60,1726282800000,2024-09-14T05:00:00.000+02:00,6,9,6.8633999999999995,off
2024-09-14,6,329.47,124.96,40,1726286400000,2024-09-14T06:00:00.000+02:00,6,9,4.998399999999999,off
2024-09-14,7,329.16,130.52,70,1726290000000,2024-09-14T07:00:00.000+02:00,6,9,9.136400000000002,standard
2024-09-14,8,328.95,128,115,1726293600000,2024-09-14T08:00:00.000+02:00,6,9,14.72,standard
2024-09-14,9,329.95,126.45,116.6,1726297200000,2024-09-14T09:00:00.000+02:00,6,9,14.744069999999999,standard
2024-09-14,10,292.45,125.08,130,1726300800000,2024-09-14T10:00:00.000+02:00,6,9,16.2604,standard
2024-09-14,11,292.45,125.09,125,1726304400000,2024-09-14T11:00:00.000+02:00,6,9,15.63625,standard
2024-09-14,12,232.86,116.65,110,1726308000000,2024-09-14T12:00:00.000+02:00,6,9,12.8315,off
2024-09-14,13,235,116.65,85,1726311600000,2024-09-14T13:00:00.000+02:00,6,9,9.91525,off
2024-09-14,14,235,116.59,100,1726315200000,2024-09-14T14:00:00.000+02:00,6,9,11.659,off
2024-09-14,15,270,116.86,75,1726318800000,2024-09-14T15:00:00.000+02:00,6,9,8.7645,off
2024-09-14,16,297,119.93,65,1726322400000,2024-09-14T16:00:00.000+02:00,6,9,7.795450000000001,off
2024-09-14,17,312.84,312.88,55,1726326000000,2024-09-14T17:00:00.000+02:00,6,9,17.2084,off
2024-09-14,18,361.97,361.97,15,1726329600000,2024-09-14T18:00:00.000+02:00,6,9,5.42955,standard
2024-09-14,19,361.97,361.97,15,1726333200000,2024-09-14T19:00:00.000+02:00,6,9,5.42955,standard
2024-09-14,20,311.46,311.5,15,1726336800000,2024-09-14T20:00:00.000+02:00,6,9,4.6725,off
2024-09-14,21,280.82,280.95,20,1726340400000,2024-09-14T21:00:00.000+02:00,6,9,5.619,off
2024-09-14,22,261.25,100.08,20,1726344000000,2024-09-14T22:00:00.000+02:00,6,9,2.0016,off
2024-09-14,23,166,108,65,1726347600000,2024-09-14T23:00:00.000+02:00,6,9,7.02,off
2024-09-15,0,140,101.32,115,1726351200000,2024-09-15T00:00:00.000+02:00,7,9,11.6518,off
2024-09-15,1,140,101,125,1726354800000,2024-09-15T01:00:00.000+02:00,7,9,12.625,off
2024-09-15,2,140,101,140,1726358400000,2024-09-15T02:00:00.000+02:00,7,9,14.14,off
2024-09-15,3,140,101,135,1726362000000,2024-09-15T03:00:00.000+02:00,7,9,13.635,off
2024-09-15,4,140,101,90,1726365600000,2024-09-15T04:00:00.000+02:00,7,9,9.09,off
2024-09-15,5,244.5,119.22,75,1726369200000,2024-09-15T05:00:00.000+02:00,7,9,8.9415,off
2024-09-15,6,319.5,125.09,60,1726372800000,2024-09-15T06:00:00.000+02:00,7,9,7.505400000000001,off
2024-09-15,7,319.2,125.04,81.6,1726376400000,2024-09-15T07:00:00.000+02:00,7,9,10.203263999999999,off
2024-09-15,8,309.81,116,150,1726380000000,2024-09-15T08:00:00.000+02:00,7,9,17.4,off
2024-09-15,9,310,101,145,1726383600000,2024-09-15T09:00:00.000+02:00,7,9,14.645,off
2024-09-15,10,235,94.81,135,1726387200000,2024-09-15T10:00:00.000+02:00,7,9,12.79935,off
2024-09-15,11,235,95.35,130,1726390800000,2024-09-15T11:00:00.000+02:00,7,9,12.3955,off
2024-09-15,12,235,96.16,125,1726394400000,2024-09-15T12:00:00.000+02:00,7,9,12.02,off
2024-09-15,13,235,95.89,125,1726398000000,2024-09-15T13:00:00.000+02:00,7,9,11.98625,off
2024-09-15,14,235,96.16,100,1726401600000,2024-09-15T14:00:00.000+02:00,7,9,9.616,off
2024-09-15,15,270,97.79,85,1726405200000,2024-09-15T15:00:00.000+02:00,7,9,8.312149999999999,off
2024-09-15,16,297,110.82,90,1726408800000,2024-09-15T16:00:00.000+02:00,7,9,9.973799999999999,off
2024-09-15,17,312.88,312.91,105,1726412400000,2024-09-15T17:00:00.000+02:00,7,9,32.85555,off
2024-09-15,18,361.97,361.97,25,1726416000000,2024-09-15T18:00:00.000+02:00,7,9,9.04925,off
2024-09-15,19,361.97,361.97,25,1726419600000,2024-09-15T19:00:00.000+02:00,7,9,9.04925,off
2024-09-15,20,313.6,313.64,25,1726423200000,2024-09-15T20:00:00.000+02:00,7,9,7.841,off
2024-09-15,21,287.53,287.66,30,1726426800000,2024-09-15T21:00:00.000+02:00,7,9,8.629800000000001,off
2024-09-15,22,128,109.74,20,1726430400000,2024-09-15T22:00:00.000+02:00,7,9,2.1948,off
2024-09-15,23,166,108.98,30,1726434000000,2024-09-15T23:00:00.000+02:00,7,9,3.2694,off
2024-09-16,0,140,90.01,54.5,1726437600000,2024-09-16T00:00:00.000+02:00,1,9,4.905545,off
2024-09-16,1,140,87.45,84.5,1726441200000,2024-09-16T01:00:00.000+02:00,1,9,7.389525000000001,off
2024-09-16,2,140,87.45,94.5,1726444800000,2024-09-16T02:00:00.000+02:00,1,9,8.264025,off
2024-09-16,3,140,90.01,115,1726448400000,2024-09-16T03:00:00.000+02:00,1,9,10.351150000000002,off
2024-09-16,4,140,90.01,134.5,1726452000000,2024-09-16T04:00:00.000+02:00,1,9,12.106345000000001,off
2024-09-16,5,128,128,114.5,1726455600000,2024-09-16T05:00:00.000+02:00,1,9,14.656,off
2024-09-16,6,125.09,125.03,80,1726459200000,2024-09-16T06:00:00.000+02:00,1,9,10.0024,morning
2024-09-16,7,308.86,308.86,100,1726462800000,2024-09-16T07:00:00.000+02:00,1,9,30.886,morning
2024-09-16,8,307.13,307.13,130,1726466400000,2024-09-16T08:00:00.000+02:00,1,9,39.9269,morning
2024-09-16,9,310,305.67,120,1726470000000,2024-09-16T09:00:00.000+02:00,1,9,36.6804,standard
2024-09-16,10,292.45,153.57,110,1726473600000,2024-09-16T10:00:00.000+02:00,1,9,16.8927,standard
2024-09-16,11,292.45,151.21,120,1726477200000,2024-09-16T11:00:00.000+02:00,1,9,18.1452,standard
2024-09-16,12,292.45,152.98,84.5,1726480800000,2024-09-16T12:00:00.000+02:00,1,9,12.92681,standard
2024-09-16,13,292.45,153.37,74.5,1726484400000,2024-09-16T13:00:00.000+02:00,1,9,11.426065000000001,standard
2024-09-16,14,292.45,151.02,84.5,1726488000000,2024-09-16T14:00:00.000+02:00,1,9,12.761190000000001,standard
2024-09-16,15,309.95,153.76,69.5,1726491600000,2024-09-16T15:00:00.000+02:00,1,9,10.68632,standard
2024-09-16,16,322.45,197.29,54.5,1726495200000,2024-09-16T16:00:00.000+02:00,1,9,10.752305,standard
2024-09-16,17,324.7,324.7,19.5,1726498800000,2024-09-16T17:00:00.000+02:00,1,9,6.33165,standard
2024-09-16,18,361.97,361.97,19.5,1726502400000,2024-09-16T18:00:00.000+02:00,1,9,7.058415000000001,evening
2024-09-16,19,361.97,361.97,19.5,1726506000000,2024-09-16T19:00:00.000+02:00,1,9,7.058415000000001,evening
2024-09-16,20,314.27,314.3,19.5,1726509600000,2024-09-16T20:00:00.000+02:00,1,9,6.128850000000001,standard
2024-09-16,21,128,128,19.5,1726513200000,2024-09-16T21:00:00.000+02:00,1,9,2.496,standard
2024-09-16,22,128,111.8,19.5,1726516800000,2024-09-16T22:00:00.000+02:00,1,9,2.1801,off
2024-09-16,23,166,100,24.5,1726520400000,2024-09-16T23:00:00.000+02:00,1,9,2.45,off
2024-09-17,0,128,98.77,104,1726524000000,2024-09-17T00:00:00.000+02:00,2,9,10.27208,off
2024-09-17,1,128,98.77,120,1726527600000,2024-09-17T01:00:00.000+02:00,2,9,11.8524,off
2024-09-17,2,128,98.76,160,1726531200000,2024-09-17T02:00:00.000+02:00,2,9,15.8016,off
2024-09-17,3,128,98.76,175,1726534800000,2024-09-17T03:00:00.000+02:00,2,9,17.283,off
2024-09-17,4,104.25,98.94,179,1726538400000,2024-09-17T04:00:00.000+02:00,2,9,17.710259999999998,off
2024-09-17,5,137.3,138.62,164,1726542000000,2024-09-17T05:00:00.000+02:00,2,9,22.73368,off
2024-09-17,6,329.5,329.5,139,1726545600000,2024-09-17T06:00:00.000+02:00,2,9,45.8005,morning
2024-09-17,7,329.2,329.2,115,1726549200000,2024-09-17T07:00:00.000+02:00,2,9,37.858,morning
2024-09-17,8,310.77,313.42,120,1726552800000,2024-09-17T08:00:00.000+02:00,2,9,37.6104,morning
2024-09-17,9,207.61,207.61,160,1726556400000,2024-09-17T09:00:00.000+02:00,2,9,33.217600000000004,standard
2024-09-17,10,128,128,190,1726560000000,2024-09-17T10:00:00.000+02:00,2,9,24.32,standard
2024-09-17,11,128,128,180,1726563600000,2024-09-17T11:00:00.000+02:00,2,9,23.04,standard
2024-09-17,12,128,128,170,1726567200000,2024-09-17T12:00:00.000+02:00,2,9,21.76,standard
2024-09-17,13,128,128,165,1726570800000,2024-09-17T13:00:00.000+02:00,2,9,21.12,standard
2024-09-17,14,128,128,140,1726574400000,2024-09-17T14:00:00.000+02:00,2,9,17.92,standard
2024-09-17,15,140.1,140.1,110,1726578000000,2024-09-17T15:00:00.000+02:00,2,9,15.411,standard
2024-09-17,16,292.43,292.43,89,1726581600000,2024-09-17T16:00:00.000+02:00,2,9,26.02627,standard
2024-09-17,17,334.7,334.7,39,1726585200000,2024-09-17T17:00:00.000+02:00,2,9,13.0533,standard
2024-09-17,18,361.69,361.69,19,1726588800000,2024-09-17T18:00:00.000+02:00,2,9,6.872109999999999,evening
2024-09-17,19,361.69,361.69,19,1726592400000,2024-09-17T19:00:00.000+02:00,2,9,6.872109999999999,evening
2024-09-17,20,361.69,361.69,19,1726596000000,2024-09-17T20:00:00.000+02:00,2,9,6.872109999999999,standard
2024-09-17,21,167.08,170.22,19,1726599600000,2024-09-17T21:00:00.000+02:00,2,9,3.23418,standard
2024-09-17,22,128,110.59,24,1726603200000,2024-09-17T22:00:00.000+02:00,2,9,2.65416,off
2024-09-17,23,193.95,98.8,69,1726606800000,2024-09-17T23:00:00.000+02:00,2,9,6.8172,off
2024-09-18,0,115.99,103.1,125,1726610400000,2024-09-18T00:00:00.000+02:00,3,9,12.8875,off
2024-09-18,1,116,103.08,140,1726614000000,2024-09-18T01:00:00.000+02:00,3,9,14.431199999999999,off
2024-09-18,2,116,103.07,170,1726617600000,2024-09-18T02:00:00.000+02:00,3,9,17.5219,off
2024-09-18,3,128,103.87,170,1726621200000,2024-09-18T03:00:00.000+02:00,3,9,17.6579,off
2024-09-18,4,106.08,106.08,130,1726624800000,2024-09-18T04:00:00.000+02:00,3,9,13.7904,off
2024-09-18,5,307.96,307.96,64,1726628400000,2024-09-18T05:00:00.000+02:00,3,9,19.709439999999997,off
2024-09-18,6,339.5,339.5,44,1726632000000,2024-09-18T06:00:00.000+02:00,3,9,14.938,morning
2024-09-18,7,339.2,339.2,59,1726635600000,2024-09-18T07:00:00.000+02:00,3,9,20.0128,morning
2024-09-18,8,325.63,328.58,69,1726639200000,2024-09-18T08:00:00.000+02:00,3,9,22.67202,morning
2024-09-18,9,308.65,308.65,75,1726642800000,2024-09-18T09:00:00.000+02:00,3,9,23.14875,standard
2024-09-18,10,150.1,150.1,74,1726646400000,2024-09-18T10:00:00.000+02:00,3,9,11.1074,standard
2024-09-18,11,150.1,150.1,49,1726650000000,2024-09-18T11:00:00.000+02:00,3,9,7.3549,standard
2024-09-18,12,150.1,150.1,56,1726653600000,2024-09-18T12:00:00.000+02:00,3,9,8.4056,standard
2024-09-18,13,150.1,150.1,44,1726657200000,2024-09-18T13:00:00.000+02:00,3,9,6.6044,standard
2024-09-18,14,150.1,150.1,14,1726660800000,2024-09-18T14:00:00.000+02:00,3,9,2.1014,standard
2024-09-18,15,225,150.1,4,1726664400000,2024-09-18T15:00:00.000+02:00,3,9,0.6003999999999999,standard
2024-09-18,16,314.38,314.3,4,1726668000000,2024-09-18T16:00:00.000+02:00,3,9,1.2572,standard
2024-09-18,17,344.7,344.7,19,1726671600000,2024-09-18T17:00:00.000+02:00,3,9,6.549300000000001,standard
2024-09-18,18,367.92,367.92,14,1726675200000,2024-09-18T18:00:00.000+02:00,3,9,5.15088,evening
2024-09-18,19,367.92,367.92,14,1726678800000,2024-09-18T19:00:00.000+02:00,3,9,5.15088,evening
2024-09-18,20,367.92,367.92,14,1726682400000,2024-09-18T20:00:00.000+02:00,3,9,5.15088,standard
2024-09-18,21,236.58,237.14,19,1726686000000,2024-09-18T21:00:00.000+02:00,3,9,4.50566,standard
2024-09-18,22,128,118.45,19,1726689600000,2024-09-18T22:00:00.000+02:00,3,9,2.25055,off
2024-09-18,23,116,105.47,34,1726693200000,2024-09-18T23:00:00.000+02:00,3,9,3.58598,off
2024-09-19,0,130.04,112.9,246,1726696800000,2024-09-19T00:00:00.000+02:00,4,9,27.773400000000002,off
2024-09-19,1,130.04,112.61,246,1726700400000,2024-09-19T01:00:00.000+02:00,4,9,27.702060000000003,off
2024-09-19,2,130.04,112.09,246,1726704000000,2024-09-19T02:00:00.000+02:00,4,9,27.57414,off
2024-09-19,3,130.04,112.43,255,1726707600000,2024-09-19T03:00:00.000+02:00,4,9,28.66965,off
2024-09-19,4,130.02,115.97,255,1726711200000,2024-09-19T04:00:00.000+02:00,4,9,29.57235,off
2024-09-19,5,312.08,312.08,235,1726714800000,2024-09-19T05:00:00.000+02:00,4,9,73.3388,off
2024-09-19,6,344.5,344.5,179.1,1726718400000,2024-09-19T06:00:00.000+02:00,4,9,61.699949999999994,morning
2024-09-19,7,344.2,344.2,130,1726722000000,2024-09-19T07:00:00.000+02:00,4,9,44.746,morning
2024-09-19,8,343.7,343.7,175,1726725600000,2024-09-19T08:00:00.000+02:00,4,9,60.1475,morning
2024-09-19,9,313.7,313.7,185,1726729200000,2024-09-19T09:00:00.000+02:00,4,9,58.0345,standard
2024-09-19,10,150.09,150.07,195,1726732800000,2024-09-19T10:00:00.000+02:00,4,9,29.26365,standard
2024-09-19,11,150.09,150.07,195,1726736400000,2024-09-19T11:00:00.000+02:00,4,9,29.26365,standard
2024-09-19,12,225,150.07,205,1726740000000,2024-09-19T12:00:00.000+02:00,4,9,30.76435,standard
2024-09-19,13,225,150.07,185,1726743600000,2024-09-19T13:00:00.000+02:00,4,9,27.762949999999996,standard
2024-09-19,14,225,150.07,180,1726747200000,2024-09-19T14:00:00.000+02:00,4,9,27.0126,standard
2024-09-19,15,225,150.08,105,1726750800000,2024-09-19T15:00:00.000+02:00,4,9,15.758400000000002,standard
2024-09-19,16,319.34,319.34,109,1726754400000,2024-09-19T16:00:00.000+02:00,4,9,34.80806,standard
2024-09-19,17,363.44,363.44,110,1726758000000,2024-09-19T17:00:00.000+02:00,4,9,39.9784,standard
2024-09-19,18,368.76,368.76,60,1726761600000,2024-09-19T18:00:00.000+02:00,4,9,22.1256,evening
2024-09-19,19,368.76,368.76,11,1726765200000,2024-09-19T19:00:00.000+02:00,4,9,4.05636,evening
2024-09-19,20,367.01,367.01,11,1726768800000,2024-09-19T20:00:00.000+02:00,4,9,4.037109999999999,standard
2024-09-19,21,237.79,237.79,61.6,1726772400000,2024-09-19T21:00:00.000+02:00,4,9,14.647864,standard
2024-09-19,22,130.03,130.03,88.1,1726776000000,2024-09-19T22:00:00.000+02:00,4,9,11.455643,off
2024-09-19,23,130.02,116.23,160,1726779600000,2024-09-19T23:00:00.000+02:00,4,9,18.596799999999998,off
2024-09-20,0,130.02,112.68,235,1726783200000,2024-09-20T00:00:00.000+02:00,5,9,26.479800000000004,off
2024-09-20,1,130.02,112.12,265,1726786800000,2024-09-20T01:00:00.000+02:00,5,9,29.711800000000004,off
2024-09-20,2,130.02,111.73,285,1726790400000,2024-09-20T02:00:00.000+02:00,5,9,31.84305,off
2024-09-20,3,130.02,112.06,285,1726794000000,2024-09-20T03:00:00.000+02:00,5,9,31.9371,off
2024-09-20,4,130.02,116.03,280,1726797600000,2024-09-20T04:00:00.000+02:00,5,9,32.4884,off
2024-09-20,5,312.87,312.87,175,1726801200000,2024-09-20T05:00:00.000+02:00,5,9,54.75225,off
2024-09-20,6,347.5,347.5,175,1726804800000,2024-09-20T06:00:00.000+02:00,5,9,60.8125,morning
2024-09-20,7,347.2,347.2,185,1726808400000,2024-09-20T07:00:00.000+02:00,5,9,64.232,morning
2024-09-20,8,317.66,317.66,200,1726812000000,2024-09-20T08:00:00.000+02:00,5,9,63.53200000000001,morning
2024-09-20,9,316.64,316.61,244,1726815600000,2024-09-20T09:00:00.000+02:00,5,9,77.25283999999999,standard
2024-09-20,10,150.99,150.99,95.6,1726819200000,2024-09-20T10:00:00.000+02:00,5,9,14.434644,standard
2024-09-20,11,150.99,150.99,91.8,1726822800000,2024-09-20T11:00:00.000+02:00,5,9,13.860882,standard
2024-09-20,12,150.99,150.99,106,1726826400000,2024-09-20T12:00:00.000+02:00,5,9,16.00494,standard
2024-09-20,13,150.99,150.99,101,1726830000000,2024-09-20T13:00:00.000+02:00,5,9,15.249990000000002,standard
2024-09-20,14,161.92,161.92,104,1726833600000,2024-09-20T14:00:00.000+02:00,5,9,16.83968,standard
2024-09-20,15,150.99,150.99,107,1726837200000,2024-09-20T15:00:00.000+02:00,5,9,16.15593,standard
2024-09-20,16,322.27,322.27,112,1726840800000,2024-09-20T16:00:00.000+02:00,5,9,36.09424,standard
2024-09-20,17,369.68,369.68,115,1726844400000,2024-09-20T17:00:00.000+02:00,5,9,42.513200000000005,standard
2024-09-20,18,369.69,369.69,35,1726848000000,2024-09-20T18:00:00.000+02:00,5,9,12.93915,evening
2024-09-20,19,369.69,369.69,25,1726851600000,2024-09-20T19:00:00.000+02:00,5,9,9.24225,evening
2024-09-20,20,369.69,369.69,30,1726855200000,2024-09-20T20:00:00.000+02:00,5,9,11.0907,standard
2024-09-20,21,237.73,237.73,80,1726858800000,2024-09-20T21:00:00.000+02:00,5,9,19.018399999999996,standard
2024-09-20,22,130.08,130.08,95,1726862400000,2024-09-20T22:00:00.000+02:00,5,9,12.3576,off
2024-09-20,23,130.04,118.49,180,1726866000000,2024-09-20T23:00:00.000+02:00,5,9,21.328200000000002,off
2024-09-21,0,130.09,130.01,240,1726869600000,2024-09-21T00:00:00.000+02:00,6,9,31.202399999999997,off
2024-09-21,1,132,120.5,285,1726873200000,2024-09-21T01:00:00.000+02:00,6,9,34.3425,off
2024-09-21,2,132,115.9,285,1726876800000,2024-09-21T02:00:00.000+02:00,6,9,33.0315,off
2024-09-21,3,132,115.65,285,1726880400000,2024-09-21T03:00:00.000+02:00,6,9,32.96025,off
2024-09-21,4,130.07,130.03,275,1726884000000,2024-09-21T04:00:00.000+02:00,6,9,35.75825,off
2024-09-21,5,314.9,111.94,120,1726887600000,2024-09-21T05:00:00.000+02:00,6,9,13.432799999999999,off
2024-09-21,6,313.33,122.68,100,1726891200000,2024-09-21T06:00:00.000+02:00,6,9,12.268,off
2024-09-21,7,349.17,188.58,127,1726894800000,2024-09-21T07:00:00.000+02:00,6,9,23.94966,standard
2024-09-21,8,319.67,188.58,124,1726898400000,2024-09-21T08:00:00.000+02:00,6,9,23.383920000000003,standard
2024-09-21,9,318.59,188.58,200,1726902000000,2024-09-21T09:00:00.000+02:00,6,9,37.716,standard
2024-09-21,10,224.95,151,210,1726905600000,2024-09-21T10:00:00.000+02:00,6,9,31.71,standard
2024-09-21,11,224.95,151,185,1726909200000,2024-09-21T11:00:00.000+02:00,6,9,27.935,standard
2024-09-21,12,150.1,114.29,180,1726912800000,2024-09-21T12:00:00.000+02:00,6,9,20.572200000000002,off
2024-09-21,13,150.1,114.54,195,1726916400000,2024-09-21T13:00:00.000+02:00,6,9,22.335300000000004,off
2024-09-21,14,150.1,112.43,165,1726920000000,2024-09-21T14:00:00.000+02:00,6,9,18.55095,off
2024-09-21,15,150.1,109.34,145,1726923600000,2024-09-21T15:00:00.000+02:00,6,9,15.8543,off
2024-09-21,16,311.33,112.68,130,1726927200000,2024-09-21T16:00:00.000+02:00,6,9,14.648400000000002,off
2024-09-21,17,124.99,124.99,105,1726930800000,2024-09-21T17:00:00.000+02:00,6,9,13.123949999999999,off
2024-09-21,18,371.41,371.43,39,1726934400000,2024-09-21T18:00:00.000+02:00,6,9,14.48577,standard
