date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2017-10-01,0,30.03,293.4,1506808800000,2017-10-01T00:00:00.000+02:00,7,10,8.810801999999999,off
2017-10-01,1,29.94,297,1506812400000,2017-10-01T01:00:00.000+02:00,7,10,8.89218,off
2017-10-01,2,29.68,280,1506816000000,2017-10-01T02:00:00.000+02:00,7,10,8.3104,off
2017-10-01,3,29.51,271,1506819600000,2017-10-01T03:00:00.000+02:00,7,10,7.99721,off
2017-10-01,4,29.62,280,1506823200000,2017-10-01T04:00:00.000+02:00,7,10,8.2936,off
2017-10-01,5,30.31,247,1506826800000,2017-10-01T05:00:00.000+02:00,7,10,7.4865699999999995,off
2017-10-01,6,30.04,264.9,1506830400000,2017-10-01T06:00:00.000+02:00,7,10,7.957595999999999,off
2017-10-01,7,30.06,293.5,1506834000000,2017-10-01T07:00:00.000+02:00,7,10,8.82261,off
2017-10-01,8,30.08,347.8,1506837600000,2017-10-01T08:00:00.000+02:00,7,10,10.461824,off
2017-10-01,9,30.08,344.5,1506841200000,2017-10-01T09:00:00.000+02:00,7,10,10.36256,off
2017-10-01,10,30.09,304.7,1506844800000,2017-10-01T10:00:00.000+02:00,7,10,9.168422999999999,off
2017-10-01,11,30.09,307.1,1506848400000,2017-10-01T11:00:00.000+02:00,7,10,9.240639000000002,off
2017-10-01,12,30.08,304.4,1506852000000,2017-10-01T12:00:00.000+02:00,7,10,9.156351999999998,off
2017-10-01,13,30.07,304,1506855600000,2017-10-01T13:00:00.000+02:00,7,10,9.14128,off
2017-10-01,14,30.05,303.4,1506859200000,2017-10-01T14:00:00.000+02:00,7,10,9.11717,off
2017-10-01,15,30.04,294.3,1506862800000,2017-10-01T15:00:00.000+02:00,7,10,8.840772000000001,off
2017-10-01,16,30.06,288.2,1506866400000,2017-10-01T16:00:00.000+02:00,7,10,8.663292,off
2017-10-01,17,33.08,143.6,1506870000000,2017-10-01T17:00:00.000+02:00,7,10,4.750287999999999,off
2017-10-01,18,34.96,135.6,1506873600000,2017-10-01T18:00:00.000+02:00,7,10,4.740576,off
2017-10-01,19,34.97,129.8,1506877200000,2017-10-01T19:00:00.000+02:00,7,10,4.539106,off
2017-10-01,20,30.75,322,1506880800000,2017-10-01T20:00:00.000+02:00,7,10,9.9015,off
2017-10-01,21,30.37,304,1506884400000,2017-10-01T21:00:00.000+02:00,7,10,9.232479999999999,off
2017-10-01,22,30.19,303,1506888000000,2017-10-01T22:00:00.000+02:00,7,10,9.14757,off
2017-10-01,23,30.04,303.7,1506891600000,2017-10-01T23:00:00.000+02:00,7,10,9.123147999999999,off
2017-10-02,0,29.09,239,1506895200000,2017-10-02T00:00:00.000+02:00,1,10,6.95251,off
2017-10-02,1,28.95,234.3,1506898800000,2017-10-02T01:00:00.000+02:00,1,10,6.782985000000001,off
2017-10-02,2,28.91,234.4,1506902400000,2017-10-02T02:00:00.000+02:00,1,10,6.776504,off
2017-10-02,3,28.91,234.4,1506906000000,2017-10-02T03:00:00.000+02:00,1,10,6.776504,off
2017-10-02,4,29.28,259,1506909600000,2017-10-02T04:00:00.000+02:00,1,10,7.58352,off
2017-10-02,5,30.34,326,1506913200000,2017-10-02T05:00:00.000+02:00,1,10,9.89084,off
2017-10-02,6,62.93,273.1,1506916800000,2017-10-02T06:00:00.000+02:00,1,10,17.186183,morning
2017-10-02,7,70.05,181,1506920400000,2017-10-02T07:00:00.000+02:00,1,10,12.67905,morning
2017-10-02,8,70.07,164,1506924000000,2017-10-02T08:00:00.000+02:00,1,10,11.49148,morning
2017-10-02,9,70.08,159,1506927600000,2017-10-02T09:00:00.000+02:00,1,10,11.142719999999999,standard
2017-10-02,10,63.03,241.4,1506931200000,2017-10-02T10:00:00.000+02:00,1,10,15.215442000000001,standard
2017-10-02,11,63.05,240.5,1506934800000,2017-10-02T11:00:00.000+02:00,1,10,15.163525,standard
2017-10-02,12,63,250.6,1506938400000,2017-10-02T12:00:00.000+02:00,1,10,15.787799999999999,standard
2017-10-02,13,63.02,234.8,1506942000000,2017-10-02T13:00:00.000+02:00,1,10,14.797096000000002,standard
2017-10-02,14,63.11,240.2,1506945600000,2017-10-02T14:00:00.000+02:00,1,10,15.159021999999998,standard
2017-10-02,15,63.23,241.1,1506949200000,2017-10-02T15:00:00.000+02:00,1,10,15.244753,standard
2017-10-02,16,63.31,241.4,1506952800000,2017-10-02T16:00:00.000+02:00,1,10,15.283034,standard
2017-10-02,17,63.21,258,1506956400000,2017-10-02T17:00:00.000+02:00,1,10,16.30818,standard
2017-10-02,18,85.08,133.5,1506960000000,2017-10-02T18:00:00.000+02:00,1,10,11.35818,evening
2017-10-02,19,84.98,259.2,1506963600000,2017-10-02T19:00:00.000+02:00,1,10,22.026816,evening
2017-10-02,20,63.7,219.6,1506967200000,2017-10-02T20:00:00.000+02:00,1,10,13.988520000000001,standard
2017-10-02,21,62.97,289.2,1506970800000,2017-10-02T21:00:00.000+02:00,1,10,18.210924,standard
2017-10-02,22,30.46,383,1506974400000,2017-10-02T22:00:00.000+02:00,1,10,11.66618,off
2017-10-02,23,30.21,317,1506978000000,2017-10-02T23:00:00.000+02:00,1,10,9.57657,off
2017-10-03,0,29.52,273,1506981600000,2017-10-03T00:00:00.000+02:00,2,10,8.05896,off
2017-10-03,1,29.3,258,1506985200000,2017-10-03T01:00:00.000+02:00,2,10,7.5594,off
2017-10-03,2,29.18,248,1506988800000,2017-10-03T02:00:00.000+02:00,2,10,7.23664,off
2017-10-03,3,29.07,233,1506992400000,2017-10-03T03:00:00.000+02:00,2,10,6.77331,off
2017-10-03,4,29.7,286,1506996000000,2017-10-03T04:00:00.000+02:00,2,10,8.4942,off
2017-10-03,5,30.99,433,1506999600000,2017-10-03T05:00:00.000+02:00,2,10,13.41867,off
2017-10-03,6,62.96,266,1507003200000,2017-10-03T06:00:00.000+02:00,2,10,16.74736,morning
2017-10-03,7,70.05,184,1507006800000,2017-10-03T07:00:00.000+02:00,2,10,12.889199999999999,morning
2017-10-03,8,70.06,168.1,1507010400000,2017-10-03T08:00:00.000+02:00,2,10,11.777085999999999,morning
