date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2023-12-01,0,175.07,31.5,1701381600000,2023-12-01T00:00:00.000+02:00,5,12,5.514705,off
2023-12-01,1,175.06,31.5,1701385200000,2023-12-01T01:00:00.000+02:00,5,12,5.514390000000001,off
2023-12-01,2,175.06,31.5,1701388800000,2023-12-01T02:00:00.000+02:00,5,12,5.514390000000001,off
2023-12-01,3,175.06,31.5,1701392400000,2023-12-01T03:00:00.000+02:00,5,12,5.514390000000001,off
2023-12-01,4,175.07,28.5,1701396000000,2023-12-01T04:00:00.000+02:00,5,12,4.989495,off
2023-12-01,5,174.98,48.2,1701399600000,2023-12-01T05:00:00.000+02:00,5,12,8.434036,off
2023-12-01,6,235.02,56.5,1701403200000,2023-12-01T06:00:00.000+02:00,5,12,13.278630000000001,morning
2023-12-01,7,235.05,31.5,1701406800000,2023-12-01T07:00:00.000+02:00,5,12,7.404075000000001,morning
2023-12-01,8,235.04,43.5,1701410400000,2023-12-01T08:00:00.000+02:00,5,12,10.22424,morning
2023-12-01,9,235.06,28.5,1701414000000,2023-12-01T09:00:00.000+02:00,5,12,6.69921,standard
2023-12-01,10,235.05,33.5,1701417600000,2023-12-01T10:00:00.000+02:00,5,12,7.874175,standard
2023-12-01,11,235.05,33.5,1701421200000,2023-12-01T11:00:00.000+02:00,5,12,7.874175,standard
2023-12-01,12,235.05,33.5,1701424800000,2023-12-01T12:00:00.000+02:00,5,12,7.874175,standard
2023-12-01,13,235.06,33.5,1701428400000,2023-12-01T13:00:00.000+02:00,5,12,7.87451,standard
2023-12-01,14,235.06,33.5,1701432000000,2023-12-01T14:00:00.000+02:00,5,12,7.87451,standard
2023-12-01,15,235.06,33.5,1701435600000,2023-12-01T15:00:00.000+02:00,5,12,7.87451,standard
2023-12-01,16,235.05,50.5,1701439200000,2023-12-01T16:00:00.000+02:00,5,12,11.870025000000002,standard
2023-12-01,17,300.02,72.5,1701442800000,2023-12-01T17:00:00.000+02:00,5,12,21.75145,standard
2023-12-01,18,300.04,66.5,1701446400000,2023-12-01T18:00:00.000+02:00,5,12,19.95266,evening
2023-12-01,19,300.07,66.5,1701450000000,2023-12-01T19:00:00.000+02:00,5,12,19.954655,evening
2023-12-01,20,300.06,66.5,1701453600000,2023-12-01T20:00:00.000+02:00,5,12,19.95399,standard
2023-12-01,21,285.05,55.5,1701457200000,2023-12-01T21:00:00.000+02:00,5,12,15.820275000000002,standard
2023-12-01,22,235.06,65.5,1701460800000,2023-12-01T22:00:00.000+02:00,5,12,15.39643,off
2023-12-01,23,235.04,58.5,1701464400000,2023-12-01T23:00:00.000+02:00,5,12,13.74984,off
2023-12-02,0,168.08,12.6,1701468000000,2023-12-02T00:00:00.000+02:00,6,12,2.117808,off
2023-12-02,1,168.08,31.6,1701471600000,2023-12-02T01:00:00.000+02:00,6,12,5.3113280000000005,off
2023-12-02,2,168.08,44.6,1701475200000,2023-12-02T02:00:00.000+02:00,6,12,7.496368,off
2023-12-02,3,168.07,49.6,1701478800000,2023-12-02T03:00:00.000+02:00,6,12,8.336272,off
2023-12-02,4,168.05,47.6,1701482400000,2023-12-02T04:00:00.000+02:00,6,12,7.999180000000001,off
2023-12-02,5,165.02,57,1701486000000,2023-12-02T05:00:00.000+02:00,6,12,9.40614,off
2023-12-02,6,235.05,82.6,1701489600000,2023-12-02T06:00:00.000+02:00,6,12,19.41513,off
2023-12-02,7,235.05,72.6,1701493200000,2023-12-02T07:00:00.000+02:00,6,12,17.06463,standard
2023-12-02,8,235.05,55.6,1701496800000,2023-12-02T08:00:00.000+02:00,6,12,13.06878,standard
2023-12-02,9,235.08,28.6,1701500400000,2023-12-02T09:00:00.000+02:00,6,12,6.723288,standard
2023-12-02,10,235.07,32.6,1701504000000,2023-12-02T10:00:00.000+02:00,6,12,7.663282000000001,standard
2023-12-02,11,235.06,32.6,1701507600000,2023-12-02T11:00:00.000+02:00,6,12,7.662956,standard
2023-12-02,12,235.06,32.6,1701511200000,2023-12-02T12:00:00.000+02:00,6,12,7.662956,off
2023-12-02,13,235.05,32.6,1701514800000,2023-12-02T13:00:00.000+02:00,6,12,7.662630000000001,off
2023-12-02,14,235.05,32.6,1701518400000,2023-12-02T14:00:00.000+02:00,6,12,7.662630000000001,off
2023-12-02,15,235.04,32.6,1701522000000,2023-12-02T15:00:00.000+02:00,6,12,7.662304,off
2023-12-02,16,235.02,49.6,1701525600000,2023-12-02T16:00:00.000+02:00,6,12,11.656992,off
2023-12-02,17,267.29,72.6,1701529200000,2023-12-02T17:00:00.000+02:00,6,12,19.405254,off
2023-12-02,18,300.04,67.6,1701532800000,2023-12-02T18:00:00.000+02:00,6,12,20.282704,standard
2023-12-02,19,300.07,67.6,1701536400000,2023-12-02T19:00:00.000+02:00,6,12,20.284731999999995,standard
2023-12-02,20,300.06,67.6,1701540000000,2023-12-02T20:00:00.000+02:00,6,12,20.284055999999996,off
2023-12-02,21,235.1,55.6,1701543600000,2023-12-02T21:00:00.000+02:00,6,12,13.07156,off
2023-12-02,22,235.07,50.6,1701547200000,2023-12-02T22:00:00.000+02:00,6,12,11.894542,off
2023-12-02,23,235.07,33.6,1701550800000,2023-12-02T23:00:00.000+02:00,6,12,7.898352,off
2023-12-03,0,168.08,11.8,1701554400000,2023-12-03T00:00:00.000+02:00,7,12,1.9833440000000002,off
2023-12-03,1,168.08,11.8,1701558000000,2023-12-03T01:00:00.000+02:00,7,12,1.9833440000000002,off
2023-12-03,2,168.06,24.8,1701561600000,2023-12-03T02:00:00.000+02:00,7,12,4.167888,off
2023-12-03,3,168.02,43.8,1701565200000,2023-12-03T03:00:00.000+02:00,7,12,7.3592759999999995,off
2023-12-03,4,168.01,50.8,1701568800000,2023-12-03T04:00:00.000+02:00,7,12,8.534908,off
2023-12-03,5,165.06,41.8,1701572400000,2023-12-03T05:00:00.000+02:00,7,12,6.899508,off
2023-12-03,6,165.08,87.8,1701576000000,2023-12-03T06:00:00.000+02:00,7,12,14.494024000000001,off
2023-12-03,7,165.08,84.8,1701579600000,2023-12-03T07:00:00.000+02:00,7,12,13.998784000000002,off
2023-12-03,8,165.08,80.8,1701583200000,2023-12-03T08:00:00.000+02:00,7,12,13.338464,off
2023-12-03,9,165.09,60.8,1701586800000,2023-12-03T09:00:00.000+02:00,7,12,10.037472,off
2023-12-03,10,165.07,41.8,1701590400000,2023-12-03T10:00:00.000+02:00,7,12,6.899926,off
2023-12-03,11,165.07,37.8,1701594000000,2023-12-03T11:00:00.000+02:00,7,12,6.239645999999999,off
2023-12-03,12,165.07,37.8,1701597600000,2023-12-03T12:00:00.000+02:00,7,12,6.239645999999999,off
2023-12-03,13,168.01,47.8,1701601200000,2023-12-03T13:00:00.000+02:00,7,12,8.030878,off
2023-12-03,14,168.01,47.8,1701604800000,2023-12-03T14:00:00.000+02:00,7,12,8.030878,off
2023-12-03,15,168.02,44.8,1701608400000,2023-12-03T15:00:00.000+02:00,7,12,7.527296000000001,off
2023-12-03,16,216.22,63.8,1701612000000,2023-12-03T16:00:00.000+02:00,7,12,13.794836,off
2023-12-03,17,165.07,119.8,1701615600000,2023-12-03T17:00:00.000+02:00,7,12,19.775385999999997,off
2023-12-03,18,300.05,77.8,1701619200000,2023-12-03T18:00:00.000+02:00,7,12,23.34389,off
2023-12-03,19,300.07,72.8,1701622800000,2023-12-03T19:00:00.000+02:00,7,12,21.845095999999998,off
2023-12-03,20,300.07,72.8,1701626400000,2023-12-03T20:00:00.000+02:00,7,12,21.845095999999998,off
2023-12-03,21,230.94,45.8,1701630000000,2023-12-03T21:00:00.000+02:00,7,12,10.577052,off
2023-12-03,22,168.02,45.8,1701633600000,2023-12-03T22:00:00.000+02:00,7,12,7.695316,off
2023-12-03,23,168.05,28.8,1701637200000,2023-12-03T23:00:00.000+02:00,7,12,4.839840000000001,off
2023-12-04,0,175.09,12.6,1701640800000,2023-12-04T00:00:00.000+02:00,1,12,2.206134,off
2023-12-04,1,175.07,31.6,1701644400000,2023-12-04T01:00:00.000+02:00,1,12,5.532212,off
2023-12-04,2,175.05,44.6,1701648000000,2023-12-04T02:00:00.000+02:00,1,12,7.807230000000001,off
2023-12-04,3,175.04,49.6,1701651600000,2023-12-04T03:00:00.000+02:00,1,12,8.681984,off
2023-12-04,4,175.06,47.6,1701655200000,2023-12-04T04:00:00.000+02:00,1,12,8.332856,off
2023-12-04,5,174.98,57,1701658800000,2023-12-04T05:00:00.000+02:00,1,12,9.973859999999998,off
2023-12-04,6,226.18,82.6,1701662400000,2023-12-04T06:00:00.000+02:00,1,12,18.682468,morning
2023-12-04,7,219.31,72.6,1701666000000,2023-12-04T07:00:00.000+02:00,1,12,15.921906,morning
2023-12-04,8,227.82,55.6,1701669600000,2023-12-04T08:00:00.000+02:00,1,12,12.666792,morning
2023-12-04,9,235.05,28.6,1701673200000,2023-12-04T09:00:00.000+02:00,1,12,6.72243,standard
2023-12-04,10,235.04,32.6,1701676800000,2023-12-04T10:00:00.000+02:00,1,12,7.662304,standard
2023-12-04,11,235.05,32.6,1701680400000,2023-12-04T11:00:00.000+02:00,1,12,7.662630000000001,standard
2023-12-04,12,235.06,32.6,1701684000000,2023-12-04T12:00:00.000+02:00,1,12,7.662956,standard
2023-12-04,13,235.06,32.6,1701687600000,2023-12-04T13:00:00.000+02:00,1,12,7.662956,standard
2023-12-04,14,235.07,32.6,1701691200000,2023-12-04T14:00:00.000+02:00,1,12,7.663282000000001,standard
2023-12-04,15,235.07,32.6,1701694800000,2023-12-04T15:00:00.000+02:00,1,12,7.663282000000001,standard
2023-12-04,16,235.06,49.6,1701698400000,2023-12-04T16:00:00.000+02:00,1,12,11.658976000000001,standard
2023-12-04,17,300.02,72.6,1701702000000,2023-12-04T17:00:00.000+02:00,1,12,21.781451999999998,standard
2023-12-04,18,300.04,67.6,1701705600000,2023-12-04T18:00:00.000+02:00,1,12,20.282704,evening
2023-12-04,19,300.06,67.6,1701709200000,2023-12-04T19:00:00.000+02:00,1,12,20.284055999999996,evening
2023-12-04,20,300.05,67.6,1701712800000,2023-12-04T20:00:00.000+02:00,1,12,20.283379999999998,standard
2023-12-04,21,285.04,55.6,1701716400000,2023-12-04T21:00:00.000+02:00,1,12,15.848224000000002,standard
2023-12-04,22,235.06,50.6,1701720000000,2023-12-04T22:00:00.000+02:00,1,12,11.894036,off
2023-12-04,23,235.07,33.6,1701723600000,2023-12-04T23:00:00.000+02:00,1,12,7.898352,off
2023-12-05,0,175.05,20,1701727200000,2023-12-05T00:00:00.000+02:00,2,12,3.501,off
2023-12-05,1,175.02,25,1701730800000,2023-12-05T01:00:00.000+02:00,2,12,4.3755,off
2023-12-05,2,174.95,25,1701734400000,2023-12-05T02:00:00.000+02:00,2,12,4.37375,off
2023-12-05,3,174.95,30,1701738000000,2023-12-05T03:00:00.000+02:00,2,12,5.2485,off
2023-12-05,4,175.03,41.2,1701741600000,2023-12-05T04:00:00.000+02:00,2,12,7.211236,off
2023-12-05,5,159.96,20,1701745200000,2023-12-05T05:00:00.000+02:00,2,12,3.1992000000000003,off
2023-12-05,6,222.91,61.2,1701748800000,2023-12-05T06:00:00.000+02:00,2,12,13.642092,morning
2023-12-05,7,222.35,41.2,1701752400000,2023-12-05T07:00:00.000+02:00,2,12,9.16082,morning
2023-12-05,8,224.04,33.2,1701756000000,2023-12-05T08:00:00.000+02:00,2,12,7.438128000000001,morning
2023-12-05,9,235.01,33.2,1701759600000,2023-12-05T09:00:00.000+02:00,2,12,7.802332000000001,standard
2023-12-05,10,235,38.2,1701763200000,2023-12-05T10:00:00.000+02:00,2,12,8.977,standard
2023-12-05,11,235.02,38.2,1701766800000,2023-12-05T11:00:00.000+02:00,2,12,8.977764,standard
2023-12-05,12,235.05,38.2,1701770400000,2023-12-05T12:00:00.000+02:00,2,12,8.97891,standard
2023-12-05,13,235.05,38.2,1701774000000,2023-12-05T13:00:00.000+02:00,2,12,8.97891,standard
2023-12-05,14,235.05,38.2,1701777600000,2023-12-05T14:00:00.000+02:00,2,12,8.97891,standard
2023-12-05,15,235.04,38.2,1701781200000,2023-12-05T15:00:00.000+02:00,2,12,8.978528,standard
2023-12-05,16,235.03,55.2,1701784800000,2023-12-05T16:00:00.000+02:00,2,12,12.973656,standard
2023-12-05,17,266.7,21.2,1701788400000,2023-12-05T17:00:00.000+02:00,2,12,5.65404,standard
2023-12-05,18,299.18,82.2,1701792000000,2023-12-05T18:00:00.000+02:00,2,12,24.592596,evening
2023-12-05,19,299.18,82.2,1701795600000,2023-12-05T19:00:00.000+02:00,2,12,24.592596,evening
2023-12-05,20,299.18,82.2,1701799200000,2023-12-05T20:00:00.000+02:00,2,12,24.592596,standard
2023-12-05,21,262.58,21.2,1701802800000,2023-12-05T21:00:00.000+02:00,2,12,5.566696,standard
2023-12-05,22,235.06,55.2,1701806400000,2023-12-05T22:00:00.000+02:00,2,12,12.975312,off
2023-12-05,23,235.05,38.2,1701810000000,2023-12-05T23:00:00.000+02:00,2,12,8.97891,off
2023-12-06,0,185.07,21.1,1701813600000,2023-12-06T00:00:00.000+02:00,3,12,3.904977,off
2023-12-06,1,185.04,43.1,1701817200000,2023-12-06T01:00:00.000+02:00,3,12,7.975224,off
2023-12-06,2,185.02,58.1,1701820800000,2023-12-06T02:00:00.000+02:00,3,12,10.749662,off
2023-12-06,3,185,62.1,1701824400000,2023-12-06T03:00:00.000+02:00,3,12,11.4885,off
2023-12-06,4,185.03,64.1,1701828000000,2023-12-06T04:00:00.000+02:00,3,12,11.860422999999999,off
2023-12-06,5,174.98,55,1701831600000,2023-12-06T05:00:00.000+02:00,3,12,9.623899999999999,off
2023-12-06,6,245.01,64.1,1701835200000,2023-12-06T06:00:00.000+02:00,3,12,15.705140999999998,morning
2023-12-06,7,226.91,64.1,1701838800000,2023-12-06T07:00:00.000+02:00,3,12,14.544930999999998,morning
2023-12-06,8,245.02,70.1,1701842400000,2023-12-06T08:00:00.000+02:00,3,12,17.175901999999997,morning
2023-12-06,9,245.04,45.1,1701846000000,2023-12-06T09:00:00.000+02:00,3,12,11.051304,standard
2023-12-06,10,245.06,33.1,1701849600000,2023-12-06T10:00:00.000+02:00,3,12,8.111486000000001,standard
2023-12-06,11,245.07,33.1,1701853200000,2023-12-06T11:00:00.000+02:00,3,12,8.111817,standard
2023-12-06,12,245.07,33.1,1701856800000,2023-12-06T12:00:00.000+02:00,3,12,8.111817,standard
2023-12-06,13,245.07,33.1,1701860400000,2023-12-06T13:00:00.000+02:00,3,12,8.111817,standard
2023-12-06,14,245.07,33.1,1701864000000,2023-12-06T14:00:00.000+02:00,3,12,8.111817,standard
2023-12-06,15,245.07,33.1,1701867600000,2023-12-06T15:00:00.000+02:00,3,12,8.111817,standard
2023-12-06,16,245.07,50.1,1701871200000,2023-12-06T16:00:00.000+02:00,3,12,12.278006999999999,standard
2023-12-06,17,264.32,26.1,1701874800000,2023-12-06T17:00:00.000+02:00,3,12,6.898752,standard
2023-12-06,18,300.04,86.1,1701878400000,2023-12-06T18:00:00.000+02:00,3,12,25.833444,evening
2023-12-06,19,300.05,86.1,1701882000000,2023-12-06T19:00:00.000+02:00,3,12,25.834305,evening
2023-12-06,20,300.05,86.1,1701885600000,2023-12-06T20:00:00.000+02:00,3,12,25.834305,standard
2023-12-06,21,258.9,26.1,1701889200000,2023-12-06T21:00:00.000+02:00,3,12,6.75729,standard
2023-12-06,22,245.07,60.1,1701892800000,2023-12-06T22:00:00.000+02:00,3,12,14.728707,off
2023-12-06,23,245.07,43.1,1701896400000,2023-12-06T23:00:00.000+02:00,3,12,10.562517,off
2023-12-07,0,150.07,16.1,1701900000000,2023-12-07T00:00:00.000+02:00,4,12,2.416127,off
2023-12-07,1,150.05,16.1,1701903600000,2023-12-07T01:00:00.000+02:00,4,12,2.415805,off
2023-12-07,2,150.05,16.1,1701907200000,2023-12-07T02:00:00.000+02:00,4,12,2.415805,off
2023-12-07,3,150.05,16.1,1701910800000,2023-12-07T03:00:00.000+02:00,4,12,2.415805,off
2023-12-07,4,150.07,16.1,1701914400000,2023-12-07T04:00:00.000+02:00,4,12,2.416127,off
2023-12-07,5,119.89,15,1701918000000,2023-12-07T05:00:00.000+02:00,4,12,1.79835,off
2023-12-07,6,174.95,59.8,1701921600000,2023-12-07T06:00:00.000+02:00,4,12,10.462009999999998,morning
2023-12-07,7,174.96,62.1,1701925200000,2023-12-07T07:00:00.000+02:00,4,12,10.865016,morning
2023-12-07,8,174.99,57.1,1701928800000,2023-12-07T08:00:00.000+02:00,4,12,9.991929,morning
2023-12-07,9,222.6,23,1701932400000,2023-12-07T09:00:00.000+02:00,4,12,5.119800000000001,standard
2023-12-07,10,119.9,15.1,1701936000000,2023-12-07T10:00:00.000+02:00,4,12,1.81049,standard
2023-12-07,11,120.98,16.1,1701939600000,2023-12-07T11:00:00.000+02:00,4,12,1.9477780000000002,standard
2023-12-07,12,170.95,16.1,1701943200000,2023-12-07T12:00:00.000+02:00,4,12,2.752295,standard
2023-12-07,13,200.02,16.1,1701946800000,2023-12-07T13:00:00.000+02:00,4,12,3.2203220000000004,standard
2023-12-07,14,120.98,16.1,1701950400000,2023-12-07T14:00:00.000+02:00,4,12,1.9477780000000002,standard
2023-12-07,15,200.04,16.1,1701954000000,2023-12-07T15:00:00.000+02:00,4,12,3.220644,standard
2023-12-07,16,220.08,52.1,1701957600000,2023-12-07T16:00:00.000+02:00,4,12,11.466168000000001,standard
2023-12-07,17,225.71,67.1,1701961200000,2023-12-07T17:00:00.000+02:00,4,12,15.145140999999999,standard
