date,hour,price,volume,dt,datetime,dayOfWeek,month,value,category
2021-01-01,0,50.18,165,1609452000000,2021-01-01T00:00:00.000+02:00,5,1,8.2797,off
2021-01-01,1,50.16,154,1609455600000,2021-01-01T01:00:00.000+02:00,5,1,7.724639999999999,off
2021-01-01,2,50.14,147,1609459200000,2021-01-01T02:00:00.000+02:00,5,1,7.37058,off
2021-01-01,3,50.13,145,1609462800000,2021-01-01T03:00:00.000+02:00,5,1,7.2688500000000005,off
2021-01-01,4,50.12,135,1609466400000,2021-01-01T04:00:00.000+02:00,5,1,6.7661999999999995,off
2021-01-01,5,50.05,61,1609470000000,2021-01-01T05:00:00.000+02:00,5,1,3.05305,off
2021-01-01,6,50.03,61,1609473600000,2021-01-01T06:00:00.000+02:00,5,1,3.05183,morning
2021-01-01,7,50.04,61,1609477200000,2021-01-01T07:00:00.000+02:00,5,1,3.0524400000000003,morning
2021-01-01,8,50.05,61,1609480800000,2021-01-01T08:00:00.000+02:00,5,1,3.05305,morning
2021-01-01,9,50.05,63,1609484400000,2021-01-01T09:00:00.000+02:00,5,1,3.1531499999999997,standard
2021-01-01,10,50.06,76,1609488000000,2021-01-01T10:00:00.000+02:00,5,1,3.8045600000000004,standard
2021-01-01,11,50.07,76,1609491600000,2021-01-01T11:00:00.000+02:00,5,1,3.80532,standard
2021-01-01,12,50.06,76,1609495200000,2021-01-01T12:00:00.000+02:00,5,1,3.8045600000000004,standard
2021-01-01,13,50.06,76,1609498800000,2021-01-01T13:00:00.000+02:00,5,1,3.8045600000000004,standard
2021-01-01,14,50.06,76,1609502400000,2021-01-01T14:00:00.000+02:00,5,1,3.8045600000000004,standard
2021-01-01,15,50.06,76,1609506000000,2021-01-01T15:00:00.000+02:00,5,1,3.8045600000000004,standard
2021-01-01,16,50.05,76,1609509600000,2021-01-01T16:00:00.000+02:00,5,1,3.8038,standard
2021-01-01,17,50.05,76,1609513200000,2021-01-01T17:00:00.000+02:00,5,1,3.8038,standard
2021-01-01,18,50.03,29,1609516800000,2021-01-01T18:00:00.000+02:00,5,1,1.45087,standard
2021-01-01,19,50.11,56,1609520400000,2021-01-01T19:00:00.000+02:00,5,1,2.8061599999999998,evening
2021-01-01,20,60.29,74,1609524000000,2021-01-01T20:00:00.000+02:00,5,1,4.46146,evening
2021-01-01,21,50.19,120,1609527600000,2021-01-01T21:00:00.000+02:00,5,1,6.022799999999999,standard
2021-01-01,22,51.86,150.4,1609531200000,2021-01-01T22:00:00.000+02:00,5,1,7.7997440000000005,off
2021-01-01,23,50.31,163,1609534800000,2021-01-01T23:00:00.000+02:00,5,1,8.20053,off
2021-01-02,0,50.1,153,1609538400000,2021-01-02T00:00:00.000+02:00,6,1,7.6653,off
2021-01-02,1,50.07,148,1609542000000,2021-01-02T01:00:00.000+02:00,6,1,7.41036,off
2021-01-02,2,50.06,140,1609545600000,2021-01-02T02:00:00.000+02:00,6,1,7.008400000000001,off
2021-01-02,3,50.06,138,1609549200000,2021-01-02T03:00:00.000+02:00,6,1,6.90828,off
2021-01-02,4,50.06,137,1609552800000,2021-01-02T04:00:00.000+02:00,6,1,6.85822,off
