date,hour,price,volume
2021-05-01,0,35.08,88.0
2021-05-01,1,35.07,103.0
2021-05-01,2,35.06,114.0
2021-05-01,3,35.06,117.0
2021-05-01,4,35.06,114.0
2021-05-01,5,35.07,126.0
2021-05-01,6,35.04,149.0
2021-05-01,7,35.09,100.7
2021-05-01,8,43.74,81.0
2021-05-01,9,43.76,64.0
2021-05-01,10,43.78,55.0
2021-05-01,11,43.78,54.0
2021-05-01,12,35.06,140.8
2021-05-01,13,35.05,156.7
2021-05-01,14,35.05,162.7
2021-05-01,15,35.04,174.6
2021-05-01,16,35.04,167.5
2021-05-01,17,40.01,164.0
2021-05-01,18,279.11,20.0
2021-05-01,19,279.13,20.0
2021-05-01,20,40.07,69.5
2021-05-01,21,35.08,71.0
2021-05-01,22,39.74,82.1
2021-05-01,23,35.07,121.0
2021-05-02,0,30.98,102.0
2021-05-02,1,30.1,116.0
2021-05-02,2,30.08,128.0
2021-05-02,3,30.07,135.0
2021-05-02,4,30.08,137.0
2021-05-02,5,30.06,164.0
2021-05-02,6,30.07,198.0
2021-05-02,7,35.03,190.0
2021-05-02,8,35.05,160.0
2021-05-02,9,35.06,143.0
2021-05-02,10,35.06,140.0
2021-05-02,11,35.06,138.0
2021-05-02,12,35.06,136.0
2021-05-02,13,35.05,149.0
2021-05-02,14,35.05,147.0
2021-05-02,15,35.05,143.0
2021-05-02,16,35.06,137.0
2021-05-02,17,40.03,128.0
2021-05-02,18,40.09,41.0
2021-05-02,19,40.09,37.0
2021-05-02,20,40.08,61.0
2021-05-02,21,35.08,81.0
2021-05-02,22,39.57,97.0
2021-05-02,23,30.08,145.0
2021-05-03,0,43.94,46.0
2021-05-03,1,39.92,128.0
2021-05-03,2,39.7,132.0
2021-05-03,3,39.03,134.0
2021-05-03,4,39.92,124.0
2021-05-03,5,43.98,102.8
2021-05-03,6,43.98,85.0
2021-05-03,7,127.02,82.0
2021-05-03,8,190.03,82.0
2021-05-03,9,174.04,82.0
2021-05-03,10,69.02,91.0
2021-05-03,11,69.02,92.0
2021-05-03,12,69.01,91.0
2021-05-03,13,69.0,91.0
2021-05-03,14,69.01,91.0
2021-05-03,15,69.0,91.0
2021-05-03,16,69.0,91.0
2021-05-03,17,69.02,91.0
2021-05-03,18,294.99,60.0
2021-05-03,19,294.98,60.0
2021-05-03,20,261.97,60.0
2021-05-03,21,89.01,83.0
2021-05-03,22,45.06,110.2
2021-05-03,23,43.98,90.4
2021-05-04,0,43.92,45.0
2021-05-04,1,38.44,124.1
2021-05-04,2,37.99,119.7
2021-05-04,3,37.99,128.1
2021-05-04,4,39.92,123.0
2021-05-04,5,43.98,106.4
2021-05-04,6,45.96,125.6
2021-05-04,7,126.98,81.0
2021-05-04,8,189.91,81.0
2021-05-04,9,144.29,81.0
2021-05-04,10,77.69,89.0
2021-05-04,11,76.18,90.0
2021-05-04,12,75.11,89.0
2021-05-04,13,78.77,89.0
2021-05-04,14,79.56,89.0
2021-05-04,15,77.67,89.0
2021-05-04,16,75.1,89.0
2021-05-04,17,299.1,80.0
2021-05-04,18,297.0,60.0
2021-05-04,19,299.08,55.0
2021-05-04,20,261.94,60.0
2021-05-04,21,87.06,82.0
2021-05-04,22,46.92,77.4
2021-05-04,23,43.97,81.3
2021-05-05,0,43.98,102.0
2021-05-05,1,39.93,128.0
2021-05-05,2,38.0,130.0
2021-05-05,3,37.99,130.0
2021-05-05,4,39.98,125.0
2021-05-05,5,43.99,120.0
2021-05-05,6,45.94,123.6
2021-05-05,7,126.91,78.0
