date,hour,price,volume
2022-10-01,0,48.97,168.0
2022-10-01,1,48.96,166.0
2022-10-01,2,48.95,166.0
2022-10-01,3,48.94,164.0
2022-10-01,4,48.97,163.0
2022-10-01,5,48.9,89.0
2022-10-01,6,50.75,227.9
2022-10-01,7,95.59,228.0
2022-10-01,8,98.45,194.0
2022-10-01,9,98.76,197.0
2022-10-01,10,98.45,201.0
2022-10-01,11,98.76,181.0
2022-10-01,12,51.28,173.8
2022-10-01,13,51.15,190.0
2022-10-01,14,51.11,194.9
2022-10-01,15,51.14,188.6
2022-10-01,16,50.78,230.3
2022-10-01,17,51.35,185.0
2022-10-01,18,100.09,117.0
2022-10-01,19,100.09,120.2
2022-10-01,20,73.59,118.0
2022-10-01,21,51.75,153.0
2022-10-01,22,71.82,135.0
2022-10-01,23,70.88,176.0
2022-10-02,0,48.97,168.0
2022-10-02,1,48.95,166.0
2022-10-02,2,48.94,166.0
2022-10-02,3,50.74,247.0
2022-10-02,4,48.95,163.0
2022-10-02,5,49.41,225.0
2022-10-02,6,48.98,247.8
2022-10-02,7,49.0,247.0
2022-10-02,8,49.26,230.0
2022-10-02,9,49.8,222.0
2022-10-02,10,49.59,218.0
2022-10-02,11,49.55,220.0
2022-10-02,12,49.52,224.0
2022-10-02,13,49.4,232.0
2022-10-02,14,39.9,87.0
2022-10-02,15,39.9,87.0
2022-10-02,16,49.38,230.0
2022-10-02,17,50.02,189.0
2022-10-02,18,52.13,103.0
2022-10-02,19,64.93,89.0
2022-10-02,20,52.11,117.0
2022-10-02,21,50.77,167.0
2022-10-02,22,71.74,156.0
2022-10-02,23,71.08,190.0
2022-10-03,0,60.01,217.0
2022-10-03,1,55.07,213.0
2022-10-03,2,55.06,212.0
2022-10-03,3,55.06,211.0
2022-10-03,4,67.46,245.0
2022-10-03,5,123.05,176.0
2022-10-03,6,255.13,256.0
2022-10-03,7,251.46,265.0
2022-10-03,8,254.98,245.0
2022-10-03,9,254.9,227.0
2022-10-03,10,125.48,191.0
2022-10-03,11,126.41,170.0
2022-10-03,12,125.52,181.0
2022-10-03,13,125.49,180.0
2022-10-03,14,125.08,182.0
2022-10-03,15,125.1,188.0
2022-10-03,16,197.77,180.0
2022-10-03,17,303.21,214.0
