date,hour,price,volume
2023-08-01,0,15.1,94.0
2023-08-01,1,15.09,94.0
2023-08-01,2,15.09,94.0
2023-08-01,3,15.1,94.0
2023-08-01,4,17.52,94.0
2023-08-01,5,17.55,110.7
2023-08-01,6,50.02,169.0
2023-08-01,7,35.0,181.9
2023-08-01,8,35.77,157.0
2023-08-01,9,34.99,133.0
2023-08-01,10,22.41,129.0
2023-08-01,11,21.96,133.0
2023-08-01,12,20.98,168.2
2023-08-01,13,20.96,177.2
2023-08-01,14,20.97,175.2
2023-08-01,15,20.98,179.2
2023-08-01,16,20.98,184.2
2023-08-01,17,99.94,129.0
2023-08-01,18,185.01,111.0
2023-08-01,19,110.04,124.0
2023-08-01,20,50.06,105.0
2023-08-01,21,23.92,84.0
2023-08-01,22,17.54,100.7
2023-08-01,23,17.51,100.9
2023-08-02,0,17.54,140.0
2023-08-02,1,17.52,135.0
2023-08-02,2,17.52,134.0
2023-08-02,3,17.53,139.0
2023-08-02,4,17.59,161.0
2023-08-02,5,27.97,124.0
2023-08-02,6,65.14,143.0
2023-08-02,7,36.34,180.0
2023-08-02,8,36.2,168.0
2023-08-02,9,34.97,133.0
2023-08-02,10,23.5,149.0
2023-08-02,11,23.64,137.0
2023-08-02,12,22.06,196.0
2023-08-02,13,20.99,231.8
2023-08-02,14,21.0,239.8
2023-08-02,15,23.45,207.0
2023-08-02,16,42.64,154.0
2023-08-02,17,111.92,84.0
2023-08-02,18,256.92,37.0
2023-08-02,19,255.92,49.0
2023-08-02,20,50.1,86.0
2023-08-02,21,42.64,149.0
2023-08-02,22,17.58,146.0
2023-08-02,23,17.54,136.0
2023-08-03,0,17.54,134.0
2023-08-03,1,17.53,130.0
2023-08-03,2,17.52,129.0
2023-08-03,3,17.53,134.0
2023-08-03,4,17.59,156.0
2023-08-03,5,27.52,132.0
2023-08-03,6,75.05,145.0
2023-08-03,7,57.1,166.0
2023-08-03,8,64.13,130.0
2023-08-03,9,35.0,115.0
2023-08-03,10,41.98,103.0
2023-08-03,11,23.55,119.0
2023-08-03,12,22.11,172.0
2023-08-03,13,21.0,224.4
2023-08-03,14,21.14,229.0
2023-08-03,15,22.92,204.0
2023-08-03,16,31.12,154.0
2023-08-03,17,180.05,87.0
2023-08-03,18,256.83,38.0
2023-08-03,19,255.58,53.0
2023-08-03,20,42.02,94.0
2023-08-03,21,25.39,161.0
2023-08-03,22,17.58,155.2
2023-08-03,23,17.54,145.4
2023-08-04,0,17.53,136.0
2023-08-04,1,17.52,134.0
2023-08-04,2,17.52,132.0
2023-08-04,3,17.53,134.0
2023-08-04,4,17.58,154.0
2023-08-04,5,26.83,133.0
2023-08-04,6,62.52,140.0
2023-08-04,7,62.49,165.0
2023-08-04,8,80.03,107.0
2023-08-04,9,40.94,92.0
2023-08-04,10,40.94,91.0
2023-08-04,11,40.93,96.0
2023-08-04,12,22.76,138.0
2023-08-04,13,21.8,200.0
2023-08-04,14,21.92,198.0
2023-08-04,15,24.26,192.0
