date,hour,price,volume
2020-03-01,0,34.2,42.0
2020-03-01,1,34.07,55.6
2020-03-01,2,34.06,58.9
2020-03-01,3,34.06,58.4
2020-03-01,4,34.5,42.0
2020-03-01,5,53.24,42.0
2020-03-01,6,37.2,42.0
2020-03-01,7,35.32,42.0
2020-03-01,8,34.29,41.0
2020-03-01,9,34.08,49.0
2020-03-01,10,34.07,52.3
2020-03-01,11,34.08,52.3
2020-03-01,12,34.08,50.1
2020-03-01,13,34.1,42.4
2020-03-01,14,34.1,43.3
2020-03-01,15,36.1,43.0
2020-03-01,16,62.35,43.0
2020-03-01,17,35.7,43.0
2020-03-01,18,280.1,19.0
2020-03-01,19,35.0,23.0
2020-03-01,20,157.5,20.0
2020-03-01,21,60.56,42.0
2020-03-01,22,53.07,42.0
2020-03-01,23,50.35,42.0
2020-03-02,0,34.08,49.0
2020-03-02,1,34.07,55.0
2020-03-02,2,34.05,63.0
2020-03-02,3,34.03,69.0
2020-03-02,4,34.04,65.0
2020-03-02,5,33.25,95.0
2020-03-02,6,64.99,88.9
2020-03-02,7,89.96,133.0
2020-03-02,8,89.99,97.0
2020-03-02,9,89.98,111.0
2020-03-02,10,64.93,162.1
2020-03-02,11,64.93,168.0
2020-03-02,12,64.93,175.7
2020-03-02,13,64.93,171.6
2020-03-02,14,64.94,154.7
2020-03-02,15,64.95,147.6
2020-03-02,16,64.95,147.0
2020-03-02,17,64.98,105.4
2020-03-02,18,139.16,60.0
2020-03-02,19,244.36,60.0
2020-03-02,20,243.33,50.0
2020-03-02,21,82.88,72.0
2020-03-02,22,34.09,46.0
2020-03-02,23,34.05,63.0
2020-03-03,0,51.74,41.0
2020-03-03,1,51.74,41.0
2020-03-03,2,34.69,46.0
2020-03-03,3,34.68,48.0
2020-03-03,4,51.77,41.0
2020-03-03,5,34.69,44.0
2020-03-03,6,218.23,41.0
2020-03-03,7,131.0,80.0
2020-03-03,8,172.57,64.0
2020-03-03,9,173.5,40.0
2020-03-03,10,64.98,91.5
2020-03-03,11,64.97,106.0
2020-03-03,12,64.97,106.9
2020-03-03,13,64.98,99.2
2020-03-03,14,64.97,104.0
2020-03-03,15,64.98,94.5
2020-03-03,16,106.5,73.0
2020-03-03,17,154.67,24.0
2020-03-03,18,282.0,0.0
2020-03-03,19,282.0,0.0
2020-03-03,20,282.0,0.0
2020-03-03,21,173.86,26.7
2020-03-03,22,51.87,40.0
2020-03-03,23,34.69,43.7
2020-03-04,0,50.26,37.0
2020-03-04,1,42.6,37.0
2020-03-04,2,34.98,45.0
2020-03-04,3,34.97,52.0
2020-03-04,4,34.97,53.0
2020-03-04,5,33.99,87.0
2020-03-04,6,64.96,136.7
2020-03-04,7,89.96,137.0
2020-03-04,8,89.94,143.0
2020-03-04,9,89.93,152.0
2020-03-04,10,64.91,165.2
2020-03-04,11,64.91,163.4
2020-03-04,12,64.92,173.2
2020-03-04,13,64.92,170.5
2020-03-04,14,64.92,170.7
2020-03-04,15,64.93,166.9
2020-03-04,16,64.93,174.0
2020-03-04,17,64.93,178.0
2020-03-04,18,239.31,42.1
2020-03-04,19,260.0,40.0
2020-03-04,20,249.05,40.0
2020-03-04,21,172.35,60.0
2020-03-04,22,34.98,47.1
2020-03-04,23,34.89,88.0
2020-03-05,0,35.0,35.0
2020-03-05,1,34.95,88.8
2020-03-05,2,34.94,97.7
2020-03-05,3,34.93,100.7
2020-03-05,4,34.95,88.8
2020-03-05,5,34.95,87.8
2020-03-05,6,64.98,101.5
2020-03-05,7,89.96,124.0
2020-03-05,8,89.93,151.0
2020-03-05,9,89.91,172.0
2020-03-05,10,64.84,175.0
2020-03-05,11,64.76,181.0
2020-03-05,12,64.76,192.0
2020-03-05,13,64.61,181.0
2020-03-05,14,64.9,188.1
2020-03-05,15,64.91,187.2
2020-03-05,16,64.91,189.9
2020-03-05,17,64.93,161.7
2020-03-05,18,239.45,42.1
2020-03-05,19,249.05,40.0
2020-03-05,20,270.38,37.0
2020-03-05,21,153.67,65.0
2020-03-05,22,34.99,44.9
2020-03-05,23,34.95,80.4
2020-03-06,0,34.98,53.0
2020-03-06,1,34.97,63.0
2020-03-06,2,34.96,70.0
2020-03-06,3,34.96,73.0
2020-03-06,4,34.97,61.0
2020-03-06,5,34.94,95.8
2020-03-06,6,64.95,138.8
2020-03-06,7,89.94,157.0
2020-03-06,8,89.95,146.0
2020-03-06,9,89.93,180.0
2020-03-06,10,64.9,221.2
2020-03-06,11,64.9,228.7
2020-03-06,12,64.9,238.5
2020-03-06,13,64.86,235.0
2020-03-06,14,64.9,239.5
2020-03-06,15,64.91,228.4
2020-03-06,16,64.91,224.0
2020-03-06,17,64.9,214.3
2020-03-06,18,234.56,44.3
2020-03-06,19,243.87,40.1
2020-03-06,20,244.04,40.0
