date,hour,price,volume
2024-06-01,0,75.98,135
2024-06-01,1,77.59,141
2024-06-01,2,73.56,126
2024-06-01,3,71.08,127
2024-06-01,4,71.08,127
2024-06-01,5,71.08,100
2024-06-01,6,80.01,140
2024-06-01,7,80.09,110
2024-06-01,8,85,110
2024-06-01,9,85.05,65
2024-06-01,10,91.48,22
2024-06-01,11,87.94,20
2024-06-01,12,67.48,63
2024-06-01,13,62.26,54
2024-06-01,14,64.15,61
2024-06-01,15,65.22,70
2024-06-01,16,69.53,91
2024-06-01,17,81.63,116
2024-06-01,18,150.02,168
2024-06-01,19,150.02,158
2024-06-01,20,105.6,118
2024-06-01,21,54.98,87
2024-06-01,22,76.25,116
2024-06-01,23,76.25,116
2024-06-02,0,69.42,150
2024-06-02,1,67.4,150
2024-06-02,2,65.56,150
2024-06-02,3,62.36,150
2024-06-02,4,64.38,150
2024-06-02,5,66.73,100
2024-06-02,6,69.59,179
2024-06-02,7,72.62,187
2024-06-02,8,74.91,201
2024-06-02,9,80,165
2024-06-02,10,67.22,115
2024-06-02,11,67.15,115
2024-06-02,12,67.15,115
2024-06-02,13,56.48,61
2024-06-02,14,59.67,70
2024-06-02,15,62.2,85
2024-06-02,16,67.24,115
2024-06-02,17,74.91,161
2024-06-02,18,150.04,153
2024-06-02,19,150.01,168
2024-06-02,20,72.28,145
2024-06-02,21,68.25,106
2024-06-02,22,74.96,140
2024-06-02,23,74.96,140
2024-06-03,0,69.93,150
2024-06-03,1,68.75,150
2024-06-03,2,67.97,150
2024-06-03,3,69.93,150
2024-06-03,4,67.94,150
2024-06-03,5,100.04,150
2024-06-03,6,100.09,100
2024-06-03,7,100.07,100
2024-06-03,8,100.09,85
2024-06-03,9,144.88,69
2024-06-03,10,101.36,60
2024-06-03,11,104.19,58
2024-06-03,12,104.89,60
2024-06-03,13,101.36,60
2024-06-03,14,104.19,73
2024-06-03,15,111.25,93
2024-06-03,16,117.6,106
2024-06-03,17,189.36,68
2024-06-03,18,200.07,58
2024-06-03,19,200.07,58
2024-06-03,20,139.76,173
2024-06-03,21,106.92,80
2024-06-03,22,67.94,140
2024-06-03,23,69.26,140
2024-06-04,0,85.01,137
2024-06-04,1,81.95,137
2024-06-04,2,80.46,119
2024-06-04,3,80.46,119
2024-06-04,4,80.08,142
2024-06-04,5,110.04,150
2024-06-04,6,110.73,104
2024-06-04,7,110.09,100
2024-06-04,8,110.09,85
2024-06-04,9,185.8,42
2024-06-04,10,110.01,120
2024-06-04,11,109.21,114
2024-06-04,12,109.21,114
2024-06-04,13,110,120
2024-06-04,14,110.01,120
2024-06-04,15,138.55,23
2024-06-04,16,138.77,23
2024-06-04,17,140.06,77
2024-06-04,18,220.07,73
2024-06-04,19,220.06,73
2024-06-04,20,150.95,198
2024-06-04,21,134.96,73
2024-06-04,22,85,142
2024-06-04,23,81.46,124
2024-06-05,0,88.71,179
2024-06-05,1,87.88,179
2024-06-05,2,87.88,159
2024-06-05,3,87.99,170
2024-06-05,4,110.01,205
