date,hour,price,volume
2023-12-01,0,175.07,31.5
2023-12-01,1,175.06,31.5
2023-12-01,2,175.06,31.5
2023-12-01,3,175.06,31.5
2023-12-01,4,175.07,28.5
2023-12-01,5,174.98,48.2
2023-12-01,6,235.02,56.5
2023-12-01,7,235.05,31.5
2023-12-01,8,235.04,43.5
2023-12-01,9,235.06,28.5
2023-12-01,10,235.05,33.5
2023-12-01,11,235.05,33.5
2023-12-01,12,235.05,33.5
2023-12-01,13,235.06,33.5
2023-12-01,14,235.06,33.5
2023-12-01,15,235.06,33.5
2023-12-01,16,235.05,50.5
2023-12-01,17,300.02,72.5
2023-12-01,18,300.04,66.5
2023-12-01,19,300.07,66.5
2023-12-01,20,300.06,66.5
2023-12-01,21,285.05,55.5
2023-12-01,22,235.06,65.5
2023-12-01,23,235.04,58.5
2023-12-02,0,168.08,12.6
2023-12-02,1,168.08,31.6
2023-12-02,2,168.08,44.6
2023-12-02,3,168.07,49.6
2023-12-02,4,168.05,47.6
2023-12-02,5,165.02,57
2023-12-02,6,235.05,82.6
2023-12-02,7,235.05,72.6
2023-12-02,8,235.05,55.6
2023-12-02,9,235.08,28.6
2023-12-02,10,235.07,32.6
2023-12-02,11,235.06,32.6
2023-12-02,12,235.06,32.6
2023-12-02,13,235.05,32.6
2023-12-02,14,235.05,32.6
2023-12-02,15,235.04,32.6
2023-12-02,16,235.02,49.6
2023-12-02,17,267.29,72.6
2023-12-02,18,300.04,67.6
2023-12-02,19,300.07,67.6
2023-12-02,20,300.06,67.6
2023-12-02,21,235.1,55.6
2023-12-02,22,235.07,50.6
2023-12-02,23,235.07,33.6
2023-12-03,0,168.08,11.8
2023-12-03,1,168.08,11.8
2023-12-03,2,168.06,24.8
2023-12-03,3,168.02,43.8
2023-12-03,4,168.01,50.8
2023-12-03,5,165.06,41.8
2023-12-03,6,165.08,87.8
2023-12-03,7,165.08,84.8
2023-12-03,8,165.08,80.8
2023-12-03,9,165.09,60.8
2023-12-03,10,165.07,41.8
2023-12-03,11,165.07,37.8
2023-12-03,12,165.07,37.8
2023-12-03,13,168.01,47.8
2023-12-03,14,168.01,47.8
2023-12-03,15,168.02,44.8
2023-12-03,16,216.22,63.8
2023-12-03,17,165.07,119.8
2023-12-03,18,300.05,77.8
2023-12-03,19,300.07,72.8
2023-12-03,20,300.07,72.8
2023-12-03,21,230.94,45.8
2023-12-03,22,168.02,45.8
2023-12-03,23,168.05,28.8
2023-12-04,0,175.09,12.6
2023-12-04,1,175.07,31.6
2023-12-04,2,175.05,44.6
