date,hour,price,volume
2017-05-01,0,21.92,82.0
2017-05-01,1,20.09,79.0
2017-05-01,2,20.08,79.0
2017-05-01,3,20.09,88.0
2017-05-01,4,21.9,93.0
2017-05-01,5,17.98,92.0
2017-05-01,6,17.96,87.0
2017-05-01,7,24.96,96.0
2017-05-01,8,24.99,122.0
2017-05-01,9,24.99,130.0
2017-05-01,10,35.02,127.1
2017-05-01,11,30.1,125.0
2017-05-01,12,24.95,65.0
2017-05-01,13,24.95,70.0
2017-05-01,14,24.95,70.0
2017-05-01,15,24.94,60.0
2017-05-01,16,24.95,55.0
2017-05-01,17,24.97,75.0
2017-05-01,18,65.01,118.8
2017-05-01,19,65.05,115.0
2017-05-01,20,32.52,124.0
2017-05-01,21,30.44,66.0
2017-05-01,22,23.72,82.0
2017-05-01,23,21.91,88.3
2017-05-02,0,26.92,58.9
2017-05-02,1,26.91,57.6
2017-05-02,2,26.91,56.8
2017-05-02,3,26.92,63.4
2017-05-02,4,26.93,63.5
2017-05-02,5,30.04,75.5
2017-05-02,6,70.43,115.0
2017-05-02,7,75.02,94.0
2017-05-02,8,73.0,120.0
2017-05-02,9,75.01,116.0
2017-05-02,10,68.06,83.6
2017-05-02,11,68.06,83.5
2017-05-02,12,68.06,84.5
2017-05-02,13,69.5,112.6
2017-05-02,14,69.13,115.5
2017-05-02,15,59.81,105.0
2017-05-02,16,60.8,110.0
2017-05-02,17,69.68,106.2
2017-05-02,18,95.07,48.1
2017-05-02,19,95.09,40.2
2017-05-02,20,72.08,45.5
2017-05-02,21,55.09,50.0
2017-05-02,22,28.34,56.0
2017-05-02,23,26.92,59.1
2017-05-03,0,24.01,56.0
2017-05-03,1,24.01,55.0
2017-05-03,2,24.01,55.0
2017-05-03,3,24.01,62.0
2017-05-03,4,24.02,62.0
2017-05-03,5,28.29,55.0
2017-05-03,6,66.08,38.3
2017-05-03,7,74.0,0.0
2017-05-03,8,69.83,50.0
2017-05-03,9,69.67,50.0
2017-05-03,10,59.13,60.0
2017-05-03,11,57.53,55.0
2017-05-03,12,48.02,50.0
2017-05-03,13,37.22,30.0
2017-05-03,14,37.22,30.0
2017-05-03,15,40.08,45.0
2017-05-03,16,48.02,50.0
2017-05-03,17,66.09,31.8
2017-05-03,18,95.04,52.3
2017-05-03,19,95.06,49.9
2017-05-03,20,69.24,41.7
2017-05-03,21,40.06,31.0
2017-05-03,22,24.02,56.0
2017-05-03,23,24.01,56.0
2017-05-04,0,22.07,84.0
2017-05-04,1,22.08,82.0
2017-05-04,2,24.9,55.0
2017-05-04,3,24.94,74.0
2017-05-04,4,27.18,94.0
2017-05-04,5,30.43,157.0
2017-05-04,6,70.01,149.1
2017-05-04,7,78.04,102.0
2017-05-04,8,73.06,65.0
2017-05-04,9,73.06,70.0
2017-05-04,10,65.03,120.5
2017-05-04,11,65.04,116.6
2017-05-04,12,60.05,96.4
2017-05-04,13,60.05,96.4
2017-05-04,14,60.06,86.4
2017-05-04,15,60.07,76.4
2017-05-04,16,60.06,86.4
2017-05-04,17,70.02,124.1
2017-05-04,18,100.04,116.6
2017-05-04,19,100.05,120.7
2017-05-04,20,70.08,48.3
2017-05-04,21,60.07,66.4
2017-05-04,22,29.25,143.0
2017-05-04,23,27.89,113.0
2017-05-05,0,27.62,108.0
2017-05-05,1,25.0,97.0
2017-05-05,2,24.99,97.0
2017-05-05,3,24.99,104.0
2017-05-05,4,27.43,119.0
2017-05-05,5,29.27,172.0
2017-05-05,6,73.05,89.0
2017-05-05,7,82.09,21.6
