date,hour,price,volume
2019-05-01,0,37.15,220.5
2019-05-01,1,36.71,222.6
2019-05-01,2,36.55,224.2
2019-05-01,3,36.5,223.4
2019-05-01,4,36.23,246.2
2019-05-01,5,37.71,178.7
2019-05-01,6,39.9,113.1
2019-05-01,7,39.93,114.0
2019-05-01,8,39.97,92.0
2019-05-01,9,39.98,82.0
2019-05-01,10,39.98,77.0
2019-05-01,11,39.98,76.0
2019-05-01,12,37.1,230.4
2019-05-01,13,36.74,238.9
2019-05-01,14,35.0,253.0
2019-05-01,15,34.97,251.0
2019-05-01,16,36.37,251.9
2019-05-01,17,39.97,98.0
2019-05-01,18,50.02,47.0
2019-05-01,19,144.16,73.0
2019-05-01,20,41.95,184.0
2019-05-01,21,38.9,344.6
2019-05-01,22,34.96,347.0
2019-05-01,23,33.28,297.0
2019-05-02,0,33.98,331.0
2019-05-02,1,33.95,302.0
2019-05-02,2,33.93,282.0
2019-05-02,3,33.93,282.0
2019-05-02,4,34.06,332.0
2019-05-02,5,39.95,135.0
2019-05-02,6,76.96,169.9
2019-05-02,7,95.0,250.2
2019-05-02,8,94.97,247.8
2019-05-02,9,99.9,227.0
2019-05-02,10,83.96,194.0
2019-05-02,11,83.4,221.0
2019-05-02,12,79.96,216.0
2019-05-02,13,79.95,226.0
2019-05-02,14,83.19,194.0
2019-05-02,15,84.96,106.0
2019-05-02,16,85.82,107.0
2019-05-02,17,85.19,92.0
2019-05-02,18,130.14,73.0
2019-05-02,19,161.08,70.0
2019-05-02,20,77.0,137.3
2019-05-02,21,75.12,431.0
2019-05-02,22,35.28,437.0
2019-05-02,23,33.98,372.0
2019-05-03,0,37.37,242.3
2019-05-03,1,37.27,247.7
2019-05-03,2,37.2,248.7
2019-05-03,3,37.19,249.0
2019-05-03,4,37.23,280.7
2019-05-03,5,40.02,350.0
2019-05-03,6,77.98,126.0
2019-05-03,7,99.96,179.9
2019-05-03,8,99.97,152.9
2019-05-03,9,99.97,150.9
2019-05-03,10,85.11,130.7
2019-05-03,11,84.51,159.7
2019-05-03,12,83.49,191.6
2019-05-03,13,80.07,230.0
2019-05-03,14,78.49,232.0
2019-05-03,15,79.12,250.0
2019-05-03,16,83.98,199.2
2019-05-03,17,84.49,114.0
2019-05-03,18,129.91,79.8
2019-05-03,19,163.04,122.0
2019-05-03,20,89.59,140.0
2019-05-03,21,78.66,204.9
2019-05-03,22,37.49,290.0
2019-05-03,23,37.06,287.9
2019-05-04,0,38.97,251.5
2019-05-04,1,38.83,260.9
2019-05-04,2,38.74,266.2
2019-05-04,3,38.72,268.5
2019-05-04,4,38.66,296.4
2019-05-04,5,41.66,190.0
2019-05-04,6,42.0,62.0
2019-05-04,7,78.63,72.0
2019-05-04,8,80.04,48.4
2019-05-04,9,80.02,50.5
2019-05-04,10,110.19,29.0
2019-05-04,11,110.06,31.0
2019-05-04,12,94.07,39.0
2019-05-04,13,43.32,68.3
2019-05-04,14,43.08,72.3
2019-05-04,15,42.93,87.9
2019-05-04,16,43.26,87.0
2019-05-04,17,44.96,61.0
2019-05-04,18,105.67,35.0
2019-05-04,19,158.8,30.0
2019-05-04,20,155.3,47.0
2019-05-04,21,43.65,50.0
2019-05-04,22,39.14,281.8
2019-05-04,23,38.85,298.5
2019-05-05,0,37.04,221.9
2019-05-05,1,36.87,229.9
2019-05-05,2,36.76,232.9
2019-05-05,3,36.71,236.8
