date,hour,price,volume
2020-09-01,0,20.97,83.0
2020-09-01,1,20.96,82.1
2020-09-01,2,20.96,75.8
2020-09-01,3,20.97,75.6
2020-09-01,4,20.93,78.0
2020-09-01,5,23.91,163.0
2020-09-01,6,37.97,132.0
2020-09-01,7,64.97,113.4
2020-09-01,8,64.98,112.2
2020-09-01,9,64.98,104.4
2020-09-01,10,59.94,148.0
2020-09-01,11,57.98,113.0
2020-09-01,12,57.95,109.0
2020-09-01,13,57.94,99.0
2020-09-01,14,57.94,99.0
2020-09-01,15,57.94,99.0
2020-09-01,16,57.96,104.0
2020-09-01,17,296.91,63.0
2020-09-01,18,296.94,60.0
2020-09-01,19,89.94,171.0
2020-09-01,20,64.97,77.7
2020-09-01,21,59.81,119.0
2020-09-01,22,23.91,84.0
2020-09-01,23,22.04,115.0
2020-09-02,0,21.34,100.0
2020-09-02,1,21.33,101.0
2020-09-02,2,21.33,105.0
2020-09-02,3,21.33,108.0
2020-09-02,4,22.89,132.0
2020-09-02,5,23.92,182.0
2020-09-02,6,39.91,164.0
2020-09-02,7,64.95,100.5
2020-09-02,8,64.95,89.8
2020-09-02,9,64.96,87.6
2020-09-02,10,59.91,105.8
2020-09-02,11,57.98,96.0
2020-09-02,12,57.97,91.0
2020-09-02,13,57.96,81.0
2020-09-02,14,57.96,82.0
2020-09-02,15,57.97,82.0
2020-09-02,16,59.9,116.2
2020-09-02,17,296.92,58.0
2020-09-02,18,296.94,60.0
2020-09-02,19,89.95,187.0
2020-09-02,20,64.98,85.9
2020-09-02,21,59.93,125.8
2020-09-02,22,23.96,163.0
2020-09-02,23,22.9,107.0
2020-09-03,0,22.65,102.0
2020-09-03,1,21.1,105.0
2020-09-03,2,21.09,107.0
2020-09-03,3,22.65,96.0
2020-09-03,4,23.91,94.0
2020-09-03,5,23.97,214.0
2020-09-03,6,39.95,127.0
2020-09-03,7,64.98,96.1
2020-09-03,8,64.99,86.7
2020-09-03,9,65.0,78.8
2020-09-03,10,59.93,116.3
2020-09-03,11,59.92,137.6
2020-09-03,12,59.92,136.1
2020-09-03,13,59.91,128.0
2020-09-03,14,59.91,127.6
2020-09-03,15,59.92,148.1
2020-09-03,16,59.94,148.4
2020-09-03,17,296.92,60.0
2020-09-03,18,296.94,60.0
2020-09-03,19,89.96,178.0
2020-09-03,20,64.98,73.6
2020-09-03,21,59.94,140.4
2020-09-03,22,23.98,184.0
2020-09-03,23,23.9,94.0
2020-09-04,0,22.81,102.0
2020-09-04,1,22.81,97.0
2020-09-04,2,22.64,110.0
2020-09-04,3,22.82,95.0
2020-09-04,4,23.56,92.0
2020-09-04,5,23.96,227.0
2020-09-04,6,39.94,120.0
2020-09-04,7,64.98,102.4
2020-09-04,8,64.98,92.5
2020-09-04,9,64.99,84.5
2020-09-04,10,59.95,133.2
2020-09-04,11,59.93,139.3
2020-09-04,12,59.92,137.2
2020-09-04,13,59.91,124.4
2020-09-04,14,59.9,117.2
2020-09-04,15,59.9,117.2
2020-09-04,16,59.91,110.1
2020-09-04,17,296.92,48.0
2020-09-04,18,296.94,60.0
2020-09-04,19,89.95,179.0
2020-09-04,20,64.98,69.5
2020-09-04,21,59.93,130.2
2020-09-04,22,23.94,138.0
2020-09-04,23,22.83,97.0
2020-09-05,0,20.95,163.0
2020-09-05,1,20.93,137.0
2020-09-05,2,20.92,127.0
2020-09-05,3,20.92,126.0
2020-09-05,4,20.91,128.0
2020-09-05,5,20.92,157.0
2020-09-05,6,20.96,213.0
2020-09-05,7,49.98,70.4
2020-09-05,8,49.99,63.6
2020-09-05,9,49.99,67.9
2020-09-05,10,49.99,70.8
2020-09-05,11,49.99,66.0
2020-09-05,12,20.98,200.0
2020-09-05,13,20.94,199.0
2020-09-05,14,20.93,182.0
2020-09-05,15,20.93,177.0
2020-09-05,16,20.95,183.0
2020-09-05,17,24.94,95.0
2020-09-05,18,64.92,153.0
2020-09-05,19,64.93,173.0
2020-09-05,20,24.9,172.0
2020-09-05,21,22.65,196.0
2020-09-05,22,20.97,190.0
2020-09-05,23,20.96,192.0
2020-09-06,0,21.9,80.0
2020-09-06,1,20.97,55.0
2020-09-06,2,20.97,55.0
2020-09-06,3,20.97,56.0
2020-09-06,4,20.94,45.0
2020-09-06,5,20.96,65.0
2020-09-06,6,20.97,90.0
2020-09-06,7,21.91,141.0
2020-09-06,8,21.94,187.0
2020-09-06,9,21.96,213.0
2020-09-06,10,21.95,204.0
2020-09-06,11,21.92,164.0
2020-09-06,12,21.9,134.0
2020-09-06,13,20.98,114.0
2020-09-06,14,20.97,94.0
2020-09-06,15,20.96,89.0
2020-09-06,16,20.97,99.0
2020-09-06,17,21.96,205.0
2020-09-06,18,39.94,144.0
2020-09-06,19,39.96,164.0
2020-09-06,20,22.0,199.0
2020-09-06,21,21.95,150.0
2020-09-06,22,21.91,105.0
2020-09-06,23,21.92,131.0
2020-09-07,0,23.92,110.0
2020-09-07,1,23.9,91.0
2020-09-07,2,23.9,92.0
2020-09-07,3,23.91,102.0
2020-09-07,4,21.0,146.0
2020-09-07,5,23.94,226.0
2020-09-07,6,39.93,193.0
2020-09-07,7,64.98,106.5
2020-09-07,8,64.98,101.4
2020-09-07,9,64.99,102.7
2020-09-07,10,59.26,184.0
2020-09-07,11,59.11,169.0
2020-09-07,12,59.02,159.0
2020-09-07,13,58.0,134.0
2020-09-07,14,57.99,129.0
2020-09-07,15,57.99,140.0
2020-09-07,16,58.94,160.0
2020-09-07,17,289.94,84.0
2020-09-07,18,289.94,60.0
2020-09-07,19,89.94,204.0
2020-09-07,20,64.99,85.3
2020-09-07,21,59.47,180.0
2020-09-07,22,23.96,198.0
2020-09-07,23,23.91,138.0
2020-09-08,0,23.96,208.0
2020-09-08,1,23.95,193.0
2020-09-08,2,23.95,191.0
2020-09-08,3,23.95,196.0
2020-09-08,4,23.97,217.0
2020-09-08,5,24.96,275.0
2020-09-08,6,40.0,107.0
2020-09-08,7,65.0,88.6
2020-09-08,8,69.91,88.0
2020-09-08,9,69.92,94.0
2020-09-08,10,59.95,142.5
2020-09-08,11,59.94,149.5
2020-09-08,12,59.94,152.3
2020-09-08,13,59.93,153.3
2020-09-08,14,59.93,149.8
2020-09-08,15,59.93,158.4
2020-09-08,16,59.95,164.2
2020-09-08,17,289.95,89.0
2020-09-08,18,289.95,60.0
2020-09-08,19,89.97,144.0
2020-09-08,20,64.99,72.2
2020-09-08,21,59.95,154.5
2020-09-08,22,24.98,240.0
2020-09-08,23,23.98,240.0
2020-09-09,0,25.84,100.0
2020-09-09,1,25.84,100.0
2020-09-09,2,25.84,103.0
2020-09-09,3,25.84,108.0
