date,hour,price,volume
2017-10-01,0,30.03,293.4
2017-10-01,1,29.94,297.0
2017-10-01,2,29.68,280.0
2017-10-01,3,29.51,271.0
2017-10-01,4,29.62,280.0
2017-10-01,5,30.31,247.0
2017-10-01,6,30.04,264.9
2017-10-01,7,30.06,293.5
2017-10-01,8,30.08,347.8
2017-10-01,9,30.08,344.5
2017-10-01,10,30.09,304.7
2017-10-01,11,30.09,307.1
2017-10-01,12,30.08,304.4
2017-10-01,13,30.07,304.0
2017-10-01,14,30.05,303.4
2017-10-01,15,30.04,294.3
2017-10-01,16,30.06,288.2
2017-10-01,17,33.08,143.6
2017-10-01,18,34.96,135.6
2017-10-01,19,34.97,129.8
2017-10-01,20,30.75,322.0
2017-10-01,21,30.37,304.0
2017-10-01,22,30.19,303.0
2017-10-01,23,30.04,303.7
2017-10-02,0,29.09,239.0
2017-10-02,1,28.95,234.3
2017-10-02,2,28.91,234.4
2017-10-02,3,28.91,234.4
2017-10-02,4,29.28,259.0
2017-10-02,5,30.34,326.0
2017-10-02,6,62.93,273.1
2017-10-02,7,70.05,181.0
2017-10-02,8,70.07,164.0
2017-10-02,9,70.08,159.0
2017-10-02,10,63.03,241.4
2017-10-02,11,63.05,240.5
2017-10-02,12,63.0,250.6
2017-10-02,13,63.02,234.8
2017-10-02,14,63.11,240.2
2017-10-02,15,63.23,241.1
2017-10-02,16,63.31,241.4
2017-10-02,17,63.21,258.0
2017-10-02,18,85.08,133.5
2017-10-02,19,84.98,259.2
2017-10-02,20,63.7,219.6
2017-10-02,21,62.97,289.2
2017-10-02,22,30.46,383.0
2017-10-02,23,30.21,317.0
2017-10-03,0,29.52,273.0
2017-10-03,1,29.3,258.0
2017-10-03,2,29.18,248.0
2017-10-03,3,29.07,233.0
2017-10-03,4,29.7,286.0
2017-10-03,5,30.99,433.0
2017-10-03,6,62.96,266.0
2017-10-03,7,70.05,184.0
2017-10-03,8,70.06,168.1
2017-10-03,9,70.06,160.1
2017-10-03,10,62.95,267.5
2017-10-03,11,62.96,271.0
2017-10-03,12,62.98,250.7
2017-10-03,13,62.98,238.0
2017-10-03,14,62.97,268.3
2017-10-03,15,62.98,261.9
2017-10-03,16,62.99,261.2
2017-10-03,17,63.02,238.0
2017-10-03,18,84.99,182.0
2017-10-03,19,85.03,180.4
2017-10-03,20,63.95,225.6
2017-10-03,21,62.95,289.5
2017-10-03,22,30.4,393.0
2017-10-03,23,29.95,301.0
2017-10-04,0,29.03,270.0
2017-10-04,1,28.74,251.0
2017-10-04,2,28.56,242.0
2017-10-04,3,28.54,250.0
2017-10-04,4,29.06,305.0
2017-10-04,5,30.63,455.0
2017-10-04,6,62.92,334.1
2017-10-04,7,70.02,232.7
2017-10-04,8,70.04,208.8
2017-10-04,9,70.01,254.5
2017-10-04,10,62.91,317.7
2017-10-04,11,62.91,329.7
2017-10-04,12,62.91,317.9
2017-10-04,13,62.92,299.0
2017-10-04,14,62.91,319.6
2017-10-04,15,62.91,311.8
2017-10-04,16,62.92,304.1
2017-10-04,17,62.93,273.6
2017-10-04,18,84.95,200.4
2017-10-04,19,84.98,195.1
2017-10-04,20,62.95,236.5
2017-10-04,21,62.91,343.6
2017-10-04,22,29.88,368.0
2017-10-04,23,29.02,288.0
2017-10-05,0,29.08,271.0
2017-10-05,1,28.78,249.0
2017-10-05,2,28.72,246.0
2017-10-05,3,28.75,249.0
2017-10-05,4,29.2,289.0
2017-10-05,5,30.83,449.0
2017-10-05,6,62.92,326.3
2017-10-05,7,70.03,198.9
2017-10-05,8,70.06,178.1
2017-10-05,9,70.03,218.9
2017-10-05,10,62.91,315.2
2017-10-05,11,62.91,335.0
2017-10-05,12,62.91,331.0
2017-10-05,13,62.91,307.3
2017-10-05,14,62.91,328.1
2017-10-05,15,62.92,327.4
2017-10-05,16,62.92,325.5
2017-10-05,17,62.93,299.0
2017-10-05,18,84.95,220.3
2017-10-05,19,84.98,217.1
2017-10-05,20,62.95,238.2
2017-10-05,21,62.91,344.1
2017-10-05,22,30.16,390.0
2017-10-05,23,29.53,322.0
2017-10-06,0,28.92,260.0
2017-10-06,1,28.66,239.0
2017-10-06,2,28.47,222.0
2017-10-06,3,28.6,234.0
2017-10-06,4,29.23,289.0
2017-10-06,5,30.86,436.0
2017-10-06,6,62.92,309.6
2017-10-06,7,70.04,191.6
2017-10-06,8,70.06,169.8
2017-10-06,9,70.04,213.5
2017-10-06,10,62.91,302.4
2017-10-06,11,62.91,311.2
2017-10-06,12,62.91,312.2
2017-10-06,13,62.91,295.4
2017-10-06,14,62.91,310.2
2017-10-06,15,62.91,306.3
2017-10-06,16,62.91,306.4
2017-10-06,17,62.92,288.7
2017-10-06,18,84.92,211.5
2017-10-06,19,84.95,208.4
2017-10-06,20,62.95,226.1
2017-10-06,21,62.78,320.0
2017-10-06,22,30.08,355.0
2017-10-06,23,29.51,296.0
2017-10-07,0,29.06,223.0
2017-10-07,1,28.81,205.0
2017-10-07,2,28.67,196.0
2017-10-07,3,28.78,200.0
2017-10-07,4,28.93,213.0
2017-10-07,5,29.99,258.0
2017-10-07,6,29.28,221.0
2017-10-07,7,60.41,268.0
2017-10-07,8,61.16,294.7
2017-10-07,9,61.08,316.4
2017-10-07,10,61.16,289.9
2017-10-07,11,61.09,290.1
2017-10-07,12,29.78,300.0
2017-10-07,13,29.66,292.0
2017-10-07,14,29.53,278.0
2017-10-07,15,29.48,272.0
2017-10-07,16,29.57,272.0
2017-10-07,17,30.06,356.7
2017-10-07,18,62.55,329.1
2017-10-07,19,62.5,323.5
2017-10-07,20,30.44,357.4
2017-10-07,21,29.84,291.0
2017-10-07,22,29.53,313.0
2017-10-07,23,29.38,253.0
2017-10-08,0,29.19,213.0
2017-10-08,1,28.81,188.0
2017-10-08,2,28.51,169.0
2017-10-08,3,28.48,166.0
2017-10-08,4,28.52,166.0
2017-10-08,5,29.74,190.0
2017-10-08,6,29.75,236.0
2017-10-08,7,30.02,287.1
2017-10-08,8,29.84,318.0
2017-10-08,9,29.68,295.0
2017-10-08,10,29.98,282.0
2017-10-08,11,30.02,287.6
2017-10-08,12,30.05,288.5
2017-10-08,13,30.03,287.4
2017-10-08,14,29.78,266.0
2017-10-08,15,29.84,263.0
2017-10-08,16,30.03,272.3
2017-10-08,17,33.1,137.8
2017-10-08,18,34.95,140.3
2017-10-08,19,34.96,139.7
2017-10-08,20,30.23,270.6
2017-10-08,21,30.09,276.1
2017-10-08,22,30.0,288.5
2017-10-08,23,29.31,234.0
2017-10-09,0,29.71,295.0
2017-10-09,1,29.42,275.0
2017-10-09,2,29.2,256.0
2017-10-09,3,29.25,257.0
2017-10-09,4,29.83,300.0
2017-10-09,5,31.61,430.0
2017-10-09,6,62.92,303.3
2017-10-09,7,70.04,184.0
2017-10-09,8,70.05,170.0
2017-10-09,9,70.03,216.0
2017-10-09,10,62.92,314.1
2017-10-09,11,62.93,304.4
2017-10-09,12,62.93,293.6
2017-10-09,13,62.93,278.6
2017-10-09,14,62.93,299.5
2017-10-09,15,62.93,291.7
2017-10-09,16,62.94,290.8
2017-10-09,17,62.97,278.2
2017-10-09,18,85.07,125.9
2017-10-09,19,85.15,124.3
2017-10-09,20,62.99,214.0
2017-10-09,21,62.94,247.1
2017-10-09,22,30.99,416.0
2017-10-09,23,29.98,278.5
2017-10-10,0,29.31,306.0
2017-10-10,1,29.14,288.0
2017-10-10,2,29.06,283.0
2017-10-10,3,29.19,283.0
2017-10-10,4,29.51,323.0
2017-10-10,5,30.56,477.0
2017-10-10,6,62.93,302.7
2017-10-10,7,70.09,189.5
2017-10-10,8,70.09,177.5
2017-10-10,9,70.1,169.6
2017-10-10,10,62.93,269.9
2017-10-10,11,62.93,275.9
2017-10-10,12,62.93,284.0
2017-10-10,13,62.93,269.1
2017-10-10,14,62.94,268.2
2017-10-10,15,62.94,260.4
2017-10-10,16,62.94,255.5
2017-10-10,17,62.97,273.7
2017-10-10,18,85.39,181.9
2017-10-10,19,85.43,204.2
2017-10-10,20,62.97,273.9
2017-10-10,21,62.92,296.5
2017-10-10,22,29.59,376.0
2017-10-10,23,29.31,290.0
2017-10-11,0,29.0,279.0
2017-10-11,1,28.84,269.0
2017-10-11,2,28.74,262.0
2017-10-11,3,28.91,267.0
2017-10-11,4,29.45,327.0
2017-10-11,5,30.49,480.0
2017-10-11,6,62.55,285.5
2017-10-11,7,70.09,186.7
2017-10-11,8,70.09,171.8
2017-10-11,9,70.09,165.8
2017-10-11,10,62.57,252.6
2017-10-11,11,62.54,264.1
2017-10-11,12,62.52,276.2
2017-10-11,13,62.52,275.3
2017-10-11,14,62.54,274.8
2017-10-11,15,62.6,258.8
2017-10-11,16,62.67,252.9
2017-10-11,17,62.92,287.5
2017-10-11,18,85.82,138.0
2017-10-11,19,85.86,133.1
2017-10-11,20,62.96,223.6
2017-10-11,21,62.68,241.6
2017-10-11,22,29.69,377.0
2017-10-11,23,29.5,310.0
2017-10-12,0,29.08,282.0
2017-10-12,1,28.88,267.0
2017-10-12,2,28.75,257.0
2017-10-12,3,28.89,261.0
2017-10-12,4,29.34,318.0
2017-10-12,5,30.16,441.0
2017-10-12,6,62.39,295.6
2017-10-12,7,70.05,189.0
2017-10-12,8,70.07,174.2
2017-10-12,9,70.08,166.2
2017-10-12,10,62.49,263.3
2017-10-12,11,62.38,278.4
2017-10-12,12,62.26,279.9
2017-10-12,13,62.35,263.7
2017-10-12,14,62.31,260.0
2017-10-12,15,62.29,256.9
2017-10-12,16,62.32,254.7
2017-10-12,17,62.55,281.0
2017-10-12,18,87.78,160.0
2017-10-12,19,87.85,160.0
2017-10-12,20,62.91,244.6
2017-10-12,21,62.28,250.8
2017-10-12,22,29.23,331.0
2017-10-12,23,29.04,261.0
2017-10-13,0,28.55,240.0
2017-10-13,1,28.48,237.0
2017-10-13,2,28.38,229.0
2017-10-13,3,28.47,226.0
2017-10-13,4,28.92,257.0
2017-10-13,5,30.24,424.0
2017-10-13,6,62.41,274.9
2017-10-13,7,70.08,183.4
2017-10-13,8,70.1,167.6
2017-10-13,9,70.05,211.2
2017-10-13,10,62.15,266.1
