date,hour,price,volume
2019-08-01,0,54.05,485.9
2019-08-01,1,54.03,575.7
2019-08-01,2,54.03,577.7
2019-08-01,3,54.03,570.9
2019-08-01,4,54.05,493.2
2019-08-01,5,54.97,254.8
2019-08-01,6,210.05,166.0
2019-08-01,7,209.95,265.4
2019-08-01,8,209.95,261.8
2019-08-01,9,103.2,141.4
2019-08-01,10,103.9,157.7
2019-08-01,11,103.09,143.8
2019-08-01,12,103.06,139.2
2019-08-01,13,103.01,117.9
2019-08-01,14,103.01,112.9
2019-08-01,15,103.02,120.8
2019-08-01,16,105.29,147.0
2019-08-01,17,223.58,184.0
2019-08-01,18,223.58,152.0
2019-08-01,19,114.91,199.0
2019-08-01,20,111.54,188.0
2019-08-01,21,103.97,181.5
2019-08-01,22,54.06,507.8
2019-08-01,23,54.05,496.1
2019-08-02,0,54.07,464.0
2019-08-02,1,54.04,549.6
2019-08-02,2,54.04,554.5
2019-08-02,3,54.04,547.9
2019-08-02,4,54.07,475.4
2019-08-02,5,55.99,212.0
2019-08-02,6,218.94,163.0
2019-08-02,7,214.84,151.0
2019-08-02,8,219.15,156.5
2019-08-02,9,103.09,125.0
2019-08-02,10,103.98,123.6
2019-08-02,11,103.1,125.9
2019-08-02,12,103.07,124.1
2019-08-02,13,103.02,107.7
2019-08-02,14,103.03,108.6
2019-08-02,15,103.03,115.6
2019-08-02,16,105.69,128.0
2019-08-02,17,230.23,129.7
2019-08-02,18,230.51,89.2
2019-08-02,19,112.21,60.0
2019-08-02,20,106.42,60.0
2019-08-02,21,103.05,91.0
2019-08-02,22,54.08,481.0
2019-08-02,23,54.08,465.2
2019-08-03,0,54.05,561.7
2019-08-03,1,54.04,589.3
2019-08-03,2,54.03,596.7
2019-08-03,3,54.03,589.0
2019-08-03,4,54.04,585.4
2019-08-03,5,54.38,339.5
2019-08-03,6,52.29,244.0
2019-08-03,7,92.4,123.0
2019-08-03,8,104.78,135.0
2019-08-03,9,104.65,139.0
2019-08-03,10,102.75,135.0
2019-08-03,11,101.26,131.0
2019-08-03,12,54.95,242.8
2019-08-03,13,54.9,292.5
2019-08-03,14,53.89,287.0
2019-08-03,15,53.06,276.0
2019-08-03,16,54.91,281.8
2019-08-03,17,54.95,137.4
2019-08-03,18,103.98,76.0
2019-08-03,19,103.95,97.0
2019-08-03,20,61.39,145.5
2019-08-03,21,54.95,283.9
2019-08-03,22,54.09,527.7
2019-08-03,23,54.07,523.1
2019-08-04,0,54.05,572.1
2019-08-04,1,54.03,599.9
2019-08-04,2,54.03,606.4
2019-08-04,3,54.03,601.4
2019-08-04,4,54.03,598.9
2019-08-04,5,54.09,442.3
2019-08-04,6,54.07,356.7
2019-08-04,7,54.84,273.0
2019-08-04,8,55.09,154.0
2019-08-04,9,55.0,156.2
2019-08-04,10,54.97,197.5
2019-08-04,11,54.92,241.1
2019-08-04,12,54.42,268.0
2019-08-04,13,54.9,333.1
2019-08-04,14,54.2,316.0
2019-08-04,15,54.44,322.0
2019-08-04,16,54.95,305.5
2019-08-04,17,60.09,70.0
2019-08-04,18,94.51,130.0
2019-08-04,19,94.95,140.0
2019-08-04,20,60.75,125.0
2019-08-04,21,54.82,306.0
2019-08-04,22,54.08,569.1
2019-08-04,23,54.06,551.6
2019-08-05,0,54.02,584.5
2019-08-05,1,54.01,633.4
2019-08-05,2,54.0,636.4
2019-08-05,3,54.01,635.6
2019-08-05,4,54.02,617.8
2019-08-05,5,56.86,130.0
2019-08-05,6,210.02,182.0
2019-08-05,7,200.74,251.0
2019-08-05,8,202.57,238.6
2019-08-05,9,103.2,138.7
2019-08-05,10,103.3,112.0
2019-08-05,11,103.08,104.2
2019-08-05,12,103.03,94.7
2019-08-05,13,100.76,83.0
2019-08-05,14,103.01,80.9
2019-08-05,15,100.83,82.0
2019-08-05,16,106.79,81.0
2019-08-05,17,220.56,229.2
2019-08-05,18,220.59,177.2
2019-08-05,19,113.58,60.0
2019-08-05,20,106.45,52.0
2019-08-05,21,103.07,91.0
2019-08-05,22,54.04,564.1
2019-08-05,23,54.03,558.1
2019-08-06,0,53.75,665.3
2019-08-06,1,53.24,720.2
2019-08-06,2,53.21,720.5
2019-08-06,3,53.29,721.1
2019-08-06,4,54.01,690.5
2019-08-06,5,54.99,434.3
2019-08-06,6,205.25,243.8
2019-08-06,7,204.95,336.0
2019-08-06,8,204.95,330.0
2019-08-06,9,103.06,215.2
2019-08-06,10,103.02,202.7
2019-08-06,11,102.51,192.0
2019-08-06,12,101.58,187.0
2019-08-06,13,100.75,165.0
2019-08-06,14,100.82,166.0
2019-08-06,15,101.22,173.0
2019-08-06,16,103.09,204.0
2019-08-06,17,216.03,184.0
2019-08-06,18,216.05,152.0
2019-08-06,19,111.26,103.0
2019-08-06,20,104.28,110.3
2019-08-06,21,101.19,140.4
2019-08-06,22,54.0,704.0
2019-08-06,23,53.79,682.0
2019-08-07,0,53.86,593.1
2019-08-07,1,52.76,578.0
2019-08-07,2,52.65,573.0
2019-08-07,3,52.79,581.0
2019-08-07,4,54.0,613.9
2019-08-07,5,55.07,431.8
2019-08-07,6,209.07,192.2
2019-08-07,7,205.0,221.6
2019-08-07,8,204.99,216.0
2019-08-07,9,103.04,179.5
2019-08-07,10,102.76,155.0
2019-08-07,11,102.14,145.0
2019-08-07,12,101.16,135.0
2019-08-07,13,100.65,123.0
2019-08-07,14,100.88,129.0
2019-08-07,15,101.14,141.0
2019-08-07,16,102.47,177.0
2019-08-07,17,228.04,139.0
2019-08-07,18,231.07,116.0
2019-08-07,19,111.29,105.0
2019-08-07,20,104.04,128.0
2019-08-07,21,101.36,123.8
2019-08-07,22,54.01,626.7
2019-08-07,23,53.92,614.1
2019-08-08,0,54.02,640.0
