date,hour,price,volume
2019-12-01,0,41.0,92.0
2019-12-01,1,40.08,105.0
2019-12-01,2,40.06,112.0
2019-12-01,3,40.05,115.0
2019-12-01,4,40.05,116.0
2019-12-01,5,42.85,152.0
2019-12-01,6,51.79,272.0
2019-12-01,7,54.8,281.0
2019-12-01,8,90.05,174.0
2019-12-01,9,90.07,148.0
2019-12-01,10,90.06,165.0
2019-12-01,11,90.05,190.0
2019-12-01,12,90.03,217.0
2019-12-01,13,90.01,254.0
2019-12-01,14,54.64,280.0
2019-12-01,15,54.28,281.0
2019-12-01,16,90.0,279.0
2019-12-01,17,54.58,281.0
2019-12-01,18,90.05,117.0
2019-12-01,19,275.0,0.0
2019-12-01,20,90.09,47.0
2019-12-01,21,90.03,231.0
2019-12-01,22,42.58,152.0
2019-12-01,23,42.5,152.0
2019-12-02,0,42.24,92.0
2019-12-02,1,42.14,92.0
2019-12-02,2,42.08,92.0
2019-12-02,3,42.02,92.0
2019-12-02,4,42.08,92.0
2019-12-02,5,44.98,115.0
2019-12-02,6,90.07,135.0
2019-12-02,7,100.98,147.2
2019-12-02,8,170.17,116.0
2019-12-02,9,171.54,83.0
2019-12-02,10,114.79,52.0
2019-12-02,11,113.78,49.0
2019-12-02,12,109.76,80.0
2019-12-02,13,104.9,101.9
2019-12-02,14,104.14,147.8
2019-12-02,15,104.77,129.7
2019-12-02,16,105.16,109.3
2019-12-02,17,105.49,85.0
2019-12-02,18,273.5,30.0
2019-12-02,19,265.0,60.0
2019-12-02,20,264.92,20.0
2019-12-02,21,104.17,241.9
2019-12-02,22,44.57,395.8
2019-12-02,23,43.55,341.7
2019-12-03,0,41.83,134.0
2019-12-03,1,41.41,150.0
2019-12-03,2,41.08,160.0
2019-12-03,3,40.75,171.0
2019-12-03,4,40.91,165.0
2019-12-03,5,44.37,213.0
2019-12-03,6,90.01,254.0
2019-12-03,7,99.99,120.0
2019-12-03,8,122.99,109.0
2019-12-03,9,169.9,109.0
2019-12-03,10,100.94,141.0
2019-12-03,11,100.92,141.0
2019-12-03,12,100.91,121.0
2019-12-03,13,100.92,114.0
2019-12-03,14,100.92,142.0
2019-12-03,15,100.98,170.0
2019-12-03,16,103.97,166.0
2019-12-03,17,104.03,170.0
2019-12-03,18,274.03,59.0
2019-12-03,19,275.6,12.0
2019-12-03,20,263.94,20.0
2019-12-03,21,104.81,161.4
2019-12-03,22,44.53,242.3
2019-12-03,23,44.47,241.7
2019-12-04,0,42.66,185.0
2019-12-04,1,42.34,196.0
2019-12-04,2,41.96,207.0
2019-12-04,3,42.24,197.0
2019-12-04,4,42.36,193.0
2019-12-04,5,44.79,254.0
2019-12-04,6,87.15,288.0
2019-12-04,7,99.93,178.0
2019-12-04,8,114.18,157.0
2019-12-04,9,119.95,104.0
2019-12-04,10,98.98,116.0
2019-12-04,11,98.97,111.0
2019-12-04,12,98.96,106.0
2019-12-04,13,98.96,106.0
2019-12-04,14,98.99,131.0
2019-12-04,15,99.0,147.0
2019-12-04,16,99.91,176.0
2019-12-04,17,99.94,192.0
2019-12-04,18,272.94,60.0
2019-12-04,19,272.96,60.0
2019-12-04,20,261.92,20.0
2019-12-04,21,105.35,141.0
2019-12-04,22,44.82,283.5
2019-12-04,23,44.71,283.2
2019-12-05,0,44.71,221.0
2019-12-05,1,44.57,229.0
2019-12-05,2,44.48,234.5
2019-12-05,3,44.42,236.6
2019-12-05,4,44.44,238.5
2019-12-05,5,46.09,276.0
2019-12-05,6,88.82,343.0
2019-12-05,7,91.94,263.0
2019-12-05,8,99.86,205.0
2019-12-05,9,100.13,202.0
2019-12-05,10,90.96,135.0
2019-12-05,11,90.96,133.0
2019-12-05,12,90.97,148.0
2019-12-05,13,90.97,145.0
2019-12-05,14,90.98,159.0
2019-12-05,15,90.99,179.0
2019-12-05,16,91.91,199.0
2019-12-05,17,91.95,220.0
2019-12-05,18,249.95,60.0
2019-12-05,19,249.97,60.0
2019-12-05,20,249.92,20.0
2019-12-05,21,114.18,126.0
2019-12-05,22,45.47,328.0
2019-12-05,23,45.25,310.0
2019-12-06,0,44.73,273.3
2019-12-06,1,44.65,288.6
2019-12-06,2,44.59,294.8
2019-12-06,3,44.55,301.9
2019-12-06,4,44.7,269.4
2019-12-06,5,46.46,271.0
2019-12-06,6,90.21,314.0
2019-12-06,7,105.01,294.0
2019-12-06,8,105.02,266.0
2019-12-06,9,105.03,253.0
2019-12-06,10,105.02,238.0
2019-12-06,11,105.01,244.0
2019-12-06,12,91.69,276.0
2019-12-06,13,105.0,272.0
2019-12-06,14,105.01,260.0
2019-12-06,15,105.01,258.0
2019-12-06,16,105.01,248.0
2019-12-06,17,105.02,235.0
2019-12-06,18,244.94,60.0
2019-12-06,19,244.96,60.0
2019-12-06,20,244.92,20.0
2019-12-06,21,114.4,133.0
2019-12-06,22,53.57,165.0
2019-12-06,23,45.44,333.3
2019-12-07,0,49.24,169.0
2019-12-07,1,46.29,172.0
2019-12-07,2,46.12,182.0
2019-12-07,3,45.84,198.0
