date,hour,zamg,price,volume
2024-09-03,9,100.08,100.08,90
2024-09-03,10,100.08,100.08,90
2024-09-03,11,100.07,100.07,100
2024-09-03,12,100.08,100.08,92
2024-09-03,13,100.08,100.08,85
2024-09-03,14,100.09,100.09,85
2024-09-03,15,110.11,110.11,85
2024-09-03,16,110.11,110.11,45
2024-09-03,17,110.11,110.11,30
2024-09-03,18,366.84,366.84,40
2024-09-03,19,366.84,366.84,20
2024-09-03,20,315.83,315.83,47.4
2024-09-03,21,229.93,229.93,47.4
2024-09-03,22,169.95,84.37,50
2024-09-03,23,366.84,84.37,60
2024-09-04,0,194.95,76,65
2024-09-04,1,194.95,76,100
2024-09-04,2,194.95,76,130
2024-09-04,3,194.95,76,140
2024-09-04,4,194.95,77.01,95
2024-09-04,5,130,76.12,45
2024-09-04,6,310,116.99,65
2024-09-04,7,310,200.05,65
2024-09-04,8,310,100.1,42.3
2024-09-04,9,125.08,125.08,37.8
2024-09-04,10,125.04,125.03,5
2024-09-04,11,125.07,125.03,5
2024-09-04,12,125.08,125.01,5
2024-09-04,13,125.08,125.01,5
2024-09-04,14,125.07,125.01,5
2024-09-04,15,125.06,125.05,5
2024-09-04,16,125.06,125.06,9.9
2024-09-04,17,125.07,125.07,26
2024-09-04,18,313.3,313.3,20
2024-09-04,19,361.54,361.54,10
2024-09-04,20,298.63,298.63,10
2024-09-04,21,121.13,121.13,20
2024-09-04,22,249.97,81.26,20
2024-09-04,23,207.95,81.26,50
2024-09-05,0,164.95,39.98,25
2024-09-05,1,164.95,39.98,65
2024-09-05,2,164.95,39.98,85
2024-09-05,3,164.95,39.98,90
2024-09-05,4,164.95,36.34,55
2024-09-05,5,109.99,39.98,35
2024-09-05,6,310,200.07,65
2024-09-05,7,310,200,60
2024-09-05,8,310,103.4,30
2024-09-05,9,102.3,102.3,30
2024-09-05,10,99.97,99.97,55
2024-09-05,11,99.96,99.96,55
2024-09-05,12,103.88,103.88,45
2024-09-05,13,103.42,103.42,35
2024-09-05,14,102,102,35
2024-09-05,15,103.85,103.85,15
2024-09-05,16,122.82,122.82,20
2024-09-05,17,123.88,123.88,20
2024-09-05,18,314.22,314.22,11
2024-09-05,19,362.69,362.69,11
2024-09-05,20,310.18,242.74,11
2024-09-05,21,123.43,123.43,20
2024-09-05,22,263.33,69.66,20
2024-09-05,23,177.95,69.66,0
2024-09-06,0,115,75.26,45
2024-09-06,1,115,75.26,100
2024-09-06,2,115,75.26,130
2024-09-06,3,115,75.26,130
2024-09-06,4,115,75.26,95
2024-09-06,5,100.09,100.09,35
2024-09-06,6,105,100.08,70
2024-09-06,7,260,200.01,73
2024-09-06,8,260,200.03,70
2024-09-06,9,125.07,125.07,70
2024-09-06,10,125.04,107.2,85
2024-09-06,11,125.04,121.03,92
2024-09-06,12,125.03,121.18,93
2024-09-06,13,125.03,122.81,75
2024-09-06,14,125.06,123.91,84
2024-09-06,15,125.04,123.96,65
2024-09-06,16,261.82,125.24,50
2024-09-06,17,125.07,125.07,68
2024-09-06,18,312.65,312.65,25
2024-09-06,19,360.31,360.31,10
2024-09-06,20,284.2,284.2,10
2024-09-06,21,125.08,125.08,40
2024-09-06,22,260,79.78,20
2024-09-06,23,212.95,79.78,30
2024-09-07,0,117.95,73.35,45
2024-09-07,1,117.95,73.35,65
2024-09-07,2,117.95,73.35,100
2024-09-07,3,117.95,73.66,100
2024-09-07,4,117.95,70.32,65
2024-09-07,5,111,80.93,40
2024-09-07,6,117.95,100.08,10
2024-09-07,7,260,104.99,10
2024-09-07,8,260,100.09,65
2024-09-07,9,179.92,125.04,80
2024-09-07,10,172.95,125.01,85
2024-09-07,11,155.45,125.03,85
2024-09-07,12,125.1,81,85
2024-09-07,13,166,82.14,75
2024-09-07,14,235,84.87,75
2024-09-07,15,270,91.76,75
2024-09-07,16,270,93.62,60
2024-09-07,17,125.05,97.28,50
2024-09-07,18,310.95,301.5,23
2024-09-07,19,266.01,266.01,12
2024-09-07,20,275.45,120.02,12
2024-09-07,21,100.01,95.78,20
2024-09-07,22,259.98,88.81,20
2024-09-07,23,166,82.75,18
2024-09-08,0,111,73.35,45
2024-09-08,1,111,73.35,53
2024-09-08,2,111,73.35,90
2024-09-08,3,111,73.35,95
2024-09-08,4,111,73.35,55
2024-09-08,5,111,81,50
2024-09-08,6,111,77.9,20
2024-09-08,7,260,80.99,43
2024-09-08,8,260,80.99,100
2024-09-08,9,260,77.9,70
2024-09-08,10,166,86.99,70
2024-09-08,11,125.1,86.99,78
2024-09-08,12,125.1,88.81,85
2024-09-08,13,185,90.99,83
2024-09-08,14,235,91.24,65
2024-09-08,15,270,93.36,50
2024-09-08,16,270,99.12,40
2024-09-08,17,125.01,102.54,31
2024-09-08,18,309.05,309.05,10
2024-09-08,19,309.05,309.05,16.6
2024-09-08,20,111,111,16.4
2024-09-08,21,100.04,97.91,26.6
2024-09-08,22,259.98,88.81,25.9
2024-09-08,23,185,88.81,10
2024-09-09,0,111,81,55
2024-09-09,1,111,81,75
2024-09-09,2,111,81,85
2024-09-09,3,111,81,105
2024-09-09,4,111,81,125
2024-09-09,5,90.02,90.02,85
2024-09-09,6,115.79,115.79,83
2024-09-09,7,251.84,251.84,85
2024-09-09,8,253.12,253.12,95
2024-09-09,9,260,256.29,95
2024-09-09,10,172.95,155.38,110
2024-09-09,11,172.95,125.08,110
2024-09-09,12,125.06,125.06,103
2024-09-09,13,125.07,125.07,105
2024-09-09,14,125.1,125.1,100
2024-09-09,15,151.99,151.99,102
2024-09-09,16,179.91,167.36,85
2024-09-09,17,159.48,159.48,70
2024-09-09,18,350.17,350.17,20
2024-09-09,19,363.71,363.71,20
2024-09-09,20,200,200,20
2024-09-09,21,100.04,100.04,20
2024-09-09,22,100.27,88.81,20
2024-09-09,23,182.95,88.81,0
2024-09-10,0,140,83.15,79.5
2024-09-10,1,140,83.15,110
2024-09-10,2,140,83.45,110
2024-09-10,3,140,83.45,120
2024-09-10,4,140,83.15,144.5
2024-09-10,5,107,105.9,134.5
2024-09-10,6,125.03,121.95,120
2024-09-10,7,245.93,245.93,95
2024-09-10,8,247.58,247.58,120
2024-09-10,9,238.59,238.59,130
2024-09-10,10,134.5,124.72,130
2024-09-10,11,128,122.73,130
2024-09-10,12,128,124.87,130
2024-09-10,13,219.92,124.11,130
2024-09-10,14,219.95,125.06,120
2024-09-10,15,219.92,126.89,120
2024-09-10,16,219.95,128.88,110
2024-09-10,17,140.8,140.8,64.5
2024-09-10,18,353.62,353.62,19.5
2024-09-10,19,366.8,366.8,19.5
2024-09-10,20,366.8,366.8,19.5
2024-09-10,21,203.79,203.79,19.5
2024-09-10,22,259.98,100.02,19.5
2024-09-10,23,212.95,91.09,40
2024-09-11,0,140,79.1,94.5
2024-09-11,1,140,79.1,110
2024-09-11,2,140,79.1,140
2024-09-11,3,140,79.1,140
2024-09-11,4,140,79.1,114.5
2024-09-11,5,130,111.69,44.5
2024-09-11,6,125.1,113.96,19.5
2024-09-11,7,273.97,273.97,44.5
2024-09-11,8,267.04,267.04,79.5
2024-09-11,9,265.53,265.53,87.1
2024-09-11,10,141,125.68,84.5
2024-09-11,11,141,125.22,84.5
2024-09-11,12,141,125.68,74.5
2024-09-11,13,131,125.37,74.5
2024-09-11,14,141,126.88,69.5
2024-09-11,15,131,125.37,64.5
2024-09-11,16,131,125.37,39.5
2024-09-11,17,314.77,314.77,39.5
2024-09-11,18,361.9,361.9,11.5
2024-09-11,19,361.93,361.93,11.5
2024-09-11,20,361.95,361.95,11.5
2024-09-11,21,243.76,243.76,19.5
2024-09-11,22,129.99,100.1,19.5
2024-09-11,23,210.45,87.16,10
2024-09-12,0,140,86,70
2024-09-12,1,140,86,78
2024-09-12,2,140,86,83
2024-09-12,3,140,86,86
2024-09-12,4,140,86,74
2024-09-12,5,234.49,234.49,44
2024-09-12,6,309.45,309.45,19.6
2024-09-12,7,309.2,309.2,80.9
2024-09-12,8,309.08,309.08,113
2024-09-12,9,260.98,260.93,126
2024-09-12,10,127,125.02,143
2024-09-12,11,127,125.01,135
2024-09-12,12,127,125.01,123
2024-09-12,13,127,125.01,113
2024-09-12,14,127,125.04,97
2024-09-12,15,127,127,95
2024-09-12,16,127,127,80
2024-09-12,17,314.7,314.7,70
2024-09-12,18,361.96,361.96,13
2024-09-12,19,361.96,361.96,13
2024-09-12,20,361.96,361.96,13
2024-09-12,21,361.94,361.94,20
2024-09-12,22,127,103.49,40
2024-09-12,23,210.45,94.8,65
2024-09-13,0,140,85.99,35
2024-09-13,1,140,85.99,45
2024-09-13,2,140,85.99,65
2024-09-13,3,140,85.99,65
2024-09-13,4,140,87.89,55
2024-09-13,5,244.5,244.5,85
2024-09-13,6,319.5,319.5,70
2024-09-13,7,319.2,319.2,94
2024-09-13,8,319.02,319.02,165
2024-09-13,9,308.96,308.96,185
2024-09-13,10,225,125.27,195
2024-09-13,11,226.82,125.54,195
2024-09-13,12,267.45,125.08,185
2024-09-13,13,267.45,125.08,185
2024-09-13,14,267.45,125.09,185
2024-09-13,15,284.95,156.42,150
2024-09-13,16,293.33,292.33,140
2024-09-13,17,324.7,324.7,127
2024-09-13,18,363.68,363.68,55
2024-09-13,19,363.68,363.68,13
2024-09-13,20,363.68,363.68,13
2024-09-13,21,363.68,363.68,52.2
2024-09-13,22,127,125.04,30
2024-09-13,23,212.95,93.34,30
2024-09-14,0,140,87.45,85
2024-09-14,1,140,82.28,105
2024-09-14,2,140,82.29,120
2024-09-14,3,140,82.26,120
2024-09-14,4,140,81.97,75
2024-09-14,5,254.5,114.39,60
2024-09-14,6,329.47,124.96,40
2024-09-14,7,329.16,130.52,70
2024-09-14,8,328.95,128,115
2024-09-14,9,329.95,126.45,116.6
2024-09-14,10,292.45,125.08,130
2024-09-14,11,292.45,125.09,125
2024-09-14,12,232.86,116.65,110
2024-09-14,13,235,116.65,85
2024-09-14,14,235,116.59,100
2024-09-14,15,270,116.86,75
2024-09-14,16,297,119.93,65
2024-09-14,17,312.84,312.88,55
2024-09-14,18,361.97,361.97,15
2024-09-14,19,361.97,361.97,15
2024-09-14,20,311.46,311.5,15
2024-09-14,21,280.82,280.95,20
2024-09-14,22,261.25,100.08,20
2024-09-14,23,166,108,65
2024-09-15,0,140,101.32,115
2024-09-15,1,140,101,125
2024-09-15,2,140,101,140
2024-09-15,3,140,101,135
2024-09-15,4,140,101,90
2024-09-15,5,244.5,119.22,75
2024-09-15,6,319.5,125.09,60
2024-09-15,7,319.2,125.04,81.6
2024-09-15,8,309.81,116,150
2024-09-15,9,310,101,145
2024-09-15,10,235,94.81,135
2024-09-15,11,235,95.35,130
2024-09-15,12,235,96.16,125
2024-09-15,13,235,95.89,125
2024-09-15,14,235,96.16,100
2024-09-15,15,270,97.79,85
2024-09-15,16,297,110.82,90
2024-09-15,17,312.88,312.91,105
2024-09-15,18,361.97,361.97,25
2024-09-15,19,361.97,361.97,25
2024-09-15,20,313.6,313.64,25
2024-09-15,21,287.53,287.66,30
2024-09-15,22,128,109.74,20
2024-09-15,23,166,108.98,30
2024-09-16,0,140,90.01,54.5
2024-09-16,1,140,87.45,84.5
2024-09-16,2,140,87.45,94.5
2024-09-16,3,140,90.01,115
2024-09-16,4,140,90.01,134.5
2024-09-16,5,128,128,114.5
2024-09-16,6,125.09,125.03,80
2024-09-16,7,308.86,308.86,100
2024-09-16,8,307.13,307.13,130
2024-09-16,9,310,305.67,120
2024-09-16,10,292.45,153.57,110
2024-09-16,11,292.45,151.21,120
2024-09-16,12,292.45,152.98,84.5
2024-09-16,13,292.45,153.37,74.5
2024-09-16,14,292.45,151.02,84.5
2024-09-16,15,309.95,153.76,69.5
2024-09-16,16,322.45,197.29,54.5
2024-09-16,17,324.7,324.7,19.5
2024-09-16,18,361.97,361.97,19.5
2024-09-16,19,361.97,361.97,19.5
2024-09-16,20,314.27,314.3,19.5
2024-09-16,21,128,128,19.5
2024-09-16,22,128,111.8,19.5
2024-09-16,23,166,100,24.5
2024-09-17,0,128,98.77,104
2024-09-17,1,128,98.77,120
2024-09-17,2,128,98.76,160
2024-09-17,3,128,98.76,175
2024-09-17,4,104.25,98.94,179
2024-09-17,5,137.3,138.62,164
2024-09-17,6,329.5,329.5,139
2024-09-17,7,329.2,329.2,115
2024-09-17,8,310.77,313.42,120
2024-09-17,9,207.61,207.61,160
2024-09-17,10,128,128,190
2024-09-17,11,128,128,180
2024-09-17,12,128,128,170
2024-09-17,13,128,128,165
2024-09-17,14,128,128,140
2024-09-17,15,140.1,140.1,110
2024-09-17,16,292.43,292.43,89
2024-09-17,17,334.7,334.7,39
2024-09-17,18,361.69,361.69,19
2024-09-17,19,361.69,361.69,19
2024-09-17,20,361.69,361.69,19
2024-09-17,21,167.08,170.22,19
2024-09-17,22,128,110.59,24
2024-09-17,23,193.95,98.8,69
2024-09-18,0,115.99,103.1,125
2024-09-18,1,116,103.08,140
2024-09-18,2,116,103.07,170
2024-09-18,3,128,103.87,170
2024-09-18,4,106.08,106.08,130
2024-09-18,5,307.96,307.96,64
2024-09-18,6,339.5,339.5,44
2024-09-18,7,339.2,339.2,59
2024-09-18,8,325.63,328.58,69
2024-09-18,9,308.65,308.65,75
2024-09-18,10,150.1,150.1,74
2024-09-18,11,150.1,150.1,49
2024-09-18,12,150.1,150.1,56
2024-09-18,13,150.1,150.1,44
2024-09-18,14,150.1,150.1,14
2024-09-18,15,225,150.1,4
2024-09-18,16,314.38,314.3,4
2024-09-18,17,344.7,344.7,19
2024-09-18,18,367.92,367.92,14
2024-09-18,19,367.92,367.92,14
2024-09-18,20,367.92,367.92,14
2024-09-18,21,236.58,237.14,19
2024-09-18,22,128,118.45,19
2024-09-18,23,116,105.47,34
2024-09-19,0,130.04,112.9,246
2024-09-19,1,130.04,112.61,246
2024-09-19,2,130.04,112.09,246
2024-09-19,3,130.04,112.43,255
2024-09-19,4,130.02,115.97,255
2024-09-19,5,312.08,312.08,235
2024-09-19,6,344.5,344.5,179.1
2024-09-19,7,344.2,344.2,130
2024-09-19,8,343.7,343.7,175
2024-09-19,9,313.7,313.7,185
2024-09-19,10,150.09,150.07,195
2024-09-19,11,150.09,150.07,195
2024-09-19,12,225,150.07,205
2024-09-19,13,225,150.07,185
2024-09-19,14,225,150.07,180
2024-09-19,15,225,150.08,105
2024-09-19,16,319.34,319.34,109
2024-09-19,17,363.44,363.44,110
2024-09-19,18,368.76,368.76,60
2024-09-19,19,368.76,368.76,11
2024-09-19,20,367.01,367.01,11
2024-09-19,21,237.79,237.79,61.6
2024-09-19,22,130.03,130.03,88.1
2024-09-19,23,130.02,116.23,160
2024-09-20,0,130.02,112.68,235
2024-09-20,1,130.02,112.12,265
2024-09-20,2,130.02,111.73,285
2024-09-20,3,130.02,112.06,285
2024-09-20,4,130.02,116.03,280
2024-09-20,5,312.87,312.87,175
2024-09-20,6,347.5,347.5,175
2024-09-20,7,347.2,347.2,185
2024-09-20,8,317.66,317.66,200
2024-09-20,9,316.64,316.61,244
2024-09-20,10,150.99,150.99,95.6
2024-09-20,11,150.99,150.99,91.8
2024-09-20,12,150.99,150.99,106
2024-09-20,13,150.99,150.99,101
2024-09-20,14,161.92,161.92,104
2024-09-20,15,150.99,150.99,107
2024-09-20,16,322.27,322.27,112
2024-09-20,17,369.68,369.68,115
2024-09-20,18,369.69,369.69,35
2024-09-20,19,369.69,369.69,25
2024-09-20,20,369.69,369.69,30
2024-09-20,21,237.73,237.73,80
2024-09-20,22,130.08,130.08,95
2024-09-20,23,130.04,118.49,180
2024-09-21,0,130.09,130.01,240
2024-09-21,1,132,120.5,285
2024-09-21,2,132,115.9,285
2024-09-21,3,132,115.65,285
2024-09-21,4,130.07,130.03,275
2024-09-21,5,314.9,111.94,120
2024-09-21,6,313.33,122.68,100
2024-09-21,7,349.17,188.58,127
2024-09-21,8,319.67,188.58,124
2024-09-21,9,318.59,188.58,200
2024-09-21,10,224.95,151,210
2024-09-21,11,224.95,151,185
2024-09-21,12,150.1,114.29,180
2024-09-21,13,150.1,114.54,195
2024-09-21,14,150.1,112.43,165
2024-09-21,15,150.1,109.34,145
2024-09-21,16,311.33,112.68,130
2024-09-21,17,124.99,124.99,105
2024-09-21,18,371.41,371.43,39
2024-09-21,19,371.43,371.44,34
2024-09-21,20,125,125,44
2024-09-21,21,125,125,110
2024-09-21,22,155,155,150
2024-09-21,23,147.88,147.88,220
2024-09-22,0,132,130.07,240
2024-09-22,1,132,130.04,275
2024-09-22,2,132,130.04,275
2024-09-22,3,132,130.03,275
2024-09-22,4,132,130.07,245
2024-09-22,5,315,113.67,195
2024-09-22,6,350.45,110.57,145
2024-09-22,7,314.44,111,205
2024-09-22,8,314.58,111.07,245
2024-09-22,9,319.54,111.32,255
2024-09-22,10,150.1,110.7,260
2024-09-22,11,150.1,110.45,240
2024-09-22,12,165,113.05,240
2024-09-22,13,165,112.93,245
2024-09-22,14,165,111.56,205
2024-09-22,15,165,108.84,185
2024-09-22,16,325.25,111.94,165
2024-09-22,17,114.78,114.78,115
2024-09-22,18,314.94,371.42,75
2024-09-22,19,371.43,371.44,33
2024-09-22,20,125,125,48
2024-09-22,21,130.02,130.02,90
2024-09-22,22,164.99,164.99,88
2024-09-22,23,148.92,148.92,135
2024-09-23,0,145,130.1,40
2024-09-23,1,155,130.08,60
2024-09-23,2,155,130.07,80
2024-09-23,3,155,130.09,105
2024-09-23,4,132.79,132.79,120
2024-09-23,5,130.05,130.04,100
2024-09-23,6,150.04,123.73,81.4
2024-09-23,7,261.66,261.66,85
2024-09-23,8,261.66,261.66,100
2024-09-23,9,319.6,262.03,100
2024-09-23,10,165,165,90
2024-09-23,11,165,165,100
2024-09-23,12,165,162.46,85
2024-09-23,13,165,165,85
2024-09-23,14,166.49,166.49,85
2024-09-23,15,174.54,174.54,65
2024-09-23,16,325.3,180.17,35
2024-09-23,17,206.33,206.33,20
2024-09-23,18,371.47,371.47,20
2024-09-23,19,371.47,371.47,20
2024-09-23,20,311.91,311.91,20
2024-09-23,21,130.02,130.02,40
2024-09-23,22,130.09,130.09,20
2024-09-23,23,132.03,132.03,40
2024-09-24,0,181.96,129.89,250
2024-09-24,1,183.86,128.86,275
2024-09-24,2,183.86,128.83,275
2024-09-24,3,183.86,130.02,275
2024-09-24,4,165,135.77,275
2024-09-24,5,289.77,289.77,118.8
2024-09-24,6,313.69,313.69,101
2024-09-24,7,311.81,311.81,133.3
2024-09-24,8,314.52,314.52,128.7
2024-09-24,9,322.59,322.59,189
2024-09-24,10,167.99,167.99,205
2024-09-24,11,167.99,167.99,180
2024-09-24,12,167.99,167.99,154.5
2024-09-24,13,167.99,167.99,154.5
2024-09-24,14,169.49,169.49,124.5
2024-09-24,15,177.49,177.49,104.5
2024-09-24,16,344.1,328.29,89.5
2024-09-24,17,371.82,371.82,77.5
2024-09-24,18,371.82,371.82,14.5
2024-09-24,19,371.82,371.82,24.5
2024-09-24,20,371.82,371.82,34.5
2024-09-24,21,371.82,371.82,63.7
2024-09-24,22,165,133.05,99
2024-09-24,23,170.56,130.09,165
2024-09-25,0,190,127.49,250
2024-09-25,1,190,127.23,275
2024-09-25,2,190,126.6,275
2024-09-25,3,190,129.08,275
2024-09-25,4,183.4,146.33,275
2024-09-25,5,316.85,316.85,118.8
2024-09-25,6,316.62,316.62,101
2024-09-25,7,315.09,315.09,133.3
2024-09-25,8,317.4,317.4,128.7
2024-09-25,9,316.45,316.45,189
2024-09-25,10,184.75,184.75,205
2024-09-25,11,184.75,184.75,180
2024-09-25,12,184.75,184.75,154.5
2024-09-25,13,184.75,184.75,154.5
2024-09-25,14,186.42,186.42,124.5
2024-09-25,15,186.42,186.42,104.5
2024-09-25,16,375.8,375.8,89.5
2024-09-25,17,375.8,375.8,77.5
2024-09-25,18,375.8,375.8,14.5
2024-09-25,19,375.8,375.8,24.5
2024-09-25,20,375.8,375.8,34.5
2024-09-25,21,370.11,370.11,63.7
2024-09-25,22,164.27,145,99
2024-09-25,23,168.8,145,165
2024-09-26,0,165,120.02,275
2024-09-26,1,165,118.97,295
2024-09-26,2,165,118.89,300
2024-09-26,3,165,118.98,295
2024-09-26,4,151.89,136.2,216
2024-09-26,5,375.8,375.8,166.1
2024-09-26,6,318.1,318.1,161.1
2024-09-26,7,375.8,375.8,240
2024-09-26,8,375.8,375.8,255
2024-09-26,9,375.8,375.8,215
2024-09-26,10,310.96,251.23,219
2024-09-26,11,189.75,189.75,216
2024-09-26,12,189.75,189.75,211
2024-09-26,13,189.75,189.75,216
2024-09-26,14,375.8,375.8,173.9
2024-09-26,15,375.8,375.8,165.7
2024-09-26,16,375.8,375.8,145.7
2024-09-26,17,375.8,375.8,114
2024-09-26,18,375.8,375.8,38
2024-09-26,19,375.8,375.8,34
2024-09-26,20,375.8,375.8,36.6
2024-09-26,21,215.31,215.31,40
2024-09-26,22,165,130.04,66.1
2024-09-26,23,165,130.07,146.1
2024-09-27,0,165,118.37,240
2024-09-27,1,165,117.98,240
2024-09-27,2,165,117.73,240
2024-09-27,3,165,117.98,240
2024-09-27,4,165,125.18,220
2024-09-27,5,374.35,374.35,155
2024-09-27,6,374.38,374.38,67
2024-09-27,7,374.38,374.38,90
2024-09-27,8,374.32,374.32,87
2024-09-27,9,369.7,369.7,58
2024-09-27,10,314.92,314.92,206
2024-09-27,11,204.68,204.68,202
2024-09-27,12,204.68,204.68,217
2024-09-27,13,204.68,204.68,215
2024-09-27,14,201,201,227
2024-09-27,15,201,201,230
2024-09-27,16,314.74,314.74,214
2024-09-27,17,374.38,374.38,189
2024-09-27,18,374.38,374.38,53
2024-09-27,19,374.38,374.38,23
2024-09-27,20,374.38,374.38,20
2024-09-27,21,374.38,374.38,48
2024-09-27,22,164.99,118.1,140
2024-09-27,23,165.08,118.72,198
2024-09-28,0,177.5,115.31,222
2024-09-28,1,177.5,114.98,222
2024-09-28,2,177.5,114.76,214
2024-09-28,3,177.5,114.7,214
2024-09-28,4,195.5,116.93,214
2024-09-28,5,373.67,115.53,214
2024-09-28,6,373.67,373.67,48
2024-09-28,7,373.67,373.67,72
2024-09-28,8,373.67,373.67,69
2024-09-28,9,373.67,373.67,64
2024-09-28,10,373.67,373.67,235
2024-09-28,11,194,190.5,232
2024-09-28,12,155,116.43,248
2024-09-28,13,155,116.51,245
2024-09-28,14,152.73,116.88,218
2024-09-28,15,152.93,116.62,203
2024-09-28,16,373.67,373.67,183
2024-09-28,17,373.67,373.67,163
2024-09-28,18,373.67,373.67,72.1
2024-09-28,19,373.67,373.67,34
2024-09-28,20,373.67,373.67,39
2024-09-28,21,373.67,373.67,45.1
2024-09-28,22,165.55,118.3,124
2024-09-28,23,165.83,122.48,169
2024-09-29,0,187.5,116.01,292
2024-09-29,1,187.5,115.63,285
2024-09-29,2,187.5,115.42,278.5
2024-09-29,3,187.5,115.11,282.6
2024-09-29,4,200.5,116.62,265.9
2024-09-29,5,373.67,114.61,215
2024-09-29,6,311.82,116.54,75
2024-09-29,7,314.62,115.21,110.8
2024-09-29,8,314.62,115.21,135.7
2024-09-29,9,312.05,115.06,140.7
2024-09-29,10,272.5,116.15,169
2024-09-29,11,181.17,116.07,174
2024-09-29,12,181.17,115.92,169
2024-09-29,13,181.17,115.92,179
2024-09-29,14,154.36,116.24,164
2024-09-29,15,154.43,116.38,159
2024-09-29,16,249.97,117.01,119
2024-09-29,17,373.67,373.67,124
2024-09-29,18,373.67,373.67,119
2024-09-29,19,373.67,373.67,79
2024-09-29,20,287.52,287.52,89
2024-09-29,21,165,150.02,46
2024-09-29,22,165.26,118.11,120.7
2024-09-29,23,165.54,117.95,170.7
2024-09-30,0,185,116.54,240
2024-09-30,1,185,116.06,254.9
2024-09-30,2,185,115.95,261.7
2024-09-30,3,185,115.95,270.1
2024-09-30,4,213,119.84,282.6
2024-09-30,5,373.67,373.67,270
2024-09-30,6,373.67,373.67,228
2024-09-30,7,373.67,373.67,237
2024-09-30,8,373.67,373.67,234
2024-09-30,9,373.67,373.67,228
2024-09-30,10,373.67,373.67,305.7
2024-09-30,11,243.11,243.11,295.7
2024-09-30,12,236.66,236.66,220.9
2024-09-30,13,236.66,236.66,215.9
2024-09-30,14,209.35,209.35,234
2024-09-30,15,237.13,237.13,239.1
2024-09-30,16,373.67,373.67,189.1
2024-09-30,17,373.67,373.67,159
2024-09-30,18,373.67,373.67,144
2024-09-30,19,373.67,373.67,149
2024-09-30,20,290.31,290.31,99
2024-09-30,21,176,150.01,50
2024-09-30,22,175.8,125,79
2024-09-30,23,205.07,121.28,144
