date,hour,price,volume
2016-04-01,0,50.99,280.0
2016-04-01,1,50.99,280.0
2016-04-01,2,50.99,280.0
2016-04-01,3,50.99,280.0
2016-04-01,4,50.99,280.0
2016-04-01,5,51.73,280.0
2016-04-01,6,114.69,70.0
2016-04-01,7,125.43,20.0
2016-04-01,8,113.96,0.0
2016-04-01,9,113.96,0.0
2016-04-01,10,110.0,49.7
2016-04-01,11,110.0,49.7
2016-04-01,12,110.0,49.7
2016-04-01,13,110.0,49.7
2016-04-01,14,110.0,49.7
2016-04-01,15,110.0,49.7
2016-04-01,16,113.96,0.0
2016-04-01,17,120.09,3.0
2016-04-01,18,120.86,2.0
2016-04-01,19,120.86,2.0
2016-04-01,20,120.86,2.0
2016-04-01,21,91.11,110.0
2016-04-01,22,50.99,280.0
2016-04-01,23,50.99,280.0
2016-04-02,0,52.11,230.0
2016-04-02,1,52.11,230.0
2016-04-02,2,52.11,230.0
2016-04-02,3,52.11,230.0
2016-04-02,4,52.11,230.0
2016-04-02,5,52.11,230.0
2016-04-02,6,62.77,170.0
2016-04-02,7,119.76,60.0
2016-04-02,8,110.08,20.0
2016-04-02,9,110.08,20.0
2016-04-02,10,110.07,24.7
2016-04-02,11,110.07,24.7
2016-04-02,12,82.4,203.0
2016-04-02,13,85.04,232.7
2016-04-02,14,85.04,232.7
2016-04-02,15,85.04,232.7
2016-04-02,16,85.04,232.7
2016-04-02,17,85.06,213.0
2016-04-02,18,120.08,28.3
2016-04-02,19,120.08,28.3
2016-04-02,20,85.03,300.0
2016-04-02,21,58.16,179.2
2016-04-02,22,52.11,230.0
2016-04-02,23,52.11,230.0
2016-04-03,0,52.08,237.9
2016-04-03,1,52.08,237.9
2016-04-03,2,52.08,237.9
2016-04-03,3,52.08,237.9
2016-04-03,4,52.09,233.7
2016-04-03,5,53.03,230.0
2016-04-03,6,83.98,150.0
2016-04-03,7,93.86,133.0
2016-04-03,8,103.01,93.1
2016-04-03,9,103.01,93.1
2016-04-03,10,68.92,103.0
2016-04-03,11,68.92,103.0
2016-04-03,12,68.92,103.0
2016-04-03,13,68.92,103.0
2016-04-03,14,68.92,103.0
2016-04-03,15,68.92,103.0
2016-04-03,16,68.92,103.0
2016-04-03,17,85.04,133.0
2016-04-03,18,114.92,100.0
2016-04-03,19,114.92,100.0
2016-04-03,20,111.65,100.0
2016-04-03,21,57.17,180.0
2016-04-03,22,52.11,230.0
2016-04-03,23,52.11,230.0
2016-04-04,0,52.2,230.0
2016-04-04,1,52.2,230.0
2016-04-04,2,52.2,230.0
2016-04-04,3,52.2,230.0
2016-04-04,4,52.2,230.0
2016-04-04,5,52.3,230.0
2016-04-04,6,107.21,120.0
2016-04-04,7,178.94,0.0
2016-04-04,8,146.99,0.0
2016-04-04,9,146.99,0.0
2016-04-04,10,111.63,0.0
2016-04-04,11,107.85,50.0
2016-04-04,12,107.85,50.0
2016-04-04,13,107.85,50.0
2016-04-04,14,107.85,50.0
2016-04-04,15,107.85,50.0
2016-04-04,16,107.85,50.0
2016-04-04,17,151.99,0.0
2016-04-04,18,178.94,0.0
2016-04-04,19,178.94,0.0
2016-04-04,20,127.3,10.0
2016-04-04,21,81.8,110.0
2016-04-04,22,52.3,230.0
