date,hour,price,volume
2023-02-01,0,30.03,62.0
2023-02-01,1,30.02,62.0
2023-02-01,2,30.02,62.0
2023-02-01,3,30.02,62.0
2023-02-01,4,30.04,62.0
2023-02-01,5,28.88,62.0
2023-02-01,6,49.71,103.0
2023-02-01,7,61.72,103.0
2023-02-01,8,60.45,106.0
2023-02-01,9,61.01,106.0
2023-02-01,10,53.79,110.0
2023-02-01,11,53.83,111.0
2023-02-01,12,54.0,108.0
2023-02-01,13,54.04,109.0
2023-02-01,14,54.04,109.0
2023-02-01,15,60.03,107.0
2023-02-01,16,87.6,101.0
2023-02-01,17,90.01,93.0
2023-02-01,18,65.02,60.0
2023-02-01,19,310.9,41.0
2023-02-01,20,269.93,65.0
2023-02-01,21,90.03,86.9
2023-02-01,22,69.19,40.0
2023-02-01,23,30.08,55.0
2023-02-02,0,31.15,116.0
2023-02-02,1,31.03,135.0
2023-02-02,2,31.01,138.0
2023-02-02,3,31.05,132.0
2023-02-02,4,31.26,99.0
2023-02-02,5,94.0,40.0
2023-02-02,6,55.08,119.0
2023-02-02,7,63.04,152.0
2023-02-02,8,63.04,155.0
2023-02-02,9,63.08,118.0
2023-02-02,10,55.09,118.0
2023-02-02,11,55.09,117.0
2023-02-02,12,55.08,120.0
2023-02-02,13,55.09,115.0
2023-02-02,14,65.04,107.0
2023-02-02,15,65.1,105.0
2023-02-02,16,205.06,82.0
2023-02-02,17,85.1,105.0
2023-02-02,18,100.1,60.0
2023-02-02,19,299.92,56.0
2023-02-02,20,259.93,65.0
2023-02-02,21,87.6,173.0
2023-02-02,22,69.05,42.0
2023-02-02,23,40.07,80.0
2023-02-03,0,31.03,136.0
2023-02-03,1,29.85,139.0
2023-02-03,2,29.47,139.0
2023-02-03,3,30.98,139.0
2023-02-03,4,31.39,100.0
2023-02-03,5,86.8,57.0
2023-02-03,6,55.01,170.0
2023-02-03,7,61.96,180.0
2023-02-03,8,61.95,183.0
2023-02-03,9,61.96,183.0
2023-02-03,10,54.77,187.0
2023-02-03,11,54.93,188.0
2023-02-03,12,54.78,185.0
2023-02-03,13,54.59,185.0
2023-02-03,14,54.73,185.0
2023-02-03,15,63.02,172.0
2023-02-03,16,85.55,102.0
2023-02-03,17,85.0,177.0
2023-02-03,18,89.92,60.0
2023-02-03,19,289.91,56.0
2023-02-03,20,249.92,66.3
2023-02-03,21,84.96,176.0
2023-02-03,22,55.1,57.0
2023-02-03,23,40.05,91.7
2023-02-04,0,25.99,66.0
2023-02-04,1,25.95,80.0
2023-02-04,2,20.1,81.0
2023-02-04,3,20.1,81.0
2023-02-04,4,25.95,82.0
2023-02-04,5,96.55,23.0
2023-02-04,6,25.98,80.0
2023-02-04,7,59.96,101.0
2023-02-04,8,78.07,104.0
2023-02-04,9,77.1,104.0
2023-02-04,10,78.13,108.0
2023-02-04,11,77.66,109.0
2023-02-04,12,59.92,66.0
2023-02-04,13,59.9,66.0
2023-02-04,14,59.92,66.0
2023-02-04,15,59.92,65.0
2023-02-04,16,59.96,65.0
2023-02-04,17,59.58,61.0
2023-02-04,18,59.98,60.0
2023-02-04,19,149.93,60.0
2023-02-04,20,189.92,33.0
2023-02-04,21,99.94,37.0
2023-02-04,22,70.6,20.0
2023-02-04,23,71.72,4.0
2023-02-05,0,25.98,70.0
2023-02-05,1,25.47,81.0
2023-02-05,2,20.09,78.0
2023-02-05,3,20.09,77.0
2023-02-05,4,20.09,76.0
2023-02-05,5,22.5,75.0
2023-02-05,6,24.9,86.0
2023-02-05,7,24.98,109.0
2023-02-05,8,59.97,64.0
2023-02-05,9,59.98,64.0
2023-02-05,10,66.71,68.0
2023-02-05,11,67.02,69.0
2023-02-05,12,66.84,66.0
2023-02-05,13,66.61,66.0
2023-02-05,14,66.54,66.0
2023-02-05,15,66.02,65.0
2023-02-05,16,65.94,65.0
2023-02-05,17,59.97,61.0
2023-02-05,18,25.99,29.9
2023-02-05,19,149.92,20.0
2023-02-05,20,149.93,33.0
2023-02-05,21,312.7,17.0
2023-02-05,22,61.56,57.0
2023-02-05,23,25.98,61.0
2023-02-06,0,28.09,60.0
2023-02-06,1,28.08,60.0
2023-02-06,2,28.08,60.0
2023-02-06,3,28.09,60.0
2023-02-06,4,68.93,46.0
2023-02-06,5,94.6,36.0
2023-02-06,6,53.99,101.0
2023-02-06,7,58.15,101.0
2023-02-06,8,55.19,123.3
2023-02-06,9,55.18,126.7
2023-02-06,10,60.92,108.0
2023-02-06,11,54.28,109.0
2023-02-06,12,54.23,106.0
2023-02-06,13,54.13,106.0
2023-02-06,14,54.68,106.0
2023-02-06,15,54.77,105.0
2023-02-06,16,84.95,105.0
2023-02-06,17,77.5,101.0
2023-02-06,18,68.57,60.0
2023-02-06,19,259.32,60.0
2023-02-06,20,239.96,68.8
2023-02-06,21,84.93,97.0
2023-02-06,22,52.76,57.0
2023-02-06,23,34.0,57.0
2023-02-07,0,27.6,63.0
2023-02-07,1,27.58,63.0
2023-02-07,2,27.58,63.0
2023-02-07,3,27.58,63.0
2023-02-07,4,68.83,50.0
2023-02-07,5,95.4,33.0
2023-02-07,6,65.02,104.0
2023-02-07,7,55.18,131.0
2023-02-07,8,65.07,107.0
2023-02-07,9,104.5,87.0
2023-02-07,10,110.5,90.0
2023-02-07,11,88.7,94.0
2023-02-07,12,87.8,97.0
2023-02-07,13,88.1,95.0
2023-02-07,14,88.25,94.0
2023-02-07,15,112.0,86.0
2023-02-07,16,199.0,76.0
2023-02-07,17,70.25,104.0
2023-02-07,18,65.04,60.0
2023-02-07,19,249.93,60.0
2023-02-07,20,229.93,65.0
2023-02-07,21,82.99,98.0
2023-02-07,22,69.03,43.0
2023-02-07,23,29.95,58.0
2023-02-08,0,27.09,64.0
2023-02-08,1,27.09,64.0
2023-02-08,2,27.08,64.0
2023-02-08,3,27.05,64.0
2023-02-08,4,54.91,64.0
2023-02-08,5,54.94,64.0
2023-02-08,6,64.98,105.0
2023-02-08,7,64.96,105.0
2023-02-08,8,75.55,108.0
2023-02-08,9,99.92,58.0
2023-02-08,10,105.81,62.0
2023-02-08,11,82.38,83.0
2023-02-08,12,82.0,80.0
2023-02-08,13,83.0,80.0
2023-02-08,14,86.9,74.0
2023-02-08,15,99.93,59.0
2023-02-08,16,99.93,59.0
2023-02-08,17,88.1,91.0
2023-02-08,18,65.0,60.0
2023-02-08,19,239.92,60.0
2023-02-08,20,219.93,65.0
2023-02-08,21,88.7,81.0
2023-02-08,22,68.14,57.0
2023-02-08,23,68.2,56.0
2023-02-09,0,26.99,62.0
2023-02-09,1,26.98,62.0
2023-02-09,2,26.98,62.0
2023-02-09,3,26.99,62.0
