date,hour,price,volume
2021-10-01,0,52.92,188.0
2021-10-01,1,51.87,200.0
2021-10-01,2,51.73,202.0
2021-10-01,3,51.75,200.0
2021-10-01,4,53.23,182.0
2021-10-01,5,51.89,164.0
2021-10-01,6,172.07,107.0
2021-10-01,7,180.04,195.2
2021-10-01,8,180.04,168.2
2021-10-01,9,180.05,172.2
2021-10-01,10,77.07,163.0
2021-10-01,11,77.05,158.0
2021-10-01,12,77.04,155.0
2021-10-01,13,77.05,161.0
2021-10-01,14,77.01,125.0
2021-10-01,15,77.01,115.0
2021-10-01,16,77.01,115.0
2021-10-01,17,215.09,90.0
2021-10-01,18,300.07,40.0
2021-10-01,19,300.06,40.0
2021-10-01,20,250.07,112.8
2021-10-01,21,77.1,196.0
2021-10-01,22,54.23,179.5
2021-10-01,23,53.01,175.0
2021-10-02,0,41.95,184.0
2021-10-02,1,41.95,192.0
2021-10-02,2,41.94,198.0
2021-10-02,3,41.94,200.0
2021-10-02,4,41.95,191.0
2021-10-02,5,41.95,191.0
2021-10-02,6,41.96,191.0
2021-10-02,7,64.99,143.0
2021-10-02,8,180.0,113.5
2021-10-02,9,180.02,113.5
2021-10-02,10,64.96,193.0
2021-10-02,11,64.96,206.0
2021-10-02,12,41.98,135.0
2021-10-02,13,41.98,130.0
2021-10-02,14,41.98,132.0
2021-10-02,15,41.99,119.0
2021-10-02,16,41.98,127.0
2021-10-02,17,41.98,131.0
2021-10-02,18,281.05,47.0
2021-10-02,19,282.75,45.0
2021-10-02,20,41.98,98.0
2021-10-02,21,41.98,135.0
2021-10-02,22,41.98,145.0
2021-10-02,23,41.96,186.0
2021-10-03,0,50.85,180.0
2021-10-03,1,41.99,198.0
2021-10-03,2,41.99,202.0
2021-10-03,3,41.99,204.0
2021-10-03,4,41.98,203.0
2021-10-03,5,41.98,218.0
2021-10-03,6,41.95,248.0
2021-10-03,7,41.96,222.0
2021-10-03,8,41.97,190.0
2021-10-03,9,41.97,163.0
2021-10-03,10,41.98,160.0
2021-10-03,11,41.98,158.0
2021-10-03,12,41.98,158.0
2021-10-03,13,41.97,179.0
2021-10-03,14,41.97,188.0
2021-10-03,15,41.97,162.0
2021-10-03,16,41.99,152.0
2021-10-03,17,41.98,148.0
2021-10-03,18,42.0,58.0
2021-10-03,19,255.77,56.0
2021-10-03,20,252.95,93.0
