date,hour,price,volume
2022-05-01,0,20.0,92.7
2022-05-01,1,19.99,95.3
2022-05-01,2,19.98,96.4
2022-05-01,3,19.98,96.7
2022-05-01,4,19.98,97.6
2022-05-01,5,19.99,99.6
2022-05-01,6,19.97,115.1
2022-05-01,7,21.94,188.1
2022-05-01,8,22.6,190.5
2022-05-01,9,22.8,198.0
2022-05-01,10,22.9,176.0
2022-05-01,11,22.64,174.3
2022-05-01,12,22.56,167.7
2022-05-01,13,20.63,118.0
2022-05-01,14,20.4,114.0
2022-05-01,15,20.23,117.0
2022-05-01,16,22.45,170.6
2022-05-01,17,23.75,185.1
2022-05-01,18,44.94,82.0
2022-05-01,19,44.98,53.0
2022-05-01,20,27.9,87.0
2022-05-01,21,24.14,116.3
2022-05-01,22,24.92,99.0
2022-05-01,23,19.99,97.2
2022-05-02,0,19.99,90.1
2022-05-02,1,19.98,92.5
2022-05-02,2,19.98,94.3
2022-05-02,3,19.98,93.9
2022-05-02,4,19.98,96.2
2022-05-02,5,19.99,98.2
2022-05-02,6,19.97,109.1
2022-05-02,7,19.97,120.8
2022-05-02,8,26.97,218.0
2022-05-02,9,24.0,187.9
2022-05-02,10,24.86,176.8
2022-05-02,11,22.06,138.0
2022-05-02,12,21.94,132.0
2022-05-02,13,21.0,125.0
2022-05-02,14,20.56,121.0
2022-05-02,15,20.06,121.0
2022-05-02,16,23.83,168.3
2022-05-02,17,24.69,187.1
2022-05-02,18,42.75,129.0
2022-05-02,19,42.74,140.0
2022-05-02,20,27.87,174.0
2022-05-02,21,22.77,162.3
2022-05-02,22,21.81,101.0
2022-05-02,23,19.99,97.9
2022-05-03,0,16.98,88.0
2022-05-03,1,16.97,85.0
2022-05-03,2,16.97,85.0
2022-05-03,3,16.97,86.0
2022-05-03,4,16.99,105.0
2022-05-03,5,46.0,72.0
2022-05-03,6,61.96,89.0
2022-05-03,7,64.35,180.0
2022-05-03,8,63.8,191.0
2022-05-03,9,64.27,191.0
2022-05-03,10,62.27,104.0
2022-05-03,11,62.0,99.0
2022-05-03,12,61.96,89.0
2022-05-03,13,61.94,84.0
2022-05-03,14,61.92,74.0
2022-05-03,15,61.92,74.0
2022-05-03,16,61.96,94.0
2022-05-03,17,61.98,119.0
2022-05-03,18,110.36,44.0
2022-05-03,19,200.02,44.0
2022-05-03,20,185.06,26.0
2022-05-03,21,61.99,89.0
2022-05-03,22,27.91,78.0
2022-05-03,23,16.99,96.0
2022-05-04,0,16.99,95.0
2022-05-04,1,16.98,94.0
2022-05-04,2,16.97,92.0
2022-05-04,3,16.98,94.0
2022-05-04,4,27.89,99.0
2022-05-04,5,39.83,82.0
2022-05-04,6,61.99,131.0
2022-05-04,7,81.56,129.0
2022-05-04,8,80.21,142.0
2022-05-04,9,68.88,167.0
2022-05-04,10,60.0,109.0
2022-05-04,11,42.77,108.0
2022-05-04,12,42.76,108.0
2022-05-04,13,60.03,105.0
2022-05-04,14,60.06,110.0
2022-05-04,15,61.0,109.0
2022-05-04,16,61.96,119.0
2022-05-04,17,62.0,141.0
2022-05-04,18,110.09,51.0
2022-05-04,19,200.03,51.0
2022-05-04,20,185.07,33.0
2022-05-04,21,61.95,119.0
2022-05-04,22,65.15,82.0
2022-05-04,23,19.93,103.0
2022-05-05,0,16.97,101.0
2022-05-05,1,16.95,98.0
2022-05-05,2,16.93,96.0
2022-05-05,3,16.94,97.0
2022-05-05,4,26.25,116.0
2022-05-05,5,32.3,86.0
2022-05-05,6,61.32,154.0
2022-05-05,7,80.73,150.0
2022-05-05,8,81.04,167.0
