date,hour,price,volume
2022-11-01,0,68.71,221.0
2022-11-01,1,68.13,237.0
2022-11-01,2,67.87,245.0
2022-11-01,3,67.78,246.0
2022-11-01,4,69.51,228.0
2022-11-01,5,110.03,164.0
2022-11-01,6,225.77,243.0
2022-11-01,7,224.38,217.0
2022-11-01,8,226.12,188.0
2022-11-01,9,235.0,167.0
2022-11-01,10,110.09,156.0
2022-11-01,11,110.09,158.0
2022-11-01,12,110.09,166.0
2022-11-01,13,110.08,165.0
2022-11-01,14,110.08,169.0
2022-11-01,15,110.07,178.0
2022-11-01,16,201.3,176.0
2022-11-01,17,312.36,148.0
2022-11-01,18,312.36,92.0
2022-11-01,19,312.36,92.0
2022-11-01,20,312.36,118.0
2022-11-01,21,235.01,136.0
2022-11-01,22,150.06,175.0
2022-11-01,23,75.39,242.0
2022-11-02,0,60.09,265.0
2022-11-02,1,60.07,251.0
2022-11-02,2,60.06,247.0
2022-11-02,3,60.05,245.0
2022-11-02,4,72.33,297.0
2022-11-02,5,150.0,151.0
2022-11-02,6,235.01,228.0
2022-11-02,7,235.02,202.0
2022-11-02,8,235.05,167.0
2022-11-02,9,235.07,151.0
2022-11-02,10,150.03,137.0
2022-11-02,11,150.04,131.0
2022-11-02,12,150.03,138.0
2022-11-02,13,150.04,135.0
2022-11-02,14,150.04,133.0
2022-11-02,15,150.04,141.0
2022-11-02,16,205.94,144.0
2022-11-02,17,309.32,123.0
2022-11-02,18,309.32,70.0
2022-11-02,19,309.32,70.0
2022-11-02,20,309.32,96.0
2022-11-02,21,255.71,130.0
2022-11-02,22,190.44,121.0
2022-11-02,23,85.28,188.0
2022-11-03,0,72.53,247.0
2022-11-03,1,60.94,265.0
2022-11-03,2,60.27,272.0
2022-11-03,3,60.1,273.2
2022-11-03,4,76.06,257.0
2022-11-03,5,150.05,146.0
2022-11-03,6,236.42,245.0
2022-11-03,7,235.05,220.0
2022-11-03,8,235.04,191.0
2022-11-03,9,235.05,172.0
2022-11-03,10,150.06,158.0
2022-11-03,11,150.06,155.0
2022-11-03,12,150.05,167.0
2022-11-03,13,150.05,167.0
2022-11-03,14,150.06,159.0
2022-11-03,15,150.08,163.0
2022-11-03,16,205.23,165.0
2022-11-03,17,309.59,132.0
2022-11-03,18,309.59,87.0
2022-11-03,19,309.59,87.0
2022-11-03,20,309.59,121.0
2022-11-03,21,276.44,107.0
2022-11-03,22,216.13,184.0
2022-11-03,23,96.94,190.0
2022-11-04,0,299.93,78.0
2022-11-04,1,99.31,78.0
2022-11-04,2,98.89,78.0
2022-11-04,3,99.74,78.0
2022-11-04,4,299.94,78.0
2022-11-04,5,299.96,95.0
2022-11-04,6,299.93,110.0
2022-11-04,7,299.93,110.0
2022-11-04,8,299.94,110.0
2022-11-04,9,299.95,110.0
2022-11-04,10,299.95,110.0
2022-11-04,11,299.95,110.0
2022-11-04,12,299.95,110.0
2022-11-04,13,299.95,110.0
2022-11-04,14,299.95,110.0
2022-11-04,15,299.95,110.0
2022-11-04,16,299.95,110.0
2022-11-04,17,310.19,125.0
2022-11-04,18,310.19,125.0
2022-11-04,19,310.19,125.0
2022-11-04,20,310.19,115.0
2022-11-04,21,299.98,93.0
2022-11-04,22,299.96,78.0
2022-11-04,23,299.94,78.0
2022-11-05,0,65.67,252.0
2022-11-05,1,61.28,250.0
2022-11-05,2,60.25,250.0
2022-11-05,3,63.08,246.0
2022-11-05,4,240.63,80.0
2022-11-05,5,237.81,97.0
2022-11-05,6,241.8,97.0
2022-11-05,7,240.3,97.0
2022-11-05,8,237.13,97.0
2022-11-05,9,211.8,97.0
2022-11-05,10,149.97,97.0
2022-11-05,11,149.97,97.0
2022-11-05,12,149.96,97.0
2022-11-05,13,149.95,97.0
2022-11-05,14,149.95,97.0
2022-11-05,15,149.91,97.0
2022-11-05,16,207.0,97.0
2022-11-05,17,300.91,97.0
2022-11-05,18,301.21,97.0
2022-11-05,19,301.21,97.0
2022-11-05,20,302.5,97.0
2022-11-05,21,302.11,80.0
2022-11-05,22,241.21,80.0
2022-11-05,23,240.67,80.0
2022-11-06,0,59.55,254.0
2022-11-06,1,57.98,252.0
2022-11-06,2,57.0,250.0
2022-11-06,3,56.91,246.0
2022-11-06,4,60.82,250.0
2022-11-06,5,115.4,126.0
2022-11-06,6,190.81,97.0
2022-11-06,7,187.97,97.0
2022-11-06,8,177.28,97.0
2022-11-06,9,148.87,97.0
2022-11-06,10,122.61,97.0
