date,hour,price,volume
2018-07-01,0,24.92,125.0
2018-07-01,1,24.88,139.0
2018-07-01,2,24.87,144.0
2018-07-01,3,24.85,144.0
2018-07-01,4,24.8,161.0
2018-07-01,5,24.77,203.0
2018-07-01,6,24.82,199.0
2018-07-01,7,24.86,183.0
2018-07-01,8,24.87,162.0
2018-07-01,9,24.85,156.0
2018-07-01,10,24.81,163.0
2018-07-01,11,24.75,162.0
2018-07-01,12,24.73,168.0
2018-07-01,13,24.72,176.0
2018-07-01,14,24.68,173.0
2018-07-01,15,24.68,170.0
2018-07-01,16,24.75,155.0
2018-07-01,17,24.94,86.0
2018-07-01,18,32.84,116.0
2018-07-01,19,32.75,121.0
2018-07-01,20,29.95,81.0
2018-07-01,21,24.9,120.0
2018-07-01,22,24.81,145.0
2018-07-01,23,24.73,198.0
2018-07-02,0,24.96,152.1
2018-07-02,1,24.96,163.2
2018-07-02,2,24.96,164.2
2018-07-02,3,24.96,166.6
2018-07-02,4,24.96,168.7
2018-07-02,5,24.96,147.2
2018-07-02,6,32.34,256.0
2018-07-02,7,32.4,282.0
2018-07-02,8,32.46,320.0
2018-07-02,9,32.5,342.0
2018-07-02,10,32.54,366.0
2018-07-02,11,32.49,335.0
2018-07-02,12,32.45,317.0
2018-07-02,13,32.42,302.0
2018-07-02,14,32.43,309.0
2018-07-02,15,32.42,303.0
2018-07-02,16,32.43,305.0
2018-07-02,17,71.7,362.0
2018-07-02,18,127.07,427.0
2018-07-02,19,81.41,398.0
2018-07-02,20,32.58,395.0
2018-07-02,21,32.42,303.0
2018-07-02,22,24.97,132.1
2018-07-02,23,24.97,141.5
2018-07-03,0,24.96,142.7
2018-07-03,1,24.96,149.3
2018-07-03,2,24.96,153.6
2018-07-03,3,24.97,134.3
2018-07-03,4,24.98,115.5
2018-07-03,5,25.0,138.9
2018-07-03,6,134.98,233.3
2018-07-03,7,144.28,154.1
2018-07-03,8,144.25,145.0
2018-07-03,9,91.99,301.0
2018-07-03,10,64.14,204.0
2018-07-03,11,63.91,216.0
2018-07-03,12,63.61,236.0
2018-07-03,13,63.42,239.0
2018-07-03,14,63.63,227.0
2018-07-03,15,63.59,229.0
2018-07-03,16,64.04,210.0
2018-07-03,17,139.02,211.1
2018-07-03,18,143.34,252.4
2018-07-03,19,98.24,291.0
2018-07-03,20,93.21,254.1
2018-07-03,21,75.77,239.0
2018-07-03,22,24.98,125.5
2018-07-03,23,24.98,120.4
2018-07-04,0,24.97,135.4
2018-07-04,1,24.96,143.7
2018-07-04,2,24.96,145.3
2018-07-04,3,24.97,132.5
2018-07-04,4,24.98,105.3
2018-07-04,5,25.0,122.0
2018-07-04,6,135.54,250.0
2018-07-04,7,145.39,144.8
2018-07-04,8,145.4,136.8
2018-07-04,9,92.08,226.0
2018-07-04,10,64.42,159.0
2018-07-04,11,63.87,205.0
2018-07-04,12,63.38,239.0
2018-07-04,13,62.99,264.0
2018-07-04,14,63.0,276.0
2018-07-04,15,62.99,267.0
2018-07-04,16,63.84,217.0
2018-07-04,17,140.39,238.4
2018-07-04,18,144.75,276.4
2018-07-04,19,97.17,291.0
2018-07-04,20,93.28,233.2
2018-07-04,21,77.23,182.0
