date,hour,price,volume
2019-04-01,0,28.13,97.0
2019-04-01,1,24.98,87.0
2019-04-01,2,24.97,82.0
2019-04-01,3,24.98,87.0
2019-04-01,4,24.98,122.0
2019-04-01,5,33.32,182.0
2019-04-01,6,63.28,195.0
2019-04-01,7,84.99,166.0
2019-04-01,8,90.91,177.1
2019-04-01,9,90.93,153.2
2019-04-01,10,68.79,218.0
2019-04-01,11,69.61,223.0
2019-04-01,12,69.97,228.0
2019-04-01,13,69.55,228.0
2019-04-01,14,70.31,233.0
2019-04-01,15,70.62,233.0
2019-04-01,16,70.27,223.0
2019-04-01,17,68.08,211.0
2019-04-01,18,97.95,120.8
2019-04-01,19,97.97,84.8
2019-04-01,20,70.92,197.4
2019-04-01,21,66.8,203.0
2019-04-01,22,30.1,163.0
2019-04-01,23,28.57,128.0
2019-04-02,0,28.42,106.0
2019-04-02,1,27.9,96.0
2019-04-02,2,24.95,91.0
2019-04-02,3,27.81,96.0
2019-04-02,4,27.81,126.0
2019-04-02,5,29.57,196.0
2019-04-02,6,70.94,140.0
2019-04-02,7,92.91,158.3
2019-04-02,8,92.94,128.4
2019-04-02,9,92.94,121.4
2019-04-02,10,70.96,93.1
2019-04-02,11,70.95,127.1
2019-04-02,12,70.95,135.1
2019-04-02,13,70.94,142.0
2019-04-02,14,70.94,137.1
2019-04-02,15,70.95,137.1
2019-04-02,16,70.95,119.1
2019-04-02,17,70.94,129.0
2019-04-02,18,97.96,93.6
2019-04-02,19,97.98,57.7
2019-04-02,20,70.96,107.1
2019-04-02,21,70.95,116.1
2019-04-02,22,29.52,156.0
2019-04-02,23,28.14,131.0
2019-04-03,0,29.6,117.0
2019-04-03,1,29.0,107.0
2019-04-03,2,28.91,107.0
2019-04-03,3,28.84,112.0
2019-04-03,4,28.89,142.0
2019-04-03,5,30.83,222.0
2019-04-03,6,70.94,142.9
2019-04-03,7,89.99,135.0
2019-04-03,8,92.92,131.8
2019-04-03,9,92.93,117.9
2019-04-03,10,70.97,91.1
2019-04-03,11,70.95,130.9
2019-04-03,12,70.95,132.9
2019-04-03,13,70.95,141.8
2019-04-03,14,70.95,136.9
2019-04-03,15,70.95,139.9
2019-04-03,16,70.96,104.0
2019-04-03,17,70.95,121.9
2019-04-03,18,97.95,128.1
2019-04-03,19,97.97,101.2
2019-04-03,20,70.97,101.1
2019-04-03,21,70.95,114.9
2019-04-03,22,30.21,152.0
2019-04-03,23,29.31,137.0
2019-04-04,0,29.92,124.0
2019-04-04,1,29.4,114.0
2019-04-04,2,29.09,109.0
2019-04-04,3,29.06,114.0
2019-04-04,4,29.35,154.0
2019-04-04,5,32.8,224.0
2019-04-04,6,70.95,134.2
2019-04-04,7,92.0,197.0
2019-04-04,8,92.92,174.2
2019-04-04,9,91.91,125.0
2019-04-04,10,70.96,105.1
2019-04-04,11,70.94,137.2
2019-04-04,12,70.94,142.5
2019-04-04,13,70.94,150.3
2019-04-04,14,70.94,146.7
2019-04-04,15,70.95,134.1
2019-04-04,16,70.96,106.3
2019-04-04,17,70.95,118.2
2019-04-04,18,97.95,143.3
2019-04-04,19,97.96,118.3
2019-04-04,20,70.96,112.6
2019-04-04,21,70.94,141.8
2019-04-04,22,30.47,165.0
2019-04-04,23,29.18,135.0
2019-04-05,0,29.46,100.0
2019-04-05,1,29.07,95.0
2019-04-05,2,28.72,85.0
2019-04-05,3,28.74,90.0
2019-04-05,4,28.67,125.0
2019-04-05,5,30.0,190.0
2019-04-05,6,70.94,138.1
2019-04-05,7,91.96,195.0
2019-04-05,8,92.0,205.0
2019-04-05,9,92.91,200.1
2019-04-05,10,70.97,95.2
2019-04-05,11,70.95,130.2
2019-04-05,12,70.95,136.2
2019-04-05,13,70.95,142.2
2019-04-05,14,70.95,138.2
2019-04-05,15,70.95,143.2
2019-04-05,16,70.95,118.1
2019-04-05,17,70.95,117.1
2019-04-05,18,97.92,179.0
2019-04-05,19,97.95,140.0
2019-04-05,20,70.95,123.2
2019-04-05,21,70.93,145.8
2019-04-05,22,30.03,145.0
2019-04-05,23,28.8,110.0
2019-04-06,0,21.99,77.3
2019-04-06,1,21.97,73.7
2019-04-06,2,21.96,71.8
2019-04-06,3,21.96,71.8
2019-04-06,4,21.95,78.6
2019-04-06,5,21.95,79.0
2019-04-06,6,21.96,102.1
2019-04-06,7,65.93,163.0
2019-04-06,8,67.91,164.9
2019-04-06,9,67.93,149.1
2019-04-06,10,67.93,146.1
2019-04-06,11,67.93,150.1
2019-04-06,12,30.76,195.0
2019-04-06,13,30.7,195.0
2019-04-06,14,30.41,190.0
2019-04-06,15,30.17,180.0
2019-04-06,16,29.71,165.0
2019-04-06,17,29.63,163.0
2019-04-06,18,67.96,90.7
2019-04-06,19,67.99,53.1
2019-04-06,20,33.52,204.0
2019-04-06,21,31.8,170.0
2019-04-06,22,30.4,140.0
2019-04-06,23,28.82,115.0
2019-04-07,0,30.0,110.0
2019-04-07,1,28.86,100.0
2019-04-07,2,24.17,101.0
2019-04-07,3,21.99,98.0
2019-04-07,4,21.97,103.0
2019-04-07,5,21.96,103.0
2019-04-07,6,21.97,134.0
2019-04-07,7,24.17,179.0
2019-04-07,8,24.23,172.0
2019-04-07,9,24.23,170.0
2019-04-07,10,24.22,174.0
2019-04-07,11,24.22,176.0
2019-04-07,12,24.23,172.0
2019-04-07,13,28.7,175.0
2019-04-07,14,24.22,175.0
2019-04-07,15,28.78,170.0
2019-04-07,16,29.32,165.0
2019-04-07,17,29.79,168.0
2019-04-07,18,40.89,209.0
2019-04-07,19,42.69,229.0
2019-04-07,20,36.5,209.0
2019-04-07,21,34.48,190.0
2019-04-07,22,30.53,145.0
2019-04-07,23,22.0,124.0
2019-04-08,0,30.29,100.0
2019-04-08,1,29.73,95.0
2019-04-08,2,29.09,85.0
2019-04-08,3,29.09,90.0
2019-04-08,4,24.23,126.0
2019-04-08,5,30.02,185.0
2019-04-08,6,69.96,198.0
2019-04-08,7,91.94,168.0
2019-04-08,8,91.95,188.0
2019-04-08,9,91.96,208.0
2019-04-08,10,69.97,225.0
2019-04-08,11,69.98,240.0
2019-04-08,12,69.99,250.0
2019-04-08,13,69.99,250.0
2019-04-08,14,69.99,250.0
2019-04-08,15,69.99,255.0
2019-04-08,16,70.0,245.0
2019-04-08,17,69.99,228.0
2019-04-08,18,97.91,225.6
2019-04-08,19,97.93,187.6
2019-04-08,20,70.94,149.9
2019-04-08,21,70.91,206.3
2019-04-08,22,31.03,170.0
2019-04-08,23,29.57,130.0
2019-04-09,0,30.2,101.0
2019-04-09,1,29.71,86.0
2019-04-09,2,29.47,81.0
2019-04-09,3,29.45,81.0
2019-04-09,4,29.65,121.0
2019-04-09,5,31.01,186.0
2019-04-09,6,72.94,136.0
2019-04-09,7,91.95,170.0
2019-04-09,8,92.52,185.0
2019-04-09,9,92.91,180.9
2019-04-09,10,72.97,89.2
2019-04-09,11,72.93,134.9
2019-04-09,12,72.93,137.9
2019-04-09,13,72.93,135.9
2019-04-09,14,72.93,130.9
2019-04-09,15,72.93,130.9
2019-04-09,16,72.96,97.1
2019-04-09,17,72.95,102.0
2019-04-09,18,99.95,120.0
2019-04-09,19,99.96,110.0
2019-04-09,20,72.96,102.2
2019-04-09,21,72.91,144.9
2019-04-09,22,30.68,121.0
2019-04-09,23,29.45,91.0
2019-04-10,0,29.53,70.0
2019-04-10,1,29.24,65.0
2019-04-10,2,29.09,65.0
2019-04-10,3,29.3,75.0
2019-04-10,4,29.21,100.0
2019-04-10,5,30.42,150.0
2019-04-10,6,72.92,179.1
2019-04-10,7,91.92,189.0
2019-04-10,8,91.92,184.0
2019-04-10,9,91.93,184.0
2019-04-10,10,72.94,120.4
2019-04-10,11,72.94,118.4
2019-04-10,12,72.94,120.4
2019-04-10,13,72.94,121.4
2019-04-10,14,72.95,116.5
2019-04-10,15,72.95,119.5
2019-04-10,16,72.94,125.4
2019-04-10,17,72.93,143.2
2019-04-10,18,99.95,120.0
2019-04-10,19,99.96,110.0
2019-04-10,20,72.96,107.6
2019-04-10,21,72.92,135.9
2019-04-10,22,30.8,122.0
2019-04-10,23,29.76,92.0
2019-04-11,0,29.61,72.0
2019-04-11,1,29.28,67.0
2019-04-11,2,24.96,62.0
2019-04-11,3,24.94,67.0
2019-04-11,4,24.96,97.0
2019-04-11,5,30.23,152.0
2019-04-11,6,69.99,51.8
2019-04-11,7,91.92,186.0
2019-04-11,8,91.9,181.0
2019-04-11,9,90.71,186.0
2019-04-11,10,69.98,62.2
2019-04-11,11,69.98,64.5
2019-04-11,12,69.98,66.2
2019-04-11,13,69.98,66.4
2019-04-11,14,69.98,62.7
2019-04-11,15,69.99,54.8
2019-04-11,16,69.99,51.8
2019-04-11,17,69.99,51.8
2019-04-11,18,99.96,120.0
2019-04-11,19,99.96,110.0
2019-04-11,20,69.98,61.7
2019-04-11,21,69.97,77.1
2019-04-11,22,30.04,94.2
2019-04-11,23,24.99,92.0
2019-04-12,0,29.93,100.5
2019-04-12,1,29.65,102.0
2019-04-12,2,29.34,92.0
2019-04-12,3,29.36,97.0
2019-04-12,4,29.38,127.0
2019-04-12,5,30.07,149.8
2019-04-12,6,69.92,160.0
2019-04-12,7,91.91,181.0
2019-04-12,8,91.92,179.0
2019-04-12,9,91.91,174.0
2019-04-12,10,69.94,109.3
2019-04-12,11,69.94,111.4
2019-04-12,12,69.94,119.6
2019-04-12,13,69.94,123.6
2019-04-12,14,69.95,121.1
