date,hour,price,volume
2024-04-01,0,99.55,229
2024-04-01,1,95.95,245
2024-04-01,2,95.94,250
2024-04-01,3,95.92,260
2024-04-01,4,95.94,250
2024-04-01,5,95.99,235
2024-04-01,6,95.94,135
2024-04-01,7,95.95,146
2024-04-01,8,95.93,166
2024-04-01,9,95.93,166
2024-04-01,10,100.07,174
2024-04-01,11,100.05,179
2024-04-01,12,100.08,184
2024-04-01,13,100.06,194
2024-04-01,14,115,184
2024-04-01,15,115.03,159
2024-04-01,16,115.06,114
2024-04-01,17,115.09,79
2024-04-01,18,100.1,79
2024-04-01,19,100.1,79
2024-04-01,20,100.09,79
2024-04-01,21,185.28,49
2024-04-01,22,100.07,124
2024-04-01,23,100.05,189
2024-04-02,0,95.94,258
2024-04-02,1,95.91,263
2024-04-02,2,95.94,248
2024-04-02,3,95.93,253
2024-04-02,4,100.01,209
2024-04-02,5,100.04,159
2024-04-02,6,95.93,150
2024-04-02,7,95.93,150
2024-04-02,8,95.91,150
2024-04-02,9,90.67,150
2024-04-02,10,95.98,150
2024-04-02,11,95.99,150
2024-04-02,12,100.04,150
2024-04-02,13,100.05,150
2024-04-02,14,107.55,150
2024-04-02,15,115.03,150
2024-04-02,16,115.02,160
2024-04-02,17,115.02,160
2024-04-02,18,100.04,150
2024-04-02,19,139.93,60
2024-04-02,20,139.93,60
2024-04-02,21,100.07,100
2024-04-02,22,100.09,91
2024-04-02,23,100.08,111
2024-04-03,0,84.99,117
2024-04-03,1,84.98,117
2024-04-03,2,84.97,117
2024-04-03,3,84.96,117
2024-04-03,4,84.97,117
2024-04-03,5,84.97,117
2024-04-03,6,100.05,60
2024-04-03,7,100.05,80
2024-04-03,8,100.06,80
2024-04-03,9,100.05,80
2024-04-03,10,114.28,157
2024-04-03,11,114.18,154
2024-04-03,12,115.01,177
2024-04-03,13,115.01,177
2024-04-03,14,115.01,177
2024-04-03,15,111.75,61
2024-04-03,16,118.37,45
2024-04-03,17,129.4,40
2024-04-03,18,146.8,26
2024-04-03,19,164.13,34
2024-04-03,20,121.93,34
2024-04-03,21,119.92,34
2024-04-03,22,96.23,84
2024-04-03,23,94.57,84
2024-04-04,0,84.94,152
2024-04-04,1,84.93,152
2024-04-04,2,84.93,152
2024-04-04,3,84.93,152
2024-04-04,4,84.96,152
2024-04-04,5,84.99,132
2024-04-04,6,100.07,60
2024-04-04,7,100.03,80
2024-04-04,8,100.02,80
2024-04-04,9,100.01,80
2024-04-04,10,100.04,169
2024-04-04,11,100.04,169
2024-04-04,12,115.01,169
2024-04-04,13,115.01,169
2024-04-04,14,115.01,169
2024-04-04,15,89.67,72
2024-04-04,16,91.26,65
2024-04-04,17,91.79,60
2024-04-04,18,110.3,36
2024-04-04,19,114.33,44
2024-04-04,20,114.33,44
2024-04-04,21,101.97,44
2024-04-04,22,88.58,137
2024-04-04,23,88.57,137
2024-04-05,0,85.06,169
2024-04-05,1,85.07,160
2024-04-05,2,85.05,159
2024-04-05,3,85.07,160
2024-04-05,4,88.59,152
2024-04-05,5,100.02,125
2024-04-05,6,100.05,65
2024-04-05,7,100.03,80
2024-04-05,8,100.03,80
2024-04-05,9,100.01,80
2024-04-05,10,115.03,105
2024-04-05,11,115.03,105
2024-04-05,12,115.08,105
2024-04-05,13,115.08,105
2024-04-05,14,115.08,105
2024-04-05,15,105.02,89
2024-04-05,16,128.5,94
2024-04-05,17,126.99,60
2024-04-05,18,150.05,46
2024-04-05,19,188.5,35
2024-04-05,20,188.5,35
2024-04-05,21,124.64,46
2024-04-05,22,89.58,136
2024-04-05,23,88.09,136
2024-04-06,0,89.42,180
2024-04-06,1,87.51,182
2024-04-06,2,84.93,182
2024-04-06,3,84.9,182
2024-04-06,4,84.91,182
2024-04-06,5,89.42,180
2024-04-06,6,88.59,172
2024-04-06,7,88.25,148
2024-04-06,8,59.97,150
2024-04-06,9,90.01,130
2024-04-06,10,90,140
2024-04-06,11,59.97,145
2024-04-06,12,90.07,115
2024-04-06,13,90.06,115
2024-04-06,14,90.05,130
2024-04-06,15,90.07,130
2024-04-06,16,101.5,87
2024-04-06,17,111.37,53
2024-04-06,18,115,39
2024-04-06,19,115,39
2024-04-06,20,107.64,39
2024-04-06,21,90.37,55
2024-04-06,22,94.03,141
2024-04-06,23,93.43,144
2024-04-07,0,91.03,175
2024-04-07,1,88.59,182
2024-04-07,2,84.98,182
2024-04-07,3,84.95,182
2024-04-07,4,86.69,182
2024-04-07,5,89.73,180
2024-04-07,6,87.39,143
2024-04-07,7,90,154
2024-04-07,8,89.67,194
2024-04-07,9,88.15,150
2024-04-07,10,87.13,154
2024-04-07,11,36.73,118
2024-04-07,12,88.99,153
2024-04-07,13,89.1,155
2024-04-07,14,89.92,158
2024-04-07,15,90.06,135
2024-04-07,16,90.53,103
2024-04-07,17,94.96,53
2024-04-07,18,93.19,43
2024-04-07,19,93.19,43
2024-04-07,20,93.19,43
2024-04-07,21,90.09,66
2024-04-07,22,92.7,147
2024-04-07,23,90.24,158
2024-04-08,0,91.03,175
2024-04-08,1,89.73,180
2024-04-08,2,88.78,180
2024-04-08,3,88.78,180
2024-04-08,4,93.49,164
2024-04-08,5,99.9,82
2024-04-08,6,96.07,60
2024-04-08,7,92.44,50
2024-04-08,8,90.06,100
2024-04-08,9,90.04,115
2024-04-08,10,90.04,110
2024-04-08,11,90.05,100
2024-04-08,12,93.11,80
2024-04-08,13,93.33,80
2024-04-08,14,103.65,79
2024-04-08,15,103.36,83
2024-04-08,16,107.34,87
2024-04-08,17,185.93,50
2024-04-08,18,175.06,39
2024-04-08,19,175.06,39
2024-04-08,20,175.06,39
2024-04-08,21,165.12,39
2024-04-08,22,94.87,141
2024-04-08,23,94.24,141
2024-04-09,0,84.98,180
2024-04-09,1,84.96,180
2024-04-09,2,84.95,180
2024-04-09,3,84.96,180
2024-04-09,4,93.29,165
2024-04-09,5,95.75,162
2024-04-09,6,96.06,60
2024-04-09,7,84.95,60
2024-04-09,8,81.31,59
2024-04-09,9,81.1,55
2024-04-09,10,81.03,62
2024-04-09,11,81.04,60
2024-04-09,12,84.45,105
2024-04-09,13,81.91,105
2024-04-09,14,81.96,108
2024-04-09,15,84.93,108
2024-04-09,16,84.95,110
2024-04-09,17,103.4,52
2024-04-09,18,156.74,37
2024-04-09,19,156.74,37
2024-04-09,20,156.74,37
2024-04-09,21,134.06,37
2024-04-09,22,96.06,94
2024-04-09,23,94.68,139
2024-04-10,0,80.92,197
2024-04-10,1,80.91,197
2024-04-10,2,80.65,197
2024-04-10,3,80.91,197
2024-04-10,4,96.04,129
2024-04-10,5,96.08,92
2024-04-10,6,96.05,71
2024-04-10,7,85.06,54
2024-04-10,8,90.26,150
2024-04-10,9,88.19,145
2024-04-10,10,87.78,144
2024-04-10,11,87.51,140
2024-04-10,12,91.44,179
2024-04-10,13,93.04,169
2024-04-10,14,96.04,159
2024-04-10,15,87.17,95
2024-04-10,16,89.49,99
2024-04-10,17,93.84,35
2024-04-10,18,157.85,19
2024-04-10,19,157.85,19
2024-04-10,20,157.85,19
2024-04-10,21,150.08,19
2024-04-10,22,80.94,171
2024-04-10,23,80.93,171
2024-04-11,0,79.86,185
2024-04-11,1,79.85,185
2024-04-11,2,79.83,185
2024-04-11,3,79.83,177
2024-04-11,4,90.61,173
2024-04-11,5,93.52,155
2024-04-11,6,95.67,107
2024-04-11,7,74.95,26
2024-04-11,8,96.04,100
2024-04-11,9,90.8,125
2024-04-11,10,90.44,125
2024-04-11,11,91.07,120
2024-04-11,12,96.05,137
2024-04-11,13,96.06,137
2024-04-11,14,96.09,132
2024-04-11,15,81.37,78
2024-04-11,16,93.36,60
2024-04-11,17,95.07,20
2024-04-11,18,158.5,24
2024-04-11,19,156.69,16
2024-04-11,20,105.48,16
2024-04-11,21,104.06,11
2024-04-11,22,85.18,171
2024-04-11,23,83.98,151
2024-04-12,0,77.04,177
2024-04-12,1,75,177
2024-04-12,2,75,177
2024-04-12,3,74.99,177
2024-04-12,4,84.08,177
2024-04-12,5,91.48,173
2024-04-12,6,93.63,121
2024-04-12,7,74.95,34
2024-04-12,8,92.8,124
2024-04-12,9,81.65,131
2024-04-12,10,81.58,131
2024-04-12,11,81.6,128
2024-04-12,12,90.03,174
2024-04-12,13,90.5,172
2024-04-12,14,91.27,171
2024-04-12,15,81.21,77
2024-04-12,16,81.67,80
2024-04-12,17,80.8,44
2024-04-12,18,92.2,20
2024-04-12,19,127.63,6
2024-04-12,20,103.46,6
2024-04-12,21,81.4,21
2024-04-12,22,83.35,151
2024-04-12,23,82.91,151
2024-04-13,0,72.86,227
2024-04-13,1,71.73,204
2024-04-13,2,71.41,189
2024-04-13,3,55.09,190
2024-04-13,4,71.41,189
2024-04-13,5,74.24,277
2024-04-13,6,76.16,282
2024-04-13,7,83.06,97
2024-04-13,8,83.09,147
2024-04-13,9,83.68,135
2024-04-13,10,83.1,142
2024-04-13,11,83.08,162
2024-04-13,12,83.1,179
2024-04-13,13,83.1,179
2024-04-13,14,83.09,189
2024-04-13,15,83.03,189
2024-04-13,16,83.04,169
2024-04-13,17,83.04,129
2024-04-13,18,83.09,57
2024-04-13,19,89.63,36
2024-04-13,20,83.06,89
2024-04-13,21,74.22,141
2024-04-13,22,75.46,259
2024-04-13,23,74.76,236
2024-04-14,0,73.56,207
2024-04-14,1,73.03,197
2024-04-14,2,72.22,177
2024-04-14,3,71.95,177
2024-04-14,4,36,285
2024-04-14,5,55.09,260
2024-04-14,6,72.14,254
2024-04-14,7,30.55,200
2024-04-14,8,72.81,289
2024-04-14,9,83.02,259
2024-04-14,10,83.01,269
2024-04-14,11,83.01,279
2024-04-14,12,83.03,279
2024-04-14,13,83.01,289
2024-04-14,14,76.26,297
2024-04-14,15,74.48,211
2024-04-14,16,75.61,223
2024-04-14,17,83.01,189
2024-04-14,18,76.09,181
2024-04-14,19,83.01,189
2024-04-14,20,83.01,189
2024-04-14,21,79.65,189
2024-04-14,22,76.23,251
2024-04-14,23,92,154
2024-04-15,0,74.93,194
2024-04-15,1,74.85,177
2024-04-15,2,74.54,177
2024-04-15,3,74.6,177
2024-04-15,4,75.07,224
2024-04-15,5,77.19,277
2024-04-15,6,88.93,122
2024-04-15,7,83.07,60
2024-04-15,8,83.1,130
2024-04-15,9,83.07,155
2024-04-15,10,83.05,175
2024-04-15,11,83.05,175
2024-04-15,12,83.09,175
2024-04-15,13,83.1,175
2024-04-15,14,83.1,175
2024-04-15,15,83.02,154
2024-04-15,16,83.07,112
2024-04-15,17,91.6,40
2024-04-15,18,83.09,40
2024-04-15,19,153.13,24
2024-04-15,20,108.61,24
2024-04-15,21,104.32,9
2024-04-15,22,78.14,251
2024-04-15,23,76.28,223
2024-04-16,0,74.12,185
2024-04-16,1,73.99,185
2024-04-16,2,73.99,185
2024-04-16,3,73.98,185
2024-04-16,4,74.11,185
2024-04-16,5,74.19,185
2024-04-16,6,73.97,134
2024-04-16,7,73.91,23
2024-04-16,8,73.97,112
