date,hour,price,volume
2024-01-01,0,45.55,155
2024-01-01,1,45.06,191
2024-01-01,2,22.1,206
2024-01-01,3,22.03,239
2024-01-01,4,22.04,242
2024-01-01,5,22.04,233
2024-01-01,6,17.98,278
2024-01-01,7,32.02,304
2024-01-01,8,32.05,256
2024-01-01,9,32.05,255
2024-01-01,10,32.06,245
2024-01-01,11,32.06,224
2024-01-01,12,32.06,224
2024-01-01,13,32.05,224
2024-01-01,14,32.05,221
2024-01-01,15,32.06,222
2024-01-01,16,32.08,201
2024-01-01,17,45.06,227
2024-01-01,18,104.04,185
2024-01-01,19,155.09,95
2024-01-01,20,230.95,77
2024-01-01,21,110.09,132
2024-01-01,22,26.66,125
2024-01-01,23,97.82,54
2024-01-01,23,15.06,134
2024-01-02,0,49.98,193
2024-01-02,0,22.09,199
2024-01-02,1,49.97,193
2024-01-02,1,22,240
2024-01-02,2,49.97,193
2024-01-02,2,20.1,242
2024-01-02,3,49.97,190
2024-01-02,3,20.08,239
2024-01-02,4,49.97,190
2024-01-02,4,20.08,239
2024-01-02,5,49.96,190
2024-01-02,5,22.03,205
2024-01-02,6,49.92,92
2024-01-02,6,21.45,125
2024-01-02,7,49.93,90
2024-01-02,7,21.99,126
2024-01-02,8,49.93,86
2024-01-02,8,28.35,121
2024-01-02,9,49.93,82
2024-01-02,9,28.44,122
2024-01-02,10,49.93,85
2024-01-02,10,22.38,124
2024-01-02,11,49.93,87
2024-01-02,11,22.66,128
2024-01-02,12,49.93,94
2024-01-02,12,23.85,134
2024-01-02,13,49.96,173
2024-01-02,13,23.5,135
2024-01-02,14,49.96,176
2024-01-02,14,24.7,137
2024-01-02,15,49.96,180
2024-01-02,15,26.72,138
2024-01-02,16,49.97,184
2024-01-02,16,33.45,145
2024-01-02,17,49.94,106
2024-01-02,17,26.79,147
2024-01-02,18,49.95,120
2024-01-02,18,100.09,82
2024-01-02,19,49.99,175
2024-01-02,19,188.38,53
2024-01-02,20,49.99,183
2024-01-02,20,202.5,50
2024-01-02,21,49.96,143
2024-01-02,21,120.04,95
2024-01-02,22,49.99,178
2024-01-02,22,119.6,90
2024-01-02,23,49.97,168
2024-01-02,23,20.06,122
2024-01-03,0,89.94,141
2024-01-03,0,19.92,164
2024-01-03,1,89.94,141.1
2024-01-03,1,19.91,164
2024-01-03,2,89.93,141.2
2024-01-03,2,19.9,164
2024-01-03,3,89.93,141.3
2024-01-03,3,19.9,164
2024-01-03,4,89.93,141.3
2024-01-03,4,19.92,164
2024-01-03,5,89.97,240.6
2024-01-03,5,19.93,164
2024-01-03,6,89.95,218.9
2024-01-03,6,14.84,140
2024-01-03,7,89.94,220.1
2024-01-03,7,27.02,244
2024-01-03,8,89.94,218
2024-01-03,8,27.37,260
2024-01-03,9,89.94,214.1
2024-01-03,9,27.51,267
2024-01-03,10,89.94,214
2024-01-03,10,24.16,267
2024-01-03,11,89.98,264.4
2024-01-03,11,23.24,237
2024-01-03,12,89.98,270.4
2024-01-03,12,23.21,247
2024-01-03,13,89.99,273.2
2024-01-03,13,23.39,248
2024-01-03,14,89.95,226.9
2024-01-03,14,23.19,251
2024-01-03,15,89.96,228.6
2024-01-03,15,22.89,255
2024-01-03,16,89.97,232.6
2024-01-03,16,22.95,259
2024-01-03,17,89.96,228.8
2024-01-03,17,25.6,353
2024-01-03,18,158.08,36
2024-01-03,18,102.02,244
2024-01-03,19,162.48,16
2024-01-03,19,149.91,80
2024-01-03,20,162.48,16
2024-01-03,20,204.03,165
2024-01-03,21,118.76,173.9
2024-01-03,21,106.73,229
2024-01-03,22,89.94,66
2024-01-03,22,14.77,128
2024-01-03,23,89.94,66.2
2024-01-03,23,10.67,128
2024-01-04,0,89.98,141.3
2024-01-04,0,22.08,204
2024-01-04,1,89.96,141.8
2024-01-04,1,22.01,235
2024-01-04,2,89.95,141.9
2024-01-04,2,22,240
2024-01-04,3,89.95,141.9
2024-01-04,3,20.08,239
2024-01-04,4,89.96,141.6
2024-01-04,4,20.08,239
2024-01-04,5,89.98,241.3
2024-01-04,5,22,235
2024-01-04,6,89.98,222.3
2024-01-04,6,18.97,129
2024-01-04,7,89.96,221.7
2024-01-04,7,18.92,128
2024-01-04,8,89.98,218.3
2024-01-04,8,18.92,129
2024-01-04,9,89.98,215.4
2024-01-04,9,18.93,132
2024-01-04,10,89.96,217.6
2024-01-04,10,18.95,137
2024-01-04,11,90,268.1
2024-01-04,11,18.96,142
2024-01-04,12,100.03,242.9
2024-01-04,12,18.96,141
2024-01-04,13,100.03,242.9
2024-01-04,13,18.94,136
2024-01-04,14,90.45,230
2024-01-04,14,18.94,136
2024-01-04,15,90.97,230
2024-01-04,15,18.95,140
2024-01-04,16,100.01,214.5
2024-01-04,16,18.99,142
2024-01-04,17,114.42,201
