date,hour,price,volume
2023-05-01,0,102.56,40.0
2023-05-01,1,100.11,62.0
2023-05-01,2,40.07,78.0
2023-05-01,3,40.01,87.0
2023-05-01,4,40.05,81.0
2023-05-01,5,31.94,89.0
2023-05-01,6,31.93,89.0
2023-05-01,7,31.96,118.0
2023-05-01,8,31.97,126.0
2023-05-01,9,31.98,129.0
2023-05-01,10,31.99,132.0
2023-05-01,11,36.0,141.0
2023-05-01,12,31.95,78.0
2023-05-01,13,31.95,81.0
2023-05-01,14,31.95,83.0
2023-05-01,15,31.95,86.0
2023-05-01,16,31.95,89.0
2023-05-01,17,31.98,92.0
2023-05-01,18,229.92,20.0
2023-05-01,19,229.92,20.0
2023-05-01,20,229.93,48.0
2023-05-01,21,31.96,74.0
2023-05-01,22,86.6,56.0
2023-05-01,23,31.99,74.0
2023-05-02,0,34.99,73.0
2023-05-02,1,34.97,73.0
2023-05-02,2,34.96,73.0
2023-05-02,3,34.98,73.0
2023-05-02,4,87.8,67.0
2023-05-02,5,110.03,48.0
2023-05-02,6,100.0,138.0
2023-05-02,7,91.98,110.0
2023-05-02,8,91.92,99.0
2023-05-02,9,59.23,105.0
2023-05-02,10,59.6,103.0
2023-05-02,11,59.68,102.0
2023-05-02,12,59.35,102.0
2023-05-02,13,59.1,104.0
2023-05-02,14,59.12,106.0
2023-05-02,15,59.0,108.0
2023-05-02,16,58.99,112.0
2023-05-02,17,156.55,99.0
2023-05-02,18,249.95,60.0
2023-05-02,19,300.03,113.0
2023-05-02,20,249.94,67.0
2023-05-02,21,59.0,98.0
2023-05-02,22,80.08,58.0
2023-05-02,23,34.91,58.0
2023-05-03,0,20.09,136.0
2023-05-03,1,20.09,134.0
2023-05-03,2,20.08,133.0
2023-05-03,3,20.09,135.0
2023-05-03,4,26.89,100.0
2023-05-03,5,37.02,81.0
2023-05-03,6,99.93,92.0
2023-05-03,7,80.09,94.0
2023-05-03,8,80.08,92.0
2023-05-03,9,58.9,73.0
2023-05-03,10,41.03,80.0
2023-05-03,11,41.03,90.0
2023-05-03,12,41.02,100.0
2023-05-03,13,41.0,120.0
2023-05-03,14,41.01,110.0
2023-05-03,15,41.02,110.0
2023-05-03,16,41.04,90.0
2023-05-03,17,45.05,84.0
2023-05-03,18,249.92,60.0
2023-05-03,19,249.96,60.0
2023-05-03,20,100.01,87.0
2023-05-03,21,45.02,97.0
2023-05-03,22,26.87,90.0
2023-05-03,23,20.09,114.0
2023-05-04,0,20.08,136.0
2023-05-04,1,20.06,132.0
2023-05-04,2,20.05,131.0
2023-05-04,3,20.06,134.0
2023-05-04,4,26.16,152.0
2023-05-04,5,34.16,87.0
2023-05-04,6,79.95,102.0
2023-05-04,7,79.83,99.0
2023-05-04,8,76.4,98.0
2023-05-04,9,70.02,94.0
2023-05-04,10,39.91,163.0
2023-05-04,11,39.92,170.0
2023-05-04,12,39.92,168.0
2023-05-04,13,39.91,167.0
2023-05-04,14,39.94,168.0
2023-05-04,15,39.94,176.0
2023-05-04,16,39.96,184.0
2023-05-04,17,41.03,162.0
2023-05-04,18,98.0,60.0
2023-05-04,19,123.08,60.0
2023-05-04,20,96.93,84.0
2023-05-04,21,39.95,167.0
2023-05-04,22,21.85,121.0
2023-05-04,23,20.06,112.0
2023-05-05,0,20.02,169.0
2023-05-05,1,19.99,165.0
2023-05-05,2,19.96,163.0
2023-05-05,3,19.97,162.0
2023-05-05,4,20.01,167.0
2023-05-05,5,40.02,120.0
2023-05-05,6,75.07,125.0
2023-05-05,7,56.99,118.0
2023-05-05,8,56.96,97.0
2023-05-05,9,56.26,100.0
2023-05-05,10,38.95,149.0
2023-05-05,11,38.95,146.0
2023-05-05,12,38.94,142.0
2023-05-05,13,38.93,138.0
2023-05-05,14,38.93,139.0
2023-05-05,15,38.95,141.0
2023-05-05,16,38.99,146.0
2023-05-05,17,86.3,102.0
2023-05-05,18,150.08,84.2
2023-05-05,19,150.09,78.7
2023-05-05,20,150.08,94.5
2023-05-05,21,88.1,84.0
2023-05-05,22,95.3,73.0
2023-05-05,23,20.04,115.0
2023-05-06,0,95.05,86.0
2023-05-06,1,40.01,116.0
2023-05-06,2,27.07,137.0
2023-05-06,3,27.06,145.0
2023-05-06,4,27.08,129.0
2023-05-06,5,27.1,118.0
2023-05-06,6,27.09,127.0
2023-05-06,7,41.31,158.0
2023-05-06,8,41.32,133.0
2023-05-06,9,41.32,141.0
2023-05-06,10,41.32,140.0
2023-05-06,11,41.31,149.0
2023-05-06,12,27.09,115.0
2023-05-06,13,27.08,143.0
2023-05-06,14,27.07,151.0
2023-05-06,15,27.07,150.0
2023-05-06,16,27.09,134.0
2023-05-06,17,121.02,93.0
2023-05-06,18,121.08,150.0
2023-05-06,19,150.0,175.0
2023-05-06,20,121.09,146.0
2023-05-06,21,121.02,81.0
2023-05-06,22,95.32,55.0
2023-05-06,23,95.05,77.0
2023-05-07,0,40.08,104.0
2023-05-07,1,27.06,127.0
2023-05-07,2,19.53,136.0
2023-05-07,3,18.8,134.0
2023-05-07,4,19.47,138.0
2023-05-07,5,19.0,142.0
2023-05-07,6,15.98,154.0
2023-05-07,7,16.0,174.0
2023-05-07,8,27.05,179.0
2023-05-07,9,18.93,180.0
2023-05-07,10,18.53,168.0
2023-05-07,11,18.68,157.0
2023-05-07,12,18.62,154.0
2023-05-07,13,18.3,153.0
2023-05-07,14,18.33,154.0
2023-05-07,15,18.5,158.0
2023-05-07,16,19.63,168.0
2023-05-07,17,121.0,93.0
2023-05-07,18,121.1,135.0
2023-05-07,19,150.04,140.0
2023-05-07,20,121.06,121.0
2023-05-07,21,121.01,81.0
2023-05-07,22,96.11,51.0
2023-05-07,23,19.44,126.0
2023-05-08,0,18.83,116.0
2023-05-08,1,18.0,114.0
2023-05-08,2,17.98,115.0
2023-05-08,3,18.1,119.0
2023-05-08,4,27.07,121.0
2023-05-08,5,106.15,55.0
2023-05-08,6,41.32,132.0
2023-05-08,7,56.97,98.0
2023-05-08,8,56.97,97.0
2023-05-08,9,56.93,93.0
2023-05-08,10,41.32,126.0
2023-05-08,11,41.34,92.0
2023-05-08,12,41.32,118.0
2023-05-08,13,41.3,142.0
2023-05-08,14,41.31,134.0
2023-05-08,15,41.31,134.0
2023-05-08,16,41.34,109.0
2023-05-08,17,75.09,105.9
2023-05-08,18,150.04,170.0
2023-05-08,19,150.03,174.0
2023-05-08,20,121.1,201.0
2023-05-08,21,75.05,98.5
2023-05-08,22,95.28,58.0
2023-05-08,23,75.06,91.0
2023-05-09,0,14.96,129.0
2023-05-09,1,14.96,127.0
2023-05-09,2,14.96,125.0
2023-05-09,3,14.96,127.0
2023-05-09,4,14.97,147.0
2023-05-09,5,27.0,213.0
2023-05-09,6,36.98,181.0
2023-05-09,7,54.97,156.0
2023-05-09,8,54.98,163.0
2023-05-09,9,54.95,161.0
2023-05-09,10,36.96,165.0
2023-05-09,11,36.96,165.0
2023-05-09,12,36.96,161.0
2023-05-09,13,36.96,162.0
2023-05-09,14,36.96,163.0
2023-05-09,15,36.97,166.0
2023-05-09,16,36.97,175.0
2023-05-09,17,36.98,189.0
2023-05-09,18,109.98,156.0
2023-05-09,19,109.93,60.0
2023-05-09,20,109.94,83.0
2023-05-09,21,36.96,152.0
2023-05-09,22,14.95,110.0
2023-05-09,23,14.94,101.0
2023-05-10,0,20.07,203.0
2023-05-10,1,20.05,229.0
2023-05-10,2,20.04,247.0
2023-05-10,3,20.04,265.0
2023-05-10,4,20.07,236.0
2023-05-10,5,50.04,209.0
2023-05-10,6,41.11,218.0
2023-05-10,7,56.47,222.0
2023-05-10,8,56.48,192.0
2023-05-10,9,53.98,155.0
