date,year,month,meanDailyCapFactor,specificYield,energyMWh,meanDailyEnergyMWh,p90DailyEnergyMWh,p10DailyEnergyMWh,stdevDailyEnergyMWh,coefVarDailyEnergy
1014933600000,2002,3,0.37429174133811227,278.4730555555556,50125.15,1616.9403225806452,3581.4300000000003,337.77000000000004,1163.9391471535612,0.7198405104375827
1017612000000,2002,4,0.47313495370370373,340.6571666666666,61318.28999999999,2043.9429999999998,3041.968,926.796,847.8475239429592,0.41480976912906053
1020204000000,2002,5,0.5040396505376344,375.0055,67500.99,2177.451290322581,3447.9500000000003,623.91,1053.373663219727,0.48376451308064566
1022882400000,2002,6,0.5881314043209878,423.45461111111115,76221.83000000002,2540.727666666667,3754.651,1052.882,1018.2431807595538,0.40076832874239054
1025474400000,2002,7,0.3738785842293908,278.16566666666665,50069.82,1615.1554838709678,2955.93,576.4,1087.6069388305032,0.6733759998287511
1028152800000,2002,8,0.5702217741935484,424.245,76364.1,2463.358064516129,3749.1500000000005,1520.05,884.8346030659044,0.3591985330154226
1030831200000,2002,9,0.5519208333333333,397.38300000000004,71528.94,2384.2980000000002,4166.788,1255.926,1058.7640373124725,0.44405692464300706
1033423200000,2002,10,0.541127090800478,402.5985555555555,72467.74,2337.669032258065,3412.4700000000003,1138.2799999999997,862.944118362075,0.36914726013567306
1036101600000,2002,11,0.4884354938271605,351.6735555555554,63301.24,2110.041333333333,4002.6380000000004,577.44,1263.2719537846356,0.5986953591041672
1038693600000,2002,12,0.22321363500597372,166.0709444444444,29892.770000000004,964.2829032258065,2082.64,57.11,907.3162042353024,0.9409232510501493
1041372000000,2003,1,0.13140389784946238,97.7645,17597.61,567.6648387096774,1688.8000000000002,129.82000000000008,589.0850535356841,1.0377339115712991
1044050400000,2003,2,0.11243518518518517,75.55644444444444,13600.159999999998,485.7199999999999,1557.9270000000004,46.11899999999999,683.4990373831581,1.407187345349498
1046469600000,2003,3,0.1967327508960573,146.36916666666667,26346.44999999999,849.8854838709674,1950.66,96.13,797.7276497645829,0.9386295741058883
1049148000000,2003,4,0.5251800925925926,378.1296666666667,68063.34,2268.778,3351.9770000000003,490.1840000000001,1060.448799705041,0.46740968032352265
1051740000000,2003,5,0.5220816158900837,388.4287222222221,69917.17000000001,2255.3925806451616,3901.1199999999994,357.0800000000001,1361.5262525733583,0.6036759472640855
1054418400000,2003,6,0.6250883487654321,450.0636111111111,81011.44999999998,2700.381666666666,3728.4399999999996,1283.374,853.135669410947,0.31593151440109285
1057010400000,2003,7,0.7053540173237752,524.7833888888889,94461.01000000002,3047.1293548387102,4008.6699999999996,1823.2300000000002,885.8332824745125,0.29071075734538393
1059688800000,2003,8,0.545886350059737,406.13944444444434,73105.10000000002,2358.229032258065,3609.3099999999995,758.4599999999999,1123.9376394544163,0.47660240972362933
1062367200000,2003,9,0.5137631172839506,369.9094444444445,66583.7,2219.4566666666665,3845.182,1126.751,1026.975819983063,0.4627149677697679
1064959200000,2003,10,0.468698252688172,348.7115,62768.07,2024.7764516129032,3133.67,1074.29,830.0032451966615,0.40992339896856006
1067637600000,2003,11,0.41166597222222223,296.39949999999993,53351.909999999996,1778.397,3222.8780000000006,553.674,1062.3239845641933,0.5973491771320989
1070229600000,2003,12,0.1902741935483871,141.56400000000005,25481.520000000004,821.9845161290324,2303.57,112.65,988.6167450326363,1.2027194255292353
1072908000000,2004,1,0.12719563918757465,94.63355555555556,17034.039999999997,549.4851612903225,1222.15,94.80000000000003,516.3570252636636,0.9397105902753294
1075586400000,2004,2,0.17599952107279696,122.49566666666668,22049.220000000005,760.317931034483,2008.51,144.034,803.7090117137247,1.0570696532438795
1078092000000,2004,3,0.26900791517323774,200.14188888888893,36025.54,1162.1141935483872,2495.48,86.49000000000001,957.2916808885863,0.8237500980567167
1080770400000,2004,4,0.5217739969135802,375.6772777777778,67621.91,2254.063666666667,4082.8379999999997,992.4370000000001,1247.1209485865168,0.553276718412649
1083362400000,2004,5,0.69326284348865,515.7875555555554,92841.76,2994.8954838709674,3746.84,1932.8899999999999,737.9876711383855,0.24641516711111416
1086040800000,2004,6,0.6056293981481481,436.05316666666675,78489.57,2616.3190000000004,4069.888000000001,828.4120000000001,1044.2207060880874,0.3991182673397576
1088632800000,2004,7,0.5645992383512544,420.06183333333337,75611.13000000002,2439.06870967742,3869.09,1025.52,1116.0029874354932,0.4575529106693721
1091311200000,2004,8,0.5095014187574671,379.0690555555555,68232.43000000001,2201.0461290322582,3278.6600000000008,1066.01,888.3038208168698,0.40358255517681196
1093989600000,2004,9,0.5434674382716049,391.2965555555555,70433.37999999999,2347.779333333333,3602.2050000000004,1045.721,1089.25910928716,0.4639529336603583
1096581600000,2004,10,0.5589096475507767,415.8287777777778,74849.18,2414.4896774193544,3491.1699999999996,1265.12,911.9512552415063,0.37769938044059664
1099260000000,2004,11,0.31046666666666667,223.536,40236.48,1341.2160000000001,2480.0570000000007,363.74,900.3061878456149,0.6712611449950007
1101852000000,2004,12,0.09438440860215051,70.222,12639.96,407.7406451612903,774.79,73.34,404.3974815527868,0.991800759506865
1104530400000,2005,1,0.10432235663082437,77.61583333333333,13970.849999999999,450.67258064516125,1017.7000000000002,128.46999999999997,405.676805227739,0.9001586132597451
1107208800000,2005,2,0.2665830853174604,179.14383333333333,32245.890000000007,1151.6389285714288,3002.228,145.478,1063.645908541968,0.9235932219323176
1109628000000,2005,3,0.3441074522102749,256.0159444444444,46082.86999999999,1486.5441935483866,2726.6400000000003,311.59,1022.5338272147746,0.6878596893739045
1112306400000,2005,4,0.5265716049382717,379.1315555555556,68243.68000000001,2274.7893333333336,3692.7500000000005,889.0820000000001,1092.399225725219,0.48021995255467703
1114898400000,2005,5,0.6021988500597372,448.0359444444444,80646.47000000002,2601.499032258065,3734.05,1766.46,797.8437183406905,0.3066861484273447
1117576800000,2005,6,0.5734380401234568,412.87538888888884,74317.56999999999,2477.252333333333,3540.59,1267.364,936.2718337389992,0.377947704858622
1120168800000,2005,7,0.7165175477897251,533.0890555555557,95956.03000000001,3095.3558064516133,4038.3199999999997,2029.6800000000003,825.7434783586414,0.26676851709181676
1122847200000,2005,8,0.430908527479092,320.5959444444445,57707.27000000001,1861.5248387096779,2613.3400000000006,1070.16,634.2391853492444,0.34070949372282855
1125525600000,2005,9,0.564708024691358,406.5897777777777,73186.15999999999,2439.5386666666664,3643.7499999999995,1283.218,1032.2313579537235,0.4231256393095595
1128117600000,2005,10,0.523411439665472,389.4181111111113,70095.26,2261.1374193548386,3529.8700000000003,1096.5700000000002,968.5941563901356,0.42836589589787105
1130796000000,2005,11,0.3806009259259258,274.03266666666656,49325.87999999998,1644.1959999999995,2835.069,691.469,919.1762360512695,0.5590429827412728
1133388000000,2005,12,0.3072430555555556,228.5888333333333,41145.990000000005,1327.2900000000002,2853.7599999999998,365.99000000000007,1015.7031069067378,0.7652458067993714
1136066400000,2006,1,0.10128248207885306,75.35416666666666,13563.750000000002,437.54032258064524,998.7600000000002,110.80999999999999,419.0493001026957,0.9577387008153029
1138744800000,2006,2,0.12462285052910052,83.74655555555555,15074.380000000003,538.3707142857144,1022.5999999999999,81.86800000000001,368.9915564519116,0.6853856397844239
1141164000000,2006,3,0.32778128733572276,243.86927777777777,43896.47,1416.0151612903226,2821.1099999999997,167.99,1068.0901303818605,0.7542928632265345
1143842400000,2006,4,0.5394932870370369,388.4351666666667,69918.33,2330.611,3870.1649999999995,986.5370000000001,1111.4109383474126,0.4768753508618181
1146434400000,2006,5,0.4514921594982079,335.9101666666667,60463.829999999994,1950.4461290322579,3634.880000000001,557.9399999999999,1271.512237538901,0.6519084114206118
1149112800000,2006,6,0.6196302469135804,446.13377777777777,80304.08000000002,2676.8026666666674,3959.8430000000003,1359.98,992.1818970362422,0.3706593352552854
1151704800000,2006,7,0.6082307347670252,452.5236666666666,81454.26,2627.5567741935483,3756.1600000000003,1766.9699999999998,784.9138656285251,0.29872384617433484
1154383200000,2006,8,0.5463225059737157,406.46394444444445,73163.51000000001,2360.1132258064517,3593.1499999999996,1014.04,969.7196440256572,0.41087844151811975
1157061600000,2006,9,0.6269534722222225,451.40650000000005,81253.17,2708.439,3995.4610000000007,1290.8100000000002,1079.848565338901,0.3986977610863309
1159653600000,2006,10,0.5176208930704899,385.1099444444445,69319.79000000001,2236.1222580645162,3660.4399999999996,1132.46,976.7829840065452,0.4368200264917551
1162332000000,2006,11,0.41449945987654313,298.4396111111112,53719.13,1790.6376666666665,3405.5620000000013,727.335,1109.533161266278,0.6196301920375171
1164924000000,2006,12,0.14207377538829152,105.70288888888889,19026.520000000004,613.7587096774195,1353.03,85.32,812.1045220197622,1.3231657803220254
1167602400000,2007,1,0.1620440561529271,120.56077777777779,21700.940000000006,700.0303225806454,1753.84,70.06000000000002,867.5186311139908,1.239258647990995
1170280800000,2007,2,0.09188144841269842,61.744333333333344,11113.980000000001,396.9278571428572,974.8920000000004,72.498,399.69983434199196,1.0069835793816233
1172700000000,2007,3,0.247078629032258,183.82650000000004,33088.77,1067.3796774193547,2234.66,77.89999999999999,1063.5634748538641,0.9964246999954907
1175378400000,2007,4,0.47353688271604943,340.9465555555557,61370.38,2045.6793333333333,2869.149,1068.9660000000001,760.6907153911495,0.3718523734370634
1177970400000,2007,5,0.6098803016726402,453.75094444444443,81675.16999999998,2634.682903225806,3771.71,1192.77,1145.2250792753757,0.4346728321169904
1180648800000,2007,6,0.5723247685185184,412.07383333333337,74173.29000000001,2472.443,3752.744000000001,727.259,1203.389745502406,0.4867209256198852
1183240800000,2007,7,0.62347722520908,463.8670555555555,83496.06999999996,2693.4216129032247,4213.860000000001,1018.6999999999999,1127.354028162395,0.4185583210447421
1185919200000,2007,8,0.5903439366786142,439.21588888888886,79058.86,2550.285806451613,4065.13,1352.4999999999998,1039.005810441803,0.40740759636169677
1188597600000,2007,9,0.5526068672839507,397.8769444444446,71617.85,2387.2616666666668,3507.7749999999996,1239.2150000000001,914.8067436654297,0.3832033816983181
1191189600000,2007,10,0.5149891726403824,383.1519444444444,68967.34999999999,2224.753225806451,3351.060000000001,1358.15,856.2521987490488,0.38487513528097744
1193868000000,2007,11,0.42074783950617284,302.93844444444443,54528.92,1817.6306666666667,3469.607000000001,593.545,1156.8407638997815,0.6364553509769393
1196460000000,2007,12,0.14485976702508963,107.77566666666668,19399.62,625.794193548387,1349.8,127.40000000000003,540.4111428889069,0.8635604939455573
1199138400000,2008,1,0.08823708183990442,65.64838888888889,11816.710000000001,381.1841935483871,790.6600000000001,106.98000000000002,291.62671897220696,0.7650545954109406
1201816800000,2008,2,0.22196072796934868,154.48466666666673,27807.239999999998,958.8703448275861,2009.1379999999995,120.25399999999999,919.053768757701,0.9584755370893815
1204322400000,2008,3,0.44096378434886496,328.07705555555555,59053.87,1904.9635483870968,3453.8399999999997,192.25999999999996,1185.377370501474,0.6222572455547061
1207000800000,2008,4,0.5795135802469135,417.2497777777778,75104.95999999999,2503.4986666666664,3503.3530000000005,1083.8730000000003,913.9499200485667,0.36506906603048594
1209592800000,2008,5,0.5609992532855437,417.3834444444445,75129.02,2423.5167741935484,3182.0099999999993,1211.34,863.4447806833087,0.35627761684077036
1212271200000,2008,6,0.6023224537037039,433.6721666666667,78060.99,2602.0330000000004,3513.7819999999992,1576.523,743.5574071900846,0.28576017567420725
1214863200000,2008,7,0.5816813769414576,432.77094444444435,77898.76999999997,2512.8635483870958,3625.029999999999,944.77,1185.8056447848678,0.47189416454625555
1217541600000,2008,8,0.5650913231780168,420.42794444444445,75677.03000000001,2441.1945161290328,4244.089999999999,895.12,1166.5281416089333,0.47785136903333714
1220220000000,2008,9,0.5244854938271605,377.6295555555555,67973.32,2265.7773333333334,3770.3140000000008,1157.231,1007.9173278013923,0.4448439451543895
1222812000000,2008,10,0.5483089157706094,407.9418333333333,73429.53,2368.6945161290323,3907.6499999999996,1206.8599999999997,1010.9034618427178,0.4267766294721517
1225490400000,2008,11,0.3020143518518518,217.45033333333336,39141.06000000001,1304.7020000000005,2511.394000000001,243.411,909.1135422900554,0.6967978452474627
1228082400000,2008,12,0.12664784946236557,94.22600000000001,16960.680000000004,547.1187096774195,1268.81,161.57000000000002,607.2413511597174,1.1098895731746155
1230760800000,2009,1,0.05272132616487455,39.22466666666667,7060.44,227.75612903225806,534.28,63.989999999999995,196.989964933537,0.8649161968573698
1233439200000,2009,2,0.240290591931217,161.47527777777776,29065.549999999996,1038.055357142857,2487.7900000000004,101.87000000000002,896.0643669442923,0.8632144333907388
1235858400000,2009,3,0.337940188172043,251.42749999999995,45256.95000000001,1459.9016129032261,2654.23,201.59,959.4448172288554,0.6571982719581083
1238536800000,2009,4,0.5910250771604939,425.5380555555556,76596.85,2553.2283333333335,3958.1040000000003,650.634,1183.8130788526723,0.46365343177402424
1241128800000,2009,5,0.4787593339307049,356.19694444444445,64115.450000000004,2068.240322580645,3431.790000000001,708.3,1128.3326378141153,0.5455519967845125
1243807200000,2009,6,0.5195600308641976,374.0832222222222,67334.98000000001,2244.4993333333337,3819.986,932.0330000000002,1084.017640713863,0.48296634559653673
1246399200000,2009,7,0.6811318697729989,506.762111111111,91217.18000000001,2942.4896774193553,4194.24,1289.4699999999998,1181.8669430734967,0.40165542538454263
1249077600000,2009,8,0.5977302120669056,444.71127777777775,80048.03,2582.1945161290323,3804.95,1318.27,962.923668196113,0.37290903616340715
1251756000000,2009,9,0.5370119598765432,386.6486111111111,69596.75000000001,2319.8916666666673,3268.4479999999994,1674.7050000000004,661.5130556799745,0.28514825290547663
1254348000000,2009,10,0.5761017025089608,428.6196666666665,77151.54000000001,2488.75935483871,3628.9700000000003,1373.6399999999999,889.4310626384918,0.3573792945907916
1257026400000,2009,11,0.30303287037037036,218.18366666666674,39273.060000000005,1309.102,3065.8360000000007,135.81400000000002,1260.8214382268463,0.963119327773425
1259618400000,2009,12,0.20872207287933095,155.28922222222224,27952.059999999994,901.6793548387095,2655.2000000000003,104.86,1021.7865620468737,1.133203900658953
1262296800000,2010,1,0.06259520609318994,46.57083333333333,8382.75,270.41129032258067,722.7700000000001,45.66,245.53515513047464,0.9080062997279786
1264975200000,2010,2,0.13182953042328044,88.58944444444444,15946.1,569.5035714285715,1108.9109999999998,140.52700000000002,514.939403419645,0.9041899458645097
1267394400000,2010,3,0.26847431302270014,199.74488888888885,35954.08,1159.8090322580645,2598.3399999999997,388.92,805.8659356880434,0.694826400962821
1270072800000,2010,4,0.4494354938271605,323.59355555555555,58246.84,1941.5613333333333,3896.187,550.065,1336.8381983794588,0.6885377121125157
1272664800000,2010,5,0.5395508512544801,401.4258333333334,72256.65000000001,2330.859677419355,3741.56,661.05,1155.208760416586,0.4956148890505464
1275343200000,2010,6,0.625487037037037,450.3506666666667,81063.12,2702.104,3723.289,904.366,1045.227626248514,0.38681991005842636
1277935200000,2010,7,0.711594384707288,529.4262222222222,95296.72000000002,3074.0877419354842,3856.190000000001,1939.0800000000002,880.3417551447833,0.2863749603290468
1280613600000,2010,8,0.683299880525687,508.3751111111111,91507.51999999999,2951.8554838709674,3888.1000000000004,1684.51,856.066956566828,0.2900097790167592
1283292000000,2010,9,0.5944965277777777,428.0375,77046.75000000001,2568.2250000000004,4095.7910000000006,1309.7840000000003,952.0725372602512,0.37071227686836283
1285884000000,2010,10,0.4675200119474314,347.8348888888889,62610.28,2019.6864516129033,3485.9700000000007,1001.31,918.7107658073475,0.45487791685371426
1288562400000,2010,11,0.31954135802469136,230.06977777777777,41412.56,1380.4186666666667,2515.2309999999998,504.2530000000001,778.0882651009562,0.563661071738349
1291154400000,2010,12,0.17038067502986853,126.76322222222221,22817.380000000005,736.0445161290324,1442.1399999999999,145.81000000000003,513.5726845983842,0.6977467712134305
1293832800000,2011,1,0.10917973416965351,81.22972222222222,14621.349999999999,471.6564516129032,1495.7700000000002,75.22000000000001,593.0862185975346,1.2574538449954056
1296511200000,2011,2,0.2833012566137566,190.37844444444448,34268.119999999995,1223.8614285714284,2632.4410000000003,98.10600000000001,971.2932384415778,0.7936300758945686
1298930400000,2011,3,0.25019302568697727,186.14361111111108,33505.850000000006,1080.833870967742,1963.47,150.09,777.8701393620807,0.7196944509757102
1301608800000,2011,4,0.5039812499999999,362.8665000000001,65315.97000000001,2177.199,3318.494,571.7880000000002,1080.203835708,0.4961438231911736
1304200800000,2011,5,0.4813558094384708,358.1287222222222,64463.17000000001,2079.457096774194,3594.5100000000007,710.7300000000001,1120.4461057548865,0.538816649544251
1306879200000,2011,6,0.48362669753086407,348.21122222222226,62678.02,2089.267333333333,3488.779,743.3000000000001,1025.2082918520994,0.49070230290559563
1309471200000,2011,7,0.6298648446833931,468.6194444444444,84351.50000000001,2721.0161290322585,4101.890000000001,1049.57,1071.3260140768775,0.39372277240337394
1312149600000,2011,8,0.6762911439665471,503.1606111111111,90568.91,2921.577741935484,3889.2100000000005,1769.3200000000004,790.6387579828926,0.2706204755856029
1314828000000,2011,9,0.5238984567901235,377.20688888888895,67897.24,2263.2413333333334,3643.362000000001,989.7980000000001,1034.255554322256,0.45697979225175694
1317420000000,2011,10,0.3957547043010752,294.4415,52999.46999999999,1709.6603225806448,2874.17,776.02,936.6292911409647,0.5478452525161084
1320098400000,2011,11,0.3180612654320987,229.00411111111111,41220.74,1374.0246666666667,2746.378000000001,273.27600000000007,953.851463361451,0.6942025761993484
1322690400000,2011,12,0.18791397849462363,139.80800000000002,25165.44,811.7883870967742,1558.06,152.94999999999996,943.3922495127067,1.1621159707477362
1325368800000,2012,1,0.08967928614097966,66.72138888888888,12009.85,387.4145161290323,829.4800000000001,69.71000000000001,326.897200414633,0.8437918219506174
1328047200000,2012,2,0.0976160600255428,67.94077777777778,12229.339999999998,421.70137931034475,942.8359999999999,96.39000000000001,362.7082500117705,0.8601068618863607
1330552800000,2012,3,0.17665882616487455,131.43416666666664,23658.149999999994,763.1661290322579,2331.7999999999997,134.13999999999996,826.6857511439978,1.0832317102336377
1333231200000,2012,4,0.583544675925926,420.15216666666663,75627.39,2520.913,4064.3149999999996,733.6080000000001,1235.6306788595714,0.49015205160176945
1335823200000,2012,5,0.6058086917562724,450.7216666666667,81129.90000000001,2617.093548387097,3717.6999999999994,1389.8799999999999,944.1689855054142,0.3607700558076349
1338501600000,2012,6,0.5737976080246914,413.13427777777775,74364.17,2478.8056666666666,3953.9169999999995,490.7580000000001,1289.0432790377129,0.520025952970784
1341093600000,2012,7,0.5646672640382318,420.1124444444444,75620.24,2439.3625806451614,3909.179999999999,1689.8599999999997,938.8122924772832,0.38485967601789917
1343772000000,2012,8,0.46531951911589015,346.1977222222223,62315.59,2010.180322580645,3018.9400000000005,1186.4299999999998,903.26727216435,0.44934639047941055
1346450400000,2012,9,0.5238989969135803,377.20727777777773,67897.31000000001,2263.243666666667,3450.782,1222.649,918.4323307097744,0.40580355718500816
1349042400000,2012,10,0.4784081541218638,355.93566666666663,64068.420000000006,2066.723225806452,3595.86,948.31,998.4045004084836,0.4830857310460128
1351720800000,2012,11,0.43878186728395047,315.92294444444445,56866.12999999999,1895.5376666666664,3646.5640000000008,689.749,1063.6864710433117,0.5611529065069024
1354312800000,2012,12,0.23746266427718044,176.67222222222225,31801.00000000001,1025.8387096774197,2085.6299999999997,244.19000000000003,749.5740399664418,0.7306938536196876
1356991200000,2013,1,0.1891855585424134,140.75405555555557,25335.73,817.2816129032258,1538.1299999999999,190.49000000000004,842.8139989032645,1.0312406220780377
1359669600000,2013,2,0.13893369708994713,93.36344444444444,16805.420000000002,600.1935714285715,1183.065000000001,129.151,777.5503760420085,1.295499340639879
1362088800000,2013,3,0.438330495818399,326.11788888888884,58701.22,1893.587741935484,3489.7400000000002,347.99,1206.1210819115126,0.6369501952303017
1364767200000,2013,4,0.48422260802469136,348.6402777777777,62755.249999999985,2091.8416666666662,3914.714000000001,433.34700000000004,1385.6388781902372,0.6624014141559013
1367359200000,2013,5,0.5766757765830346,429.0467777777778,77228.42,2491.2393548387095,3855.5399999999995,1272.0000000000005,988.0266655070109,0.39660045655106424
1370037600000,2013,6,0.546420447530864,393.4227222222222,70816.08999999998,2360.5363333333325,4095.7469999999994,1007.0970000000001,1074.014349302085,0.4549874255845326
1372629600000,2013,7,0.6642098267622462,494.17211111111106,88950.98,2869.386451612903,3841.100000000001,1930.5700000000002,884.5061201127945,0.30825618473789307
1375308000000,2013,8,0.5038198924731182,374.8419999999999,67471.55999999998,2176.5019354838705,3745.8399999999997,815.2600000000001,1045.2475820124127,0.4802419722085098
1377986400000,2013,9,0.45090478395061734,324.65144444444456,58437.26000000001,1947.908666666667,3355.777000000001,986.2090000000001,1000.3584637612915,0.513555117280289
1380578400000,2013,10,0.5325227747909198,396.1969444444445,71315.45,2300.498387096774,3563.65,916.1999999999999,1002.8542721622014,0.4359291350896369
1383256800000,2013,11,0.41486134259259255,298.7001666666667,53766.02999999999,1792.2009999999998,3303.8749999999995,806.5450000000001,1014.4550867757391,0.5660386791301529
1385848800000,2013,12,0.27117831541218634,201.75666666666666,36316.20000000001,1171.4903225806456,2529.9900000000002,101.7,1025.607357931497,0.8754723262862413
1388527200000,2014,1,0.06604756571087217,49.13938888888889,8845.090000000002,285.3254838709678,689.7099999999999,69.13000000000002,270.2550208949405,0.9471815038335568
1391205600000,2014,2,0.12247511574074074,82.30327777777778,14814.589999999995,529.0924999999999,1219.2600000000002,123.15000000000002,570.762217556326,1.0787569613183445
1393624800000,2014,3,0.29729398148148145,221.18672222222227,39813.61,1284.31,2549.13,329.84000000000003,862.9688925486633,0.6719319265198148
1396303200000,2014,4,0.5253016203703704,378.2171666666666,68079.09000000001,2269.3030000000003,3704.511,638.095,1252.8922000966816,0.5521044127190954
1398895200000,2014,5,0.6036887694145758,449.1444444444444,80846,2607.935483870968,3731.510000000001,1667.3999999999999,880.6776563565077,0.3376915041814281
1401573600000,2014,6,0.5993851080246914,431.55727777777776,77680.31,2589.3436666666666,4153.684,936.5219999999999,1210.1235793532749,0.4673476120344814
1404165600000,2014,7,0.583563918757467,434.1715555555556,78150.88000000002,2520.9961290322585,3939.8199999999997,896.6199999999999,1156.2819971058889,0.45866075865406186
1406844000000,2014,8,0.5704912634408602,424.44550000000004,76400.19000000002,2464.522258064517,3539.1399999999994,960.1700000000001,1000.8446927727588,0.4061008941987646
1409522400000,2014,9,0.5530941358024692,398.2277777777778,71680.99999999999,2389.3666666666663,3816.0159999999996,1128.637,1070.3279159866056,0.4479546529707757
1412114400000,2014,10,0.5180991636798089,385.4657777777778,69383.84,2238.188387096774,3714.04,1007.9199999999998,1017.8017833877635,0.45474357263911414
1414792800000,2014,11,0.4163470679012345,299.76988888888894,53958.58,1798.6193333333333,3177.862000000001,738.365,1011.0944563806481,0.5621503325591489
1417384800000,2014,12,0.1906411290322581,141.837,25530.659999999993,823.5696774193545,2348.18,158.34000000000006,913.3065448814136,1.108960868670212
1420063200000,2015,1,0.17414613201911588,129.5647222222222,23321.65,752.3112903225807,1919.58,170.36999999999998,732.7311464957295,0.9739733484280749
1422741600000,2015,2,0.17252306547619048,115.93549999999999,20868.39,745.2996428571429,1228.384,236.44400000000002,679.2472643518687,0.9113747347951769
1425160800000,2015,3,0.33944160692951003,252.54455555555555,45458.02000000002,1466.3877419354844,2213.17,361.40999999999997,850.3280487149638,0.5798794032420213
1427839200000,2015,4,0.504496450617284,363.2374444444445,65382.740000000005,2179.424666666667,3666.0670000000005,712.593,1090.0016086597852,0.5001327301332669
1430431200000,2015,5,0.6244701314217443,464.60577777777775,83629.04,2697.7109677419353,3365.06,1728.1700000000005,654.7243623304637,0.2426962599623812
1433109600000,2015,6,0.5714999999999999,411.4800000000001,74066.40000000001,2468.88,3753.2700000000004,1183.529,1023.423513531068,0.41452946823299147
1435701600000,2015,7,0.536046594982079,398.8186666666668,71787.35999999997,2315.7212903225795,3822.5000000000005,718.6299999999999,1072.0951311357337,0.4629638012208244
1438380000000,2015,8,0.5735597371565115,426.72844444444445,76811.12000000002,2477.7780645161297,3471.35,1614.99,808.3009203236929,0.3262200646213006
1441058400000,2015,9,0.5442543209876544,391.8631111111112,70535.36000000002,2351.178666666667,3950.1200000000003,1157.0479999999998,1066.7220996916558,0.45369674147476763
1443650400000,2015,10,0.5204381720430108,387.206,69697.08000000002,2248.292903225807,3302.7,1231.3400000000001,899.6754714495428,0.40015936987511985
1446328800000,2015,11,0.4054960648148148,291.9571666666667,52552.29,1751.743,3670.2370000000005,533.0149999999999,1242.944145240341,0.7095470883801682
1448920800000,2015,12,0.16520213560334526,122.91038888888889,22123.87,713.6732258064516,1934.6800000000003,109.99,757.4454406111247,1.061333693379362
1451599200000,2016,1,0.22969899940262847,170.89605555555553,30761.289999999997,992.2996774193548,2516.1900000000005,144.7,958.8498865115571,0.9662906361163095
1454277600000,2016,2,0.12345242656449552,85.92288888888888,15466.119999999999,533.3144827586207,1372.2419999999997,64.834,525.5250913717916,0.9853943749163951
1456783200000,2016,3,0.19583057048984465,145.69794444444443,26225.63,845.988064516129,2043.9899999999998,73.58,907.4863557740849,1.072694041248833
1459461600000,2016,4,0.5782112654320988,416.31211111111105,74936.17999999998,2497.8726666666657,3491.9320000000007,904.9620000000004,1066.0940868970158,0.426800813797961
1462053600000,2016,5,0.7030929659498208,523.1011666666667,94158.21000000002,3037.3616129032266,3994.91,2147.46,761.1187317806018,0.2505854846348359
1464732000000,2016,6,0.667700385802469,480.74427777777777,86533.97000000002,2884.4656666666674,4132.407,1865.517,864.1024249421592,0.29957105571678694
1467324000000,2016,7,0.5903696983273596,439.2350555555555,79062.31000000001,2550.397096774194,4059.7999999999993,982.3999999999999,1183.9905652979771,0.4642377325458526
