month,hour,meanHourlyCapFactor,p90HourlyCapFactor,p10HourlyCapFactor,meanHourlyEnergyMWh,p90HourlyEnergyMWh,p10HourlyEnergyMWh
4,13,0.24845396825396854,0.6333611111111112,0.004100000000000001,44.72171428571428,114.00500000000001,0.7380000000000002
4,14,0.3622032627865961,0.7596388888888889,0.03548333333333335,65.1965873015873,136.73499999999999,6.387000000000004
4,15,0.5087197530864195,0.9118388888888889,0.13546666666666665,91.56955555555554,164.131,24.384
4,16,0.6248507936507932,0.980011111111111,0.20714444444444444,112.47314285714279,176.40200000000002,37.286
4,17,0.6860655202821867,0.9921777777777777,0.26108333333333333,123.49179365079375,178.592,46.995000000000005
4,18,0.7163009700176365,0.997738888888889,0.26258333333333334,128.9341746031744,179.59300000000002,47.265
4,19,0.7283690476190477,0.9981111111111111,0.2675,131.10642857142858,179.66,48.15
4,20,0.7281040564373888,0.9983388888888889,0.24023333333333335,131.0587301587301,179.701,43.242
4,21,0.7181466490299822,0.9981666666666666,0.21962777777777778,129.26639682539684,179.67,39.533
4,22,0.7075582892416223,0.9983333333333333,0.19928333333333337,127.36049206349199,179.7,35.87100000000001
4,23,0.7078752204585539,0.9986277777777778,0.1935666666666667,127.4175396825396,179.75300000000001,34.842
5,0,0.7748538146441375,0.9993333333333333,0.3058888888888889,139.47368663594486,179.88,55.059999999999995
5,1,0.7482373271889398,0.9994444444444445,0.2568888888888889,134.68271889400927,179.9,46.24
5,2,0.725232548216419,0.9992777777777778,0.23022222222222222,130.54185867895558,179.87,41.44
5,3,0.7035284178187401,0.9993333333333333,0.19983333333333334,126.63511520737337,179.88,35.97
5,4,0.6778317118962279,0.9991666666666666,0.1741111111111111,122.00970814132103,179.85,31.34
5,5,0.6061592421915,0.9975555555555555,0.16616666666666666,109.10866359447014,179.56,29.909999999999997
5,6,0.46779433350401106,0.980111111111111,0.053,84.20298003072206,176.42,9.54
5,7,0.41130022188086673,0.9253888888888888,0.03144444444444445,74.03403993855609,166.57,5.660000000000001
5,8,0.32059703020993324,0.8208888888888889,0.008777777777777778,57.70746543778804,147.76,1.58
5,9,0.23612766683734449,0.6741666666666666,0.0021666666666666666,42.50298003072198,121.34999999999998,0.38999999999999996
5,10,0.18705393411845003,0.5581111111111111,0.0003333333333333333,33.66970814132105,100.46,0.06
5,11,0.17567392046424302,0.5198333333333333,0.00022222222222222223,31.62130568356375,93.57,0.04
5,12,0.19594171360300403,0.5547222222222222,0,35.26950844854068,99.85,0
5,13,0.25692729134664644,0.653,0.002,46.246912442396315,117.54,0.36
5,14,0.3698917904079196,0.7986666666666666,0.0047777777777777775,66.58052227342546,143.76,0.86
5,15,0.5283720771462707,0.9266666666666667,0.04455555555555556,95.10697388632862,166.8,8.02
5,16,0.6956036012971494,0.9882222222222222,0.17005555555555554,125.20864823348724,177.88,30.61
5,17,0.7851296296296296,0.9981111111111111,0.39261111111111113,141.32333333333335,179.66,70.67
5,18,0.8234015190305511,0.9991666666666666,0.4653333333333334,148.2122734254993,179.85,83.76
5,19,0.8390961768219833,0.9995555555555555,0.4703333333333333,151.03731182795713,179.92,84.66
5,20,0.8407031063321384,0.9995555555555555,0.4662222222222222,151.32655913978488,179.92,83.92
5,21,0.8320730500085343,0.9992777777777778,0.47483333333333333,149.7731490015361,179.87,85.47
5,22,0.8202081413210451,0.9992777777777778,0.4359444444444444,147.63746543778817,179.87,78.47
5,23,0.8028578255675031,0.9994444444444445,0.3653888888888889,144.51440860215055,179.9,65.77
6,0,0.7889664902998237,0.9998888888888888,0.38105555555555554,142.01396825396827,179.98,68.58999999999999
6,1,0.7645247795414463,0.9996944444444444,0.3246,137.61446031746044,179.945,58.428000000000004
6,2,0.7448872134038806,0.9998888888888888,0.3012666666666667,134.07969841269846,179.98,54.228
6,3,0.7268611992945335,0.9998944444444444,0.25783333333333336,130.8350158730161,179.981,46.410000000000004
6,4,0.7007817460317456,0.9998888888888888,0.21645000000000006,126.14071428571428,179.98,38.96100000000001
6,5,0.6532917107583772,0.9984444444444445,0.19523333333333334,117.59250793650807,179.72,35.142
6,6,0.5030111992945326,0.9937333333333334,0.08061111111111113,90.54201587301596,178.872,14.510000000000003
6,7,0.4461298941798945,0.9790166666666668,0.0449277777777778,80.30338095238093,176.223,8.087000000000005
6,8,0.3672229276895943,0.9164777777777781,0.019122222222222228,66.10012698412699,164.96600000000007,3.4420000000000006
6,9,0.27488844797178175,0.7918611111111115,0.0040833333333333355,49.4799206349206,142.53500000000005,0.7350000000000003
6,10,0.2098996472663138,0.6299111111111119,0.00043333333333333396,37.78193650793649,113.38400000000014,0.07800000000000011
6,11,0.1832777777777778,0.5399833333333334,0,32.99,97.197,0
6,12,0.1963548500881835,0.5825666666666667,0.00005000000000000032,35.34387301587302,104.86200000000001,0.009000000000000057
6,13,0.25020978835978813,0.6756055555555556,0.0022555555555555567,45.03776190476189,121.60900000000001,0.40600000000000014
6,14,0.3593867724867721,0.8656500000000001,0.014055555555555554,64.68961904761912,155.817,2.53
6,15,0.5237134920634923,0.9736555555555556,0.044138888888888894,94.26842857142853,175.258,7.945
6,16,0.7067338624338622,0.9975555555555555,0.14445000000000002,127.21209523809526,179.56,26.001
6,17,0.7989019400352729,0.9991111111111112,0.37940555555555555,143.8023492063494,179.84,68.29299999999999
6,18,0.8400929453262781,0.9998333333333334,0.4680833333333333,151.21673015873014,179.97,84.255
6,19,0.858759435626102,1.0000555555555555,0.5192666666666668,154.57669841269862,180.01,93.468
6,20,0.862810493827161,0.999788888888889,0.5334166666666668,155.3058888888888,179.96200000000002,96.015
6,21,0.8566502645502644,0.9995611111111111,0.5367333333333334,154.19704761904742,179.921,96.612
6,22,0.8398775132275125,0.9996666666666667,0.47485,151.17795238095255,179.94,85.47300000000001
6,23,0.8176580246913582,0.9996833333333334,0.4035222222222222,147.17844444444458,179.943,72.634
7,0,0.80408098651647,1.0002777777777778,0.34755555555555556,144.73457757296478,180.05,62.56
7,1,0.7856558286396991,1.0002777777777778,0.2995,141.41804915514587,180.05,53.91
7,2,0.769255077658303,1.0001666666666666,0.2813333333333333,138.46591397849454,180.03,50.64
7,3,0.7518731012118102,1.0002777777777778,0.2603333333333333,135.33715821812606,180.05,46.85999999999999
7,4,0.7291916709336065,1.0002777777777778,0.21705555555555556,131.25450076804918,180.05,39.07
7,5,0.6844467485919099,1,0.19216666666666668,123.20041474654379,180,34.59
7,6,0.5457680491551462,0.9991666666666666,0.0885,98.23824884792634,179.85,15.93
7,7,0.4956838197644651,0.9976111111111111,0.054000000000000006,89.2230875576037,179.57,9.72
7,8,0.41688880355009394,0.9774444444444444,0.028055555555555556,75.03998463901691,175.94,5.05
7,9,0.321862263184844,0.8797777777777779,0.005,57.9352073732719,158.36,0.9
7,10,0.2535291005291003,0.7307222222222223,0.001888888888888889,45.63523809523809,131.53,0.34
7,11,0.22687677077999663,0.6849999999999999,0.00044444444444444447,40.83781874039938,123.29999999999998,0.08
7,12,0.24172350230414755,0.699,0.0008888888888888889,43.51023041474655,125.82,0.16
7,13,0.30206485748421236,0.8051666666666667,0.0031111111111111114,54.37167434715822,144.93,0.56
7,14,0.41639631336405547,0.9145555555555556,0.012277777777777778,74.95133640553001,164.62,2.21
7,15,0.5682625874722651,0.9852777777777777,0.03733333333333333,102.28726574500767,177.35,6.719999999999999
7,16,0.7336670080218469,0.9986111111111111,0.10066666666666667,132.06006144393234,179.75,18.12
7,17,0.821071940604199,1.0000555555555555,0.34988888888888886,147.79294930875585,180.01,62.98
7,18,0.8578244580986516,1.0001666666666666,0.4827777777777778,154.40840245775743,180.03,86.9
7,19,0.8686005291005285,1.0001666666666666,0.509888888888889,156.34809523809545,180.03,91.78000000000002
7,20,0.8674397508107179,1.0002222222222221,0.4952777777777778,156.13915514592946,180.04,89.15
7,21,0.8623263355521423,1.0001666666666666,0.4726111111111111,155.21874039938575,180.03,85.07
7,22,0.8486625704045065,1.0002222222222221,0.42388888888888887,152.75926267281122,180.04,76.3
7,23,0.828287335722821,1.0002777777777778,0.3698333333333333,149.09172043010787,180.05,66.57
8,0,0.7431121351766512,1.0001666666666666,0.36188888888888887,133.76018433179712,180.03,65.14
8,1,0.7229557091653869,1.0001111111111112,0.33705555555555555,130.1320276497695,180.02,60.67
8,2,0.7073422939068096,1.0001111111111112,0.31366666666666665,127.32161290322591,180.02,56.459999999999994
8,3,0.6927650622973204,1.0001111111111112,0.2878888888888889,124.69771121351772,180.02,51.82000000000001
8,4,0.6618277863116575,1.0000555555555555,0.2515,119.12900153609834,180.01,45.27
8,5,0.5920909711554873,0.9980555555555556,0.21733333333333332,106.57637480798776,179.65,39.12
8,6,0.4451478921317627,0.9854999999999999,0.09127777777777778,80.12662058371743,177.39,16.43
8,7,0.3994814814814814,0.9513888888888888,0.071,71.90666666666672,171.25,12.78
8,8,0.3138417818740401,0.8748888888888888,0.03688888888888889,56.49152073732717,157.48,6.64
8,9,0.23165642601126463,0.6826666666666666,0.006388888888888888,41.69815668202769,122.88,1.15
8,10,0.18470267963816353,0.5237222222222222,0.0037222222222222223,33.24648233486946,94.27,0.67
8,11,0.1734889912954429,0.5066111111111111,0.0010555555555555557,31.228018433179717,91.19,0.19000000000000003
8,12,0.19559643283836828,0.5923333333333334,0.0003888888888888889,35.20735791090628,106.62,0.07
8,13,0.2505725379757637,0.7148888888888889,0.0015555555555555557,45.103056835637425,128.68,0.28
8,14,0.3330778289810552,0.8557777777777777,0.01172222222222222,59.95400921658992,154.04,2.11
8,15,0.46786832223929,0.9754444444444446,0.035444444444444445,84.21629800307225,175.58,6.38
8,16,0.653583802696706,0.9983333333333333,0.1335,117.64508448540695,179.7,24.03
8,17,0.7705609318996415,1.0000555555555555,0.4058888888888889,138.70096774193559,180.01,73.06
8,18,0.8113901689708151,1.0002222222222221,0.46805555555555556,146.0502304147466,180.04,84.25
8,19,0.8205360129714973,1.0002777777777778,0.4326111111111111,147.69648233486964,180.05,77.87
8,20,0.8178629458952033,1.0001666666666666,0.4356666666666667,147.21533026113667,180.03,78.42
8,21,0.8041841611196455,1.0001111111111112,0.42,144.75314900153597,180.02,75.6
8,22,0.78631404676566,1.0000555555555555,0.40044444444444444,141.5365284178189,180.01,72.08
8,23,0.764777777777777,1.0001111111111112,0.37266666666666665,137.66000000000008,180.02,67.08
9,0,0.7110988536155199,1.0002777777777778,0.3482666666666666,127.99779365079374,180.05,62.687999999999995
9,1,0.6923718694885357,1.0002777777777778,0.33214444444444446,124.62693650793656,180.05,59.786
9,2,0.673742768959435,1.0002777777777778,0.29837777777777774,121.27369841269854,180.05,53.70799999999999
9,3,0.6490833333333337,1.0002222222222221,0.2678666666666667,116.8350000000002,180.04,48.216
9,4,0.6373147266313938,1.000061111111111,0.24991111111111114,114.7166507936509,180.011,44.984
9,5,0.5338492063492063,0.9984500000000001,0.1725722222222222,96.09285714285721,179.721,31.063000000000002
9,6,0.43666825396825404,0.9880055555555556,0.1037888888888889,78.60028571428566,177.841,18.682000000000002
9,7,0.3800977954144618,0.9410000000000002,0.08302777777777777,68.4176031746032,169.38000000000002,14.945
9,8,0.2947142857142851,0.7956111111111112,0.04605000000000001,53.0485714285714,143.21,8.289000000000001
9,9,0.22641340388007056,0.6594777777777778,0.01986666666666667,40.75441269841267,118.706,3.576000000000001
9,10,0.1900104056437391,0.5669500000000001,0.005161111111111111,34.20187301587296,102.05100000000002,0.929
9,11,0.18573765432098754,0.5899611111111112,0.0017666666666666673,33.432777777777794,106.19300000000001,0.3180000000000001
9,12,0.20840934744268103,0.6358222222222226,0.001388888888888889,37.513682539682534,114.44800000000008,0.25
9,13,0.2564313051146384,0.7132388888888894,0.0018166666666666678,46.15763492063489,128.3830000000001,0.3270000000000002
9,14,0.32109391534391524,0.8772000000000001,0.003544444444444445,57.796904761904756,157.89600000000002,0.6380000000000001
9,15,0.4479705467372135,0.9808777777777777,0.03106666666666667,80.6346984126983,176.558,5.5920000000000005
9,16,0.6114565255731923,0.9990055555555556,0.07958888888888889,110.06217460317464,179.821,14.325999999999999
9,17,0.7360945326278668,1.0000555555555555,0.3298166666666667,132.49701587301578,180.01,59.367000000000004
9,18,0.7688786596119931,1.0002222222222221,0.39387777777777777,138.39815873015894,180.04,70.89800000000001
9,19,0.7738151675485012,1.0002777777777778,0.40072222222222226,139.28673015873028,180.05,72.13
9,20,0.7628119929453254,1.0002222222222221,0.38431666666666664,137.3061587301587,180.04,69.17699999999999
9,21,0.7553001763668429,1.0001666666666666,0.391638888888889,135.95403174603183,180.03,70.49500000000002
9,22,0.7466670194003524,1.0002222222222221,0.3825888888888889,134.40006349206345,180.04,68.866
9,23,0.7326850970017637,1.0002222222222221,0.37272222222222223,131.88331746031756,180.04,67.09
10,0,0.6762694145758658,1.0001111111111112,0.2821666666666667,121.72849462365598,180.02,50.79
10,1,0.6603865847414235,1.0000555555555555,0.25016666666666665,118.86958525345628,180.01,45.029999999999994
10,2,0.6469121010411337,0.9997222222222222,0.23555555555555555,116.44417818740402,179.95,42.4
10,3,0.6307796552312684,0.9993888888888888,0.20833333333333334,113.54033794162828,179.89,37.5
10,4,0.615929851510497,0.9983333333333333,0.21944444444444444,110.86737327188936,179.7,39.5
10,5,0.48078562894691906,0.9867777777777778,0.1213888888888889,86.54141321044554,177.62,21.85
10,6,0.42395553848779627,0.9496111111111112,0.10372222222222223,76.31199692780339,170.93,18.67
10,7,0.3313399044205496,0.8156666666666667,0.06999999999999999,59.641182795698995,146.82,12.599999999999998
10,8,0.24132983444273765,0.6335555555555555,0.034444444444444444,43.43937019969276,114.03999999999999,6.2
10,9,0.18595477043864153,0.4907222222222222,0.008222222222222223,33.471858678955435,88.33,1.4800000000000002
10,10,0.16425883256528415,0.4542777777777778,0.003,29.566589861751183,81.77,0.54
10,11,0.17170728793309442,0.48155555555555557,0.0009444444444444445,30.907311827956978,86.68,0.17
10,12,0.2087115548728453,0.5705555555555556,0.0009444444444444445,37.568079877112126,102.7,0.17
10,13,0.27988735279057864,0.7497777777777779,0.003,50.37972350230411,134.96,0.54
10,14,0.37703720771462684,0.8914444444444445,0.009444444444444445,67.86669738863283,160.46,1.7
10,15,0.4946544632189804,0.9789444444444445,0.03305555555555555,89.03780337941623,176.21,5.949999999999999
10,16,0.6418988735279062,0.9978333333333335,0.14333333333333334,115.54179723502303,179.61,25.8
10,17,0.7169552824714115,0.9995555555555555,0.35888888888888887,129.05195084485422,179.92,64.6
10,18,0.7382253797576377,1.0000555555555555,0.4083333333333333,132.88056835637477,180.01,73.5
10,19,0.7263338453661035,1.0001666666666666,0.37983333333333336,130.74009216589866,180.03,68.37
10,20,0.7103672128349541,1.0000555555555555,0.35438888888888886,127.86609831029199,180.01,63.78999999999999
10,21,0.7015291858678956,0.9999444444444445,0.33866666666666667,126.2752534562213,179.99,60.96
10,22,0.695937617340843,0.9999444444444445,0.3307777777777778,125.26877112135179,179.99,59.54
10,23,0.6903186550605912,1.0000555555555555,0.3086111111111111,124.25735791090646,180.01,55.55
11,0,0.5011743386243382,0.9967055555555555,0.09230000000000001,90.21138095238095,179.40699999999998,16.614
11,1,0.498922398589065,0.9955777777777778,0.09228888888888889,89.8060317460318,179.20399999999998,16.612000000000002
11,2,0.4965016754850089,0.9943500000000001,0.0882888888888889,89.37030158730155,178.983,15.892000000000003
11,3,0.4937339506172839,0.9916277777777778,0.08654444444444447,88.87211111111114,178.49300000000002,15.578000000000005
11,4,0.4546289241622572,0.9760611111111112,0.08610555555555559,81.83320634920642,175.691,15.499000000000006
11,5,0.3551094356261025,0.9331611111111111,0.0419,63.919698412698416,167.96900000000002,7.542000000000001
11,6,0.3062384479717817,0.8099944444444444,0.04408333333333334,55.12292063492065,145.799,7.935000000000001
11,7,0.22315282186948845,0.6445555555555555,0.030944444444444445,40.16750793650797,116.02,5.57
11,8,0.1554656084656084,0.4355333333333335,0.015216666666666672,27.983809523809494,78.39600000000003,2.7390000000000008
11,9,0.12014153439153451,0.3339166666666667,0.004272222222222222,21.62547619047619,60.105000000000004,0.7690000000000001
11,10,0.10710987654320983,0.31276111111111127,0.0015944444444444452,19.279777777777774,56.297000000000025,0.28700000000000014
11,11,0.12149029982363323,0.33968888888888915,0,21.868253968253992,61.14400000000005,0
11,12,0.15453774250440924,0.42333333333333345,0,27.81679365079364,76.20000000000002,0
11,13,0.22668209876543208,0.6603333333333333,0.0019888888888888894,40.80277777777782,118.86,0.3580000000000001
11,14,0.32484832451499096,0.8270611111111112,0.0034666666666666687,58.47269841269842,148.87100000000004,0.6240000000000003
11,15,0.4266318342151672,0.9073111111111111,0.022305555555555575,76.79373015873013,163.316,4.015000000000003
11,16,0.5075023809523809,0.9605333333333335,0.06538888888888889,91.35042857142861,172.89600000000002,11.77
11,17,0.5322870370370365,0.9813944444444445,0.1307611111111112,95.81166666666664,176.65099999999998,23.537000000000017
11,18,0.534205731922399,0.9828166666666668,0.15277222222222225,96.15703174603178,176.907,27.499000000000006
11,19,0.5219514991181656,0.9848277777777779,0.12688333333333335,93.95126984126993,177.269,22.839000000000002
11,20,0.5068996472663139,0.9896111111111111,0.12736666666666668,91.24193650793646,178.13,22.926000000000002
11,21,0.5019310405643744,0.988538888888889,0.09844444444444443,90.34758730158737,177.937,17.72
11,22,0.5003855379188714,0.9905611111111112,0.07255,90.06939682539685,178.30100000000002,13.059000000000001
11,23,0.5070668430335095,0.9961666666666668,0.0817888888888889,91.27203174603177,179.31,14.722000000000003
12,0,0.2678582522614784,0.8138888888888889,0.0045000000000000005,48.214485407066014,146.5,0.81
12,1,0.26811546338965686,0.8136111111111111,0.005277777777777778,48.26078341013825,146.45,0.9500000000000001
12,2,0.2677197473971667,0.796611111111111,0.004944444444444445,48.18955453149002,143.39,0.8900000000000001
12,3,0.2735328554360816,0.7975000000000001,0.007666666666666666,49.2359139784946,143.55,1.38
12,4,0.21942157364738016,0.6721111111111111,0.005277777777777778,39.49588325652839,120.98,0.9500000000000001
12,5,0.16396535244922344,0.5102222222222222,0.004333333333333333,29.513763440860213,91.84,0.7799999999999999
12,6,0.13166598395630646,0.3775,0.004333333333333333,23.699877112135177,67.95,0.7799999999999999
12,7,0.09609011776753716,0.22527777777777777,0.004111111111111111,17.29622119815669,40.55,0.7400000000000001
12,8,0.06643488649940268,0.14633333333333334,0.0033888888888888888,11.958279569892468,26.340000000000003,0.61
12,9,0.052776071001877485,0.12088888888888889,0.0024444444444444444,9.49969278033794,21.76,0.44
12,10,0.04714976958525343,0.11216666666666668,0.0005555555555555556,8.486958525345619,20.19,0.1
12,11,0.05171462706946575,0.12533333333333332,0,9.308632872503841,22.56,0
12,12,0.0655332821300563,0.1645,0,11.795990783410145,29.610000000000003,0
12,13,0.10137677077999652,0.30977777777777776,0.00016666666666666666,18.24781874039941,55.76,0.03
12,14,0.15821804062126638,0.49744444444444447,0.0021666666666666666,28.479247311827926,89.54,0.38999999999999996
12,15,0.2331934630483017,0.6287222222222222,0.005555555555555556,41.97482334869431,113.16999999999999,1
12,16,0.27834767025089624,0.7181666666666667,0.019666666666666666,50.10258064516132,129.27,3.54
12,17,0.28516222904932614,0.7402222222222222,0.01622222222222222,51.329201228878624,133.24,2.92
12,18,0.27591875746714417,0.7190555555555556,0.015611111111111112,49.665376344085956,129.43,2.81
12,19,0.2697012288786482,0.7350555555555556,0.011833333333333333,48.546221198156665,132.31,2.13
12,20,0.26158841099163677,0.7361666666666666,0.005611111111111111,47.085913978494645,132.51,1.01
12,21,0.255667690732207,0.7168888888888888,0.004722222222222222,46.02018433179723,129.04,0.85
